hall,machine_name,event_type,n_event_days,n_normal_days,hit104_rate_event,hit104_rate_normal,hit104_gap,hit104_chi2_p,hit104_cramers_v,bottom3_rate_event,bottom3_rate_normal,bottom3_gap,bottom3_chi2_p,bottom3_cramers_v,note
みとや,ビッグドリーム THE GOLDEN PUSHER,is_weekend,59,157,30.508474576271187,32.48407643312102,-1.9756018568498313,0.7814178225188408,0.018879567667887745,11.864406779661017,10.191082802547772,-1.6733239771132453,0.7223985826034072,0.024172039409046657,
みとや,ビッグドリーム THE GOLDEN PUSHER,is_x_day,59,157,37.28813559322034,29.936305732484076,7.351829860736263,0.3018102498091677,0.07025675181328721,6.779661016949152,12.101910828025478,5.322249811076325,0.2585014995699187,0.0768826801849033,
みとや,モンスターハンターライズ,is_any_event,1512,1463,31.216931216931215,29.59671907040328,1.6202121465279333,0.3369075474289618,0.01760599118243883,0.7275132275132274,0.4784688995215311,-0.24904432799169635,0.38119212100607114,0.01605509201402549,
みとや,モンスターハンターライズ,is_weekend,898,2077,31.180400890868597,30.09147809340395,1.0889227974646474,0.5534252377198486,0.010865358103038906,0.6681514476614699,0.5777563793933558,-0.09039506826811416,0.7703894822110933,0.005351052832028478,
みとや,モンスターハンターライズ,is_x_day,805,2170,32.298136645962735,29.723502304147466,2.574634341815269,0.1750815864787492,0.024861876373394355,0.8695652173913043,0.5069124423963134,-0.36265277499499093,0.25713704828320383,0.020775758927624354,warning: 25.0% of expected cells are below 5
みとや,攻殻機動隊,is_any_event,330,383,32.42424242424242,29.242819843342037,3.181422580900385,0.3585145440663543,0.03438683338090628,3.3333333333333335,2.088772845953003,-1.2445604873803306,0.303540666333478,0.03853149236304098,
みとや,攻殻機動隊,is_weekend,200,513,31.0,30.60428849902534,0.39571150097465946,0.9180430501292149,0.0038536016681790693,2.5,2.729044834307992,0.22904483430799205,0.86453725252591,0.006389069997053931,
みとや,攻殻機動隊,is_x_day,190,523,34.21052631578947,29.44550669216061,4.765019623628863,0.22268667851807192,0.04566745468958283,4.2105263157894735,2.1032504780114722,-2.107275837778001,0.12242477096423586,0.05784855254305425,
みとや,新鬼武者3,is_any_event,698,704,29.799426934097422,28.551136363636363,1.2482905704610587,0.6071656451012283,0.013730724473944148,1.8624641833810889,2.272727272727273,0.41026308934618405,0.5894349610922162,0.014412596207228968,
みとや,新鬼武者3,is_weekend,412,990,30.582524271844658,28.58585858585859,1.9966656859860699,0.4537246933220095,0.020009455993398588,1.6990291262135921,2.2222222222222223,0.5231930960086302,0.5306588488634723,0.016745338930290482,
みとや,新鬼武者3,is_x_day,385,1017,30.38961038961039,28.711897738446414,1.6777126511639757,0.5373649804175966,0.0164729789095922,1.8181818181818181,2.1632251720747298,0.34504335389291163,0.6853752066710934,0.010820074230633138,
みとや,東京喰種,is_any_event,2715,2825,40.03683241252302,30.690265486725664,9.346566925797354,3.378946490674991e-13,0.09778648621657758,5.70902394106814,5.061946902654867,-0.6470770384132729,0.2858786951558755,0.01433816229222827,
みとや,東京喰種,is_weekend,1639,3901,36.91275167785235,34.580876698282495,2.3318749795698537,0.09732852558419132,0.022274875853095857,4.697986577181208,5.665214047680082,0.9672274704988739,0.14526016800310265,0.019568134921483613,
みとや,東京喰種,is_x_day,1510,4030,44.63576158940397,31.76178660049628,12.87397498890769,4.268283776901538e-19,0.11997375047998482,6.291390728476822,5.037220843672457,-1.254169884804365,0.06540941825168475,0.024753734277564752,
みとや,鉄拳6,is_any_event,407,479,31.941031941031937,31.315240083507305,0.6257918575246322,0.8417445805657567,0.006707791295246787,1.71990171990172,3.1315240083507305,1.4116222884490106,0.17841541668204156,0.04520799607594071,
みとや,鉄拳6,is_weekend,260,626,31.538461538461537,31.629392971246006,-0.09093143278446902,0.9788515468403736,0.0008905791986445308,1.5384615384615385,2.8753993610223643,1.3369378225608257,0.2442277347268041,0.03912162076157369,
みとや,鉄拳6,is_x_day,231,655,34.63203463203463,30.53435114503817,4.097683486996463,0.24941470439414276,0.038694542999080775,2.1645021645021645,2.595419847328244,0.4309176828260797,0.7174385780230801,0.012157736993968138,
