hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
ARROW,からくりサーカス,hit104,2026-03-30..2026-06-27,44,0.7695040345597631,0.0,火,2025-12-30..2026-03-29,132,0.33537523357606897,0.07813237429435232,水,7,-0.2727723627949905,0.5539606519328917,False,False,
ARROW,からくりサーカス,plus,2026-03-30..2026-06-27,44,0.8282128101525735,0.0,火,2025-12-30..2026-03-29,132,0.2579482895959544,0.11365227142603637,水,7,0.5727272727272728,0.17898547745372054,False,True,
ARROW,アクダマドライブ,hit104,2026-05-06..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,アクダマドライブ,plus,2026-05-06..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,アズールレーン THE ANIMATION,hit104,2026-04-01..2026-06-29,82,0.8242026635474401,0.0,日,2026-01-01..2026-03-31,90,0.6331188181212384,0.0,土,7,0.2660662432388705,0.5641284674417238,False,False,
ARROW,アズールレーン THE ANIMATION,plus,2026-04-01..2026-06-29,82,0.3052573176860683,0.11641901785383338,日,2026-01-01..2026-03-31,90,0.7836267802605639,0.0,土,7,0.6330541649476574,0.12699213528085773,False,True,
ARROW,アレックス ブライト,hit104,2026-04-01..2026-06-29,122,0.872919019080077,0.0,木,2026-01-01..2026-03-31,179,0.8376542563180128,0.0,土,7,0.2909090909090909,0.5267666996332595,False,False,
ARROW,アレックス ブライト,plus,2026-04-01..2026-06-29,122,0.8481272616402689,0.0,土,2026-01-01..2026-03-31,179,0.8282505360856907,0.0,土,7,0.8468812149338255,0.016197127467871626,False,True,
ARROW,ウルトラミラクルジャグラー,hit104,2026-04-01..2026-06-29,83,0.8495102169111817,0.0,月,2026-01-01..2026-03-31,90,0.3882523535819601,0.0533381592383754,水,7,0.17149858514250885,0.7131175482082971,False,False,
ARROW,ウルトラミラクルジャグラー,plus,2026-04-01..2026-06-29,83,0.6567613654370787,0.0,水,2026-01-01..2026-03-31,90,0.28187057361366585,0.12429873219455952,火,7,-0.0727392967453308,0.8768403578473786,False,False,
ARROW,ゴッドイーター リザレクション,hit104,2026-04-01..2026-06-29,409,0.9384757022397913,0.0,木,2026-01-01..2026-03-31,441,0.6456394002920502,0.0,水,7,0.702731220902536,0.07823745383207162,False,True,
ARROW,ゴッドイーター リザレクション,plus,2026-04-01..2026-06-29,409,0.8823621965895768,0.0,木,2026-01-01..2026-03-31,441,0.9916120362088784,0.0,日,7,-0.07142857142857144,0.879048193148154,False,False,
ARROW,ゴーゴージャグラー3,hit104,2026-04-01..2026-06-29,653,0.376750619360212,0.025413787607187533,月,2026-01-01..2026-03-31,720,0.16173967440092318,0.06680269082234003,水,7,0.198206241793023,0.6700850339168265,False,False,
ARROW,ゴーゴージャグラー3,plus,2026-04-01..2026-06-29,653,0.6125541692255214,0.0,月,2026-01-01..2026-03-31,720,0.9555609037397786,0.0,日,7,0.1454785934906616,0.7556330131047917,False,False,
ARROW,ジャグラーガールズ,hit104,2026-04-01..2026-06-29,83,0.4816230581768096,0.0,火,2026-01-01..2026-03-31,90,0.004959241770188423,0.3747962088199223,水,7,-0.09940534656094302,0.8320767786183138,False,False,
ARROW,ジャグラーガールズ,plus,2026-04-01..2026-06-29,83,0.4911054677615917,0.0,火,2026-01-01..2026-03-31,90,0.6504657475973366,0.0,水,7,-0.5780059766913394,0.17408240095502356,False,False,
ARROW,スマスロ サンダーV,hit104,2026-04-01..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,スマスロ サンダーV,plus,2026-04-01..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,スマスロ ハナビ,hit104,2026-04-01..2026-06-29,415,0.7648202940310507,0.0,土,2026-03-04..2026-03-31,140,0.9829583322456977,0.0,月,7,0.8104432008587537,0.027052830573978847,False,True,
ARROW,スマスロ ハナビ,plus,2026-04-01..2026-06-29,415,0.5443737871980787,0.0,土,2026-03-04..2026-03-31,140,0.9921949908898698,0.0,月,7,-0.4082482904638631,0.3632174676491226,False,False,
ARROW,スマスロ北斗の拳,hit104,2026-04-01..2026-06-29,1201,0.3020626221565067,0.031658809870466965,金,2026-01-01..2026-03-31,1710,0.07758410548857776,0.05603850344091032,木,7,0.42857142857142866,0.3373683110858243,False,False,
ARROW,スマスロ北斗の拳,plus,2026-04-01..2026-06-29,1201,0.7022524052662247,0.0,木,2026-01-01..2026-03-31,1710,0.1738853642149045,0.04183496168539503,木,7,0.0,1.0,False,False,
ARROW,スマスロ炎炎ノ消防隊2,hit104,2026-04-01..2026-06-29,414,0.4677202549552798,0.0,月,2026-03-04..2026-03-31,140,0.7501905159817222,0.0,木,7,-0.30555555555555564,0.5051450514475023,False,False,
ARROW,スマスロ炎炎ノ消防隊2,plus,2026-04-01..2026-06-29,414,0.6417589872845104,0.0,金,2026-03-04..2026-03-31,140,0.6503393039333858,0.0,木,7,0.3091420111676559,0.4998985145994543,False,False,
ARROW,スマート沖スロ ニューキングハナハナV,hit104,2026-04-01..2026-06-29,412,0.5426640568558803,0.0,木,2026-02-04..2026-03-31,277,0.9678016431083456,0.0,月,7,-0.5504818825631803,0.2003760962459277,False,False,
ARROW,スマート沖スロ ニューキングハナハナV,plus,2026-04-01..2026-06-29,412,0.05312634350175213,0.12489152762221094,土,2026-02-04..2026-03-31,277,0.3181301622676786,0.06042563492162786,火,7,-0.28571428571428575,0.5345092286010406,False,False,
ARROW,スーパービンゴネオ,hit104,2026-03-22..2026-06-19,100,0.2979850733927607,0.10980370787371257,火,2025-12-22..2026-03-21,169,0.48765060958796025,0.0,火,7,0.7000000000000001,0.07991669030889918,False,True,
ARROW,スーパービンゴネオ,plus,2026-03-22..2026-06-19,100,0.6992873860509785,0.0,火,2025-12-22..2026-03-21,169,0.4214080676763247,0.0,火,7,0.7363636363636364,0.05911574446623822,False,True,
ARROW,スーパーブラックジャック,hit104,2026-04-01..2026-06-29,206,0.9751797736597175,0.0,火,2026-01-01..2026-03-31,267,0.8583515214981469,0.0,木,7,-0.2991830368027063,0.5145141411755271,False,False,
ARROW,スーパーブラックジャック,plus,2026-04-01..2026-06-29,206,0.7611629421638637,0.0,火,2026-01-01..2026-03-31,267,0.5110497540849861,0.0,木,7,-0.5181818181818182,0.23348908702355095,False,False,
ARROW,スーパーリオエース2,hit104,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=28 < 40; window1_n=0 < 40
ARROW,スーパーリオエース2,plus,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=28 < 40; window1_n=0 < 40
ARROW,ゾンビランドサガ,hit104,2026-06-22..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=6 < 40; window1_n=0 < 40
ARROW,ゾンビランドサガ,plus,2026-06-22..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=6 < 40; window1_n=0 < 40
ARROW,タクトオーパス デスティニー,hit104,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=14 < 40; window1_n=0 < 40
ARROW,タクトオーパス デスティニー,plus,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=14 < 40; window1_n=0 < 40
ARROW,ディスクアップ ULTRAREMIX,hit104,2026-04-01..2026-06-29,83,0.7717759454259376,0.0,火,2026-01-01..2026-03-31,90,0.9849875763690107,0.0,土,7,0.10323001737691674,0.8256835485040763,False,False,
ARROW,ディスクアップ ULTRAREMIX,plus,2026-04-01..2026-06-29,83,0.7545840228315664,0.0,土,2026-01-01..2026-03-31,90,0.6325266857927601,0.0,木,7,0.22438727760202976,0.6285853469476036,False,False,
ARROW,ドッチ,hit104,2026-05-20..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ドッチ,plus,2026-05-20..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ニューパルサーDX3,hit104,2026-04-01..2026-06-29,83,0.5621939850013076,0.0,土,2026-01-01..2026-03-31,90,0.5436945398108506,0.0,水,7,0.24308621740219885,0.599407874371117,False,False,
ARROW,ニューパルサーDX3,plus,2026-04-01..2026-06-29,83,0.5785484490216986,0.0,土,2026-01-01..2026-03-31,90,0.5211576425943827,0.0,木,7,0.0,1.0,False,False,
ARROW,ネオアイムジャグラーEX,hit104,2026-04-01..2026-06-29,1245,0.9022600962428264,0.0,水,2026-01-01..2026-03-31,1350,0.9841863071871461,0.0,木,7,0.2909571869813232,0.5266951932399178,False,False,
ARROW,ネオアイムジャグラーEX,plus,2026-04-01..2026-06-29,1245,0.5042059945906163,0.0,水,2026-01-01..2026-03-31,1350,0.7078180670661004,0.0,日,7,0.3571428571428572,0.431611352038328,False,False,
ARROW,ハッピージャグラーVIII,hit104,2026-04-01..2026-06-29,415,0.7546792720275245,0.0,日,2026-01-01..2026-03-31,450,0.28814596601795733,0.05492858959723258,火,7,0.8363636363636363,0.01900990547097665,False,True,
ARROW,ハッピージャグラーVIII,plus,2026-04-01..2026-06-29,415,0.5427786224239548,0.0,水,2026-01-01..2026-03-31,450,0.20922206119961917,0.07314205498060043,日,7,0.8601512308077806,0.013009566887480695,False,True,
ARROW,バイオハザード RE:3,hit104,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,バイオハザード RE:3,plus,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ビッグドリーム THE GOLDEN PUSHER,hit104,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ビッグドリーム THE GOLDEN PUSHER,plus,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ファンキージャグラー2,hit104,2026-04-01..2026-06-29,747,0.40748908283552737,0.013392807057422585,金,2026-01-01..2026-03-31,810,0.6934588602838221,0.0,土,7,-0.490990253030983,0.26319381053257346,False,False,
ARROW,ファンキージャグラー2,plus,2026-04-01..2026-06-29,747,0.33153385177449934,0.034302687238326475,金,2026-01-01..2026-03-31,810,0.8997436508770144,0.0,水,7,0.17272727272727273,0.7111236587440991,False,False,
ARROW,プリズムナナ,hit104,2026-03-22..2026-06-19,85,0.33940838540764323,0.09335757490681372,木,2026-01-07..2026-03-21,73,0.3241677221370122,0.11062123989511213,金,7,-0.22226033597299086,0.6319294242875813,False,False,
ARROW,プリズムナナ,plus,2026-03-22..2026-06-19,85,0.10170692403353518,0.2320932808731308,木,2026-01-07..2026-03-21,73,0.6473408455775442,0.0,金,7,-0.40747728261714994,0.3642137481948909,False,False,
ARROW,マイジャグラーV,hit104,2026-04-01..2026-06-29,3310,0.44497127418956606,0.0,金,2026-01-01..2026-03-31,3580,0.07174515765850079,0.03951768171961301,月,7,0.03571428571428572,0.9394082054712856,False,False,
ARROW,マイジャグラーV,plus,2026-04-01..2026-06-29,3310,0.5765772635234323,0.0,火,2026-01-01..2026-03-31,3580,0.11900662138956591,0.033991102381232596,水,7,0.0,1.0,False,False,
ARROW,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-03-30..2026-06-27,286,0.934769664141563,0.0,土,2025-12-30..2026-03-29,430,0.17371778041134056,0.08339457223188611,水,7,-0.28571428571428575,0.5345092286010406,False,False,
ARROW,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-03-30..2026-06-27,286,0.7661891403743103,0.0,水,2025-12-30..2026-03-29,430,0.5372026039017623,0.0,日,7,-0.25,0.5887244480896832,False,False,
ARROW,ミスタージャグラー,hit104,2026-04-01..2026-06-29,83,0.35476421417505055,0.08363386094237957,火,2026-01-01..2026-03-31,90,0.9852748336265662,0.0,土,7,-0.18090680674665818,0.6978838482104794,False,False,
ARROW,ミスタージャグラー,plus,2026-04-01..2026-06-29,83,0.8235852704295415,0.0,木,2026-01-01..2026-03-31,90,0.6196214352961869,0.0,月,7,-0.5137830903923016,0.23818270728728153,False,False,
ARROW,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-20..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-20..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,モンキーターンV,hit104,2026-04-01..2026-06-29,827,0.8195992788906121,0.0,金,2026-01-01..2026-03-31,908,0.18750233328165522,0.05510223948160954,月,7,-0.03571428571428572,0.9394082054712856,False,False,
ARROW,モンキーターンV,plus,2026-04-01..2026-06-29,827,0.9667685363470081,0.0,金,2026-01-01..2026-03-31,908,0.037393089495073056,0.0901589611911437,月,7,0.054056247761733546,0.9083652825239955,False,False,
ARROW,モンスターハンターライズ,hit104,2026-04-01..2026-06-29,122,0.7836439482756674,0.0,水,2026-01-01..2026-03-31,272,0.5138312730304786,0.0,木,7,-0.504524979109513,0.2482031142645113,False,False,
ARROW,モンスターハンターライズ,plus,2026-04-01..2026-06-29,122,0.5237092156812435,0.0,月,2026-01-01..2026-03-31,272,0.9002911575310792,0.0,木,7,-0.5,0.2531699951003227,False,False,
ARROW,ヨルムンガンド,hit104,2026-05-06..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ヨルムンガンド,plus,2026-05-06..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,ラブ嬢3～Wご指名はいかがですか?～,hit104,2026-04-01..2026-06-29,240,0.3361285608477494,0.05830586060357603,水,2026-01-01..2026-03-31,267,0.07203058581612633,0.14453942116361002,金,7,-0.4865062298556019,0.26824856231783123,False,False,
ARROW,ラブ嬢3～Wご指名はいかがですか?～,plus,2026-04-01..2026-06-29,240,0.4214045395536173,0.0,水,2026-01-01..2026-03-31,267,0.002493041595065564,0.23132367567414883,金,7,-0.21428571428571433,0.6445115810207203,False,False,
ARROW,不二子BT,hit104,2026-04-01..2026-06-29,123,0.5891716296426188,0.0,木,2026-01-21..2026-03-31,140,0.062440005819482516,0.2066536036195961,火,7,-0.18531232916527532,0.6907777961916856,False,False,
ARROW,不二子BT,plus,2026-04-01..2026-06-29,123,0.34427411524896706,0.07596809700506031,木,2026-01-21..2026-03-31,140,0.27152594113965156,0.10472578110646295,火,7,-0.03603749850782236,0.9388605613942139,False,False,
ARROW,主役は銭形5,hit104,2026-03-10..2026-06-07,209,0.8129645678489391,0.0,土,2025-12-10..2026-03-09,448,0.2156320552542177,0.07182314599285163,日,7,-0.10811249552346709,0.8175332656241182,False,False,
ARROW,主役は銭形5,plus,2026-03-10..2026-06-07,209,0.9342419054513705,0.0,土,2025-12-10..2026-03-09,448,0.18893201387363953,0.07805467385308376,日,7,0.054056247761733546,0.9083652825239955,False,False,
ARROW,化物語,hit104,2026-04-01..2026-06-29,408,0.5014521026190921,0.0,月,2026-01-07..2026-03-31,419,0.40524073925280685,0.01882281254322433,日,7,-0.7500000000000002,0.05218140045705778,False,False,
ARROW,化物語,plus,2026-04-01..2026-06-29,408,0.9367768553483269,0.0,土,2026-01-07..2026-03-31,419,0.32006227127314635,0.04876824749304163,日,7,-0.6126374746329801,0.1435885753012861,False,False,
ARROW,北斗の拳 転生の章2,hit104,2026-04-01..2026-06-29,1582,0.1149146630731079,0.051761434571255045,日,2026-02-04..2026-03-31,1120,0.11384765473254169,0.0617128055698495,日,7,0.5636363636363636,0.18758548260498062,False,True,
ARROW,北斗の拳 転生の章2,plus,2026-04-01..2026-06-29,1582,0.42925817225500085,0.0,日,2026-02-04..2026-03-31,1120,0.04950146526638747,0.07687856341253126,土,7,0.07142857142857144,0.879048193148154,False,False,
ARROW,吉宗,hit104,2026-04-01..2026-06-29,397,0.4250788537262391,0.0,木,2026-01-01..2026-03-31,460,0.37061254941715704,0.03222759187387252,水,7,0.03571428571428572,0.9394082054712856,False,False,
ARROW,吉宗,plus,2026-04-01..2026-06-29,397,0.3789189629080357,0.0315546869297989,金,2026-01-01..2026-03-31,460,0.6214363074808595,0.0,水,7,-0.25,0.5887244480896832,False,False,
ARROW,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,hit104,2026-04-01..2026-06-29,83,0.9997215756205782,0.0,日,2026-01-01..2026-03-31,87,0.03240744854522716,0.29909832753210847,日,7,0.43346072343150543,0.33126998536049607,False,False,
ARROW,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,plus,2026-04-01..2026-06-29,83,0.6925530278432164,0.0,土,2026-01-01..2026-03-31,87,0.06535932956112503,0.2593092273819171,日,7,-0.054554472558998104,0.9075232086487943,False,False,
ARROW,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-04-01..2026-06-29,245,0.21176756862750254,0.09818828764983754,火,2026-01-01..2026-03-31,264,0.23465618471747943,0.08773765465975718,火,7,0.3571428571428572,0.431611352038328,False,False,
ARROW,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-04-01..2026-06-29,245,0.11688810271519072,0.1306534654161617,火,2026-01-01..2026-03-31,264,0.19410872909361748,0.09998743497477632,日,7,0.5714285714285715,0.18020198891152767,False,True,
ARROW,攻殻機動隊,hit104,2026-04-01..2026-06-29,415,0.43031949738713815,0.0,水,2026-03-04..2026-03-31,140,0.33861319082636443,0.07435914296543801,火,7,0.13636363636363635,0.770648242474713,False,False,
ARROW,攻殻機動隊,plus,2026-04-01..2026-06-29,415,0.2513506290037497,0.06609605396080455,水,2026-03-04..2026-03-31,140,0.2933908275303742,0.09535438698892966,火,7,-0.10910894511799621,0.8158714843641037,False,False,
ARROW,新鬼武者3,hit104,2026-04-01..2026-06-29,364,0.5255061701081893,0.0,土,2026-01-01..2026-03-31,620,0.24316390992842515,0.05572006276793987,水,7,0.054056247761733546,0.9083652825239955,False,False,
ARROW,新鬼武者3,plus,2026-04-01..2026-06-29,364,0.749058639902179,0.0,土,2026-01-01..2026-03-31,620,0.0581526643838515,0.09980972602351613,日,7,0.10714285714285716,0.8191508555699912,False,False,
ARROW,東京リベンジャーズ,hit104,2026-04-01..2026-06-29,234,0.9656267258011498,0.0,土,2026-01-01..2026-03-31,466,0.05833219167983155,0.11504786329143186,水,7,0.19266865889711313,0.6789524571942249,False,False,
ARROW,東京リベンジャーズ,plus,2026-04-01..2026-06-29,234,0.9586344160110052,0.0,木,2026-01-01..2026-03-31,466,0.05926337094220164,0.1146375394140154,水,7,-0.18018749253911182,0.6990457740939313,False,False,
ARROW,東京喰種,hit104,2026-04-01..2026-06-29,1635,0.19935374389545743,0.03961713647260348,土,2026-01-01..2026-03-31,1778,0.40834791712718516,0.00857372646964174,日,7,0.21428571428571433,0.6445115810207203,False,False,
ARROW,東京喰種,plus,2026-04-01..2026-06-29,1635,0.060781406412198306,0.06084892146507018,土,2026-01-01..2026-03-31,1778,0.30658142171146185,0.025478163007063667,日,7,0.28571428571428575,0.5345092286010406,False,False,
ARROW,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-20..2026-06-07,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-20..2026-06-07,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,沖ドキ!BLACK,hit104,2026-04-01..2026-06-29,803,0.09737798143473075,0.07666626961852564,火,2026-01-01..2026-03-31,890,0.7318253519712015,0.0,火,7,0.6666937223947136,0.10192046024618238,False,True,
ARROW,沖ドキ!BLACK,plus,2026-04-01..2026-06-29,803,0.4801432263180422,0.0,水,2026-01-01..2026-03-31,890,0.8732881486685726,0.0,火,7,0.42857142857142866,0.3373683110858243,False,False,
ARROW,無職転生 ～異世界行ったら本気だす～,hit104,2026-04-01..2026-06-29,147,0.6101208127327251,0.0,土,2026-01-21..2026-03-31,140,0.015372501413250517,0.2637802227525968,月,7,-0.5765999761251578,0.17538182452245643,False,False,
ARROW,無職転生 ～異世界行ったら本気だす～,plus,2026-04-01..2026-06-29,147,0.811170457532449,0.0,日,2026-01-21..2026-03-31,140,0.010818766035486729,0.2757553449925413,月,7,-0.30631873731649006,0.504027008666588,False,False,
ARROW,甲鉄城のカバネリ,hit104,2026-04-01..2026-06-29,83,0.9764642015427142,0.0,水,2026-01-01..2026-03-31,90,0.3827556037027495,0.05857512067157804,水,7,0.11651034560709261,0.8035456500475122,False,False,
ARROW,甲鉄城のカバネリ,plus,2026-04-01..2026-06-29,83,0.7693429176192644,0.0,水,2026-01-01..2026-03-31,90,0.7757672102349501,0.0,月,7,0.3365809164030446,0.4604106944818012,False,False,
ARROW,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-01..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-01..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,真打 吉宗,hit104,2026-05-06..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,真打 吉宗,plus,2026-05-06..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ARROW,範馬刃牙,hit104,2026-03-30..2026-06-27,,,,,2026-03-04..2026-03-29,,,,,,,,False,False,skip: window1_n=26 < 40
ARROW,範馬刃牙,plus,2026-03-30..2026-06-27,,,,,2026-03-04..2026-03-29,,,,,,,,False,False,skip: window1_n=26 < 40
ARROW,鉄拳6,hit104,2026-03-17..2026-06-14,450,0.6532052601345073,0.0,土,2026-02-04..2026-03-16,661,0.18423943553610245,0.06520528077376378,火,7,-0.28571428571428575,0.5345092286010406,False,False,
ARROW,鉄拳6,plus,2026-03-17..2026-06-14,450,0.48103562749502526,0.0,水,2026-02-04..2026-03-16,661,0.06304490048567783,0.09489283993358857,木,7,-0.4642857142857144,0.29393410760025196,False,False,
ARROW,革命機ヴァルヴレイヴ2,hit104,2026-04-01..2026-06-29,599,0.6772425588517281,0.0,水,2026-01-01..2026-03-31,924,0.7521387356664372,0.0,日,7,-0.5,0.2531699951003227,False,False,
ARROW,革命機ヴァルヴレイヴ2,plus,2026-04-01..2026-06-29,599,0.8196992497798501,0.0,水,2026-01-01..2026-03-31,924,0.6542031258507242,0.0,日,7,-0.42857142857142866,0.3373683110858243,False,False,
