hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
楽園,からくりサーカス,plus,2026-04-02..2026-06-30,302,0.7668010907992355,0.0,水,2026-01-02..2026-04-01,338,0.0240698542917038,0.15910808027497997,水,7,0.8928571428571429,0.006807187408935393,False,True,
楽園,けものフレンズ,hit104,2026-04-06..2026-06-07,53,0.9156938115929081,0.0,月,2025-12-11..2026-02-27,65,0.6891744424160252,0.0,土,7,0.5929994533288809,0.16052191228369259,False,True,
楽園,けものフレンズ,plus,2026-04-06..2026-06-07,53,0.9156938115929081,0.0,水,2025-12-11..2026-02-27,65,0.7093279457833247,0.0,土,7,-0.37839373433213486,0.4026022019217553,False,False,
楽園,この素晴らしい世界に祝福を！,hit104,2026-04-02..2026-06-30,136,0.5970803345548947,0.0,土,2026-01-02..2026-04-01,211,0.6887467831402716,0.0,金,7,-0.6666937223947136,0.10192046024618238,False,False,
楽園,この素晴らしい世界に祝福を！,plus,2026-04-02..2026-06-30,136,0.33986333739330027,0.07474981319172723,土,2026-01-02..2026-04-01,211,0.8512742270096659,0.0,金,7,-0.33028912953790823,0.46936109078827815,False,False,
楽園,とある科学の超電磁砲,hit104,2026-04-03..2026-06-30,,,,,2026-02-13..2026-04-01,,,,,,,,False,False,skip: window0_n=25 < 40; window1_n=36 < 40
楽園,とある科学の超電磁砲,plus,2026-04-03..2026-06-30,,,,,2026-02-13..2026-04-01,,,,,,,,False,False,skip: window0_n=25 < 40; window1_n=36 < 40
楽園,とある科学の超電磁砲2,hit104,2026-04-02..2026-06-30,282,0.3268283983286427,0.0570454517523656,水,2026-01-02..2026-04-01,419,0.2258565537195101,0.07182581433839762,土,7,-0.03571428571428572,0.9394082054712856,False,False,
楽園,とある科学の超電磁砲2,plus,2026-04-02..2026-06-30,282,0.26127622391569433,0.07718594568314431,水,2026-01-02..2026-04-01,419,0.0999984620393998,0.10524927802630865,土,7,0.1785714285714286,0.7016579425162727,False,False,
楽園,とある魔術の禁書目録,hit104,2026-04-02..2026-06-30,69,0.9789023654167894,0.0,金,2026-01-02..2026-03-31,73,0.5724782810472935,0.0,金,7,0.7412493166611013,0.05657714049137545,False,True,
楽園,とある魔術の禁書目録,plus,2026-04-02..2026-06-30,69,0.9663949462950281,0.0,金,2026-01-02..2026-03-31,73,0.8338621307559932,0.0,金,7,0.5796671338052435,0.17255328219172716,False,True,
楽園,アズールレーン THE ANIMATION,hit104,2026-04-02..2026-06-30,195,0.6877285854314074,0.0,土,2026-01-02..2026-04-01,233,0.948172456291306,0.0,土,7,0.5796671338052435,0.17255328219172716,False,True,
楽園,アズールレーン THE ANIMATION,plus,2026-04-02..2026-06-30,195,0.4590470323894468,0.0,土,2026-01-02..2026-04-01,233,0.9785408589863259,0.0,土,7,0.38188130791298674,0.3979173252739927,False,False,
楽園,アレックス ブライト,hit104,2026-04-02..2026-06-30,338,0.13772464707484733,0.10457392859859051,水,2026-01-02..2026-04-01,347,0.5934057387809499,0.0,金,7,-0.07142857142857144,0.879048193148154,False,False,
楽園,アレックス ブライト,plus,2026-04-02..2026-06-30,338,0.26001224137872386,0.07089277598857087,水,2026-01-02..2026-04-01,347,0.5534963768267507,0.0,金,7,-0.1785714285714286,0.7016579425162727,False,False,
楽園,ガールズ&パンツァー 最終章,hit104,2026-03-24..2026-06-21,,,,,2026-03-16..2026-03-23,,,,,,,,False,False,skip: window1_n=33 < 40
楽園,ガールズ&パンツァー 最終章,plus,2026-03-24..2026-06-21,,,,,2026-03-16..2026-03-23,,,,,,,,False,False,skip: window1_n=33 < 40
楽園,キングハナハナ-30,hit104,2026-04-02..2026-06-30,866,0.30333665240311736,0.03703470913050892,木,2026-01-02..2026-04-01,902,0.004984639533841252,0.11801429533767456,水,7,0.7142857142857144,0.07134356146753766,False,True,
楽園,キングハナハナ-30,plus,2026-04-02..2026-06-30,866,0.39666005921505604,0.016476475914993283,木,2026-01-02..2026-04-01,902,0.009288235581923808,0.110452587834798,水,7,0.42857142857142866,0.3373683110858243,False,False,
楽園,ギルティクラウン2,hit104,2026-04-02..2026-06-30,67,0.2975747089862076,0.13303941746480055,木,2026-01-02..2026-03-31,70,0.36075903697614514,0.08511671976968906,水,7,0.7090909090909091,0.07440093570102731,False,True,
楽園,ギルティクラウン2,plus,2026-04-02..2026-06-30,67,0.33854157558728826,0.10456959876067326,木,2026-01-02..2026-03-31,70,0.6379312421873427,0.0,水,7,0.5637295497763136,0.18749633154780124,False,True,
楽園,クランキークレスト,hit104,2026-04-02..2026-06-30,219,0.30310437861432027,0.07321154618278865,火,2026-01-02..2026-04-01,308,0.1431296659464806,0.10780699120701732,土,7,-0.6785714285714287,0.09375025395983135,False,False,
楽園,クランキークレスト,plus,2026-04-02..2026-06-30,219,0.14552340877253356,0.12689242480406474,木,2026-01-02..2026-04-01,308,0.16278256552468393,0.10174031691079727,金,7,-0.9285714285714288,0.00251947240379469,False,False,
楽園,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,hit104,2026-04-02..2026-06-30,287,0.9005797687941265,0.0,水,2026-01-02..2026-04-01,342,0.04692617538487963,0.14066553752339803,火,7,0.10714285714285716,0.8191508555699912,False,False,
楽園,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,plus,2026-04-02..2026-06-30,287,0.9646653246243969,0.0,水,2026-01-02..2026-04-01,342,0.19131071613133885,0.08865331310942609,火,7,0.07142857142857144,0.879048193148154,False,False,
楽園,グランベルム,hit104,2026-04-01..2026-06-29,107,0.5277605179799336,0.0,木,2026-01-01..2026-03-31,127,0.05222138432846067,0.22581873865977597,金,7,0.5,0.2531699951003227,False,True,
楽園,グランベルム,plus,2026-04-01..2026-06-29,107,0.7298730585537818,0.0,水,2026-01-01..2026-03-31,127,0.15299661508509715,0.1627823103756926,金,7,0.1785714285714286,0.7016579425162727,False,False,
楽園,コードギアス反逆のルルーシュ3,hit104,2026-03-09..2026-06-06,75,0.5981493354803815,0.0,火,2025-12-11..2026-03-08,69,0.20878100890952775,0.18528060074873667,火,7,0.7207499701564473,0.06763499473028162,False,True,
楽園,コードギアス反逆のルルーシュ3,plus,2026-03-09..2026-06-06,75,0.8100963780743344,0.0,火,2025-12-11..2026-03-08,69,0.4706841632328592,0.0,火,7,0.7500000000000002,0.05218140045705778,False,True,
楽園,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,hit104,2026-04-02..2026-06-30,163,0.7834587425023818,0.0,月,2026-01-02..2026-04-01,106,0.8423524135934852,0.0,日,7,-0.4076871241636057,0.36394248359194625,False,False,
楽園,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,plus,2026-04-02..2026-06-30,163,0.9041740395095439,0.0,木,2026-01-02..2026-04-01,106,0.7353669668182938,0.0,土,7,-0.21821789023599242,0.638298871640929,False,False,
楽園,ゴッドイーター リザレクション,hit104,2026-04-03..2026-06-30,383,0.21999815227062658,0.07656714831678316,木,2026-01-02..2026-04-01,514,0.2185912672795544,0.06643282047657532,水,7,0.14285714285714288,0.7599453002180927,False,False,
楽園,ゴッドイーター リザレクション,plus,2026-04-03..2026-06-30,383,0.48194890743025387,0.0,木,2026-01-02..2026-04-01,514,0.5008794894504343,0.0,日,7,0.1785714285714286,0.7016579425162727,False,False,
楽園,ゴブリンスレイヤーII,hit104,2026-03-10..2026-06-07,216,0.3267837754759596,0.0649992834616299,火,2026-03-04..2026-03-09,40,0.5290504679763257,0.0,水,6,0.08696565534786728,0.8698803787001028,False,False,
楽園,ゴブリンスレイヤーII,plus,2026-03-10..2026-06-07,216,0.5566643159818838,0.0,土,2026-03-04..2026-03-09,40,0.641918776667764,0.0,水,6,0.5797710356524484,0.22778395671501606,False,True,
楽園,ゴーゴージャグラー3,hit104,2026-04-02..2026-06-30,1231,0.7236340381974362,0.0,水,2026-01-02..2026-04-01,1236,0.12204521826582496,0.057319535747851987,金,7,0.21428571428571433,0.6445115810207203,False,False,
楽園,ゴーゴージャグラー3,plus,2026-04-02..2026-06-30,1231,0.040519531813204716,0.07628631780703432,土,2026-01-02..2026-04-01,1236,0.024697244206616367,0.08284691967421019,日,7,0.07142857142857144,0.879048193148154,False,False,
楽園,ゴールデンカムイ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=39 < 40
楽園,ゴールデンカムイ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=39 < 40
楽園,シャーマンキング,hit104,2026-04-04..2026-06-30,132,0.535139897400797,0.0,月,2026-01-02..2026-03-31,119,0.14602442991265083,0.17164842826172744,水,7,-0.8624216160156493,0.012503918411159689,False,False,
楽園,シャーマンキング,plus,2026-04-04..2026-06-30,132,0.28510780967586635,0.10182021902339627,火,2026-01-02..2026-03-31,119,0.0786099184325758,0.21158559649511804,水,7,-0.7853554716071041,0.0363828090581755,False,False,
楽園,ジャグラーガールズ,hit104,2026-04-02..2026-06-30,356,0.14029864941326983,0.10113054852852064,月,2026-01-02..2026-04-01,355,0.5246979559505218,0.0,月,7,0.3571428571428572,0.431611352038328,False,False,
楽園,ジャグラーガールズ,plus,2026-04-02..2026-06-30,356,0.26520738687263207,0.06774109832372908,月,2026-01-02..2026-04-01,355,0.7996753846403927,0.0,月,7,0.8257228238447706,0.022118466722329425,False,True,
楽園,ストライクウィッチーズ2,hit104,2026-03-20..2026-06-14,59,0.6300169737239314,0.0,月,2025-12-17..2026-03-16,76,0.67561152912255,0.0,水,7,-0.23424374030084538,0.6131550369752419,False,False,
楽園,ストライクウィッチーズ2,plus,2026-03-20..2026-06-14,59,0.6300169737239314,0.0,月,2025-12-17..2026-03-16,76,0.7608404694933805,0.0,水,7,0.3090909090909091,0.49997313577715485,False,False,
楽園,スマスロ サンダーV,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=6 < 40
楽園,スマスロ サンダーV,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=6 < 40
楽園,スマスロ ハナビ,hit104,2026-04-02..2026-06-30,790,0.7643203650031547,0.0,木,2026-03-04..2026-04-01,222,0.5686850484109893,0.0,金,7,-0.21622499104693418,0.6414455093539174,False,False,
楽園,スマスロ ハナビ,plus,2026-04-02..2026-06-30,790,0.6869526519090844,0.0,金,2026-03-04..2026-04-01,222,0.4339040641060333,0.0,金,7,0.03603749850782236,0.9388605613942139,False,False,
楽園,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,494,0.18622823338789377,0.07495247036465422,水,2026-01-02..2026-04-01,918,0.5026698429349805,0.0,火,7,0.3214285714285715,0.4820720382996778,False,False,
楽園,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,494,0.19089613771583228,0.07389845027269124,月,2026-01-02..2026-04-01,918,0.2931439999557899,0.03769919187234115,木,7,0.14285714285714288,0.7599453002180927,False,False,
楽園,スマスロ炎炎ノ消防隊2,hit104,2026-04-02..2026-06-30,752,0.2695270308840556,0.045929014492109344,土,2026-03-05..2026-04-01,279,0.6723072865735498,0.0,金,7,0.6000991981489792,0.15429103966044014,False,True,
楽園,スマスロ炎炎ノ消防隊2,plus,2026-04-02..2026-06-30,752,0.5018203022750769,0.0,土,2026-03-05..2026-04-01,279,0.3400812767255758,0.05279555371090139,金,7,0.6847124716486249,0.08966645319106842,False,True,
楽園,スーパーブラックジャック,hit104,2026-04-02..2026-06-30,373,0.9568480102294971,0.0,金,2026-01-02..2026-04-01,442,0.7422198692277497,0.0,木,7,-0.07142857142857144,0.879048193148154,False,False,
楽園,スーパーブラックジャック,plus,2026-04-02..2026-06-30,373,0.6305329130745949,0.0,木,2026-01-02..2026-04-01,442,0.43728329435288915,0.0,木,7,0.4684874806016907,0.2889967715971478,False,False,
楽園,スーパーリオエース2,hit104,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
楽園,スーパーリオエース2,plus,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
楽園,ソードアート・オンライン,hit104,2026-04-03..2026-06-30,274,0.1805913393398561,0.10227199098200332,水,2026-01-02..2026-04-01,287,0.22447151393851966,0.08709808627300084,水,7,0.490990253030983,0.26319381053257346,False,False,
楽園,ソードアート・オンライン,plus,2026-04-03..2026-06-30,274,0.5480401955924874,0.0,水,2026-01-02..2026-04-01,287,0.2352595883624682,0.08400072721236329,水,7,0.14414999403128945,0.7578179356488596,False,False,
楽園,ゾンビランドサガ,hit104,2026-04-02..2026-06-30,68,0.7470894830286721,0.0,金,2026-01-02..2026-04-01,65,0.7343964339980222,0.0,水,7,-0.2882999880625789,0.5306506599466652,False,False,
楽園,ゾンビランドサガ,plus,2026-04-02..2026-06-30,68,0.3645441239000666,0.08284475204673077,木,2026-01-02..2026-04-01,65,0.8145688048581707,0.0,水,7,0.25,0.5887244480896832,False,False,
楽園,ダンジョンに出会いを求めるのは間違っているだろうか2,hit104,2026-04-02..2026-06-30,134,0.9605079097503464,0.0,日,2026-01-02..2026-04-01,149,0.16809997502336568,0.14375166317883525,金,7,-0.10714285714285716,0.8191508555699912,False,False,
楽園,ダンジョンに出会いを求めるのは間違っているだろうか2,plus,2026-04-02..2026-06-30,134,0.698729182263327,0.0,日,2026-01-02..2026-04-01,149,0.3363809724950174,0.0732658709081476,金,7,-0.6666937223947136,0.10192046024618238,False,False,
楽園,ディスクアップ ULTRAREMIX,hit104,2026-04-02..2026-06-30,1006,0.16914933473890034,0.05530248888846604,木,2026-01-02..2026-04-01,936,0.9751922377817042,0.0,木,7,0.07142857142857144,0.879048193148154,False,False,
楽園,ディスクアップ ULTRAREMIX,plus,2026-04-02..2026-06-30,1006,0.2764401030571982,0.03865445583045388,木,2026-01-02..2026-04-01,936,0.8827539673875906,0.0,木,7,0.0,1.0,False,False,
楽園,デビル メイ クライ 5,hit104,2026-04-02..2026-06-30,74,0.8279136165378135,0.0,木,2026-01-02..2026-04-01,70,0.9596703683049376,0.0,火,7,0.02832205920185104,0.9519382604926545,False,False,
楽園,デビル メイ クライ 5,plus,2026-04-02..2026-06-30,74,0.8106974544272894,0.0,木,2026-01-02..2026-04-01,70,0.9664484583442641,0.0,日,7,0.264197974633739,0.5669716562961261,False,False,
楽園,ドッチ,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
楽園,ドッチ,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
楽園,ドリフターズ,hit104,2026-04-06..2026-06-06,44,0.5758569970274701,0.0,火,2025-12-10..2026-02-27,67,0.5712474603814048,0.0,火,7,0.30631873731649006,0.504027008666588,False,False,
楽園,ドリフターズ,plus,2026-04-06..2026-06-06,44,0.6494431124396092,0.0,火,2025-12-10..2026-02-27,67,0.6869110285056629,0.0,月,7,0.16366341767699433,0.7258624740766529,False,False,
楽園,ニューキングハナハナV‐30,hit104,2026-04-02..2026-06-30,602,0.6180514524573948,0.0,木,2026-02-04..2026-04-01,377,0.06057128534539336,0.12682071448371815,水,7,-0.10714285714285716,0.8191508555699912,False,False,
楽園,ニューキングハナハナV‐30,plus,2026-04-02..2026-06-30,602,0.5481359516740312,0.0,木,2026-02-04..2026-04-01,377,0.04930318591812519,0.1326295053777167,月,7,-0.1785714285714286,0.7016579425162727,False,False,
楽園,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,2417,0.13573965796904158,0.039366128791838,金,2026-01-02..2026-04-01,2406,0.9583634603626662,0.0,日,7,-0.30631873731649006,0.504027008666588,False,False,
楽園,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,2417,0.19056486511489937,0.03347540376378977,金,2026-01-02..2026-04-01,2406,0.28412705478442324,0.024238660618949432,日,7,0.42857142857142866,0.3373683110858243,False,False,
楽園,ネオプラネット,hit104,2026-04-01..2026-06-29,113,0.577829175361934,0.0,水,2026-01-01..2026-03-31,282,0.3992891427734122,0.026409839262935275,木,7,-0.3571428571428572,0.431611352038328,False,False,
楽園,ネオプラネット,plus,2026-04-01..2026-06-29,113,0.36208400503964566,0.06814329221469502,水,2026-01-01..2026-03-31,282,0.5622133911570499,0.0,木,7,-0.7142857142857144,0.07134356146753766,False,False,
