hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
ザシティ,主役は銭形5,hit104,2026-04-02..2026-06-30,136,0.09133940303919393,0.18976366129731648,水,2026-01-02..2026-04-01,191,0.08189810071764614,0.16520358957259695,日,7,-0.5357142857142858,0.21521745567801298,False,False,
ザシティ,主役は銭形5,plus,2026-04-02..2026-06-30,136,0.04862862898492803,0.22150216477046175,水,2026-01-02..2026-04-01,191,0.17157688364251664,0.12574545972669718,日,7,-0.5714285714285715,0.18020198891152767,True,False,
ザシティ,化物語,hit104,2026-04-02..2026-06-30,227,0.20836979507553563,0.10309059446038678,火,2026-01-07..2026-04-01,192,0.1710190491296389,0.1256285100610848,火,7,0.5357142857142858,0.21521745567801298,False,True,
ザシティ,化物語,plus,2026-04-02..2026-06-30,227,0.06847257137842915,0.1587463210762518,火,2026-01-07..2026-04-01,192,0.14748530398154489,0.13470723011107452,火,7,0.3571428571428572,0.431611352038328,False,False,
ザシティ,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,349,0.5130666366354504,0.0,水,2026-02-04..2026-04-01,409,0.9961264552380169,0.0,土,7,0.7142857142857144,0.07134356146753766,False,True,
ザシティ,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,349,0.26735349542069564,0.06784710389305264,水,2026-02-04..2026-04-01,409,0.8701710869487114,0.0,火,7,-0.10714285714285716,0.8191508555699912,False,False,
ザシティ,吉宗RISING,hit104,2026-04-08..2026-06-18,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ザシティ,吉宗RISING,plus,2026-04-08..2026-06-18,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ザシティ,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-04-02..2026-06-30,157,0.03588584591697521,0.21855526642645984,木,2026-01-02..2026-04-01,176,0.6725946630579549,0.0,日,7,0.3571428571428572,0.431611352038328,True,False,
ザシティ,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-04-02..2026-06-30,157,0.026377955773601077,0.2302443563618465,木,2026-01-02..2026-04-01,176,0.6936369454881437,0.0,日,7,0.3571428571428572,0.431611352038328,True,False,
ザシティ,押忍!番長ZERO,hit104,2026-04-02..2026-06-30,136,0.10302880110843045,0.18285802340281973,木,2026-01-02..2026-04-01,168,0.8592793738029282,0.0,日,7,-0.39285714285714296,0.3833168704269727,False,False,
ザシティ,押忍!番長ZERO,plus,2026-04-02..2026-06-30,136,0.3686920737062054,0.05863446108395249,木,2026-01-02..2026-04-01,168,0.6002069142678095,0.0,日,7,-0.21428571428571433,0.6445115810207203,False,False,
ザシティ,新ハナビ,hit104,2026-04-02..2026-06-30,89,0.4199719281211403,0.0,日,2026-01-02..2026-04-01,170,0.6952759582074369,0.0,水,7,-0.14679516868351478,0.7534691412224148,False,False,
ザシティ,新ハナビ,plus,2026-04-02..2026-06-30,89,0.8112655659344682,0.0,日,2026-01-02..2026-04-01,170,0.5180764699856582,0.0,水,7,-0.5780059766913394,0.17408240095502356,False,False,
ザシティ,東京喰種,hit104,2026-04-02..2026-06-30,230,0.4793321304852579,0.0,土,2026-01-02..2026-04-01,188,0.8977786354524219,0.0,日,7,0.3335621924974956,0.4646970771990604,False,False,
ザシティ,東京喰種,plus,2026-04-02..2026-06-30,230,0.8782115869284185,0.0,月,2026-01-02..2026-04-01,188,0.9552194356652144,0.0,日,7,-0.01818181818181818,0.9691386884277833,False,False,
ザシティ,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ザシティ,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ザシティ,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 40
ザシティ,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 40
ザシティ,真打 吉宗,hit104,2026-05-07..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ザシティ,真打 吉宗,plus,2026-05-07..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
ザシティ,鉄拳6,hit104,2026-04-02..2026-06-30,120,0.7927854455832619,0.0,土,2026-02-04..2026-04-01,57,0.3828383573831031,0.0687766611611309,日,7,-0.05910828046793256,0.8998298673144342,False,False,
ザシティ,鉄拳6,plus,2026-04-02..2026-06-30,120,0.752946248692799,0.0,日,2026-02-04..2026-04-01,57,0.38334794064372657,0.0681431857278543,日,7,0.2991830368027063,0.5145141411755271,False,False,
ザシティ,革命機ヴァルヴレイヴ2,hit104,2026-04-02..2026-06-30,115,0.6358216770463374,0.0,金,2026-01-02..2026-04-01,255,0.3075677055784936,0.06647081928620902,木,7,0.054056247761733546,0.9083652825239955,False,False,
ザシティ,革命機ヴァルヴレイヴ2,plus,2026-04-02..2026-06-30,115,0.4800096327754658,0.0,金,2026-01-02..2026-04-01,255,0.4601948786588129,0.0,木,7,-0.18018749253911182,0.6990457740939313,False,False,
ザシティ,頭文字D 2nd,hit104,2026-04-02..2026-06-30,,,,,2026-02-18..2026-04-01,,,,,,,,False,False,skip: window1_n=39 < 40
ザシティ,頭文字D 2nd,plus,2026-04-02..2026-06-30,,,,,2026-02-18..2026-04-01,,,,,,,,False,False,skip: window1_n=39 < 40
