hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
みとや,A‐SLOT+ 異世界かるてっと,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,A‐SLOT+ 異世界かるてっと,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
みとや,GALFY,hit104,2026-06-24..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=7 < 40; window1_n=0 < 40
みとや,GALFY,plus,2026-06-24..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=7 < 40; window1_n=0 < 40
みとや,SHAKE BONUS TRIGGER,hit104,2026-04-02..2026-06-30,87,0.6752042411241633,0.0,金,2026-01-02..2026-04-01,121,0.025793714493450703,0.2632755212887211,水,7,0.490990253030983,0.26319381053257346,False,False,
みとや,SHAKE BONUS TRIGGER,plus,2026-04-02..2026-06-30,87,0.20248344916244287,0.16877366393604123,金,2026-01-02..2026-04-01,121,0.003020357581217844,0.338367052543371,水,7,0.1785714285714286,0.7016579425162727,False,False,
みとや,いざ！番長,hit104,2026-04-02..2026-06-30,223,0.5882100632665297,0.0,火,2026-01-02..2026-04-01,211,0.17446804348811953,0.11863721232242043,木,7,-0.5357142857142858,0.21521745567801298,False,False,
みとや,いざ！番長,plus,2026-04-02..2026-06-30,223,0.7368425022703649,0.0,火,2026-01-02..2026-04-01,211,0.2105737066787823,0.10615372901850371,木,7,-0.39285714285714296,0.3833168704269727,False,False,
みとや,うみねこのなく頃に2,hit104,2026-04-02..2026-06-30,173,0.6293592083416528,0.0,水,2026-03-04..2026-04-01,58,0.05191920322796661,0.3346927408373697,火,7,0.4090909090909091,0.36212994353121625,False,False,
みとや,うみねこのなく頃に2,plus,2026-04-02..2026-06-30,173,0.49247334284866906,0.0,日,2026-03-04..2026-04-01,58,0.43448498400442415,0.0,火,7,0.09009374626955591,0.8476720796198264,False,False,
みとや,かぐや様は告らせたい,hit104,2026-04-02..2026-06-30,192,0.517239816994522,0.0,水,2026-01-02..2026-04-01,352,0.975050878821791,0.0,土,7,0.0,1.0,False,False,
みとや,かぐや様は告らせたい,plus,2026-04-02..2026-06-30,192,0.4159345650166327,0.013285289297730896,金,2026-01-02..2026-04-01,352,0.9275721047025683,0.0,土,7,0.03603749850782236,0.9388605613942139,False,False,
みとや,からくりサーカス,hit104,2026-04-02..2026-06-30,202,0.2054264770035007,0.11026137155434336,日,2026-01-02..2026-04-01,225,0.791286513666048,0.0,土,7,0.6126374746329801,0.1435885753012861,False,True,
みとや,からくりサーカス,plus,2026-04-02..2026-06-30,202,0.5637822646590347,0.0,日,2026-01-02..2026-04-01,225,0.7278223834231692,0.0,土,7,0.2882999880625789,0.5306506599466652,False,False,
