date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3,pred_span_quartile,rolling_median,zscore,is_anomaly,anomaly_direction,is_hit_rate_miss_day,difficulty_failure,actual_top1_tail,actual_top2_tail,actual_top3_tail,actual_top1_diff,actual_top2_diff,actual_top3_diff,loss_scenario,loss_value,chosen_tail,top1_match,top2_match,top3_match,rescue_source
2026-01-01,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,0.5,8,0.0763200035036959,12600.0,0.5,0.0763200035036959,7,0.0139901619722451,4700.0,0.5,0.0139901619722451,0.0623298415314507,1.0,1.0,Q2,144.0,1.4631213452771414,0,normal,0,hit_day,8,0,7,12600.0,8400.0,4700.0,hit1,0.0,8,1,0,0,rank1
2026-01-01,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,0.5,9,0.9979983362883929,42300.0,0.5,0.9979983362883929,8,0.997396132453774,52000.0,0.5,0.997396132453774,0.0006022038346187,1.0,1.0,Q1,144.0,1.4631213452771414,0,normal,0,hit_day,8,7,3,52000.0,48200.0,47500.0,miss1_hit2,0.0,8,0,1,0,rank2
2026-01-01,2026-01,Thursday,3F_N,xgb_ranker_ndcg,recent_60d,0.5,6,0.5020837185879232,10200.0,0.5,0.5020837185879232,7,0.0060038519015764,5700.0,0.5,0.0060038519015764,0.4960798666863468,1.0,1.0,Q4,144.0,1.4631213452771414,0,normal,0,hit_day,6,7,2,10200.0,5700.0,2100.0,hit1,0.0,6,1,1,0,rank1
2026-01-02,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,0.5,6,0.9969364360637908,33900.0,0.5,0.9969364360637908,9,0.9949166384679636,35300.0,0.5,0.9949166384679636,0.0020197975958271,1.0,1.0,Q1,160.5,0.12866665735372773,0,normal,0,hit_day,9,3,6,35300.0,33900.0,33900.0,miss1_hit2,0.0,9,0,1,0,rank2
2026-01-02,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,0.5,4,0.9542479239829808,16400.0,0.5,0.9542479239829808,7,0.0710933795352133,4700.0,0.5,0.0710933795352133,0.8831545444477673,1.0,1.0,Q4,160.5,0.12866665735372773,0,normal,0,hit_day,4,0,7,16400.0,4900.0,4700.0,hit1,0.0,4,1,0,0,rank1
2026-01-02,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.5,5,0.670972974048284,15200.0,0.5,0.670972974048284,3,0.0055294193563977,300.0,0.5,0.0055294193563977,0.6654435546918863,1.0,1.0,Q4,160.5,0.12866665735372773,0,normal,0,hit_day,5,6,3,15200.0,2000.0,300.0,hit1,0.0,5,1,0,0,rank1
2026-01-03,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,0.5,0,0.9895643725082424,38800.0,0.5,0.9895643725082424,6,0.7103633726134309,23700.0,0.5,0.7103633726134309,0.2792009998948116,1.0,1.0,Q3,144.0,-0.6196853987633989,0,normal,0,hit_day,0,7,4,38800.0,28200.0,27200.0,hit1,0.0,0,1,0,0,rank1
2026-01-03,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,0.5,5,0.0061309346302191,500.0,0.5,0.0061309346302191,2,0.0049059666905838,-3400.0,0.5,0.0049059666905838,0.0012249679396352,1.0,1.0,Q1,144.0,-0.6196853987633989,0,normal,0,hit_day,4,5,6,900.0,500.0,-400.0,hit1,400.0,5,1,0,0,rank1
2026-01-03,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,0.5,2,0.9417539860172074,13000.0,0.5,0.9417539860172074,9,0.2977433679021022,7000.0,0.5,0.2977433679021022,0.6440106181151051,1.0,1.0,Q4,144.0,-0.6196853987633989,0,normal,0,hit_day,2,9,8,13000.0,7000.0,3300.0,hit1,0.0,2,1,1,0,rank1
2026-01-04,2026-01,Sunday,2F_N,xgb_ranker_ndcg,full_2025,0.5,8,0.9858499945162212,33700.0,0.5,0.9858499945162212,7,0.1726043510998109,13400.0,0.5,0.1726043510998109,0.8132456434164101,1.0,1.0,Q4,137.5,-2.282742734186793,1,low_anomaly,1,miss_day,8,7,3,33700.0,13400.0,5700.0,hit1,0.0,8,1,1,0,rank1
2026-01-04,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,0.5,0,0.0009705639803411,-3200.0,0.5,0.0009705639803411,5,0.0007108711944059,-4000.0,0.5,0.0007108711944059,0.0002596927859352,0.0,0.0,Q1,137.5,-2.282742734186793,1,low_anomaly,1,miss_day,4,6,0,1600.0,-700.0,-3200.0,critical_miss,4800.0,0,0,0,0,none
2026-01-04,2026-01,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,0.5,9,0.8215982434245976,16300.0,0.5,0.8215982434245976,0,0.0122449024108687,1600.0,0.5,0.0122449024108687,0.8093533410137289,1.0,1.0,Q4,137.5,-2.282742734186793,1,low_anomaly,1,miss_day,9,0,1,16300.0,1600.0,-200.0,hit1,0.0,9,1,1,0,rank1
2026-01-05,2026-01,Monday,2F_N,xgb_ranker_ndcg,full_2025,0.5,1,0.9908537164851264,48500.0,0.5,0.9908537164851264,9,0.988048489192048,39700.0,0.5,0.988048489192048,0.0028052272930785,1.0,1.0,Q1,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,1,9,0,48500.0,39700.0,25800.0,hit1,0.0,1,1,1,0,rank1
2026-01-05,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,0.5,6,0.9933331754346392,13000.0,0.5,0.9933331754346392,4,0.5057476890602045,8700.0,0.5,0.5057476890602045,0.4875854863744346,1.0,1.0,Q4,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,6,4,1,13000.0,8700.0,5100.0,hit1,0.0,6,1,1,0,rank1
2026-01-05,2026-01,Monday,3F_N,xgb_ranker_ndcg,full_2025,0.5,1,0.9953636277652096,26800.0,0.5,0.9953636277652096,5,0.9923542092008772,22300.0,0.5,0.9923542092008772,0.0030094185643325,1.0,1.0,Q1,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,1,6,5,26800.0,25400.0,22300.0,hit1,0.0,1,1,0,0,rank1
2026-01-06,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,0.5,6,0.9993403857011152,38300.0,0.5,0.9993403857011152,2,0.9975457885482104,44400.0,0.5,0.9975457885482104,0.0017945971529049,1.0,1.0,Q1,144.0,0.49532808618907526,0,normal,0,hit_day,2,6,7,44400.0,38300.0,27100.0,hit1,6100.0,6,1,1,0,rank1
2026-01-06,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,0.5,5,0.7597169437587793,6300.0,0.5,0.7597169437587793,9,0.7520380499526765,9200.0,0.5,0.7520380499526765,0.0076788938061027,1.0,1.0,Q1,144.0,0.49532808618907526,0,normal,0,hit_day,9,5,2,9200.0,6300.0,5000.0,hit1,2900.0,5,1,1,0,rank1
2026-01-06,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,3,0.9896677086492898,20300.0,0.5,0.9896677086492898,1,0.9628697195853378,17300.0,0.5,0.9628697195853378,0.0267979890639519,1.0,1.0,Q2,144.0,0.49532808618907526,0,normal,0,hit_day,3,1,2,20300.0,17300.0,15300.0,hit1,0.0,3,1,1,0,rank1
2026-01-07,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.5,4,0.9230487160858816,32300.0,0.5,0.9230487160858816,0,0.860704968849335,39400.0,0.5,0.860704968849335,0.0623437472365465,1.0,1.0,Q2,160.5,1.114012351764974,0,normal,0,hit_day,0,5,4,39400.0,35900.0,32300.0,miss1_hit2,0.0,0,0,1,0,rank2
2026-01-07,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.5,7,0.938212390098592,11200.0,0.5,0.938212390098592,0,0.1945642056061985,8500.0,0.5,0.1945642056061985,0.7436481844923934,1.0,1.0,Q4,160.5,1.114012351764974,0,normal,0,hit_day,7,3,0,11200.0,9000.0,8500.0,hit1,0.0,7,1,0,0,rank1
2026-01-07,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,7,0.9949540305082084,22100.0,0.5,0.9949540305082084,3,0.9904776852307312,21600.0,0.5,0.9904776852307312,0.0044763452774774,1.0,1.0,Q1,160.5,1.114012351764974,0,normal,0,hit_day,7,3,0,22100.0,21600.0,20600.0,hit1,0.0,7,1,1,0,rank1
2026-01-08,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,0.5,1,0.9981058387025564,54400.0,0.5,0.9981058387025564,5,0.9918213359175672,30700.0,0.5,0.9918213359175672,0.0062845027849891,1.0,1.0,Q1,160.5,-0.1450688381597167,0,normal,0,hit_day,1,5,7,54400.0,30700.0,22000.0,hit1,0.0,1,1,1,0,rank1
2026-01-08,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,0.5,6,0.9563822679809534,9800.0,0.5,0.9563822679809534,9,0.7762268448832164,9500.0,0.5,0.7762268448832164,0.180155423097737,1.0,1.0,Q3,160.5,-0.1450688381597167,0,normal,0,hit_day,6,9,2,9800.0,9500.0,6600.0,hit1,0.0,6,1,1,0,rank1
2026-01-08,2026-01,Thursday,3F_N,xgb_ranker_ndcg,full_2025,0.5,0,0.8192591306412954,9900.0,0.5,0.8192591306412954,8,0.0458193240091323,5400.0,0.5,0.0458193240091323,0.773439806632163,1.0,1.0,Q4,160.5,-0.1450688381597167,0,normal,0,hit_day,0,8,1,9900.0,5400.0,2400.0,hit1,0.0,0,1,1,0,rank1
