hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
金時,スマスロ北斗の拳,full,1,23.0,0.002471169686985173,0.0024805217391304347
金時,スマスロ北斗の拳,full,2,38.0,0.0023509762451550827,0.0023393684210526317
金時,スマスロ北斗の拳,full,3,33.0,0.0025148316810533165,0.0024385757575757575
金時,スマスロ北斗の拳,full,4,20.0,0.0024175594823987756,0.0024316499999999996
金時,スマスロ北斗の拳,full,5,71.0,0.0024642019939559974,0.002408859154929577
金時,スマスロ北斗の拳,full,6,18.0,0.002380519716518263,0.0023071666666666666
金時,スマスロ北斗の拳,full,7,23.0,0.002414959836764212,0.0024290869565217394
金時,スマスロ北斗の拳,full,8,31.0,0.0021995239386543735,0.0022775806451612902
金時,スマスロ北斗の拳,full,9,18.0,0.0022611644997173543,0.0023036111111111113
金時,スマスロ北斗の拳,full,10,17.0,0.002593887447840307,0.0025418823529411764
金時,スマスロ北斗の拳,full,11,23.0,0.002271334857518567,0.0022225652173913043
金時,スマスロ北斗の拳,full,12,18.0,0.0023694381324166325,0.0023639444444444446
金時,スマスロ北斗の拳,full,13,28.0,0.002486301204528448,0.0024819642857142857
金時,スマスロ北斗の拳,full,14,15.0,0.0020849495733126456,0.0020467333333333334
金時,スマスロ北斗の拳,full,15,69.0,0.0027305879532042356,0.0026043623188405796
金時,スマスロ北斗の拳,full,16,26.0,0.002317083011516248,0.002218230769230769
金時,スマスロ北斗の拳,full,17,15.0,0.0025332234262852088,0.002591466666666667
金時,スマスロ北斗の拳,full,18,18.0,0.002658207659182335,0.0026601666666666666
金時,スマスロ北斗の拳,full,19,22.0,0.002569426420970672,0.0025670454545454542
金時,スマスロ北斗の拳,full,20,73.0,0.002528778110841922,0.002459780821917808
金時,スマスロ北斗の拳,full,21,19.0,0.0021021691409011424,0.002094894736842105
金時,スマスロ北斗の拳,full,22,27.0,0.0025011317338162063,0.002532518518518518
金時,スマスロ北斗の拳,full,23,23.0,0.002562580533074662,0.0025835652173913045
金時,スマスロ北斗の拳,full,24,24.0,0.00263499270309713,0.0026406666666666666
金時,スマスロ北斗の拳,full,25,64.0,0.002280978621754241,0.002278078125
金時,スマスロ北斗の拳,full,26,19.0,0.002678063723242291,0.002669684210526316
金時,スマスロ北斗の拳,full,27,13.0,0.002267267672541769,0.002328230769230769
金時,スマスロ北斗の拳,full,28,29.0,0.0025559911056094262,0.0025549655172413793
金時,スマスロ北斗の拳,full,29,25.0,0.0026730266265712673,0.0025272
金時,スマスロ北斗の拳,full,30,27.0,0.002032962115303474,0.002030962962962963
金時,スマスロ北斗の拳,full,31,15.0,0.002691502541974623,0.0025294000000000002
金時,スマスロ北斗の拳,recent60d,1,1.0,0.0016906170752324597,0.001691
金時,スマスロ北斗の拳,recent60d,2,2.0,0.002053004852556924,0.0020145000000000002
金時,スマスロ北斗の拳,recent60d,3,2.0,0.0023623907394283014,0.0023699999999999997
金時,スマスロ北斗の拳,recent60d,4,3.0,0.0022546419098143236,0.002229333333333333
金時,スマスロ北斗の拳,recent60d,5,,,
金時,スマスロ北斗の拳,recent60d,6,2.0,0.001866368047779022,0.001863
金時,スマスロ北斗の拳,recent60d,7,,,
金時,スマスロ北斗の拳,recent60d,8,,,
金時,スマスロ北斗の拳,recent60d,9,3.0,0.002391073326248672,0.002479
金時,スマスロ北斗の拳,recent60d,10,3.0,0.0028631893439561807,0.002702333333333333
金時,スマスロ北斗の拳,recent60d,11,,,
金時,スマスロ北斗の拳,recent60d,12,,,
金時,スマスロ北斗の拳,recent60d,13,1.0,0.002827521206409048,0.002827
金時,スマスロ北斗の拳,recent60d,14,3.0,0.0017147310989867497,0.0017156666666666666
