hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ARROW,モンキーターンV,full,3,198,0.0021305889139737084,0.002135171717171717
ARROW,モンキーターンV,full,4,216,0.002117204866663671,0.0021279907407407406
ARROW,モンキーターンV,full,5,201,0.002124062062602827,0.0021107462686567164
ARROW,モンキーターンV,full,6,211,0.0021694498628963554,0.00216257345971564
ARROW,モンキーターンV,full,7,206,0.002118354938029754,0.002109131067961165
ARROW,モンキーターンV,full,8,224,0.0021855080423002593,0.0021864107142857145
ARROW,モンキーターンV,full,9,188,0.002163709631412168,0.0021446063829787232
ARROW,モンキーターンV,full,10,204,0.002174516996360109,0.0021618480392156863
ARROW,モンキーターンV,full,11,232,0.002201401852699799,0.002184676724137931
ARROW,モンキーターンV,full,12,186,0.0020694679339919243,0.0020581612903225804
ARROW,モンキーターンV,full,13,207,0.0021023558553555995,0.0021102270531400966
ARROW,モンキーターンV,full,14,207,0.0021088434094410718,0.0021232898550724638
ARROW,モンキーターンV,full,15,209,0.0020762029508936443,0.0020756842105263155
ARROW,モンキーターンV,full,16,178,0.0021265763121854045,0.002115393258426966
ARROW,モンキーターンV,full,17,190,0.0021479016855442423,0.0021553842105263158
ARROW,モンキーターンV,full,18,218,0.002174785230652146,0.0021584174311926603
ARROW,モンキーターンV,full,19,192,0.002106536824304624,0.0020911770833333333
ARROW,モンキーターンV,full,20,189,0.002153687287451697,0.0021673809523809523
ARROW,モンキーターンV,full,21,186,0.0021258357620435454,0.0021362956989247313
ARROW,モンキーターンV,full,22,234,0.0021401085654316754,0.002134662393162393
ARROW,モンキーターンV,full,23,205,0.0021938720288375113,0.002173429268292683
ARROW,モンキーターンV,full,24,199,0.002133690222976364,0.002135793969849246
ARROW,モンキーターンV,full,25,188,0.0021432525913623085,0.0021608563829787234
ARROW,モンキーターンV,full,26,206,0.0020337794839448576,0.002025014563106796
ARROW,モンキーターンV,full,27,201,0.0021427401944172624,0.002140129353233831
ARROW,モンキーターンV,full,28,210,0.0021077403362844056,0.0021000238095238094
ARROW,モンキーターンV,full,29,183,0.0021383382179163946,0.0021018907103825136
ARROW,モンキーターンV,full,30,188,0.0021619733232536697,0.002151164893617021
ARROW,モンキーターンV,full,31,115,0.0020895232277233222,0.0020742
ARROW,モンキーターンV,recent60d,1,10,0.001961767334394141,0.0019435000000000001
ARROW,モンキーターンV,recent60d,2,17,0.002142138933010798,0.0021317058823529414
ARROW,モンキーターンV,recent60d,3,9,0.0022232809274257584,0.002196111111111111
ARROW,モンキーターンV,recent60d,4,19,0.00224578203374373,0.002226
ARROW,モンキーターンV,recent60d,5,15,0.002143436978392331,0.0021382
ARROW,モンキーターンV,recent60d,6,20,0.002183276776874191,0.0021395499999999996
ARROW,モンキーターンV,recent60d,7,20,0.0020775547941480395,0.00212665
ARROW,モンキーターンV,recent60d,8,15,0.0021308362445098352,0.0020678
ARROW,モンキーターンV,recent60d,9,16,0.002292773378771174,0.002329
ARROW,モンキーターンV,recent60d,10,19,0.002127957440851183,0.002063473684210526
ARROW,モンキーターンV,recent60d,11,20,0.0022834849493380666,0.0022239
ARROW,モンキーターンV,recent60d,12,6,0.0020588750657087786,0.002188666666666667
ARROW,モンキーターンV,recent60d,13,17,0.0021775505993994544,0.002148529411764706
ARROW,モンキーターンV,recent60d,14,17,0.0020437592721312156,0.002060235294117647
ARROW,モンキーターンV,recent60d,15,19,0.0019517259278484299,0.0019208421052631579
ARROW,モンキーターンV,recent60d,16,18,0.002142480324709581,0.0020981111111111114
ARROW,モンキーターンV,recent60d,17,10,0.001879119338101248,0.0018481
ARROW,モンキーターンV,recent60d,18,19,0.0022319720429558963,0.0021948947368421053
ARROW,モンキーターンV,recent60d,19,8,0.0019281045751633986,0.001932875
ARROW,モンキーターンV,recent60d,20,9,0.002414475215266465,0.002415111111111111
ARROW,モンキーターンV,recent60d,21,6,0.002051405816338844,0.0020718333333333335
ARROW,モンキーターンV,recent60d,22,20,0.0022670419011882425,0.00225805
ARROW,モンキーターンV,recent60d,23,18,0.0022093118402749367,0.0022043333333333333
ARROW,モンキーターンV,recent60d,24,17,0.0020950229541645414,0.002097823529411765
ARROW,モンキーターンV,recent60d,25,9,0.002258836035078395,0.0023480000000000003
ARROW,モンキーターンV,recent60d,26,18,0.0020991124805126255,0.002101222222222222
ARROW,モンキーターンV,recent60d,27,19,0.0020191327530777073,0.002026210526315789
ARROW,モンキーターンV,recent60d,28,9,0.0021908170822019252,0.002081222222222222
ARROW,モンキーターンV,recent60d,29,16,0.0019880444995166056,0.0019545
ARROW,モンキーターンV,recent60d,30,10,0.002133745651333591,0.0020905
ARROW,モンキーターンV,recent60d,31,8,0.0023643543118997707,0.002258875
