hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
楽園,スマスロ北斗の拳,full,1,301.0,0.0029016008806320793,0.0027467142857142855
楽園,スマスロ北斗の拳,full,2,218.0,0.0026902863782866447,0.0025818119266055044
楽園,スマスロ北斗の拳,full,3,282.0,0.0027284218811353257,0.002624354609929078
楽園,スマスロ北斗の拳,full,4,217.0,0.0027755502669295066,0.002640004608294931
楽園,スマスロ北斗の拳,full,5,192.0,0.0026992896606156274,0.00257103125
楽園,スマスロ北斗の拳,full,6,272.0,0.0027957725423244082,0.0026948345588235292
楽園,スマスロ北斗の拳,full,7,383.0,0.0028619206931656126,0.002741754569190601
楽園,スマスロ北斗の拳,full,8,228.0,0.0028921646325355314,0.002780092105263158
楽園,スマスロ北斗の拳,full,9,248.0,0.002829555190219279,0.002710774193548387
楽園,スマスロ北斗の拳,full,10,279.0,0.0028160649647628777,0.0026593189964157706
楽園,スマスロ北斗の拳,full,11,380.0,0.0028620199180391798,0.0027184526315789477
楽園,スマスロ北斗の拳,full,12,236.0,0.0028373739863301094,0.0027317457627118644
楽園,スマスロ北斗の拳,full,13,285.0,0.0027317990090822545,0.0026238666666666666
楽園,スマスロ北斗の拳,full,14,217.0,0.0027563266151838764,0.0026299907834101384
楽園,スマスロ北斗の拳,full,15,219.0,0.0026066032257982723,0.002515068493150685
楽園,スマスロ北斗の拳,full,16,216.0,0.002707084247635446,0.0025993564814814816
楽園,スマスロ北斗の拳,full,17,333.0,0.0028557391758219416,0.0027353183183183184
楽園,スマスロ北斗の拳,full,18,213.0,0.002769452558898289,0.002693887323943662
楽園,スマスロ北斗の拳,full,19,187.0,0.002778782440169511,0.002633791443850267
楽園,スマスロ北斗の拳,full,20,257.0,0.00259645405440113,0.0024937081712062257
楽園,スマスロ北斗の拳,full,21,210.0,0.0027631236432155404,0.0026190809523809525
楽園,スマスロ北斗の拳,full,22,394.0,0.0028593186956205278,0.0027467208121827414
楽園,スマスロ北斗の拳,full,23,270.0,0.002898432255124651,0.002775562962962963
楽園,スマスロ北斗の拳,full,24,194.0,0.002609991146010897,0.0025366494845360825
楽園,スマスロ北斗の拳,full,25,191.0,0.0028029053424585715,0.0026583560209424086
楽園,スマスロ北斗の拳,full,26,246.0,0.0027885626032304427,0.0026390081300813007
楽園,スマスロ北斗の拳,full,27,361.0,0.002840262139115913,0.0027071606648199444
楽園,スマスロ北斗の拳,full,28,198.0,0.0026916960371357345,0.0026324949494949492
楽園,スマスロ北斗の拳,full,29,241.0,0.0026714320006401195,0.002582136929460581
楽園,スマスロ北斗の拳,full,30,331.0,0.00272708303681113,0.0026193051359516615
楽園,スマスロ北斗の拳,full,31,160.0,0.002707963664291957,0.0025895625
楽園,スマスロ北斗の拳,recent60d,1,12.0,0.0029550716181369874,0.0028197499999999998
楽園,スマスロ北斗の拳,recent60d,2,2.0,0.002387670935532885,0.0024095
楽園,スマスロ北斗の拳,recent60d,3,4.0,0.0020824295010845985,0.0020455
楽園,スマスロ北斗の拳,recent60d,4,5.0,0.002342651881930345,0.002312
楽園,スマスロ北斗の拳,recent60d,5,,,
楽園,スマスロ北斗の拳,recent60d,6,6.0,0.0029194449450351415,0.0028146666666666667
楽園,スマスロ北斗の拳,recent60d,7,3.0,0.0030118591955826065,0.002961
楽園,スマスロ北斗の拳,recent60d,8,2.0,0.0021536252692031586,0.0021605
楽園,スマスロ北斗の拳,recent60d,9,1.0,0.002352941176470588,0.002353
楽園,スマスロ北斗の拳,recent60d,10,7.0,0.002526866989374981,0.0023237142857142857
楽園,スマスロ北斗の拳,recent60d,11,4.0,0.0028465202741954224,0.0028917500000000002
楽園,スマスロ北斗の拳,recent60d,12,1.0,0.002542372881355932,0.002543
楽園,スマスロ北斗の拳,recent60d,13,4.0,0.002797091025333653,0.0026015
楽園,スマスロ北斗の拳,recent60d,14,5.0,0.0020051899032790753,0.0018936
楽園,スマスロ北斗の拳,recent60d,15,4.0,0.0021953166577967005,0.002233
楽園,スマスロ北斗の拳,recent60d,16,2.0,0.00196174595389897,0.001991
楽園,スマスロ北斗の拳,recent60d,17,10.0,0.0029186878237276986,0.002842
楽園,スマスロ北斗の拳,recent60d,18,4.0,0.002133287823193105,0.001963
楽園,スマスロ北斗の拳,recent60d,19,4.0,0.002712054615168802,0.002695
楽園,スマスロ北斗の拳,recent60d,20,9.0,0.002447203843016405,0.002312111111111111
楽園,スマスロ北斗の拳,recent60d,21,3.0,0.0025269317728421332,0.0025196666666666666
楽園,スマスロ北斗の拳,recent60d,22,6.0,0.002668596499163237,0.0026601666666666666
楽園,スマスロ北斗の拳,recent60d,23,8.0,0.0028867909807287198,0.002737375
楽園,スマスロ北斗の拳,recent60d,24,3.0,0.00260459059091649,0.002659
楽園,スマスロ北斗の拳,recent60d,25,8.0,0.0023619722468261,0.002077625
