hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ザシティ,スマスロ北斗の拳,full,27,26.0,0.0027327819094009782,0.002665307692307692
ザシティ,スマスロ北斗の拳,full,28,62.0,0.002737448527848126,0.0026061612903225807
ザシティ,スマスロ北斗の拳,full,29,29.0,0.0027392746071303524,0.0026915172413793102
ザシティ,スマスロ北斗の拳,full,30,34.0,0.0026833256467234078,0.0025400882352941173
ザシティ,スマスロ北斗の拳,full,31,19.0,0.002299980965674767,0.002222421052631579
ザシティ,スマスロ北斗の拳,recent60d,1,2.0,0.001243008079552517,0.001272
ザシティ,スマスロ北斗の拳,recent60d,2,,,
ザシティ,スマスロ北斗の拳,recent60d,3,2.0,0.002581553625909411,0.0025615
ザシティ,スマスロ北斗の拳,recent60d,4,3.0,0.002365855966688748,0.0023599999999999997
ザシティ,スマスロ北斗の拳,recent60d,5,,,
ザシティ,スマスロ北斗の拳,recent60d,6,2.0,0.0024700070571630206,0.0024860000000000004
ザシティ,スマスロ北斗の拳,recent60d,7,,,
ザシティ,スマスロ北斗の拳,recent60d,8,2.0,0.0031508467900748325,0.0031405
ザシティ,スマスロ北斗の拳,recent60d,9,3.0,0.0030717676626640603,0.0030206666666666667
ザシティ,スマスロ北斗の拳,recent60d,10,,,
ザシティ,スマスロ北斗の拳,recent60d,11,1.0,0.0022156573116691287,0.002216
ザシティ,スマスロ北斗の拳,recent60d,12,,,
ザシティ,スマスロ北斗の拳,recent60d,13,,,
ザシティ,スマスロ北斗の拳,recent60d,14,2.0,0.0026950142236861806,0.0024685
ザシティ,スマスロ北斗の拳,recent60d,15,1.0,0.002166511915815537,0.002166
ザシティ,スマスロ北斗の拳,recent60d,16,3.0,0.002657750342935528,0.0025196666666666666
ザシティ,スマスロ北斗の拳,recent60d,17,3.0,0.0021992522542335605,0.002211666666666667
ザシティ,スマスロ北斗の拳,recent60d,18,2.0,0.001978518937252685,0.0018925
ザシティ,スマスロ北斗の拳,recent60d,19,1.0,0.0024606299212598425,0.002461
ザシティ,スマスロ北斗の拳,recent60d,20,,,
ザシティ,スマスロ北斗の拳,recent60d,21,2.0,0.0018248175182481751,0.0018425
ザシティ,スマスロ北斗の拳,recent60d,22,,,
ザシティ,スマスロ北斗の拳,recent60d,23,3.0,0.0017054660185895796,0.001551
ザシティ,スマスロ北斗の拳,recent60d,24,1.0,0.0012654223347042075,0.001266
ザシティ,スマスロ北斗の拳,recent60d,25,1.0,0.0022747952684258415,0.002275
ザシティ,スマスロ北斗の拳,recent60d,26,2.0,0.0034240060871219328,0.0034825000000000004
ザシティ,スマスロ北斗の拳,recent60d,27,1.0,0.002791996277338297,0.002792
ザシティ,スマスロ北斗の拳,recent60d,28,4.0,0.002557209363320438,0.00253025
ザシティ,スマスロ北斗の拳,recent60d,29,1.0,0.0036813042334998686,0.003682
ザシティ,スマスロ北斗の拳,recent60d,30,,,
ザシティ,スマスロ北斗の拳,recent60d,31,2.0,0.002208047105004907,0.002145
ザシティ,モンキーターンV,full,1,27.0,0.00327393661762232,0.0032715185185185182
ザシティ,モンキーターンV,full,2,24.0,0.0038403157255616272,0.0038387083333333333
ザシティ,モンキーターンV,full,3,34.0,0.003462129487345639,0.003439205882352941
ザシティ,モンキーターンV,full,4,28.0,0.0036297226344024656,0.0035216428571428573
ザシティ,モンキーターンV,full,5,52.0,0.003702934239309763,0.003642673076923077
ザシティ,モンキーターンV,full,6,36.0,0.0035648553508568163,0.0034542777777777775
ザシティ,モンキーターンV,full,7,23.0,0.0036897893465718504,0.0037453478260869562
ザシティ,モンキーターンV,full,8,86.0,0.003846718016111312,0.0037587209302325578
ザシティ,モンキーターンV,full,9,30.0,0.0038267656783565504,0.003751
ザシティ,モンキーターンV,full,10,17.0,0.003849206349206349,0.0037944705882352937
ザシティ,モンキーターンV,full,11,26.0,0.0033401373167563555,0.003250153846153846
ザシティ,モンキーターンV,full,12,21.0,0.0034434710187869373,0.0034380476190476192
ザシティ,モンキーターンV,full,13,25.0,0.0036304080797052,0.0036188799999999997
ザシティ,モンキーターンV,full,14,18.0,0.003153730002484757,0.003149222222222222
ザシティ,モンキーターンV,full,15,37.0,0.003664200928952348,0.003589891891891892
ザシティ,モンキーターンV,full,16,17.0,0.0037783124863284747,0.0037902941176470592
ザシティ,モンキーターンV,full,17,21.0,0.0038475600201953375,0.0037797619047619047
ザシティ,モンキーターンV,full,18,66.0,0.003677779611119313,0.0036419848484848484
ザシティ,モンキーターンV,full,19,29.0,0.0033268980924974806,0.003272965517241379
ザシティ,モンキーターンV,full,20,39.0,0.003544429297310695,0.0034987435897435894
ザシティ,モンキーターンV,full,21,26.0,0.0035569992349095986,0.003441615384615384
ザシティ,モンキーターンV,full,22,27.0,0.0033554397599873677,0.0034129629629629627
ザシティ,モンキーターンV,full,23,24.0,0.0034102567807754,0.0034755833333333336
ザシティ,モンキーターンV,full,24,21.0,0.0034681531688467997,0.0033977619047619047
ザシティ,モンキーターンV,full,25,49.0,0.00352910995708214,0.0034611020408163266
ザシティ,モンキーターンV,full,26,22.0,0.0034239918661503267,0.003437090909090909
ザシティ,モンキーターンV,full,27,26.0,0.0031553398058252425,0.003130769230769231
ザシティ,モンキーターンV,full,28,75.0,0.0036208507412695892,0.0035212933333333336
ザシティ,モンキーターンV,full,29,24.0,0.0034538175256569304,0.0034173333333333334
ザシティ,モンキーターンV,full,30,50.0,0.0035784743874585365,0.0035110799999999998
ザシティ,モンキーターンV,full,31,16.0,0.0036908253851084907,0.0036286875
ザシティ,モンキーターンV,recent60d,1,2.0,0.003282994090610637,0.003188
ザシティ,モンキーターンV,recent60d,2,4.0,0.0039194726527703545,0.0038865
ザシティ,モンキーターンV,recent60d,3,6.0,0.003495106850409427,0.0034733333333333335
ザシティ,モンキーターンV,recent60d,4,5.0,0.003448860745180076,0.0033978000000000003
ザシティ,モンキーターンV,recent60d,5,3.0,0.003933641183512912,0.003935
ザシティ,モンキーターンV,recent60d,6,5.0,0.0030141843971631206,0.0030226
ザシティ,モンキーターンV,recent60d,7,2.0,0.003681710213776722,0.0042265
ザシティ,モンキーターンV,recent60d,8,5.0,0.0037149146945514586,0.0037220000000000005
ザシティ,モンキーターンV,recent60d,9,3.0,0.004369538077403246,0.004030333333333333
ザシティ,モンキーターンV,recent60d,10,2.0,0.004043126684636119,0.0039275000000000004
ザシティ,モンキーターンV,recent60d,11,2.0,0.00453091684434968,0.004339
ザシティ,モンキーターンV,recent60d,12,1.0,0.0017167381974248926,0.001717
ザシティ,モンキーターンV,recent60d,13,2.0,0.004491858506457047,0.0043665
ザシティ,モンキーターンV,recent60d,14,3.0,0.0038457840592250746,0.0038183333333333333
ザシティ,モンキーターンV,recent60d,15,3.0,0.002870676044208411,0.0028633333333333336
ザシティ,モンキーターンV,recent60d,16,3.0,0.0036486486486486487,0.003620333333333333
ザシティ,モンキーターンV,recent60d,17,3.0,0.004647920055775041,0.0045973333333333335
ザシティ,モンキーターンV,recent60d,18,5.0,0.0038711214341016023,0.0039640000000000005
ザシティ,モンキーターンV,recent60d,19,1.0,0.002828854314002829,0.002829
ザシティ,モンキーターンV,recent60d,20,5.0,0.0037174721189591076,0.0036996
ザシティ,モンキーターンV,recent60d,21,3.0,0.00368194968002104,0.003752333333333333
ザシティ,モンキーターンV,recent60d,22,1.0,0.0031905195989061076,0.003191
ザシティ,モンキーターンV,recent60d,23,3.0,0.0026106252447461167,0.002636666666666667
ザシティ,モンキーターンV,recent60d,24,6.0,0.0031246244441773827,0.0030861666666666663
ザシティ,モンキーターンV,recent60d,25,6.0,0.0036551138959597935,0.0035658333333333336
ザシティ,モンキーターンV,recent60d,26,2.0,0.0024067388688327317,0.0024215
ザシティ,モンキーターンV,recent60d,27,4.0,0.0032387869270782215,0.0032715
ザシティ,モンキーターンV,recent60d,28,9.0,0.0034888130451270383,0.0034464444444444447
ザシティ,モンキーターンV,recent60d,29,2.0,0.00299721687004924,0.0029814999999999998
ザシティ,モンキーターンV,recent60d,30,6.0,0.004256944823445942,0.004143
ザシティ,モンキーターンV,recent60d,31,3.0,0.0043076276528682496,0.004070333333333333
