test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,n_machines_scored,n_actual_machines,split_period,a_seg_hist_coverage,a_seg_fallback_count
2025-10-10,v6a_hit_an,90,10,4,False,non_event,272.0,199.54819277108433,72.45180722891567,42.0,99.94468672215056,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-10-10,v6b_seg_weights,90,10,4,False,non_event,96.0,212.8012048192771,-116.8012048192771,38.0,97.87885502365314,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-10,v7_lift_weights,90,10,4,False,non_event,492.0,182.98192771084337,309.01807228915663,44.0,102.00134756095133,0.0,0.0,3.0,0.0,0.0,0.8568,555,714,front,100.0,0
2025-10-11,v6a_hit_an,90,11,5,True,event,-422.0,-168.82530120481928,-253.17469879518072,44.0,95.40664564447906,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,front,100.0,0
2025-10-11,v6b_seg_weights,90,11,5,True,event,-228.0,-183.43373493975903,-44.566265060240966,44.0,95.13495561089451,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,front,100.0,0
2025-10-11,v7_lift_weights,90,11,5,True,event,-348.0,-174.3975903614458,-173.6024096385542,34.0,94.31106938709216,0.0,0.0,1.0,0.0,0.0,0.2856,555,714,front,100.0,0
2025-10-13,v6a_hit_an,90,13,0,False,non_event,26.0,364.00602409638554,-338.00602409638554,44.0,100.48628343861367,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,front,100.0,0
2025-10-13,v6b_seg_weights,90,13,0,False,non_event,552.0,324.3975903614458,227.6024096385542,40.0,106.18040749377332,1.0,2.0,7.0,1.4280000000000002,1.4280000000000002,1.9992,714,714,front,100.0,0
2025-10-13,v7_lift_weights,90,13,0,False,non_event,378.0,337.5,40.5,40.0,104.43206702411881,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,555,714,front,100.0,0
2025-10-14,v6a_hit_an,90,14,1,False,non_event,232.0,240.06024096385542,-8.06024096385542,42.0,101.6668054604685,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-14,v6b_seg_weights,90,14,1,False,non_event,540.0,216.86746987951807,323.13253012048193,44.0,101.33597879832494,0.0,2.0,3.0,0.0,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-10-14,v7_lift_weights,90,14,1,False,non_event,490.0,220.63253012048193,269.36746987951807,46.0,100.04364611704764,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,555,714,front,100.0,0
2025-10-15,v6a_hit_an,90,15,2,False,non_event,8.0,101.50602409638554,-93.50602409638554,34.0,99.06012636847122,0.0,0.0,5.0,0.0,0.0,1.428,714,714,front,100.0,0
2025-10-15,v6b_seg_weights,90,15,2,False,non_event,292.0,80.12048192771084,211.87951807228916,40.0,102.63480014776286,0.0,1.0,7.0,0.0,0.7140000000000001,1.9992,714,714,front,100.0,0
2025-10-15,v7_lift_weights,90,15,2,False,non_event,216.0,85.8433734939759,130.1566265060241,36.0,100.28105915932127,0.0,1.0,6.0,0.0,0.7140000000000001,1.7136,555,714,front,100.0,0
2025-10-16,v6a_hit_an,90,16,3,False,non_event,742.0,141.4156626506024,600.5843373493976,42.0,102.65984514658527,0.0,1.0,7.0,0.0,0.7140000000000001,1.9992,714,714,front,100.0,0
2025-10-16,v6b_seg_weights,90,16,3,False,non_event,1288.0,100.3012048192771,1187.698795180723,54.0,109.43471246340769,1.0,2.0,8.0,1.4280000000000002,1.4280000000000002,2.2848,714,714,front,100.0,0
2025-10-16,v7_lift_weights,90,16,3,False,non_event,1032.0,119.57831325301204,912.4216867469879,48.0,104.99396769656984,1.0,2.0,7.0,1.4280000000000002,1.4280000000000002,1.9992,555,714,front,100.0,0
2025-10-17,v6a_hit_an,90,17,4,True,event,126.0,100.0,26.0,38.0,100.68113777200674,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-10-17,v6b_seg_weights,90,17,4,True,event,34.0,106.92771084337349,-72.92771084337349,34.0,98.62358948231206,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-17,v7_lift_weights,90,17,4,True,event,286.0,87.95180722891567,198.04819277108433,48.0,101.22588079386051,0.0,1.0,7.0,0.0,0.7140000000000001,1.9992,555,714,front,100.0,0
2025-10-18,v6a_hit_an,90,18,5,False,non_event,6.0,-15.36144578313253,21.36144578313253,38.0,99.11813909063079,0.0,2.0,3.0,0.0,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-10-18,v6b_seg_weights,90,18,5,False,non_event,-274.0,5.72289156626506,-279.72289156626505,38.0,99.02656551037157,0.0,2.0,3.0,0.0,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-10-18,v7_lift_weights,90,18,5,False,non_event,-394.0,14.759036144578314,-408.7590361445783,34.0,96.61745304033339,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,555,714,front,100.0,0
2025-10-19,v6a_hit_an,90,19,6,False,non_event,-14.0,175.45180722891567,-189.45180722891567,44.0,98.02720257544003,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-10-19,v6b_seg_weights,90,19,6,False,non_event,180.0,160.84337349397592,19.156626506024082,46.0,98.6726047780117,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-10-19,v7_lift_weights,90,19,6,False,non_event,-22.0,176.05421686746988,-198.05421686746988,40.0,98.180680198206,0.0,0.0,1.0,0.0,0.0,0.2856,555,714,front,100.0,0
2025-10-20,v6a_hit_an,90,20,0,False,non_event,304.0,-56.77710843373494,360.77710843373495,38.0,106.29111872273515,2.0,4.0,6.0,2.8560000000000003,2.8560000000000003,1.7136,714,714,front,100.0,0
2025-10-20,v6b_seg_weights,90,20,0,False,non_event,22.0,-35.54216867469879,57.54216867469879,36.0,98.55099216752573,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714,front,100.0,0
2025-10-20,v7_lift_weights,90,20,0,False,non_event,172.0,-46.83734939759036,218.83734939759034,36.0,102.36519669743662,2.0,3.0,6.0,2.8560000000000003,2.1420000000000003,1.7136,555,714,front,100.0,0
2025-10-21,v6a_hit_an,90,21,1,True,event,60.0,270.1807228915663,-210.1807228915663,44.0,95.31232822261784,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-21,v6b_seg_weights,90,21,1,True,event,-420.0,306.32530120481925,-726.3253012048192,36.0,91.32437828980127,0.0,0.0,0.0,0.0,0.0,0.0,714,714,front,100.0,0
2025-10-21,v7_lift_weights,90,21,1,True,event,74.0,269.1265060240964,-195.1265060240964,42.0,96.07610255308724,0.0,0.0,2.0,0.0,0.0,0.5712,555,714,front,100.0,0
2025-10-22,v6a_hit_an,90,22,2,True,event,-164.0,168.0722891566265,-332.07228915662654,38.0,95.80213778801377,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-22,v6b_seg_weights,90,22,2,True,event,696.0,103.3132530120482,592.6867469879518,46.0,101.5885156396588,2.0,3.0,4.0,2.8560000000000003,2.1420000000000003,1.1424,714,714,front,100.0,0
2025-10-22,v7_lift_weights,90,22,2,True,event,698.0,103.16265060240964,594.8373493975904,46.0,99.15017542727102,2.0,4.0,5.0,2.8560000000000003,2.8560000000000003,1.428,555,714,front,100.0,0
2025-10-23,v6a_hit_an,90,23,3,False,non_event,198.0,176.65662650602408,21.343373493975918,38.0,97.88846214725031,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-23,v6b_seg_weights,90,23,3,False,non_event,144.0,180.72289156626505,-36.72289156626505,40.0,99.78726357045987,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-10-23,v7_lift_weights,90,23,3,False,non_event,364.0,164.15662650602408,199.84337349397592,42.0,100.7807733073863,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,555,714,front,100.0,0
2025-10-24,v6a_hit_an,90,24,4,False,non_event,-116.0,142.16867469879517,-258.16867469879514,28.000000000000004,94.4131113749379,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-24,v6b_seg_weights,90,24,4,False,non_event,202.0,118.22289156626506,83.77710843373494,36.0,96.53306273894822,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-24,v7_lift_weights,90,24,4,False,non_event,-36.0,136.14457831325302,-172.14457831325302,42.0,97.34200333715705,0.0,1.0,1.0,0.0,0.7140000000000001,0.2856,555,714,front,100.0,0
2025-10-25,v6a_hit_an,90,25,5,False,non_event,-14.0,68.37349397590361,-82.37349397590361,40.0,100.5188599213145,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-25,v6b_seg_weights,90,25,5,False,non_event,432.0,34.78915662650602,397.21084337349396,46.0,100.58807655540919,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714,front,100.0,0
2025-10-25,v7_lift_weights,90,25,5,False,non_event,-306.0,90.36144578313252,-396.3614457831325,40.0,96.4326305430287,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,555,714,front,100.0,0
2025-10-26,v6a_hit_an,90,26,6,False,non_event,142.0,45.03012048192771,96.96987951807229,30.0,98.20512930237986,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-10-26,v6b_seg_weights,90,26,6,False,non_event,214.0,39.60843373493976,174.39156626506025,32.0,101.17673790566914,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-26,v7_lift_weights,90,26,6,False,non_event,56.0,51.506024096385545,4.493975903614455,34.0,97.79176432382548,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,555,714,front,100.0,0
2025-10-27,v6a_hit_an,90,27,0,True,event,738.0,187.1987951807229,550.8012048192771,44.0,106.00875634186983,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-10-27,v6b_seg_weights,90,27,0,True,event,56.0,238.55421686746988,-182.55421686746988,40.0,99.2533579809549,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-10-27,v7_lift_weights,90,27,0,True,event,-454.0,276.9578313253012,-730.9578313253012,42.0,96.84748377564921,0.0,0.0,1.0,0.0,0.0,0.2856,555,714,front,100.0,0
2025-10-28,v6a_hit_an,90,28,1,False,non_event,-24.0,201.80722891566265,-225.80722891566265,34.0,97.20644546040745,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,714,714,front,100.0,0
2025-10-28,v6b_seg_weights,90,28,1,False,non_event,-84.0,206.32530120481928,-290.3253012048193,24.0,95.10297069034257,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-28,v7_lift_weights,90,28,1,False,non_event,-498.0,237.5,-735.5,26.0,90.28317585616728,0.0,0.0,0.0,0.0,0.0,0.0,555,714,front,100.0,0
2025-10-29,v6a_hit_an,90,29,2,False,non_event,88.0,184.93975903614458,-96.93975903614458,30.0,98.81591938952495,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-29,v6b_seg_weights,90,29,2,False,non_event,214.0,175.45180722891567,38.54819277108433,36.0,101.63871637080547,2.0,2.0,5.0,2.8560000000000003,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-29,v7_lift_weights,90,29,2,False,non_event,6.0,191.1144578313253,-185.1144578313253,32.0,100.3606460259103,2.0,2.0,5.0,2.8560000000000003,1.4280000000000002,1.428,555,714,front,100.0,0
2025-10-30,v6a_hit_an,90,30,3,False,non_event,-150.0,634.4879518072289,-784.4879518072289,34.0,99.85052277622998,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,714,714,front,100.0,0
2025-10-30,v6b_seg_weights,90,30,3,False,non_event,112.0,614.7590361445783,-502.7590361445783,40.0,103.73268951215265,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-30,v7_lift_weights,90,30,3,False,non_event,32.0,620.7831325301205,-588.7831325301205,36.0,100.86153010991664,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,555,714,front,100.0,0
2025-10-31,v6a_hit_an,90,31,4,True,event,420.0,72.28915662650603,347.71084337349396,30.0,98.44423260517102,1.0,4.0,4.0,1.4280000000000002,2.8560000000000003,1.1424,714,714,front,100.0,0
2025-10-31,v6b_seg_weights,90,31,4,True,event,444.0,70.48192771084338,373.51807228915663,36.0,99.59982371681994,1.0,4.0,4.0,1.4280000000000002,2.8560000000000003,1.1424,714,714,front,100.0,0
2025-10-31,v7_lift_weights,90,31,4,True,event,376.0,75.60240963855422,300.3975903614458,44.0,99.74991350892185,2.0,2.0,2.0,2.8560000000000003,1.4280000000000002,0.5712,555,714,front,100.0,0
2025-11-01,v6a_hit_an,90,1,5,True,event,710.0,169.4277108433735,540.5722891566265,52.0,104.96370410177866,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-01,v6b_seg_weights,90,1,5,True,event,102.0,215.210843373494,-113.21084337349399,44.0,99.43248639518443,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-11-01,v7_lift_weights,90,1,5,True,event,274.0,202.25903614457832,71.74096385542168,46.0,101.21478230186494,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,555,714,front,100.0,0
2025-11-02,v6a_hit_an,90,2,6,False,non_event,660.0,304.6686746987952,355.3313253012048,46.0,105.25398842196572,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-02,v6b_seg_weights,90,2,6,False,non_event,530.0,314.4578313253012,215.54216867469881,44.0,103.75046598475839,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-11-02,v7_lift_weights,90,2,6,False,non_event,308.0,331.17469879518075,-23.174698795180745,44.0,102.02258058088663,0.0,0.0,1.0,0.0,0.0,0.2856,555,714,front,100.0,0
2025-11-03,v6a_hit_an,90,3,0,False,non_event,634.0,252.710843373494,381.28915662650604,46.0,103.80187099341008,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-11-03,v6b_seg_weights,90,3,0,False,non_event,694.0,248.19277108433735,445.8072289156627,52.0,104.93061700098602,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,front,100.0,0
2025-11-03,v7_lift_weights,90,3,0,False,non_event,494.0,263.2530120481928,230.74698795180723,46.0,100.8055591057714,1.0,3.0,4.0,1.4280000000000002,2.1420000000000003,1.1424,555,714,front,100.0,0
2025-11-04,v6a_hit_an,90,4,1,False,non_event,1090.0,95.63253012048193,994.367469879518,48.0,110.18405383817466,2.0,4.0,7.0,2.8560000000000003,2.8560000000000003,1.9992,714,714,front,100.0,0
2025-11-04,v6b_seg_weights,90,4,1,False,non_event,958.0,105.57228915662651,852.4277108433735,46.0,108.9410254934207,2.0,4.0,7.0,2.8560000000000003,2.8560000000000003,1.9992,714,714,front,100.0,0
2025-11-04,v7_lift_weights,90,4,1,False,non_event,726.0,123.0421686746988,602.9578313253012,48.0,109.06285365623869,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,555,714,front,100.0,0
2025-11-05,v6a_hit_an,90,5,2,False,non_event,354.0,199.09638554216866,154.90361445783134,38.0,97.77782156174386,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-11-05,v6b_seg_weights,90,5,2,False,non_event,240.0,207.68072289156626,32.31927710843374,34.0,97.41146897045311,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-11-05,v7_lift_weights,90,5,2,False,non_event,518.0,186.74698795180723,331.2530120481928,38.0,99.57380607093067,2.0,4.0,6.0,2.8560000000000003,2.8560000000000003,1.7136,555,714,front,100.0,0
2025-11-06,v6a_hit_an,90,6,3,False,non_event,568.0,-8.734939759036145,576.7349397590361,28.000000000000004,94.67805671691744,3.0,5.0,7.0,4.284000000000001,3.5700000000000003,1.9992,714,714,front,100.0,0
2025-11-06,v6b_seg_weights,90,6,3,False,non_event,610.0,-11.897590361445783,621.8975903614457,32.0,96.55993916698571,3.0,4.0,7.0,4.284000000000001,2.8560000000000003,1.9992,714,714,front,100.0,0
2025-11-06,v7_lift_weights,90,6,3,False,non_event,792.0,-25.602409638554217,817.6024096385543,40.0,101.00126053878374,2.0,3.0,7.0,2.8560000000000003,2.1420000000000003,1.9992,555,714,front,100.0,0
2025-11-07,v6a_hit_an,90,7,4,True,event,798.0,217.46987951807228,580.5301204819277,48.0,104.04968715466993,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-07,v6b_seg_weights,90,7,4,True,event,404.0,247.13855421686748,156.86144578313252,42.0,101.36683406274642,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-11-07,v7_lift_weights,90,7,4,True,event,80.0,271.53614457831327,-191.53614457831327,38.0,98.12873271104365,0.0,0.0,2.0,0.0,0.0,0.5712,555,714,front,100.0,0
2025-11-08,v6a_hit_an,90,8,5,False,non_event,60.0,131.32530120481928,-71.32530120481928,34.0,99.75442383287724,1.0,3.0,5.0,1.4280000000000002,2.1420000000000003,1.428,714,714,front,100.0,0
2025-11-08,v6b_seg_weights,90,8,5,False,non_event,-10.0,136.59638554216866,-146.59638554216866,36.0,100.28088317794408,1.0,3.0,5.0,1.4280000000000002,2.1420000000000003,1.428,714,714,front,100.0,0
2025-11-08,v7_lift_weights,90,8,5,False,non_event,-6.0,136.29518072289156,-142.29518072289156,36.0,98.81530871106243,1.0,3.0,5.0,1.4280000000000002,2.1420000000000003,1.428,555,714,front,100.0,0
2025-11-09,v6a_hit_an,90,9,6,False,non_event,164.0,149.54819277108433,14.45180722891567,38.0,99.00242585449641,1.0,3.0,6.0,1.4280000000000002,2.1420000000000003,1.7136,714,714,front,100.0,0
2025-11-09,v6b_seg_weights,90,9,6,False,non_event,372.0,133.8855421686747,238.1144578313253,38.0,101.27478560060759,0.0,2.0,3.0,0.0,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-11-09,v7_lift_weights,90,9,6,False,non_event,-540.0,202.56024096385542,-742.5602409638554,28.000000000000004,97.54299097726303,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,555,714,front,100.0,0
2025-11-10,v6a_hit_an,90,10,0,False,non_event,-58.0,157.98192771084337,-215.98192771084337,36.0,99.5036049468957,0.0,2.0,7.0,0.0,1.4280000000000002,1.9992,714,714,front,100.0,0
2025-11-10,v6b_seg_weights,90,10,0,False,non_event,-288.0,175.3012048192771,-463.30120481927713,34.0,96.72739714996356,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-10,v7_lift_weights,90,10,0,False,non_event,-230.0,170.93373493975903,-400.933734939759,30.0,96.07155981677037,0.0,2.0,7.0,0.0,1.4280000000000002,1.9992,555,714,front,100.0,0
2025-11-11,v6a_hit_an,90,11,1,True,event,-86.0,392.01807228915663,-478.01807228915663,32.0,95.79876600666019,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-11-11,v6b_seg_weights,90,11,1,True,event,-168.0,398.1927710843373,-566.1927710843373,38.0,96.41809598195854,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-11-11,v7_lift_weights,90,11,1,True,event,646.0,336.8975903614458,309.1024096385542,48.0,102.68490067760001,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,555,714,front,100.0,0
2025-11-12,v6a_hit_an,90,12,2,False,non_event,222.0,228.9156626506024,-6.9156626506024,44.0,98.18354958914456,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-11-12,v6b_seg_weights,90,12,2,False,non_event,706.0,192.46987951807228,513.5301204819277,52.0,106.4368735637301,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-11-12,v7_lift_weights,90,12,2,False,non_event,616.0,199.24698795180723,416.7530120481928,44.0,100.81678869406998,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,555,714,front,100.0,0
2025-11-13,v6a_hit_an,90,13,3,False,non_event,652.0,31.02409638554217,620.9759036144578,46.0,113.94999795038973,1.0,2.0,7.0,1.4280000000000002,1.4280000000000002,1.9992,714,714,front,100.0,0
2025-11-13,v6b_seg_weights,90,13,3,False,non_event,522.0,40.81325301204819,481.1867469879518,38.0,111.26707395446512,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-13,v7_lift_weights,90,13,3,False,non_event,380.0,51.506024096385545,328.49397590361446,38.0,104.48589919464301,0.0,1.0,6.0,0.0,0.7140000000000001,1.7136,555,714,front,100.0,0
2025-11-14,v6a_hit_an,90,14,4,False,non_event,580.0,-57.07831325301205,637.0783132530121,54.0,105.04175203455506,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-14,v6b_seg_weights,90,14,4,False,non_event,528.0,-53.16265060240964,581.1626506024096,48.0,103.06001245098437,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-14,v7_lift_weights,90,14,4,False,non_event,-10.0,-12.650602409638553,2.6506024096385534,32.0,96.9912007398778,3.0,3.0,5.0,4.284000000000001,2.1420000000000003,1.428,555,714,front,100.0,0
2025-11-15,v6a_hit_an,90,15,5,False,non_event,186.0,133.28313253012047,52.71686746987953,42.0,99.56683943118125,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-11-15,v6b_seg_weights,90,15,5,False,non_event,-114.0,155.8734939759036,-269.8734939759036,36.0,96.9567819294968,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-11-15,v7_lift_weights,90,15,5,False,non_event,-306.0,170.33132530120483,-476.33132530120486,34.0,96.95048937857413,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,555,714,front,100.0,0
2025-11-16,v6a_hit_an,90,16,6,False,non_event,196.0,153.3132530120482,42.68674698795181,50.0,99.6457778919062,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-11-16,v6b_seg_weights,90,16,6,False,non_event,188.0,153.9156626506024,34.0843373493976,50.0,99.83325993364313,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-11-16,v7_lift_weights,90,16,6,False,non_event,-426.0,200.15060240963857,-626.1506024096386,46.0,96.79557287166489,0.0,0.0,2.0,0.0,0.0,0.5712,555,714,front,100.0,0
2025-11-17,v6a_hit_an,90,17,0,True,event,214.0,226.65662650602408,-12.656626506024082,46.0,102.1707635063801,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,front,100.0,0
2025-11-17,v6b_seg_weights,90,17,0,True,event,136.0,232.53012048192772,-96.53012048192772,42.0,102.46636795795435,0.0,1.0,5.0,0.0,0.7140000000000001,1.428,714,714,front,100.0,0
2025-11-17,v7_lift_weights,90,17,0,True,event,254.0,223.64457831325302,30.35542168674698,48.0,102.76858175161998,0.0,1.0,5.0,0.0,0.7140000000000001,1.428,555,714,front,100.0,0
2025-11-18,v6a_hit_an,90,18,1,False,non_event,-322.0,154.96987951807228,-476.9698795180723,32.0,94.53313902366942,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,714,714,front,100.0,0
2025-11-18,v6b_seg_weights,90,18,1,False,non_event,-304.0,153.6144578313253,-457.6144578313253,32.0,95.60852440492394,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,714,714,front,100.0,0
2025-11-18,v7_lift_weights,90,18,1,False,non_event,-140.0,141.26506024096386,-281.26506024096386,36.0,95.96487412507777,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,555,714,front,100.0,0
2025-11-19,v6a_hit_an,90,19,2,False,non_event,742.0,118.52409638554217,623.4759036144578,42.0,108.07235784831171,3.0,5.0,6.0,4.284000000000001,3.5700000000000003,1.7136,714,714,front,100.0,0
2025-11-19,v6b_seg_weights,90,19,2,False,non_event,388.0,145.18072289156626,242.81927710843374,36.0,104.41411472846411,2.0,4.0,5.0,2.8560000000000003,2.8560000000000003,1.428,714,714,front,100.0,0
