weekday,entity,observed_top1,expected_top1,residual,chi2,p_value,dof,cramers_v,is_significant_5pct
木,スーパーブラックジャック,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ソードアート・オンライン,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ゾンビランドサガ,2.0,1.86875,0.1312500000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ダーリン・イン・ザ・フランキス,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ディスクアップ2,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,デビル メイ クライ5 スタイリッシュトライブ,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ネオプラネット,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ハッピージャグラーVIII,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,バイオハザード RE:2,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,バイオハザード5,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1.0,2.5875,-1.5875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,バンドリ！,3.0,4.025,-1.0250000000000004,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,バーサスリヴァイズ,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,バーニングエクスプレス,1.0,0.43125,0.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ファンキージャグラー2,1.0,0.43125,0.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,プリズムナナ,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,マイジャグラーV,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,マギアレコード 魔法少女まどか☆マギカ外伝,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,マジカルハロウィン8,0.0,0.575,-0.575,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,モンキーターンV,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,モンスターハンターライズ,0.0,1.15,-1.15,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ラブ嬢3～Wご指名はいかがですか?～,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,ルパン三世 大航海者の秘宝,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,七つの魔剣が支配する,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,主役は銭形5,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,北斗の拳 転生の章2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,吉宗,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,回胴黙示録カイジ 狂宴,0.0,0.575,-0.575,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,戦国†恋姫,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,戦国乙女4 戦乱に閃く炯眼の軍師,0.0,1.00625,-1.00625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,押忍！番長4,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,攻殻機動隊,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,新鬼武者3,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,東京リベンジャーズ,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,東京喰種,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,無職転生 ～異世界行ったら本気だす～,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,甲鉄城のカバネリ,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,痛いのは嫌なので防御力に極振りしたいと思います。,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,真・一騎当千,1.0,0.43125,0.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,虚構推理,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,鉄拳6,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,銀河英雄伝説 Die Neue These,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,防空少女ラブキューレ2～極限の共鳴～,3.0,1.86875,1.13125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,革命機ヴァルヴレイヴ,2.0,1.29375,0.70625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,革命機ヴァルヴレイヴ2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
木,麻雀格闘倶楽部 覚醒,0.0,1.00625,-1.00625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,L麻雀物語,1.0,1.15,-0.1499999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ToLOVEるダークネス TRANCE ver.8.7,1.0,1.86875,-0.8687499999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,いざ！番長,0.0,0.575,-0.575,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,かぐや様は告らせたい,1.0,1.00625,-0.006250000000000089,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,からくりサーカス,1.0,1.15,-0.1499999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,この素晴らしい世界に祝福を！,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,とある科学の超電磁砲2,2.0,0.575,1.425,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,とある魔術の禁書目録,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,わたしの幸せな結婚,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,アクダマドライブ,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,アズールレーン THE ANIMATION,0.0,1.00625,-1.00625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ウルトラミラクルジャグラー,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ガールズ&パンツァー 最終章,2.0,1.15,0.8500000000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,キングハナハナ-30,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,グランベルム,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ゴッドイーター リザレクション,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,シャーマンキング,2.0,2.3,-0.2999999999999998,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,スマスロ北斗の拳,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,スマスロ炎炎ノ消防隊,1.0,1.00625,-0.006250000000000089,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,スマスロ炎炎ノ消防隊2,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,スマスロ秘宝伝,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,スーパーブラックジャック,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ソードアート・オンライン,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ゾンビランドサガ,6.0,1.86875,4.13125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ダーリン・イン・ザ・フランキス,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ディスクアップ2,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,デビル メイ クライ5 スタイリッシュトライブ,2.0,0.71875,1.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ネオプラネット,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ハッピージャグラーVIII,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,バイオハザード RE:2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,バイオハザード5,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3.0,2.5875,0.4125000000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,バンドリ！,4.0,4.025,-0.025000000000000355,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,バーサスリヴァイズ,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,バーニングエクスプレス,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ファンキージャグラー2,1.0,0.43125,0.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,プリズムナナ,2.0,0.8625,1.1375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,マイジャグラーV,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,マギアレコード 魔法少女まどか☆マギカ外伝,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,マジカルハロウィン8,1.0,0.575,0.42500000000000004,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,モンキーターンV,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,モンスターハンターライズ,1.0,1.15,-0.1499999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ラブ嬢3～Wご指名はいかがですか?～,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,ルパン三世 大航海者の秘宝,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,七つの魔剣が支配する,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,主役は銭形5,2.0,0.71875,1.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,北斗の拳 転生の章2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,吉宗,1.0,0.43125,0.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,回胴黙示録カイジ 狂宴,0.0,0.575,-0.575,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,戦国†恋姫,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,戦国乙女4 戦乱に閃く炯眼の軍師,3.0,1.00625,1.99375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,押忍！番長4,0.0,0.8625,-0.8625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,攻殻機動隊,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,新鬼武者3,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,東京リベンジャーズ,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,東京喰種,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,無職転生 ～異世界行ったら本気だす～,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,甲鉄城のカバネリ,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,痛いのは嫌なので防御力に極振りしたいと思います。,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,真・一騎当千,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,虚構推理,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,鉄拳6,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,銀河英雄伝説 Die Neue These,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,防空少女ラブキューレ2～極限の共鳴～,0.0,1.86875,-1.86875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,革命機ヴァルヴレイヴ,1.0,1.29375,-0.29374999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,革命機ヴァルヴレイヴ2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
水,麻雀格闘倶楽部 覚醒,1.0,1.00625,-0.006250000000000089,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,L麻雀物語,2.0,1.15,0.8500000000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ToLOVEるダークネス TRANCE ver.8.7,5.0,1.86875,3.13125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,いざ！番長,0.0,0.575,-0.575,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,かぐや様は告らせたい,2.0,1.00625,0.9937499999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,からくりサーカス,1.0,1.15,-0.1499999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,この素晴らしい世界に祝福を！,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,とある科学の超電磁砲2,1.0,0.575,0.42500000000000004,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,とある魔術の禁書目録,0.0,0.8625,-0.8625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,わたしの幸せな結婚,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,アクダマドライブ,2.0,0.71875,1.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,アズールレーン THE ANIMATION,2.0,1.00625,0.9937499999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ウルトラミラクルジャグラー,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ガールズ&パンツァー 最終章,2.0,1.15,0.8500000000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,キングハナハナ-30,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,グランベルム,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ゴッドイーター リザレクション,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,シャーマンキング,2.0,2.3,-0.2999999999999998,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,スマスロ北斗の拳,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,スマスロ炎炎ノ消防隊,0.0,1.00625,-1.00625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,スマスロ炎炎ノ消防隊2,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,スマスロ秘宝伝,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,スーパーブラックジャック,0.0,0.8625,-0.8625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ソードアート・オンライン,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ゾンビランドサガ,0.0,1.86875,-1.86875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ダーリン・イン・ザ・フランキス,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ディスクアップ2,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,デビル メイ クライ5 スタイリッシュトライブ,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ネオプラネット,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ハッピージャグラーVIII,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,バイオハザード RE:2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,バイオハザード5,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,2.0,2.5875,-0.5874999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,バンドリ！,6.0,4.025,1.9749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,バーサスリヴァイズ,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,バーニングエクスプレス,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ファンキージャグラー2,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,プリズムナナ,0.0,0.8625,-0.8625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,マイジャグラーV,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,マギアレコード 魔法少女まどか☆マギカ外伝,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,マジカルハロウィン8,1.0,0.575,0.42500000000000004,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,モンキーターンV,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,モンスターハンターライズ,2.0,1.15,0.8500000000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ラブ嬢3～Wご指名はいかがですか?～,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,ルパン三世 大航海者の秘宝,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,七つの魔剣が支配する,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,主役は銭形5,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,北斗の拳 転生の章2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,吉宗,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,回胴黙示録カイジ 狂宴,1.0,0.575,0.42500000000000004,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,戦国†恋姫,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,戦国乙女4 戦乱に閃く炯眼の軍師,2.0,1.00625,0.9937499999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,押忍！番長4,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,攻殻機動隊,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,新鬼武者3,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,東京リベンジャーズ,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,東京喰種,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,無職転生 ～異世界行ったら本気だす～,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,甲鉄城のカバネリ,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,痛いのは嫌なので防御力に極振りしたいと思います。,2.0,0.71875,1.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,真・一騎当千,1.0,0.43125,0.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,虚構推理,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,鉄拳6,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,銀河英雄伝説 Die Neue These,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,防空少女ラブキューレ2～極限の共鳴～,2.0,1.86875,0.1312500000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,革命機ヴァルヴレイヴ,0.0,1.29375,-1.29375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,革命機ヴァルヴレイヴ2,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
火,麻雀格闘倶楽部 覚醒,0.0,1.00625,-1.00625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,L麻雀物語,1.0,1.15,-0.1499999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ToLOVEるダークネス TRANCE ver.8.7,0.0,1.86875,-1.86875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,いざ！番長,0.0,0.575,-0.575,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,かぐや様は告らせたい,1.0,1.00625,-0.006250000000000089,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,からくりサーカス,1.0,1.15,-0.1499999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,この素晴らしい世界に祝福を！,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,とある科学の超電磁砲2,1.0,0.575,0.42500000000000004,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,とある魔術の禁書目録,0.0,0.8625,-0.8625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,わたしの幸せな結婚,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,アクダマドライブ,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,アズールレーン THE ANIMATION,2.0,1.00625,0.9937499999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ウルトラミラクルジャグラー,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ガールズ&パンツァー 最終章,1.0,1.15,-0.1499999999999999,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,キングハナハナ-30,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,グランベルム,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ゴッドイーター リザレクション,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,シャーマンキング,1.0,2.3,-1.2999999999999998,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,スマスロ北斗の拳,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,スマスロ炎炎ノ消防隊,1.0,1.00625,-0.006250000000000089,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,スマスロ炎炎ノ消防隊2,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,スマスロ秘宝伝,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,スーパーブラックジャック,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ソードアート・オンライン,2.0,0.71875,1.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ゾンビランドサガ,0.0,1.86875,-1.86875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ダーリン・イン・ザ・フランキス,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ディスクアップ2,2.0,0.43125,1.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,デビル メイ クライ5 スタイリッシュトライブ,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ネオプラネット,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ハッピージャグラーVIII,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,バイオハザード RE:2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,バイオハザード5,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,4.0,2.5875,1.4125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,バンドリ！,5.0,4.025,0.9749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,バーサスリヴァイズ,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,バーニングエクスプレス,1.0,0.43125,0.56875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ファンキージャグラー2,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,プリズムナナ,1.0,0.8625,0.13749999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,マイジャグラーV,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,マギアレコード 魔法少女まどか☆マギカ外伝,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,マジカルハロウィン8,0.0,0.575,-0.575,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,モンキーターンV,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,モンスターハンターライズ,2.0,1.15,0.8500000000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,ラブ嬢3～Wご指名はいかがですか?～,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
