hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,plus,2026-04-02..2026-06-30,252,0.024878470633451864,0.2573882753348244,4.0,2026-01-02..2026-04-01,320,0.05886399079062265,0.2009659783505915,27.0,30,0.2994800877907822,0.10788579746136462,True,False,
みとや,ゴッドイーター リザレクション,hit104,2026-04-02..2026-06-30,250,0.5833642875710131,0.0,2.0,2026-01-02..2026-04-01,322,0.2715806645590659,0.11357164766231592,13.0,30,0.057832475692107366,0.7614662225982,False,False,
みとや,ゴッドイーター リザレクション,plus,2026-04-02..2026-06-30,250,0.11070863643254698,0.19458198067497165,18.0,2026-01-02..2026-04-01,322,0.39107862637028934,0.06622278869746134,13.0,30,0.12142789551609993,0.5226932081822091,False,False,
みとや,ゴーゴージャグラー3,hit104,2026-04-02..2026-06-30,950,0.03752184039485574,0.12516823906382668,28.0,2026-01-02..2026-04-01,985,0.6327324055128374,0.0,25.0,30,0.2859069526031912,0.12561880860116292,True,False,
みとや,ゴーゴージャグラー3,plus,2026-04-02..2026-06-30,950,0.06935731467442907,0.11214023051276618,14.0,2026-01-02..2026-04-01,985,0.08629506497168289,0.10576034337778739,4.0,30,0.2908621464762148,0.11891225883455485,False,False,
みとや,ジャグラーガールズ,hit104,2026-04-02..2026-06-30,518,0.41380296024520297,0.042819643306359956,8.0,2026-01-02..2026-04-01,527,0.1148217395871419,0.1340192783983913,24.0,30,0.27664172618804167,0.1388992803056231,False,False,
みとや,ジャグラーガールズ,plus,2026-04-02..2026-06-30,518,0.09684481241865871,0.14046477611327277,8.0,2026-01-02..2026-04-01,527,0.16412250143635804,0.1186313089451748,30.0,30,0.3621448844373464,0.049229554074289465,False,False,
みとや,スマスロ サンダーV,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 200
みとや,スマスロ サンダーV,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 200
みとや,スマスロ ハナビ,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=116 < 200
みとや,スマスロ ハナビ,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=116 < 200
みとや,スマスロ炎炎ノ消防隊2,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=145 < 200
みとや,スマスロ炎炎ノ消防隊2,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=145 < 200
みとや,スマート沖スロ ニューキングハナハナV,hit104,2026-04-02..2026-06-30,,,,,2026-02-04..2026-04-01,,,,,,,,False,False,skip: window1_n=168 < 200
みとや,スマート沖スロ ニューキングハナハナV,plus,2026-04-02..2026-06-30,,,,,2026-02-04..2026-04-01,,,,,,,,False,False,skip: window1_n=168 < 200
みとや,スーパーブラックジャック,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=83 < 200; window1_n=140 < 200
みとや,スーパーブラックジャック,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=83 < 200; window1_n=140 < 200
みとや,スーパーリオエース2,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=77 < 200; window1_n=0 < 200
みとや,スーパーリオエース2,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=77 < 200; window1_n=0 < 200
みとや,タクトオーパス デスティニー,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=19 < 200; window1_n=0 < 200
みとや,タクトオーパス デスティニー,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=19 < 200; window1_n=0 < 200
みとや,ディスクアップ ULTRAREMIX,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=87 < 200; window1_n=149 < 200
みとや,ディスクアップ ULTRAREMIX,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=87 < 200; window1_n=149 < 200
みとや,ドッチ,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=78 < 200; window1_n=0 < 200
みとや,ドッチ,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=78 < 200; window1_n=0 < 200
みとや,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,1472,0.9055460029014631,0.0,6.0,2026-01-02..2026-04-01,1515,0.21978549132708605,0.06097740134534454,26.0,30,-0.03683406356128963,0.8467700899870501,False,False,
みとや,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,1472,0.5736938901293334,0.0,27.0,2026-01-02..2026-04-01,1515,0.09986793048881726,0.08225401582088361,9.0,30,0.14744022989721167,0.4368565082444365,False,False,
みとや,バイオハザード RE:3,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=87 < 200; window1_n=0 < 200
みとや,バイオハザード RE:3,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=87 < 200; window1_n=0 < 200
みとや,ビッグドリーム THE GOLDEN PUSHER,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=79 < 200; window1_n=0 < 200
みとや,ビッグドリーム THE GOLDEN PUSHER,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=79 < 200; window1_n=0 < 200
みとや,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,521,0.5057379433462142,0.0,1.0,2026-01-02..2026-04-01,534,0.8539067402472836,0.0,8.0,30,-0.2885516874678163,0.12200551447939241,False,False,
みとや,ファンキージャグラー2,plus,2026-04-02..2026-06-30,521,0.4582559856798437,0.012032736806777663,14.0,2026-01-02..2026-04-01,534,0.660181949778426,0.0,8.0,30,-0.05350892314846834,0.7788422292982221,False,False,
みとや,マイジャグラーV,hit104,2026-04-02..2026-06-30,2958,0.2639847066864699,0.038295978757939074,17.0,2026-01-02..2026-04-01,3057,0.6063458607954602,0.0,18.0,30,0.11690062426433144,0.5384231195056831,False,False,
みとや,マイジャグラーV,plus,2026-04-02..2026-06-30,2958,0.7763519091139737,0.0,16.0,2026-01-02..2026-04-01,3057,0.10944128772307535,0.056507030458011205,5.0,30,-0.1174229699247415,0.5365968549198356,False,False,
みとや,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-04-02..2026-06-30,392,0.1311780902770046,0.1477815861144283,5.0,2026-01-02..2026-04-01,420,0.3214293857457534,0.08396615345308754,17.0,30,0.2149227665381824,0.25405685237034553,False,False,
みとや,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-04-02..2026-06-30,392,0.08360884069259505,0.1673167225691481,5.0,2026-01-02..2026-04-01,420,0.19162290528405643,0.1240318066321629,17.0,30,0.40278630851882913,0.027325080003528165,False,False,
みとや,ミスタージャグラー,hit104,2026-04-02..2026-06-30,429,0.5568203104068186,0.0,12.0,2026-01-02..2026-04-01,442,0.07649459742776778,0.1621351989981476,1.0,30,-0.01462424720642657,0.9388616905834215,False,False,
みとや,ミスタージャグラー,plus,2026-04-02..2026-06-30,429,0.0822335077984601,0.1605872675015401,14.0,2026-01-02..2026-04-01,442,0.004468363112221248,0.23349353474824686,14.0,30,0.19440288718785687,0.30328862559403524,False,False,
みとや,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
みとや,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
みとや,モンキーターンV,hit104,2026-04-02..2026-06-30,762,0.006361887498881272,0.17140219532880402,4.0,2026-01-02..2026-04-01,918,0.06516034661772907,0.11647399160479445,30.0,30,0.3024192228916139,0.10430595172529847,True,False,
みとや,モンキーターンV,plus,2026-04-02..2026-06-30,762,0.012871737653662212,0.16013481889514794,4.0,2026-01-02..2026-04-01,918,0.10263040147091146,0.10486344159633897,7.0,30,0.22681217165638662,0.22808776426312327,True,False,
みとや,モンスターハンターライズ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=163 < 200
みとや,モンスターハンターライズ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=163 < 200
みとや,ヨルムンガンド,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
みとや,ヨルムンガンド,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
みとや,ヱヴァンゲリヲン ～約束の扉～,hit104,2026-04-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=68 < 200; window1_n=0 < 200
みとや,ヱヴァンゲリヲン ～約束の扉～,plus,2026-04-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=68 < 200; window1_n=0 < 200
みとや,不二子BT,hit104,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window0_n=84 < 200; window1_n=107 < 200
みとや,不二子BT,plus,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window0_n=84 < 200; window1_n=107 < 200
みとや,化物語,hit104,2026-04-02..2026-06-30,566,0.32342993799328795,0.07124567016664957,20.0,2026-01-07..2026-04-01,418,0.21242483894420616,0.11789793703112657,14.0,30,0.07489095971778245,0.6940846169713535,False,False,
みとや,化物語,plus,2026-04-02..2026-06-30,566,0.6105593797905411,0.0,8.0,2026-01-07..2026-04-01,418,0.49245428276652015,0.0,14.0,30,0.22054291154797515,0.24154892506829873,False,False,
みとや,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,1243,0.22818425004478954,0.06522653536616334,1.0,2026-02-04..2026-04-01,949,0.0829620900631768,0.10874437931013804,30.0,30,0.2150898752070859,0.2536789128437974,False,False,
みとや,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,1243,0.05447105856010083,0.10279442943045032,1.0,2026-02-04..2026-04-01,949,0.05992421817587537,0.1164603634853416,29.0,30,0.20650497394617356,0.2735747196454573,False,False,
みとや,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=162 < 200; window1_n=106 < 200
みとや,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=162 < 200; window1_n=106 < 200
みとや,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-03-10..2026-06-07,251,0.23138273200284526,0.14414467214822407,27.0,2025-12-10..2026-03-09,216,0.23046963243886773,0.15553151639945922,14.0,30,0.1620746481380238,0.3921765325063266,False,False,
みとや,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-03-10..2026-06-07,251,0.21493544568245818,0.1506386803788636,6.0,2025-12-10..2026-03-09,216,0.3285477180839634,0.11253643620981446,8.0,30,0.11507330223282203,0.5448350317960218,False,False,
みとや,攻殻機動隊,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=145 < 200
みとや,攻殻機動隊,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=145 < 200
みとや,新鬼武者3,hit104,2026-04-02..2026-06-30,244,0.9344290629437269,0.0,5.0,2026-01-02..2026-04-01,367,0.7815211950917309,0.0,12.0,30,-0.2794639618333094,0.13475026991465586,False,False,
みとや,新鬼武者3,plus,2026-04-02..2026-06-30,244,0.9673676620360492,0.0,5.0,2026-01-02..2026-04-01,367,0.6440439602887513,0.0,14.0,30,-0.2523151435104602,0.17857756993202142,False,False,
みとや,東京喰種,hit104,2026-04-02..2026-06-30,1291,0.0017357756217596782,0.14544663604689922,4.0,2026-01-02..2026-04-01,1090,0.022154707841888374,0.1267173082961763,14.0,30,0.09572573463935888,0.6148301514727692,True,False,
みとや,東京喰種,plus,2026-04-02..2026-06-30,1291,3.3450581714259146e-05,0.17754886347201615,4.0,2026-01-02..2026-04-01,1090,0.01009170551784767,0.13829314578164748,4.0,30,0.0978624011537666,0.6069191456735223,True,False,
みとや,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=111 < 200; window1_n=0 < 200
みとや,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=111 < 200; window1_n=0 < 200
みとや,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=12 < 200
みとや,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=12 < 200
みとや,痛いのは嫌なので防御力に極振りしたいと思います。,hit104,2026-04-02..2026-06-30,,,,,2026-02-24..2026-04-01,,,,,,,,False,False,skip: window0_n=141 < 200; window1_n=74 < 200
みとや,痛いのは嫌なので防御力に極振りしたいと思います。,plus,2026-04-02..2026-06-30,,,,,2026-02-24..2026-04-01,,,,,,,,False,False,skip: window0_n=141 < 200; window1_n=74 < 200
みとや,真打 吉宗,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=156 < 200; window1_n=0 < 200
みとや,真打 吉宗,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=156 < 200; window1_n=0 < 200
みとや,範馬刃牙,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=55 < 200
みとや,範馬刃牙,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=55 < 200
みとや,鉄拳6,hit104,2026-04-02..2026-06-30,266,0.21280407183634728,0.14591925952553192,1.0,2026-02-04..2026-04-01,380,0.5049030243773173,0.0,12.0,30,0.1876129298281279,0.3208142395631408,False,False,
みとや,鉄拳6,plus,2026-04-02..2026-06-30,266,0.13807594538280676,0.1760827508380071,2.0,2026-02-04..2026-04-01,380,0.24485864962351478,0.11324082241344859,12.0,30,0.08034024388758934,0.673005356903903,False,False,
