hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
楽園,ゴールデンカムイ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=68 < 200; window1_n=39 < 200
楽園,シャーマンキング,hit104,2026-04-04..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=132 < 200; window1_n=119 < 200
楽園,シャーマンキング,plus,2026-04-04..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=132 < 200; window1_n=119 < 200
楽園,ジャグラーガールズ,hit104,2026-04-02..2026-06-30,356,0.3032749572436682,0.09739292322286408,8.0,2026-01-02..2026-04-01,355,0.7909462311827613,0.0,2.0,31,-0.005835232879117487,0.9751465012489751,False,False,
楽園,ジャグラーガールズ,plus,2026-04-02..2026-06-30,356,0.48118474374500075,0.0,8.0,2026-01-02..2026-04-01,355,0.6108608720387605,0.0,25.0,31,0.15854971314545888,0.3942705856978598,False,False,
楽園,ストライクウィッチーズ2,hit104,2026-03-20..2026-06-14,,,,,2025-12-17..2026-03-16,,,,,,,,False,False,skip: window0_n=59 < 200; window1_n=76 < 200
楽園,ストライクウィッチーズ2,plus,2026-03-20..2026-06-14,,,,,2025-12-17..2026-03-16,,,,,,,,False,False,skip: window0_n=59 < 200; window1_n=76 < 200
楽園,スマスロ サンダーV,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=6 < 200
楽園,スマスロ サンダーV,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=6 < 200
楽園,スマスロ ハナビ,hit104,2026-04-02..2026-06-30,790,0.7166305085541248,0.0,31.0,2026-03-04..2026-04-01,222,0.11482396176891448,0.20246301262926966,10.0,29,-0.3225000685032127,0.08796095896486561,False,False,
楽園,スマスロ ハナビ,plus,2026-04-02..2026-06-30,790,0.7925672544282842,0.0,22.0,2026-03-04..2026-04-01,222,0.5082810017501287,0.0,10.0,29,-0.2965765046680719,0.11823019149365091,False,False,
楽園,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,494,0.8034478671569816,0.0,17.0,2026-01-02..2026-04-01,918,0.4957135656209768,0.0,10.0,31,0.02332862809436967,0.90086606191279,False,False,
楽園,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,494,0.7611416581562431,0.0,17.0,2026-01-02..2026-04-01,918,0.22587385038488483,0.07701659860653567,10.0,31,0.11899720488041364,0.5237385064072514,False,False,
楽園,スマスロ炎炎ノ消防隊2,hit104,2026-04-02..2026-06-30,752,0.7682064789853762,0.0,27.0,2026-03-05..2026-04-01,279,0.3607948267617998,0.08278111006914496,20.0,28,0.06602860084040764,0.7385111544336685,False,False,
楽園,スマスロ炎炎ノ消防隊2,plus,2026-04-02..2026-06-30,752,0.9861814788108468,0.0,25.0,2026-03-05..2026-04-01,279,0.04871432248658444,0.2173804034167906,20.0,28,-0.010844903217773831,0.9563209429923935,False,False,
楽園,スーパーブラックジャック,hit104,2026-04-02..2026-06-30,373,0.05766965858764704,0.18692343088634958,4.0,2026-01-02..2026-04-01,442,0.9695748596464199,0.0,14.0,30,0.05022321929041989,0.7921179368837272,False,False,
楽園,スーパーブラックジャック,plus,2026-04-02..2026-06-30,373,0.09232563229052426,0.16881073671538938,4.0,2026-01-02..2026-04-01,442,0.9191997282484528,0.0,14.0,30,-0.14525558792978394,0.4437555222210851,False,False,
楽園,スーパーリオエース2,hit104,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=146 < 200; window1_n=0 < 200
楽園,スーパーリオエース2,plus,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=146 < 200; window1_n=0 < 200
楽園,ソードアート・オンライン,hit104,2026-04-03..2026-06-30,274,0.21552691062553223,0.1440575828245001,2.0,2026-01-02..2026-04-01,287,0.7440368227324636,0.0,18.0,29,0.03649638416057099,0.8509110232962391,False,False,
楽園,ソードアート・オンライン,plus,2026-04-03..2026-06-30,274,0.4306549190929513,0.04618027661792342,2.0,2026-01-02..2026-04-01,287,0.7608195038514162,0.0,18.0,29,-0.11359715834378536,0.5573815906269799,False,False,
楽園,ゾンビランドサガ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=68 < 200; window1_n=65 < 200
楽園,ゾンビランドサガ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=68 < 200; window1_n=65 < 200
楽園,ダンジョンに出会いを求めるのは間違っているだろうか2,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=134 < 200; window1_n=149 < 200
楽園,ダンジョンに出会いを求めるのは間違っているだろうか2,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=134 < 200; window1_n=149 < 200
楽園,ディスクアップ ULTRAREMIX,hit104,2026-04-02..2026-06-30,1006,0.9694459173750833,0.0,15.0,2026-01-02..2026-04-01,936,0.1282262245979641,0.09732962143571702,9.0,31,0.05037351203011339,0.7878427375800688,False,False,
楽園,ディスクアップ ULTRAREMIX,plus,2026-04-02..2026-06-30,1006,0.6249899957157079,0.0,25.0,2026-01-02..2026-04-01,936,0.06741322326132722,0.11455739530316551,26.0,31,0.06690212452147043,0.7206509876315623,False,False,
楽園,デビル メイ クライ 5,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=70 < 200
楽園,デビル メイ クライ 5,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=70 < 200
楽園,ドッチ,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=82 < 200; window1_n=0 < 200
楽園,ドッチ,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=82 < 200; window1_n=0 < 200
楽園,ドリフターズ,hit104,2026-04-06..2026-06-06,,,,,2025-12-10..2026-02-27,,,,,,,,False,False,skip: window0_n=44 < 200; window1_n=67 < 200
楽園,ドリフターズ,plus,2026-04-06..2026-06-06,,,,,2025-12-10..2026-02-27,,,,,,,,False,False,skip: window0_n=44 < 200; window1_n=67 < 200
楽園,ニューキングハナハナV‐30,hit104,2026-04-02..2026-06-30,602,0.47591361750300853,0.0,13.0,2026-02-04..2026-04-01,377,0.05188934526328748,0.1895826435971457,25.0,31,-0.2717809272737872,0.1391320331888,False,False,
楽園,ニューキングハナハナV‐30,plus,2026-04-02..2026-06-30,602,0.6139258233334989,0.0,13.0,2026-02-04..2026-04-01,377,0.013501370453701617,0.22810597297574076,16.0,31,-0.10346922791513356,0.5796414587179509,False,False,
楽園,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,2417,0.3110990373529466,0.03669931666755847,22.0,2026-01-02..2026-04-01,2406,0.005298446013645131,0.09870664037531718,11.0,31,0.24264808072354224,0.1884270843144289,False,False,
楽園,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,2417,0.12038076517429429,0.0618105439484594,5.0,2026-01-02..2026-04-01,2406,0.0003864809760958611,0.11721946263892206,3.0,31,0.20347370417651536,0.27225987829129905,False,False,
楽園,ネオプラネット,hit104,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=113 < 200
楽園,ネオプラネット,plus,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=113 < 200
楽園,ハイパーラッシュ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=82 < 200; window1_n=154 < 200
楽園,ハイパーラッシュ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=82 < 200; window1_n=154 < 200
楽園,ハッピージャグラーVIII,hit104,2026-04-02..2026-06-30,798,0.04863139055741995,0.13191432260401922,5.0,2026-01-02..2026-04-01,823,0.9336385748885906,0.0,18.0,31,-0.03152252711013892,0.8663164866518895,True,False,
楽園,ハッピージャグラーVIII,plus,2026-04-02..2026-06-30,798,0.040548313397909715,0.13595734899021802,5.0,2026-01-02..2026-04-01,823,0.5805741561956068,0.0,15.0,31,-0.3737089216517309,0.03836572514240905,True,False,
楽園,バイオハザード RE:2,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=178 < 200
楽園,バイオハザード RE:2,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=178 < 200
楽園,バイオハザード RE:3,hit104,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=175 < 200; window1_n=0 < 200
楽園,バイオハザード RE:3,plus,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=175 < 200; window1_n=0 < 200
楽園,バイオハザード5,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=168 < 200; window1_n=198 < 200
楽園,バイオハザード5,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=168 < 200; window1_n=198 < 200
楽園,バイオハザード7 レジデント イービル,hit104,2026-03-10..2026-06-07,,,,,2025-12-10..2026-03-09,,,,,,,,False,False,skip: window0_n=144 < 200
楽園,バイオハザード7 レジデント イービル,plus,2026-03-10..2026-06-07,,,,,2025-12-10..2026-03-09,,,,,,,,False,False,skip: window0_n=144 < 200
楽園,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=70 < 200
楽園,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=70 < 200
楽園,バーサスリヴァイズ,hit104,2026-04-02..2026-06-30,467,0.7246575055708648,0.0,10.0,2026-01-02..2026-04-01,476,0.1462106558636542,0.13039195318490643,5.0,31,0.20988279806697877,0.2571156775631374,False,False,
楽園,バーサスリヴァイズ,plus,2026-04-02..2026-06-30,467,0.4446175374980347,0.027380765257283363,10.0,2026-01-02..2026-04-01,476,0.15496282336711528,0.1276218295421623,11.0,31,0.03673351570423816,0.8444655330336819,False,False,
楽園,ピンクパンサーSP,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=176 < 200; window1_n=171 < 200
楽園,ピンクパンサーSP,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=176 < 200; window1_n=171 < 200
楽園,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,708,0.21702251394129288,0.0896984513127361,1.0,2026-01-02..2026-04-01,670,0.0962568697308678,0.12477325256600072,20.0,31,0.12138142753840384,0.5153934401745925,False,False,
楽園,ファンキージャグラー2,plus,2026-04-02..2026-06-30,708,0.8180924689570634,0.0,22.0,2026-01-02..2026-04-01,670,0.42141877791500343,0.03529154967137705,12.0,31,0.376233526369014,0.03697508627925485,False,False,
楽園,プリズムナナ,hit104,2026-04-02..2026-06-30,,,,,2026-01-07..2026-04-01,,,,,,,,False,False,skip: window0_n=183 < 200
楽園,プリズムナナ,plus,2026-04-02..2026-06-30,,,,,2026-01-07..2026-04-01,,,,,,,,False,False,skip: window0_n=183 < 200
楽園,ペルソナ5,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=77 < 200; window1_n=162 < 200
楽園,ペルソナ5,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=77 < 200; window1_n=162 < 200
楽園,マイジャグラーV,hit104,2026-04-02..2026-06-30,1767,0.024370257543044695,0.09833174872143637,5.0,2026-01-02..2026-04-01,1756,0.26228616824130896,0.050393243331730564,30.0,31,0.1382979745553169,0.4581212684385218,False,False,
楽園,マイジャグラーV,plus,2026-04-02..2026-06-30,1767,0.0026296734308371107,0.12162762223722996,22.0,2026-01-02..2026-04-01,1756,0.0426626396098673,0.09093749159744169,30.0,31,0.11153768665764995,0.5502642356948465,True,False,
楽園,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-04-02..2026-06-30,650,0.7744413125650551,0.0,29.0,2026-01-02..2026-04-01,726,0.7519359608588443,0.0,1.0,31,-0.13708692491236343,0.4621053922369573,False,False,
楽園,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-04-02..2026-06-30,650,0.8736984928564447,0.0,31.0,2026-01-02..2026-04-01,726,0.9293927143450137,0.0,16.0,31,0.14430073051368697,0.43864543135309836,False,False,
楽園,マクロスデルタ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=84 < 200; window1_n=90 < 200
楽園,マクロスデルタ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=84 < 200; window1_n=90 < 200
楽園,マジカルハロウィン8,hit104,2026-04-03..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=70 < 200; window1_n=54 < 200
楽園,マジカルハロウィン8,plus,2026-04-03..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=70 < 200; window1_n=54 < 200
楽園,マッピー,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=178 < 200; window1_n=172 < 200
楽園,マッピー,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=178 < 200; window1_n=172 < 200
楽園,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
楽園,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
楽園,モンキーターンV,hit104,2026-04-02..2026-06-30,927,0.5128458647112835,0.0,2.0,2026-01-02..2026-04-01,1362,0.5739561818673773,0.0,23.0,31,0.05018683280295028,0.788611250071131,False,False,
楽園,モンキーターンV,plus,2026-04-02..2026-06-30,927,0.18873670747544496,0.08428996538815522,18.0,2026-01-02..2026-04-01,1362,0.5988693031039254,0.0,23.0,31,0.03221246103467627,0.8634175010286007,False,False,
楽園,モンスターハンターライズ,hit104,2026-04-02..2026-06-30,439,0.38597044297409633,0.05928911012179203,20.0,2026-01-02..2026-04-01,481,0.13539423441716508,0.13321817126132676,30.0,31,-0.28799897073110065,0.11615645938981739,False,False,
楽園,モンスターハンターライズ,plus,2026-04-02..2026-06-30,439,0.26033028545816106,0.10087076249270246,13.0,2026-01-02..2026-04-01,481,0.21903606802061695,0.10809731061148967,30.0,31,-0.2798786653185035,0.12727851943650131,False,False,
