hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
蒲田7,A‐SLOT+ 異世界かるてっと,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=162 < 200; window1_n=0 < 200
蒲田7,A‐SLOT+ 異世界かるてっと,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=162 < 200; window1_n=0 < 200
蒲田7,SHAKE BONUS TRIGGER,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=184 < 200
蒲田7,SHAKE BONUS TRIGGER,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=184 < 200
蒲田7,ToLOVEるダークネス TRANCE ver.8.7,hit104,2026-04-02..2026-06-30,497,0.4321786397589918,0.03421480556631394,3.0,2026-01-02..2026-04-01,495,0.832764616938106,0.0,7.0,30,-0.07723432855130463,0.6849913122657658,False,False,
蒲田7,ToLOVEるダークネス TRANCE ver.8.7,plus,2026-04-02..2026-06-30,497,0.086970867780531,0.14727871821681465,21.0,2026-01-02..2026-04-01,495,0.5935118225271909,0.0,7.0,30,0.037112386298136235,0.845625980240577,False,False,
蒲田7,いざ！番長,hit104,2026-04-02..2026-06-30,509,0.16795275250790567,0.1185371012527472,17.0,2026-01-02..2026-04-01,839,0.2217779882850226,0.08141831248701194,3.0,30,-0.16943868112707253,0.3707250142075707,False,False,
蒲田7,いざ！番長,plus,2026-04-02..2026-06-30,509,0.045557840222253274,0.16565280297082077,17.0,2026-01-02..2026-04-01,839,0.16826631791482355,0.09317200505349517,3.0,30,-0.3573283552159786,0.05255602398477595,True,False,
蒲田7,うみねこのなく頃に2,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=164 < 200
蒲田7,うみねこのなく頃に2,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=164 < 200
蒲田7,かぐや様は告らせたい,hit104,2026-04-02..2026-06-30,845,0.11332329778007573,0.10544113817183376,27.0,2026-01-02..2026-04-01,1149,0.564687305389344,0.0,7.0,30,0.06074505016195931,0.7498240319920901,False,False,
蒲田7,かぐや様は告らせたい,plus,2026-04-02..2026-06-30,845,0.1611844236631557,0.09365185804312745,27.0,2026-01-02..2026-04-01,1149,0.06397473433323178,0.10450856616894609,30.0,30,0.06007818697577228,0.7524849795884522,False,False,
蒲田7,からくりサーカス,hit104,2026-04-02..2026-06-30,574,0.8388621957452432,0.0,8.0,2026-01-02..2026-04-01,674,0.1677999680239801,0.1040242970345907,17.0,30,-0.22411174436428252,0.23382271148950134,False,False,
蒲田7,からくりサーカス,plus,2026-04-02..2026-06-30,574,0.9245771157000356,0.0,8.0,2026-01-02..2026-04-01,674,0.2407947430022635,0.0862482723399132,17.0,30,-0.15656509087325124,0.4086808012618531,False,False,
蒲田7,この素晴らしい世界に祝福を！,hit104,2026-04-02..2026-06-30,235,0.1254268830908876,0.19324731768681788,23.0,2026-01-02..2026-04-01,210,0.05789456126410291,0.24859401574842535,6.0,30,-0.08196876202177746,0.6667518000833234,False,False,
蒲田7,この素晴らしい世界に祝福を！,plus,2026-04-02..2026-06-30,235,0.0391513531250006,0.24960838020322648,23.0,2026-01-02..2026-04-01,210,0.3797725454984067,0.08736732380670743,6.0,30,-0.14723828284531856,0.4374917885087238,True,False,
蒲田7,とある魔術の禁書目録,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=82 < 200; window1_n=1 < 200
蒲田7,とある魔術の禁書目録,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=82 < 200; window1_n=1 < 200
蒲田7,アクダマドライブ,hit104,2026-05-06..2026-06-07,,,,,empty,,,,,,,,False,False,skip: window0_n=63 < 200; window1_n=0 < 200
蒲田7,アクダマドライブ,plus,2026-05-06..2026-06-07,,,,,empty,,,,,,,,False,False,skip: window0_n=63 < 200; window1_n=0 < 200
蒲田7,アズールレーン THE ANIMATION,hit104,2026-04-02..2026-06-30,597,0.04220971932242734,0.15492768810839616,24.0,2026-01-02..2026-04-01,706,0.1323292085726988,0.11088781313753557,11.0,30,0.08136578839335604,0.6690647126370651,True,False,
蒲田7,アズールレーン THE ANIMATION,plus,2026-04-02..2026-06-30,597,0.04344286580479976,0.15419847830503,24.0,2026-01-02..2026-04-01,706,0.16929915666288098,0.10127700912354014,11.0,30,-0.18776140098419059,0.3204244642936716,True,False,
