hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
金時,クランキークレスト,hit104,2026-04-03..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=77 < 200; window1_n=83 < 200
金時,クランキークレスト,plus,2026-04-03..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=77 < 200; window1_n=83 < 200
金時,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=165 < 200; window1_n=167 < 200
金時,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=165 < 200; window1_n=167 < 200
金時,ゴッドイーター リザレクション,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=101 < 200; window1_n=166 < 200
金時,ゴッドイーター リザレクション,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=101 < 200; window1_n=166 < 200
金時,ゴーゴージャグラー3,hit104,2026-04-02..2026-06-30,608,0.19007291555542755,0.10362753305647039,1.0,2026-01-02..2026-04-01,620,0.2865537417729151,0.07844757427993576,14.0,31,-0.37431220665102766,0.03802964754044519,False,False,
金時,ゴーゴージャグラー3,plus,2026-04-02..2026-06-30,608,0.7806838073328335,0.0,1.0,2026-01-02..2026-04-01,620,0.6087897575666081,0.0,14.0,31,-0.03731951070866949,0.8420150810366175,False,False,
金時,ジャグラーガールズ,hit104,2026-04-02..2026-06-30,258,0.047739105064054675,0.2323861085212323,5.0,2026-01-02..2026-04-01,257,0.1478341294319617,0.17631098440862833,11.0,31,0.13366641979093813,0.4734564512954938,True,False,
金時,ジャグラーガールズ,plus,2026-04-02..2026-06-30,258,0.07978244885230967,0.20994587102366638,5.0,2026-01-02..2026-04-01,257,0.45689674502924327,0.014562635606329082,29.0,31,-0.014623172791608748,0.9377671454807952,False,False,
金時,スマスロ サンダーV,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=177 < 200; window1_n=2 < 200
金時,スマスロ サンダーV,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=177 < 200; window1_n=2 < 200
金時,スマスロ ハナビ,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=109 < 200
金時,スマスロ ハナビ,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=109 < 200
金時,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,228,0.5534212824925232,0.0,27.0,2026-01-02..2026-04-01,341,0.5839155364946531,0.0,27.0,31,0.21732322703968182,0.2402424189455251,False,False,
金時,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,228,0.7314527043410914,0.0,27.0,2026-01-02..2026-04-01,341,0.8258936050427709,0.0,27.0,31,0.23828299122181867,0.19674814802936397,False,False,
金時,スマスロ炎炎ノ消防隊2,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=177 < 200; window1_n=58 < 200
金時,スマスロ炎炎ノ消防隊2,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=177 < 200; window1_n=58 < 200
金時,スーパーブラックジャック,hit104,2026-03-31..2026-06-28,,,,,2026-01-01..2026-03-30,,,,,,,,False,False,skip: window0_n=59 < 200; window1_n=67 < 200
金時,スーパーブラックジャック,plus,2026-03-31..2026-06-28,,,,,2026-01-01..2026-03-30,,,,,,,,False,False,skip: window0_n=59 < 200; window1_n=67 < 200
金時,スーパーリオエース2,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=20 < 200; window1_n=0 < 200
金時,スーパーリオエース2,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=20 < 200; window1_n=0 < 200
金時,タクトオーパス デスティニー,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=19 < 200; window1_n=0 < 200
金時,タクトオーパス デスティニー,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=19 < 200; window1_n=0 < 200
金時,ディスクアップ2,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=170 < 200; window1_n=172 < 200
金時,ディスクアップ2,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=170 < 200; window1_n=172 < 200
金時,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,878,0.07600218700153037,0.11530434780167965,26.0,2026-01-02..2026-04-01,888,0.30305593586116664,0.062123305182609834,6.0,31,0.29681809510775925,0.1049145684822437,False,False,
金時,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,878,0.25986784785180045,0.07165594220788059,26.0,2026-01-02..2026-04-01,888,0.8856287076586242,0.0,7.0,31,0.3939492110717855,0.028320255396665536,False,False,
金時,ハッピージャグラーVIII,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=173 < 200; window1_n=175 < 200
金時,ハッピージャグラーVIII,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=173 < 200; window1_n=175 < 200
金時,バイオハザード RE:3,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=52 < 200; window1_n=0 < 200
金時,バイオハザード RE:3,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=52 < 200; window1_n=0 < 200
金時,バーサスリヴァイズ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=83 < 200; window1_n=80 < 200
金時,バーサスリヴァイズ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=83 < 200; window1_n=80 < 200
金時,ビッグドリーム THE GOLDEN PUSHER,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=30 < 200; window1_n=0 < 200
金時,ビッグドリーム THE GOLDEN PUSHER,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=30 < 200; window1_n=0 < 200
金時,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,616,0.1032597701604236,0.12773580415953667,10.0,2026-01-02..2026-04-01,627,0.36612534148980896,0.056272043401178154,7.0,31,-0.1727054793024878,0.35284999987927895,False,False,
金時,ファンキージャグラー2,plus,2026-04-02..2026-06-30,616,0.33149333036837736,0.06682762692620837,6.0,2026-01-02..2026-04-01,627,0.013327639044643111,0.1771734555748906,7.0,31,-0.19617538239841018,0.29019523564748734,False,False,
金時,マイジャグラーV,hit104,2026-04-02..2026-06-30,974,0.501464519812763,0.0,12.0,2026-01-02..2026-04-01,981,0.906970968602222,0.0,27.0,31,0.4042707154928298,0.024092569956033812,False,False,
金時,マイジャグラーV,plus,2026-04-02..2026-06-30,974,0.726167830738764,0.0,26.0,2026-01-02..2026-04-01,981,0.8525343382041484,0.0,2.0,31,0.13332659185450108,0.4745920548278152,False,False,
金時,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-04-03..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=174 < 200
金時,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-04-03..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=174 < 200
金時,ミスタージャグラー,hit104,2026-04-02..2026-06-30,259,0.39544444316216265,0.07082016355009178,27.0,2026-01-02..2026-04-01,265,0.9100283031157227,0.0,6.0,31,-0.11981682054394784,0.5208623682781645,False,False,
金時,ミスタージャグラー,plus,2026-04-02..2026-06-30,259,0.7234022457082958,0.0,25.0,2026-01-02..2026-04-01,265,0.9416133586865352,0.0,24.0,31,0.17137239609777755,0.35663533466860703,False,False,
金時,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
金時,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
金時,モンキーターンV,hit104,2026-04-02..2026-06-30,505,0.3110952342062822,0.07976851428588103,14.0,2026-01-02..2026-04-01,502,0.16947747502549287,0.11994317553017361,29.0,31,0.07500274164442608,0.6884183662710437,False,False,
金時,モンキーターンV,plus,2026-04-02..2026-06-30,505,0.10557483212969437,0.140180789103259,14.0,2026-01-02..2026-04-01,502,0.4375690457445351,0.03140011329207671,29.0,31,0.08465453449427372,0.6507060338464878,False,False,
金時,ヨルムンガンド,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=81 < 200; window1_n=0 < 200
金時,ヨルムンガンド,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=81 < 200; window1_n=0 < 200
金時,不二子BT,hit104,2026-04-02..2026-06-30,,,,,2026-01-22..2026-03-31,,,,,,,,False,False,skip: window0_n=84 < 200; window1_n=67 < 200
金時,不二子BT,plus,2026-04-02..2026-06-30,,,,,2026-01-22..2026-03-31,,,,,,,,False,False,skip: window0_n=84 < 200; window1_n=67 < 200
金時,主役は銭形5,hit104,2026-03-10..2026-06-07,,,,,2025-12-10..2026-03-09,,,,,,,,False,False,skip: window0_n=118 < 200; window1_n=163 < 200
金時,主役は銭形5,plus,2026-03-10..2026-06-07,,,,,2025-12-10..2026-03-09,,,,,,,,False,False,skip: window0_n=118 < 200; window1_n=163 < 200
金時,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=132 < 200; window1_n=147 < 200
金時,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=132 < 200; window1_n=147 < 200
金時,化物語,hit104,2026-04-02..2026-06-30,229,0.5881229708466204,0.0,5.0,2026-01-07..2026-04-01,236,0.33760645988433763,0.10375238587742046,5.0,30,0.0013452931367864901,0.994370681884474,False,False,
金時,化物語,plus,2026-04-02..2026-06-30,229,0.6313857223698347,0.0,5.0,2026-01-07..2026-04-01,236,0.3757373747096012,0.0849730187712789,5.0,30,0.04606597857978189,0.8089966012717669,False,False,
金時,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,442,0.5525180728656631,0.0,18.0,2026-02-04..2026-04-01,282,0.4767381586318036,0.0,31.0,31,-0.0926564285978615,0.6200652717174652,False,False,
金時,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,442,0.6737611962060541,0.0,18.0,2026-02-04..2026-04-01,282,0.36152870368461276,0.0848438433344249,31.0,31,-0.21768422214042996,0.23944303208795756,False,False,
金時,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=143 < 200; window1_n=151 < 200
金時,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=143 < 200; window1_n=151 < 200
金時,押忍!番長ZERO,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=134 < 200; window1_n=124 < 200
金時,押忍!番長ZERO,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=134 < 200; window1_n=124 < 200
金時,攻殻機動隊,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=171 < 200; window1_n=57 < 200
金時,攻殻機動隊,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=171 < 200; window1_n=57 < 200
金時,新鬼武者3,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=179 < 200
金時,新鬼武者3,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=179 < 200
金時,東京リベンジャーズ,hit104,2026-03-12..2026-06-07,,,,,2025-12-10..2026-03-08,,,,,,,,False,False,skip: window0_n=105 < 200
金時,東京リベンジャーズ,plus,2026-03-12..2026-06-07,,,,,2025-12-10..2026-03-08,,,,,,,,False,False,skip: window0_n=105 < 200
金時,東京喰種,hit104,2026-04-02..2026-06-30,539,0.17780924316019758,0.11342485921255063,16.0,2026-01-02..2026-04-01,489,0.49148445739853286,0.0,28.0,31,-0.17536746882871762,0.345363572089877,False,False,
金時,東京喰種,plus,2026-04-02..2026-06-30,539,0.2653000487207854,0.08981299835024499,16.0,2026-01-02..2026-04-01,489,0.447238107166699,0.024809689009491945,28.0,31,-0.14469439807045092,0.43738414663393405,False,False,
金時,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-20..2026-06-28,,,,,empty,,,,,,,,False,False,skip: window0_n=43 < 200; window1_n=0 < 200
金時,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-20..2026-06-28,,,,,empty,,,,,,,,False,False,skip: window0_n=43 < 200; window1_n=0 < 200
金時,沖ドキ!GOLD,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=137 < 200; window1_n=129 < 200
金時,沖ドキ!GOLD,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=137 < 200; window1_n=129 < 200
金時,沖ドキ!ゴージャス 25Φ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=153 < 200; window1_n=162 < 200
金時,沖ドキ!ゴージャス 25Φ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=153 < 200; window1_n=162 < 200
金時,甲鉄城のカバネリ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=129 < 200; window1_n=139 < 200
金時,甲鉄城のカバネリ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=129 < 200; window1_n=139 < 200
金時,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=5 < 200
金時,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=5 < 200
金時,真打 吉宗,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=107 < 200; window1_n=0 < 200
金時,真打 吉宗,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=107 < 200; window1_n=0 < 200
金時,鉄拳6,hit104,2026-04-02..2026-06-30,266,0.9306597897092264,0.0,7.0,2026-02-04..2026-04-01,202,0.10850940649432814,0.21928630651315095,5.0,29,0.25483408077335007,0.1821680979038393,False,False,
金時,鉄拳6,plus,2026-04-02..2026-06-30,266,0.874904512791382,0.0,4.0,2026-02-04..2026-04-01,202,0.24831856484849454,0.15285036967363763,5.0,29,0.3729344993309354,0.04631457035413018,False,False,
金時,革命機ヴァルヴレイヴ2,hit104,2026-04-02..2026-06-30,236,0.2491584202361231,0.14134413493579573,13.0,2026-01-02..2026-04-01,286,0.8101356364699481,0.0,3.0,31,0.013822594987194618,0.9411681951412486,False,False,
金時,革命機ヴァルヴレイヴ2,plus,2026-04-02..2026-06-30,236,0.2815368826718507,0.1280760023944665,13.0,2026-01-02..2026-04-01,286,0.6261436619279189,0.0,3.0,31,-0.01230050886059061,0.9476371429962942,False,False,
