hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
レイトギャップ,沖ドキ!DUO アンコール,hit104,2026-04-02..2026-06-30,1059,0.48707274979746873,0.0,9.0,2026-01-21..2026-04-01,623,0.9280456878837536,0.0,3.0,31,0.11472505489264594,0.5388538090236178,False,False,
レイトギャップ,沖ドキ!DUO アンコール,plus,2026-04-02..2026-06-30,1059,0.5396652230084041,0.0,12.0,2026-01-21..2026-04-01,623,0.9402958607563687,0.0,29.0,31,0.06143631239565922,0.7426724265392419,False,False,
レイトギャップ,沖ドキ!GOLD‐30,hit104,2026-04-02..2026-06-30,1893,0.41600644706909273,0.02266537631339657,20.0,2026-01-02..2026-04-01,2579,0.3775784427669641,0.02622982207880156,14.0,31,-0.11940298750331728,0.5223135986842361,False,False,
レイトギャップ,沖ドキ!GOLD‐30,plus,2026-04-02..2026-06-30,1893,0.2898583111116835,0.044582809545830104,20.0,2026-01-02..2026-04-01,2579,0.3946608522132526,0.023427304031583145,14.0,31,-0.08490470951706826,0.6497392107846736,False,False,
レイトギャップ,無職転生 ～異世界行ったら本気だす～,hit104,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=71 < 200
レイトギャップ,無職転生 ～異世界行ったら本気だす～,plus,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=71 < 200
レイトギャップ,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=9 < 200
レイトギャップ,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=9 < 200
レイトギャップ,痛いのは嫌なので防御力に極振りしたいと思います。,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=134 < 200; window1_n=86 < 200
レイトギャップ,痛いのは嫌なので防御力に極振りしたいと思います。,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=134 < 200; window1_n=86 < 200
レイトギャップ,真打 吉宗,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=165 < 200; window1_n=0 < 200
レイトギャップ,真打 吉宗,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=165 < 200; window1_n=0 < 200
レイトギャップ,虚構推理,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=103 < 200; window1_n=0 < 200
レイトギャップ,虚構推理,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=103 < 200; window1_n=0 < 200
レイトギャップ,鉄拳6,hit104,2026-04-02..2026-06-30,507,0.8992131362346034,0.0,15.0,2026-02-04..2026-04-01,438,0.39967450600657484,0.05356722517691741,21.0,31,-0.12318369972216887,0.5091289753668953,False,False,
レイトギャップ,鉄拳6,plus,2026-04-02..2026-06-30,507,0.8870449407624856,0.0,15.0,2026-02-04..2026-04-01,438,0.13504031125634527,0.13969053656783598,26.0,31,-0.09821085776428276,0.5991539524851031,False,False,
レイトギャップ,革命機ヴァルヴレイヴ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=156 < 200
レイトギャップ,革命機ヴァルヴレイヴ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=156 < 200
レイトギャップ,革命機ヴァルヴレイヴ2,hit104,2026-04-02..2026-06-30,1104,0.009109695308450447,0.13879060136110455,6.0,2026-01-02..2026-04-01,1235,0.5497156974049439,0.0,25.0,31,-0.02012952587017072,0.9144070446267896,True,False,
レイトギャップ,革命機ヴァルヴレイヴ2,plus,2026-04-02..2026-06-30,1104,0.014676702316828322,0.13215593395259012,18.0,2026-01-02..2026-04-01,1235,0.8607147412414641,0.0,25.0,31,0.0010115361161372788,0.9956910120731707,True,False,
レイトギャップ,頭文字D 2nd,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=131 < 200
レイトギャップ,頭文字D 2nd,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=131 < 200
