hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
蒲田1,沖ドキ!ゴージャス 30Φ,hit104,2026-04-02..2026-06-30,243,0.9138230283913463,0.0,2.0,2026-01-02..2026-04-01,249,0.5401898458585876,0.0,5.0,31,-0.013396089818454006,0.9429805118175191,False,False,
蒲田1,沖ドキ!ゴージャス 30Φ,plus,2026-04-02..2026-06-30,243,0.9639165138476244,0.0,2.0,2026-01-02..2026-04-01,249,0.6808660300456504,0.0,5.0,31,0.054314632295648646,0.7716648259277943,False,False,
蒲田1,無職転生 ～異世界行ったら本気だす～,hit104,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window1_n=130 < 200
蒲田1,無職転生 ～異世界行ったら本気だす～,plus,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window1_n=130 < 200
蒲田1,甲鉄城のカバネリ,hit104,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=156 < 200; window1_n=141 < 200
蒲田1,甲鉄城のカバネリ,plus,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=156 < 200; window1_n=141 < 200
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=11 < 200
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=11 < 200
蒲田1,痛いのは嫌なので防御力に極振りしたいと思います。,hit104,2026-04-02..2026-06-30,264,0.24096576354039487,0.13694290971210157,23.0,2026-01-02..2026-04-01,408,0.372616874004895,0.0668203410670742,15.0,30,0.20661065592979755,0.2733238386650147,False,False,
蒲田1,痛いのは嫌なので防御力に極振りしたいと思います。,plus,2026-04-02..2026-06-30,264,0.5064043882835642,0.0,1.0,2026-01-02..2026-04-01,408,0.37263971717188704,0.06681137103727838,4.0,30,0.19429254896436626,0.3035685158577674,False,False,
蒲田1,真打 吉宗,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
蒲田1,真打 吉宗,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
蒲田1,虚構推理,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=103 < 200; window1_n=0 < 200
蒲田1,虚構推理,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=103 < 200; window1_n=0 < 200
蒲田1,鉄拳6,hit104,2026-04-02..2026-06-30,366,0.2891860510226211,0.10082922763446905,20.0,2026-02-05..2026-04-01,448,0.15240547996891593,0.13235247082951257,7.0,31,0.032703717632502814,0.8613543828659724,False,False,
蒲田1,鉄拳6,plus,2026-04-02..2026-06-30,366,0.1958083187450101,0.13138593643381652,20.0,2026-02-05..2026-04-01,448,0.146723187604609,0.13421177871306444,7.0,31,-0.16061659037931303,0.3880552504876641,False,False,
蒲田1,革命機ヴァルヴレイヴ2,hit104,2026-04-02..2026-06-30,837,0.5268811169590913,0.0,11.0,2026-01-02..2026-04-01,1130,0.1846134186506388,0.07715615504584884,14.0,31,0.12609793098085487,0.4990800609137175,False,False,
蒲田1,革命機ヴァルヴレイヴ2,plus,2026-04-02..2026-06-30,837,0.29701209285123475,0.06531452066577241,11.0,2026-01-02..2026-04-01,1130,0.3382211409289046,0.04814458603006249,30.0,31,0.15133172220894406,0.41641860572952294,False,False,
