hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
ザシティ,ゴーゴージャグラー3,hit104,2026-04-02..2026-06-30,1310,0.10675765954731284,0.08687794055498647,6.0,2026-01-02..2026-04-01,1327,0.0001738594862807672,0.1642279137203601,28.0,31,0.20321504501796833,0.27288295468270396,False,False,
ザシティ,ゴーゴージャグラー3,plus,2026-04-02..2026-06-30,1310,0.4246452093520609,0.02456666393723396,15.0,2026-01-02..2026-04-01,1327,0.0038936316765872344,0.13626605002580955,28.0,31,0.12057102756640656,0.5182225832199994,False,False,
ザシティ,ジャグラーガールズ,hit104,2026-04-02..2026-06-30,,,,,2026-03-25..2026-04-01,,,,,,,,False,False,skip: window0_n=176 < 200; window1_n=16 < 200
ザシティ,ジャグラーガールズ,plus,2026-04-02..2026-06-30,,,,,2026-03-25..2026-04-01,,,,,,,,False,False,skip: window0_n=176 < 200; window1_n=16 < 200
ザシティ,スマスロ サンダーV,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=1 < 200
ザシティ,スマスロ サンダーV,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=1 < 200
ザシティ,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,307,0.4143833540490271,0.054915405726699076,13.0,2026-01-02..2026-04-01,255,0.5408807352716787,0.0,24.0,29,0.06810584553457258,0.7255610634706728,False,False,
ザシティ,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,307,0.5790329765984257,0.0,5.0,2026-01-02..2026-04-01,255,0.3113061580330452,0.11124650140879967,24.0,29,0.14706626774160403,0.44648210925203746,False,False,
ザシティ,スーパーブラックジャック,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=135 < 200; window1_n=110 < 200
ザシティ,スーパーブラックジャック,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=135 < 200; window1_n=110 < 200
ザシティ,スーパーリオエース2,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=20 < 200; window1_n=0 < 200
ザシティ,スーパーリオエース2,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=20 < 200; window1_n=0 < 200
ザシティ,タクトオーパス デスティニー,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=38 < 200; window1_n=0 < 200
ザシティ,タクトオーパス デスティニー,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=38 < 200; window1_n=0 < 200
ザシティ,ダーリン・イン・ザ・フランキス,hit104,2026-04-02..2026-06-30,,,,,2026-03-09..2026-04-01,,,,,,,,False,False,skip: window0_n=75 < 200; window1_n=24 < 200
ザシティ,ダーリン・イン・ザ・フランキス,plus,2026-04-02..2026-06-30,,,,,2026-03-09..2026-04-01,,,,,,,,False,False,skip: window0_n=75 < 200; window1_n=24 < 200
ザシティ,チバリヨ2プラス,hit104,2026-03-24..2026-06-21,,,,,2026-02-18..2026-03-23,,,,,,,,False,False,skip: window0_n=61 < 200; window1_n=28 < 200
ザシティ,チバリヨ2プラス,plus,2026-03-24..2026-06-21,,,,,2026-02-18..2026-03-23,,,,,,,,False,False,skip: window0_n=61 < 200; window1_n=28 < 200
ザシティ,ディスクアップ ULTRAREMIX,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=88 < 200
ザシティ,ディスクアップ ULTRAREMIX,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=88 < 200
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,hit104,2026-04-03..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=70 < 200; window1_n=104 < 200
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,plus,2026-04-03..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=70 < 200; window1_n=104 < 200
ザシティ,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=185 < 200
ザシティ,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=185 < 200
ザシティ,ハッピージャグラーVIII,hit104,2026-04-02..2026-06-30,346,0.779582834466998,0.0,8.0,2026-01-02..2026-04-01,348,0.799226010120023,0.0,15.0,31,-0.24573526119033404,0.18269256786199495,False,False,
ザシティ,ハッピージャグラーVIII,plus,2026-04-02..2026-06-30,346,0.9052004372500219,0.0,8.0,2026-01-02..2026-04-01,348,0.7590510364009765,0.0,12.0,31,-0.3290079495455012,0.07072309378028449,False,False,
ザシティ,バイオハザード RE:3,hit104,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=52 < 200; window1_n=0 < 200
ザシティ,バイオハザード RE:3,plus,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=52 < 200; window1_n=0 < 200
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=76 < 200; window1_n=43 < 200
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=76 < 200; window1_n=43 < 200
ザシティ,ビッグドリーム THE GOLDEN PUSHER,hit104,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=44 < 200; window1_n=0 < 200
ザシティ,ビッグドリーム THE GOLDEN PUSHER,plus,2026-06-10..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=44 < 200; window1_n=0 < 200
ザシティ,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,356,0.3458990805884552,0.08201143702600543,8.0,2026-01-02..2026-04-01,278,0.5240686621848182,0.0,20.0,31,0.0522028895553913,0.7803220952570649,False,False,
ザシティ,ファンキージャグラー2,plus,2026-04-02..2026-06-30,356,0.028502185137799573,0.21432692093485095,8.0,2026-01-02..2026-04-01,278,0.9711679344453172,0.0,20.0,31,0.11568817713871081,0.5354281885635009,True,False,
ザシティ,マイジャグラーV,hit104,2026-04-02..2026-06-30,1318,0.06501327478724081,0.09727270484676279,11.0,2026-01-02..2026-04-01,1325,0.050055861815177904,0.10188902215966712,28.0,31,0.017122602506652797,0.927156142806659,False,False,
ザシティ,マイジャグラーV,plus,2026-04-02..2026-06-30,1318,0.008520283824399316,0.12783952633590673,12.0,2026-01-02..2026-04-01,1325,0.01970477892550867,0.11661092075016251,28.0,31,0.5443230561281349,0.001547519568495251,True,True,
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=164 < 200; window1_n=166 < 200
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=164 < 200; window1_n=166 < 200
ザシティ,ミスタージャグラー,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=178 < 200; window1_n=180 < 200
ザシティ,ミスタージャグラー,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=178 < 200; window1_n=180 < 200
ザシティ,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=123 < 200; window1_n=0 < 200
ザシティ,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=123 < 200; window1_n=0 < 200
ザシティ,モンキーターンV,hit104,2026-04-02..2026-06-30,457,0.9246260597345234,0.0,17.0,2026-01-02..2026-04-01,448,0.6195731022161663,0.0,8.0,31,-0.16236479896524655,0.3828426131173532,False,False,
ザシティ,モンキーターンV,plus,2026-04-02..2026-06-30,457,0.8520277612892272,0.0,17.0,2026-01-02..2026-04-01,448,0.46638254227708253,0.0,4.0,31,-0.26208788674414263,0.1543553865408042,False,False,
ザシティ,モンスターハンターライズ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=85 < 200; window1_n=127 < 200
ザシティ,モンスターハンターライズ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=85 < 200; window1_n=127 < 200
ザシティ,ヨルムンガンド,hit104,2026-05-07..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=141 < 200; window1_n=0 < 200
ザシティ,ヨルムンガンド,plus,2026-05-07..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=141 < 200; window1_n=0 < 200
ザシティ,ヱヴァンゲリヲン ～約束の扉～,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=86 < 200; window1_n=27 < 200
ザシティ,ヱヴァンゲリヲン ～約束の扉～,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=86 < 200; window1_n=27 < 200
ザシティ,主役は銭形5,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=136 < 200; window1_n=191 < 200
ザシティ,主役は銭形5,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=136 < 200; window1_n=191 < 200
ザシティ,化物語,hit104,2026-04-02..2026-06-30,,,,,2026-01-07..2026-04-01,,,,,,,,False,False,skip: window1_n=192 < 200
ザシティ,化物語,plus,2026-04-02..2026-06-30,,,,,2026-01-07..2026-04-01,,,,,,,,False,False,skip: window1_n=192 < 200
ザシティ,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,349,0.17039167597212285,0.14332783609653557,17.0,2026-02-04..2026-04-01,409,0.9944334414212591,0.0,31.0,31,0.24345795981340235,0.1869106964619713,False,False,
ザシティ,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,349,0.4132480069957254,0.05246139585864211,17.0,2026-02-04..2026-04-01,409,0.9682090009497037,0.0,5.0,31,0.16417697269378304,0.37748239236940495,False,False,
ザシティ,吉宗RISING,hit104,2026-04-08..2026-06-18,,,,,empty,,,,,,,,False,False,skip: window0_n=46 < 200; window1_n=0 < 200
ザシティ,吉宗RISING,plus,2026-04-08..2026-06-18,,,,,empty,,,,,,,,False,False,skip: window0_n=46 < 200; window1_n=0 < 200
ザシティ,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=157 < 200; window1_n=176 < 200
ザシティ,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=157 < 200; window1_n=176 < 200
ザシティ,押忍!番長ZERO,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=136 < 200; window1_n=168 < 200
ザシティ,押忍!番長ZERO,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=136 < 200; window1_n=168 < 200
ザシティ,新ハナビ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=170 < 200
ザシティ,新ハナビ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=170 < 200
ザシティ,東京喰種,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=188 < 200
ザシティ,東京喰種,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window1_n=188 < 200
ザシティ,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=0 < 200
ザシティ,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-20..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=0 < 200
ザシティ,甲鉄城のカバネリ 海門(うなと)決戦,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 200
ザシティ,甲鉄城のカバネリ 海門(うなと)決戦,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window1_n=4 < 200
ザシティ,真打 吉宗,hit104,2026-05-07..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
ザシティ,真打 吉宗,plus,2026-05-07..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
ザシティ,鉄拳6,hit104,2026-04-02..2026-06-30,,,,,2026-02-04..2026-04-01,,,,,,,,False,False,skip: window0_n=120 < 200; window1_n=57 < 200
ザシティ,鉄拳6,plus,2026-04-02..2026-06-30,,,,,2026-02-04..2026-04-01,,,,,,,,False,False,skip: window0_n=120 < 200; window1_n=57 < 200
ザシティ,革命機ヴァルヴレイヴ2,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=115 < 200
ザシティ,革命機ヴァルヴレイヴ2,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=115 < 200
ザシティ,頭文字D 2nd,hit104,2026-04-02..2026-06-30,,,,,2026-02-18..2026-04-01,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=39 < 200
ザシティ,頭文字D 2nd,plus,2026-04-02..2026-06-30,,,,,2026-02-18..2026-04-01,,,,,,,,False,False,skip: window0_n=74 < 200; window1_n=39 < 200
