hall,machine_name,weekday,n,hit104_rate,baseline_hit104_rate,residual,category
楽園,新鬼武者3,土,271,26.56826568265683,27.425373134328357,-0.8571074516715278,other
楽園,新鬼武者3,日,270,23.703703703703706,27.425373134328357,-3.721669430624651,other
楽園,東京リベンジャーズ,月,341,32.55131964809384,30.790734824281152,1.7605848238126853,other
楽園,東京リベンジャーズ,火,378,32.804232804232804,30.790734824281152,2.0134979799516515,other
楽園,東京リベンジャーズ,水,336,35.11904761904761,30.790734824281152,4.328312794766461,other
楽園,東京リベンジャーズ,木,250,27.6,30.790734824281152,-3.190734824281151,other
楽園,東京リベンジャーズ,金,331,29.909365558912388,30.790734824281152,-0.8813692653687646,other
楽園,東京リベンジャーズ,土,444,27.927927927927925,30.790734824281152,-2.862806896353227,other
楽園,東京リベンジャーズ,日,424,29.71698113207547,30.790734824281152,-1.0737536922056812,other
楽園,東京喰種,月,731,34.33652530779754,33.422664624808576,0.9138606829889611,other
楽園,東京喰種,火,747,31.72690763052209,33.422664624808576,-1.6957569942864872,other
楽園,東京喰種,水,740,33.648648648648646,33.422664624808576,0.22598402384006988,other
楽園,東京喰種,木,710,31.971830985915496,33.422664624808576,-1.45083363889308,other
楽園,東京喰種,金,743,34.58950201884253,33.422664624808576,1.166837394033955,other
楽園,東京喰種,土,775,32.387096774193544,33.422664624808576,-1.0355678506150312,other
楽園,東京喰種,日,778,35.2185089974293,33.422664624808576,1.7958443726207278,other
楽園,桃太郎電鉄 ～パチスロも定番!～,月,18,27.77777777777778,29.03225806451613,-1.254480286738353,other
楽園,桃太郎電鉄 ～パチスロも定番!～,火,15,13.333333333333334,29.03225806451613,-15.698924731182798,other
楽園,桃太郎電鉄 ～パチスロも定番!～,水,16,37.5,29.03225806451613,8.467741935483868,other
楽園,桃太郎電鉄 ～パチスロも定番!～,木,19,26.31578947368421,29.03225806451613,-2.716468590831923,other
楽園,桃太郎電鉄 ～パチスロも定番!～,金,21,33.33333333333333,29.03225806451613,4.301075268817197,other
楽園,桃太郎電鉄 ～パチスロも定番!～,土,32,31.25,29.03225806451613,2.2177419354838683,other
楽園,桃太郎電鉄 ～パチスロも定番!～,日,34,29.411764705882355,29.03225806451613,0.37950664136622336,other
楽園,機動戦士ガンダムSEED,月,39,23.076923076923077,29.078014184397162,-6.001091107474085,other
楽園,機動戦士ガンダムSEED,火,30,36.666666666666664,29.078014184397162,7.588652482269502,other
楽園,機動戦士ガンダムSEED,水,33,18.181818181818183,29.078014184397162,-10.896196002578979,other
楽園,機動戦士ガンダムSEED,木,33,27.27272727272727,29.078014184397162,-1.8052869116698922,other
楽園,機動戦士ガンダムSEED,金,44,31.818181818181817,29.078014184397162,2.7401676337846546,other
楽園,機動戦士ガンダムSEED,土,50,32.0,29.078014184397162,2.921985815602838,other
楽園,機動戦士ガンダムSEED,日,53,32.075471698113205,29.078014184397162,2.997457513716043,other
楽園,武装神姫,月,37,24.324324324324326,24.22145328719723,0.10287103712709467,other
楽園,武装神姫,火,33,24.242424242424242,24.22145328719723,0.020970955227010535,other
楽園,武装神姫,水,23,34.78260869565217,24.22145328719723,10.56115540845494,other
楽園,武装神姫,木,22,36.36363636363637,24.22145328719723,12.142183076439135,other
楽園,武装神姫,金,32,18.75,24.22145328719723,-5.471453287197232,other
楽園,武装神姫,土,70,27.142857142857142,24.22145328719723,2.9214038556599107,other
楽園,武装神姫,日,72,16.666666666666664,24.22145328719723,-7.554786620530567,other
楽園,沖ドキ!BLACK,月,456,35.96491228070175,37.9126060987111,-1.9476938180093484,oki
楽園,沖ドキ!BLACK,火,435,37.47126436781609,37.9126060987111,-0.4413417308950116,oki
楽園,沖ドキ!BLACK,水,414,36.95652173913043,37.9126060987111,-0.9560843595806716,oki
楽園,沖ドキ!BLACK,木,404,37.62376237623762,37.9126060987111,-0.2888437224734801,oki
楽園,沖ドキ!BLACK,金,462,38.311688311688314,37.9126060987111,0.3990822129772127,oki
楽園,沖ドキ!BLACK,土,508,39.37007874015748,37.9126060987111,1.4574726414463797,oki
楽園,沖ドキ!BLACK,日,502,39.243027888446214,37.9126060987111,1.3304217897351123,oki
楽園,沖ドキ!DUO アンコール,月,68,30.88235294117647,27.106227106227106,3.776125834949365,oki
楽園,沖ドキ!DUO アンコール,火,69,27.536231884057973,27.106227106227106,0.43000477783086666,oki
楽園,沖ドキ!DUO アンコール,水,70,20.0,27.106227106227106,-7.106227106227106,oki
楽園,沖ドキ!DUO アンコール,木,60,26.666666666666668,27.106227106227106,-0.439560439560438,oki
楽園,沖ドキ!DUO アンコール,金,80,25.0,27.106227106227106,-2.106227106227106,oki
