hall,machine_name,weekday,n,hit104_rate,baseline_hit104_rate,residual,category
蒲田1,ToLOVEるダークネス,木,117,38.46153846153847,33.29268292682927,5.168855534709195,other
蒲田1,ToLOVEるダークネス,金,118,38.983050847457626,33.29268292682927,5.690367920628354,other
蒲田1,ToLOVEるダークネス,土,120,35.833333333333336,33.29268292682927,2.5406504065040636,other
蒲田1,ToLOVEるダークネス,日,120,24.166666666666668,33.29268292682927,-9.126016260162604,other
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,月,246,36.17886178861789,35.174418604651166,1.0044431839667212,other
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,火,235,28.936170212765955,35.174418604651166,-6.238248391885211,other
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,水,244,35.65573770491803,35.174418604651166,0.481319100266866,other
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,木,240,34.166666666666664,35.174418604651166,-1.0077519379845015,other
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,金,238,38.23529411764706,35.174418604651166,3.0608755129958922,other
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,土,259,34.36293436293436,35.174418604651166,-0.8114842417168049,other
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,日,258,38.372093023255815,35.174418604651166,3.197674418604649,other
蒲田1,ありふれた職業で世界最強,月,33,39.39393939393939,32.05128205128205,7.34265734265734,other
蒲田1,ありふれた職業で世界最強,火,33,27.27272727272727,32.05128205128205,-4.778554778554781,other
蒲田1,ありふれた職業で世界最強,水,31,19.35483870967742,32.05128205128205,-12.696443341604631,other
蒲田1,ありふれた職業で世界最強,木,32,34.375,32.05128205128205,2.323717948717949,other
蒲田1,ありふれた職業で世界最強,金,35,34.285714285714285,32.05128205128205,2.2344322344322336,other
蒲田1,ありふれた職業で世界最強,土,35,40.0,32.05128205128205,7.948717948717949,other
蒲田1,ありふれた職業で世界最強,日,35,28.57142857142857,32.05128205128205,-3.4798534798534817,other
蒲田1,いざ！番長,月,256,28.125,31.581858407079643,-3.4568584070796433,other
蒲田1,いざ！番長,火,253,37.94466403162055,31.581858407079643,6.362805624540904,other
蒲田1,いざ！番長,水,249,30.923694779116467,31.581858407079643,-0.6581636279631766,other
蒲田1,いざ！番長,木,243,30.04115226337449,31.581858407079643,-1.5407061437051546,other
蒲田1,いざ！番長,金,250,27.200000000000003,31.581858407079643,-4.3818584070796405,other
蒲田1,いざ！番長,土,279,29.749103942652326,31.581858407079643,-1.8327544644273175,other
蒲田1,いざ！番長,日,278,36.69064748201439,31.581858407079643,5.108789074934748,other
蒲田1,うみねこのなく頃に2,月,43,30.23255813953488,31.724137931034484,-1.4915797914996034,bt
蒲田1,うみねこのなく頃に2,火,40,37.5,31.724137931034484,5.775862068965516,bt
蒲田1,うみねこのなく頃に2,水,42,21.428571428571427,31.724137931034484,-10.295566502463057,bt
蒲田1,うみねこのなく頃に2,木,35,28.57142857142857,31.724137931034484,-3.1527093596059146,bt
蒲田1,うみねこのなく頃に2,金,36,22.22222222222222,31.724137931034484,-9.501915708812263,bt
蒲田1,うみねこのなく頃に2,土,47,34.04255319148936,31.724137931034484,2.318415260454877,bt
蒲田1,うみねこのなく頃に2,日,47,44.680851063829785,31.724137931034484,12.9567131327953,bt
蒲田1,かぐや様は告らせたい,月,995,30.753768844221106,30.803885682106152,-0.05011683788504584,other
蒲田1,かぐや様は告らせたい,火,977,31.11566018423746,30.803885682106152,0.311774502131307,other
蒲田1,かぐや様は告らせたい,水,990,29.898989898989896,30.803885682106152,-0.9048957831162561,other
蒲田1,かぐや様は告らせたい,木,898,28.953229398663698,30.803885682106152,-1.8506562834424543,other
蒲田1,かぐや様は告らせたい,金,988,29.554655870445345,30.803885682106152,-1.2492298116608076,other
蒲田1,かぐや様は告らせたい,土,1134,33.42151675485009,30.803885682106152,2.6176310727439365,other
蒲田1,かぐや様は告らせたい,日,1121,31.311329170383583,30.803885682106152,0.5074434882774312,other
蒲田1,からくりサーカス,月,772,33.54922279792746,35.430463576158935,-1.8812407782314722,other
蒲田1,からくりサーカス,火,770,36.493506493506494,35.430463576158935,1.063042917347559,other
蒲田1,からくりサーカス,水,747,33.86880856760375,35.430463576158935,-1.561655008555185,other
蒲田1,からくりサーカス,木,736,34.64673913043478,35.430463576158935,-0.7837244457241539,other
蒲田1,からくりサーカス,金,772,35.751295336787564,35.430463576158935,0.3208317606286286,other
蒲田1,からくりサーカス,土,985,37.25888324873096,35.430463576158935,1.828419672572025,other
蒲田1,からくりサーカス,日,956,35.77405857740586,35.430463576158935,0.3435950012469249,other
蒲田1,とある科学の超電磁砲2,月,43,32.55813953488372,29.6875,2.870639534883722,other
蒲田1,とある科学の超電磁砲2,火,45,33.33333333333333,29.6875,3.6458333333333286,other
蒲田1,とある科学の超電磁砲2,水,43,32.55813953488372,29.6875,2.870639534883722,other
蒲田1,とある科学の超電磁砲2,木,42,30.952380952380953,29.6875,1.2648809523809526,other
蒲田1,とある科学の超電磁砲2,金,45,20.0,29.6875,-9.6875,other
蒲田1,とある科学の超電磁砲2,土,51,25.49019607843137,29.6875,-4.197303921568629,other
蒲田1,とある科学の超電磁砲2,日,51,33.33333333333333,29.6875,3.6458333333333286,other
蒲田1,にゃんこ大戦争 超神速,月,21,23.809523809523807,27.73722627737226,-3.927702467848455,other
蒲田1,にゃんこ大戦争 超神速,火,15,46.666666666666664,27.73722627737226,18.929440389294403,other
蒲田1,にゃんこ大戦争 超神速,水,17,35.294117647058826,27.73722627737226,7.556891369686564,other
蒲田1,にゃんこ大戦争 超神速,木,21,23.809523809523807,27.73722627737226,-3.927702467848455,other
蒲田1,にゃんこ大戦争 超神速,金,21,14.285714285714285,27.73722627737226,-13.451511991657977,other
蒲田1,にゃんこ大戦争 超神速,土,21,28.57142857142857,27.73722627737226,0.8342022940563076,other
蒲田1,にゃんこ大戦争 超神速,日,21,28.57142857142857,27.73722627737226,0.8342022940563076,other
蒲田1,ようこそ実力至上主義の教室へ,月,21,33.33333333333333,27.21518987341772,6.118143459915608,other
蒲田1,ようこそ実力至上主義の教室へ,火,22,13.636363636363635,27.21518987341772,-13.578826237054086,other
蒲田1,ようこそ実力至上主義の教室へ,水,21,14.285714285714285,27.21518987341772,-12.929475587703436,other
蒲田1,ようこそ実力至上主義の教室へ,木,21,33.33333333333333,27.21518987341772,6.118143459915608,other
蒲田1,ようこそ実力至上主義の教室へ,金,19,31.57894736842105,27.21518987341772,4.36375749500333,other
蒲田1,ようこそ実力至上主義の教室へ,土,27,29.629629629629626,27.21518987341772,2.4144397562119053,other
蒲田1,ようこそ実力至上主義の教室へ,日,27,33.33333333333333,27.21518987341772,6.118143459915608,other
蒲田1,わたしの幸せな結婚,月,12,33.33333333333333,34.21052631578947,-0.877192982456144,other
蒲田1,わたしの幸せな結婚,火,12,41.66666666666667,34.21052631578947,7.456140350877199,other
蒲田1,わたしの幸せな結婚,水,18,44.44444444444444,34.21052631578947,10.23391812865497,other
蒲田1,わたしの幸せな結婚,木,18,38.88888888888889,34.21052631578947,4.67836257309942,other
蒲田1,わたしの幸せな結婚,金,16,25.0,34.21052631578947,-9.210526315789473,other
蒲田1,わたしの幸せな結婚,土,19,26.31578947368421,34.21052631578947,-7.894736842105264,other
蒲田1,わたしの幸せな結婚,日,19,31.57894736842105,34.21052631578947,-2.6315789473684212,other
蒲田1,アイムジャグラーEX-TP,月,1190,25.798319327731097,26.652527394839165,-0.8542080671080683,jug
蒲田1,アイムジャグラーEX-TP,火,1179,27.565733672603905,26.652527394839165,0.9132062777647398,jug
蒲田1,アイムジャグラーEX-TP,水,1219,26.41509433962264,26.652527394839165,-0.23743305521652402,jug
蒲田1,アイムジャグラーEX-TP,木,1216,26.89144736842105,26.652527394839165,0.23891997358188632,jug
蒲田1,アイムジャグラーEX-TP,金,1223,27.800490596892885,26.652527394839165,1.1479632020537203,jug
蒲田1,アイムジャグラーEX-TP,土,1230,28.04878048780488,26.652527394839165,1.3962530929657149,jug
蒲田1,アイムジャグラーEX-TP,日,1230,24.065040650406505,26.652527394839165,-2.5874867444326597,jug
蒲田1,アズールレーン THE ANIMATION,月,121,30.57851239669421,34.285714285714285,-3.707201889020073,other
蒲田1,アズールレーン THE ANIMATION,火,121,34.710743801652896,34.285714285714285,0.42502951593861127,other
蒲田1,アズールレーン THE ANIMATION,水,119,24.369747899159663,34.285714285714285,-9.915966386554622,other
蒲田1,アズールレーン THE ANIMATION,木,108,37.03703703703704,34.285714285714285,2.7513227513227534,other
蒲田1,アズールレーン THE ANIMATION,金,113,31.858407079646017,34.285714285714285,-2.427307206068267,other
蒲田1,アズールレーン THE ANIMATION,土,129,37.2093023255814,34.285714285714285,2.923588039867113,other
蒲田1,アズールレーン THE ANIMATION,日,129,43.41085271317829,34.285714285714285,9.125138427464009,other
蒲田1,アレックス ブライト,月,38,31.57894736842105,33.09090909090909,-1.5119617224880422,bt
蒲田1,アレックス ブライト,火,38,34.21052631578947,33.09090909090909,1.119617224880379,bt
蒲田1,アレックス ブライト,水,39,35.8974358974359,33.09090909090909,2.8065268065268043,bt
蒲田1,アレックス ブライト,木,41,29.268292682926827,33.09090909090909,-3.8226164079822667,bt
蒲田1,アレックス ブライト,金,37,37.83783783783784,33.09090909090909,4.746928746928745,bt
蒲田1,アレックス ブライト,土,41,36.58536585365854,33.09090909090909,3.4944567627494436,bt
蒲田1,アレックス ブライト,日,41,26.82926829268293,33.09090909090909,-6.261640798226164,bt
蒲田1,ウルトラミラクルジャグラー,月,304,20.723684210526315,23.35216572504708,-2.6284815145207645,jug
蒲田1,ウルトラミラクルジャグラー,火,303,27.062706270627064,23.35216572504708,3.7105405455799847,jug
蒲田1,ウルトラミラクルジャグラー,水,306,26.143790849673206,23.35216572504708,2.791625124626126,jug
蒲田1,ウルトラミラクルジャグラー,木,303,25.412541254125415,23.35216572504708,2.0603755290783354,jug
蒲田1,ウルトラミラクルジャグラー,金,300,20.0,23.35216572504708,-3.3521657250470795,jug
蒲田1,ウルトラミラクルジャグラー,土,304,22.36842105263158,23.35216572504708,-0.9837446724155008,jug
蒲田1,ウルトラミラクルジャグラー,日,304,21.710526315789476,23.35216572504708,-1.6416394092576034,jug
蒲田1,キングハナハナ-30,月,714,27.871148459383754,26.449980537174,1.4211679222097544,hana
蒲田1,キングハナハナ-30,火,735,27.2108843537415,26.449980537174,0.7609038165674988,hana
蒲田1,キングハナハナ-30,水,747,27.041499330655956,26.449980537174,0.5915187934819564,hana
蒲田1,キングハナハナ-30,木,701,26.676176890156917,26.449980537174,0.2261963529829174,hana
蒲田1,キングハナハナ-30,金,721,25.104022191400833,26.449980537174,-1.345958345773166,hana
蒲田1,キングハナハナ-30,土,760,25.13157894736842,26.449980537174,-1.3184015898055783,hana
蒲田1,キングハナハナ-30,日,760,26.184210526315788,26.449980537174,-0.26577001085821195,hana
蒲田1,ギルティクラウン2,月,18,38.88888888888889,39.285714285714285,-0.39682539682539186,other
蒲田1,ギルティクラウン2,火,19,36.84210526315789,39.285714285714285,-2.4436090225563945,other
蒲田1,ギルティクラウン2,水,21,47.61904761904761,39.285714285714285,8.333333333333329,other
蒲田1,ギルティクラウン2,木,19,31.57894736842105,39.285714285714285,-7.706766917293233,other
蒲田1,ギルティクラウン2,金,21,28.57142857142857,39.285714285714285,-10.714285714285715,other
蒲田1,ギルティクラウン2,土,21,38.095238095238095,39.285714285714285,-1.1904761904761898,other
蒲田1,ギルティクラウン2,日,21,52.38095238095239,39.285714285714285,13.095238095238102,other
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,月,65,24.615384615384617,26.11464968152866,-1.4992650661440443,bt
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,火,62,30.64516129032258,26.11464968152866,4.530511608793919,bt
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,水,67,20.8955223880597,26.11464968152866,-5.219127293468961,bt
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,木,68,35.294117647058826,26.11464968152866,9.179467965530165,bt
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,金,67,14.925373134328357,26.11464968152866,-11.189276547200304,bt
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,土,71,22.535211267605636,26.11464968152866,-3.5794384139230253,bt
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,日,71,33.80281690140845,26.11464968152866,7.688167219879787,bt
蒲田1,グランベルム,月,33,39.39393939393939,35.68075117370892,3.713188220230471,other
蒲田1,グランベルム,火,30,36.666666666666664,35.68075117370892,0.9859154929577443,other
蒲田1,グランベルム,水,26,23.076923076923077,35.68075117370892,-12.603828096785843,other
蒲田1,グランベルム,木,29,34.48275862068966,35.68075117370892,-1.1979925530192617,other
蒲田1,グランベルム,金,29,55.172413793103445,35.68075117370892,19.491662619394525,other
蒲田1,グランベルム,土,36,36.11111111111111,35.68075117370892,0.43035993740218714,other
蒲田1,グランベルム,日,30,23.333333333333332,35.68075117370892,-12.347417840375588,other
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,月,31,35.483870967741936,32.99492385786802,2.4889471098739193,other
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,火,23,21.73913043478261,32.99492385786802,-11.255793423085407,other
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,水,15,40.0,32.99492385786802,7.005076142131983,other
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,木,22,27.27272727272727,32.99492385786802,-5.722196585140747,other
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,金,23,26.08695652173913,32.99492385786802,-6.907967336128888,other
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,土,43,41.86046511627907,32.99492385786802,8.865541258411056,other
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,日,40,32.5,32.99492385786802,-0.4949238578680166,other
蒲田1,ゴジラ,月,30,36.666666666666664,35.321100917431195,1.345565749235469,other
蒲田1,ゴジラ,火,29,31.03448275862069,35.321100917431195,-4.286618158810505,other
蒲田1,ゴジラ,水,29,44.827586206896555,35.321100917431195,9.50648528946536,other
蒲田1,ゴジラ,木,31,38.70967741935484,35.321100917431195,3.3885765019236445,other
蒲田1,ゴジラ,金,33,33.33333333333333,35.321100917431195,-1.9877675840978668,other
蒲田1,ゴジラ,土,33,33.33333333333333,35.321100917431195,-1.9877675840978668,other
蒲田1,ゴジラ,日,33,30.303030303030305,35.321100917431195,-5.018070614400891,other
蒲田1,ゴジラ対エヴァンゲリオン,月,43,41.86046511627907,28.135593220338983,13.72487189594009,other
蒲田1,ゴジラ対エヴァンゲリオン,火,38,26.31578947368421,28.135593220338983,-1.8198037466547738,other
蒲田1,ゴジラ対エヴァンゲリオン,水,35,40.0,28.135593220338983,11.864406779661017,other
蒲田1,ゴジラ対エヴァンゲリオン,木,46,23.91304347826087,28.135593220338983,-4.222549742078112,other
蒲田1,ゴジラ対エヴァンゲリオン,金,41,14.634146341463413,28.135593220338983,-13.50144687887557,other
蒲田1,ゴジラ対エヴァンゲリオン,土,46,34.78260869565217,28.135593220338983,6.647015475313189,other
蒲田1,ゴジラ対エヴァンゲリオン,日,46,17.391304347826086,28.135593220338983,-10.744288872512897,other
蒲田1,ゴッドイーター リザレクション,月,608,31.085526315789476,30.820809248554916,0.26471706723456023,other
蒲田1,ゴッドイーター リザレクション,火,597,27.97319932998325,30.820809248554916,-2.847609918571667,other
蒲田1,ゴッドイーター リザレクション,水,619,30.533117932148627,30.820809248554916,-0.2876913164062884,other
蒲田1,ゴッドイーター リザレクション,木,582,27.147766323024054,30.820809248554916,-3.6730429255308614,other
蒲田1,ゴッドイーター リザレクション,金,605,31.900826446280995,30.820809248554916,1.0800171977260788,other
蒲田1,ゴッドイーター リザレクション,土,657,33.63774733637747,30.820809248554916,2.8169380878225567,other
蒲田1,ゴッドイーター リザレクション,日,657,32.87671232876712,30.820809248554916,2.055903080212204,other
蒲田1,ゴブリンスレイヤーII,月,8,25.0,30.252100840336134,-5.252100840336134,other
蒲田1,ゴブリンスレイヤーII,火,16,43.75,30.252100840336134,13.497899159663866,other
蒲田1,ゴブリンスレイヤーII,水,14,21.428571428571427,30.252100840336134,-8.823529411764707,other
蒲田1,ゴブリンスレイヤーII,木,14,28.57142857142857,30.252100840336134,-1.6806722689075642,other
蒲田1,ゴブリンスレイヤーII,金,18,27.77777777777778,30.252100840336134,-2.474323062558355,other
蒲田1,ゴブリンスレイヤーII,土,25,28.000000000000004,30.252100840336134,-2.25210084033613,other
蒲田1,ゴブリンスレイヤーII,日,24,33.33333333333333,30.252100840336134,3.081232492997195,other
蒲田1,ゴーゴージャグラー3,月,1132,23.586572438162545,26.19893428063943,-2.6123618424768864,jug
蒲田1,ゴーゴージャグラー3,火,1113,24.707996406109615,26.19893428063943,-1.4909378745298163,jug
蒲田1,ゴーゴージャグラー3,水,1127,27.417923691215616,26.19893428063943,1.2189894105761852,jug
蒲田1,ゴーゴージャグラー3,木,1114,27.91741472172352,26.19893428063943,1.7184804410840897,jug
蒲田1,ゴーゴージャグラー3,金,1116,27.688172043010752,26.19893428063943,1.4892377623713209,jug
蒲田1,ゴーゴージャグラー3,土,1140,27.192982456140353,26.19893428063943,0.9940481755009216,jug
蒲田1,ゴーゴージャグラー3,日,1140,24.912280701754387,26.19893428063943,-1.2866535788850442,jug
蒲田1,シャーマンキング,月,88,42.04545454545455,32.78418451400329,9.261270031451254,other
蒲田1,シャーマンキング,火,84,36.904761904761905,32.78418451400329,4.120577390758612,other
蒲田1,シャーマンキング,水,83,37.34939759036144,32.78418451400329,4.565213076358148,other
蒲田1,シャーマンキング,木,75,24.0,32.78418451400329,-8.784184514003293,other
蒲田1,シャーマンキング,金,79,26.582278481012654,32.78418451400329,-6.201906032990639,other
蒲田1,シャーマンキング,土,99,32.323232323232325,32.78418451400329,-0.4609521907709677,other
蒲田1,シャーマンキング,日,99,29.292929292929294,32.78418451400329,-3.491255221073999,other
蒲田1,シン・エヴァンゲリオン,月,40,35.0,29.10958904109589,5.890410958904109,other
蒲田1,シン・エヴァンゲリオン,火,37,21.62162162162162,29.10958904109589,-7.48796741947427,other
蒲田1,シン・エヴァンゲリオン,水,38,28.947368421052634,29.10958904109589,-0.1622206200432572,other
蒲田1,シン・エヴァンゲリオン,木,42,26.190476190476193,29.10958904109589,-2.9191128506196975,other
蒲田1,シン・エヴァンゲリオン,金,44,29.545454545454547,29.10958904109589,0.4358655043586559,other
蒲田1,シン・エヴァンゲリオン,土,46,28.26086956521739,29.10958904109589,-0.8487194758785002,other
蒲田1,シン・エヴァンゲリオン,日,45,33.33333333333333,29.10958904109589,4.223744292237438,other
蒲田1,ジャグラーガールズ,月,396,26.01010101010101,24.55132806891601,1.458772941185,jug
蒲田1,ジャグラーガールズ,火,395,23.544303797468356,24.55132806891601,-1.007024271447655,jug
蒲田1,ジャグラーガールズ,水,396,25.757575757575758,24.55132806891601,1.2062476886597473,jug
蒲田1,ジャグラーガールズ,木,397,22.921914357682617,24.55132806891601,-1.6294137112333935,jug
蒲田1,ジャグラーガールズ,金,396,24.494949494949495,24.55132806891601,-0.05637857396651569,jug
蒲田1,ジャグラーガールズ,土,403,24.81389578163772,24.55132806891601,0.2625677127217081,jug
蒲田1,ジャグラーガールズ,日,403,24.317617866004962,24.55132806891601,-0.23371020291104827,jug
蒲田1,スマスロ サンダーV,月,12,50.0,41.904761904761905,8.095238095238095,bt
蒲田1,スマスロ サンダーV,火,15,40.0,41.904761904761905,-1.904761904761905,bt
蒲田1,スマスロ サンダーV,水,17,29.411764705882355,41.904761904761905,-12.49299719887955,bt
蒲田1,スマスロ サンダーV,木,15,40.0,41.904761904761905,-1.904761904761905,bt
蒲田1,スマスロ サンダーV,金,14,42.857142857142854,41.904761904761905,0.952380952380949,bt
蒲田1,スマスロ サンダーV,土,16,50.0,41.904761904761905,8.095238095238095,bt
蒲田1,スマスロ サンダーV,日,16,43.75,41.904761904761905,1.845238095238095,bt
蒲田1,スマスロ ハナビ,月,40,27.500000000000004,25.252525252525253,2.247474747474751,bt
蒲田1,スマスロ ハナビ,火,39,33.33333333333333,25.252525252525253,8.080808080808076,bt
蒲田1,スマスロ ハナビ,水,47,19.148936170212767,25.252525252525253,-6.103589082312485,bt
蒲田1,スマスロ ハナビ,木,42,23.809523809523807,25.252525252525253,-1.443001443001446,bt
蒲田1,スマスロ ハナビ,金,41,26.82926829268293,25.252525252525253,1.5767430401576767,bt
蒲田1,スマスロ ハナビ,土,44,20.454545454545457,25.252525252525253,-4.797979797979796,bt
蒲田1,スマスロ ハナビ,日,44,27.27272727272727,25.252525252525253,2.0202020202020172,bt
蒲田1,スマスロ北斗の拳,月,1349,32.83914010378058,34.3061902783548,-1.4670501745742186,other
蒲田1,スマスロ北斗の拳,火,1352,37.5,34.3061902783548,3.193809721645202,other
蒲田1,スマスロ北斗の拳,水,1370,35.18248175182482,34.3061902783548,0.8762914734700189,other
蒲田1,スマスロ北斗の拳,木,1352,35.72485207100592,34.3061902783548,1.4186617926511218,other
蒲田1,スマスロ北斗の拳,金,1357,33.45615327929256,34.3061902783548,-0.8500369990622403,other
蒲田1,スマスロ北斗の拳,土,1425,34.526315789473685,34.3061902783548,0.22012551111888712,other
蒲田1,スマスロ北斗の拳,日,1423,31.06113843991567,34.3061902783548,-3.245051838439128,other
蒲田1,スマスロ炎炎ノ消防隊,月,46,28.26086956521739,28.52941176470588,-0.2685421994884898,other
蒲田1,スマスロ炎炎ノ消防隊,火,43,32.55813953488372,28.52941176470588,4.0287277701778414,other
蒲田1,スマスロ炎炎ノ消防隊,水,48,27.083333333333332,28.52941176470588,-1.4460784313725483,other
蒲田1,スマスロ炎炎ノ消防隊,木,43,41.86046511627907,28.52941176470588,13.331053351573193,other
蒲田1,スマスロ炎炎ノ消防隊,金,51,29.411764705882355,28.52941176470588,0.8823529411764746,other
蒲田1,スマスロ炎炎ノ消防隊,土,55,23.636363636363637,28.52941176470588,-4.893048128342244,other
蒲田1,スマスロ炎炎ノ消防隊,日,54,20.37037037037037,28.52941176470588,-8.15904139433551,other
蒲田1,スマスロ炎炎ノ消防隊2,月,82,30.48780487804878,31.497418244406195,-1.0096133663574136,other
蒲田1,スマスロ炎炎ノ消防隊2,火,83,31.32530120481928,31.497418244406195,-0.17211703958691515,other
蒲田1,スマスロ炎炎ノ消防隊2,水,89,42.69662921348314,31.497418244406195,11.199210969076947,other
蒲田1,スマスロ炎炎ノ消防隊2,木,82,30.48780487804878,31.497418244406195,-1.0096133663574136,other
蒲田1,スマスロ炎炎ノ消防隊2,金,75,30.666666666666664,31.497418244406195,-0.8307515777395302,other
蒲田1,スマスロ炎炎ノ消防隊2,土,85,20.0,31.497418244406195,-11.497418244406195,other
蒲田1,スマスロ炎炎ノ消防隊2,日,85,34.11764705882353,31.497418244406195,2.6202288144173345,other
蒲田1,スマスロ秘宝伝,月,30,33.33333333333333,28.205128205128204,5.128205128205124,other
蒲田1,スマスロ秘宝伝,火,30,26.666666666666668,28.205128205128204,-1.5384615384615365,other
蒲田1,スマスロ秘宝伝,水,33,30.303030303030305,28.205128205128204,2.0979020979021,other
蒲田1,スマスロ秘宝伝,木,32,37.5,28.205128205128204,9.294871794871796,other
蒲田1,スマスロ秘宝伝,金,35,20.0,28.205128205128204,-8.205128205128204,other
蒲田1,スマスロ秘宝伝,土,37,18.91891891891892,28.205128205128204,-9.286209286209285,other
蒲田1,スマスロ秘宝伝,日,37,32.432432432432435,28.205128205128204,4.227304227304231,other
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,月,145,22.758620689655174,24.705882352941178,-1.9472616632860031,hana
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,火,138,23.18840579710145,24.705882352941178,-1.5174765558397283,hana
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,水,151,25.82781456953642,24.705882352941178,1.1219322165952441,hana
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,木,137,26.277372262773724,24.705882352941178,1.5714899098325468,hana
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,金,138,23.91304347826087,24.705882352941178,-0.7928388746803066,hana
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,土,156,25.64102564102564,24.705882352941178,0.9351432880844612,hana
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,日,155,25.161290322580644,24.705882352941178,0.4554079696394666,hana
蒲田1,スーパービンゴネオ,月,140,21.428571428571427,28.19512195121951,-6.766550522648082,other
蒲田1,スーパービンゴネオ,火,127,25.196850393700785,28.19512195121951,-2.9982715575187235,other
蒲田1,スーパービンゴネオ,水,131,25.954198473282442,28.19512195121951,-2.2409234779370664,other
蒲田1,スーパービンゴネオ,木,141,29.78723404255319,28.19512195121951,1.5921120913336821,other
蒲田1,スーパービンゴネオ,金,139,29.496402877697843,28.19512195121951,1.3012809264783343,other
蒲田1,スーパービンゴネオ,土,174,31.03448275862069,28.19512195121951,2.8393608074011816,other
