hall,machine_name,weekday,n,hit104_rate,baseline_hit104_rate,residual,category
ザシティ,うみねこのなく頃に2,金,16,37.5,30.252100840336134,7.247899159663866,bt
ザシティ,うみねこのなく頃に2,土,17,11.76470588235294,30.252100840336134,-18.48739495798319,bt
ザシティ,うみねこのなく頃に2,日,17,29.411764705882355,30.252100840336134,-0.8403361344537785,bt
ザシティ,かぐや様は告らせたい,月,163,31.28834355828221,27.94979079497908,3.338552763303131,other
ザシティ,かぐや様は告らせたい,火,155,30.32258064516129,27.94979079497908,2.3727898501822082,other
ザシティ,かぐや様は告らせたい,水,163,28.22085889570552,27.94979079497908,0.2710681007264384,other
ザシティ,かぐや様は告らせたい,木,150,29.333333333333332,27.94979079497908,1.3835425383542521,other
ザシティ,かぐや様は告らせたい,金,167,29.94011976047904,27.94979079497908,1.990328965499959,other
ザシティ,かぐや様は告らせたい,土,196,21.428571428571427,27.94979079497908,-6.521219366407653,other
ザシティ,かぐや様は告らせたい,日,201,26.865671641791046,27.94979079497908,-1.084119153188034,other
ザシティ,からくりサーカス,月,81,34.5679012345679,31.472081218274113,3.0958200162937857,other
ザシティ,からくりサーカス,火,78,32.05128205128205,31.472081218274113,0.5792008330079383,other
ザシティ,からくりサーカス,水,76,31.57894736842105,31.472081218274113,0.10686615014693857,other
ザシティ,からくりサーカス,木,73,27.397260273972602,31.472081218274113,-4.074820944301511,other
ザシティ,からくりサーカス,金,74,32.432432432432435,31.472081218274113,0.9603512141583224,other
ザシティ,からくりサーカス,土,108,34.25925925925926,31.472081218274113,2.7871780409851468,other
ザシティ,からくりサーカス,日,101,27.722772277227726,31.472081218274113,-3.7493089410463867,other
ザシティ,アイムジャグラーEX-TP,月,150,22.0,20.473157415832574,1.5268425841674258,jug
ザシティ,アイムジャグラーEX-TP,火,154,21.428571428571427,20.473157415832574,0.9554140127388528,jug
ザシティ,アイムジャグラーEX-TP,水,154,14.935064935064934,20.473157415832574,-5.53809248076764,jug
ザシティ,アイムジャグラーEX-TP,木,149,20.13422818791946,20.473157415832574,-0.33892922791311264,jug
ザシティ,アイムジャグラーEX-TP,金,160,21.25,20.473157415832574,0.7768425841674258,jug
ザシティ,アイムジャグラーEX-TP,土,165,20.606060606060606,20.473157415832574,0.13290319022803132,jug
ザシティ,アイムジャグラーEX-TP,日,167,22.75449101796407,20.473157415832574,2.2813336021314967,jug
ザシティ,アズールレーン THE ANIMATION,月,61,22.950819672131146,25.754060324825982,-2.8032406526948357,other
ザシティ,アズールレーン THE ANIMATION,火,60,23.333333333333332,25.754060324825982,-2.42072699149265,other
ザシティ,アズールレーン THE ANIMATION,水,58,25.862068965517242,25.754060324825982,0.10800864069125993,other
ザシティ,アズールレーン THE ANIMATION,木,60,23.333333333333332,25.754060324825982,-2.42072699149265,other
ザシティ,アズールレーン THE ANIMATION,金,61,21.311475409836063,25.754060324825982,-4.442584914989919,other
ザシティ,アズールレーン THE ANIMATION,土,66,31.818181818181817,25.754060324825982,6.0641214933558345,other
ザシティ,アズールレーン THE ANIMATION,日,65,30.76923076923077,25.754060324825982,5.015170444404788,other
ザシティ,アレックス ブライト,月,47,40.42553191489361,27.522935779816514,12.902596135077097,bt
ザシティ,アレックス ブライト,火,47,25.53191489361702,27.522935779816514,-1.9910208861994931,bt
ザシティ,アレックス ブライト,水,47,21.27659574468085,27.522935779816514,-6.246340035135663,bt
ザシティ,アレックス ブライト,木,47,19.148936170212767,27.522935779816514,-8.373999609603747,bt
ザシティ,アレックス ブライト,金,45,37.77777777777778,27.522935779816514,10.254841997961265,bt
ザシティ,アレックス ブライト,土,47,23.404255319148938,27.522935779816514,-4.118680460667576,bt
ザシティ,アレックス ブライト,日,47,25.53191489361702,27.522935779816514,-1.9910208861994931,bt
ザシティ,ウルトラミラクルジャグラー,月,194,18.556701030927837,20.92675635276532,-2.3700553218374836,jug
ザシティ,ウルトラミラクルジャグラー,火,190,19.473684210526315,20.92675635276532,-1.4530721422390052,jug
ザシティ,ウルトラミラクルジャグラー,水,193,21.761658031088082,20.92675635276532,0.8349016783227619,jug
ザシティ,ウルトラミラクルジャグラー,木,183,28.415300546448087,20.92675635276532,7.488544193682767,jug
ザシティ,ウルトラミラクルジャグラー,金,186,23.655913978494624,20.92675635276532,2.7291576257293038,jug
ザシティ,ウルトラミラクルジャグラー,土,195,16.923076923076923,20.92675635276532,-4.003679429688397,jug
ザシティ,ウルトラミラクルジャグラー,日,197,18.274111675126903,20.92675635276532,-2.652644677638417,jug
ザシティ,ギルティクラウン2,月,15,20.0,21.904761904761905,-1.904761904761905,other
ザシティ,ギルティクラウン2,火,13,23.076923076923077,21.904761904761905,1.1721611721611715,other
ザシティ,ギルティクラウン2,水,16,18.75,21.904761904761905,-3.154761904761905,other
ザシティ,ギルティクラウン2,木,11,27.27272727272727,21.904761904761905,5.367965367965365,other
ザシティ,ギルティクラウン2,金,13,30.76923076923077,21.904761904761905,8.864468864468865,other
ザシティ,ギルティクラウン2,土,19,21.052631578947366,21.904761904761905,-0.8521303258145387,other
ザシティ,ギルティクラウン2,日,18,16.666666666666664,21.904761904761905,-5.238095238095241,other
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,月,46,32.608695652173914,28.134556574923547,4.474139077250367,bt
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,火,45,35.55555555555556,28.134556574923547,7.42099898063201,bt
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,水,47,21.27659574468085,28.134556574923547,-6.857960830242696,bt
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,木,46,23.91304347826087,28.134556574923547,-4.221513096662676,bt
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,金,47,34.04255319148936,28.134556574923547,5.907996616565814,bt
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,土,48,22.916666666666664,28.134556574923547,-5.217889908256883,bt
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,日,48,27.083333333333332,28.134556574923547,-1.0512232415902147,bt
ザシティ,ゴッドイーター リザレクション,月,168,24.404761904761905,30.297723292469353,-5.892961387707448,other
ザシティ,ゴッドイーター リザレクション,火,168,30.357142857142854,30.297723292469353,0.05941956467350096,other
ザシティ,ゴッドイーター リザレクション,水,157,29.29936305732484,30.297723292469353,-0.9983602351445136,other
ザシティ,ゴッドイーター リザレクション,木,149,34.22818791946309,30.297723292469353,3.9304646269937358,other
ザシティ,ゴッドイーター リザレクション,金,157,33.12101910828025,30.297723292469353,2.823295815810898,other
ザシティ,ゴッドイーター リザレクション,土,173,31.79190751445087,30.297723292469353,1.4941842219815165,other
ザシティ,ゴッドイーター リザレクション,日,170,29.411764705882355,30.297723292469353,-0.8859585865869981,other
ザシティ,ゴーゴージャグラー3,月,1218,22.988505747126435,21.488081462624393,1.5004242845020421,jug
ザシティ,ゴーゴージャグラー3,火,1221,21.62162162162162,21.488081462624393,0.13354015899722782,jug
ザシティ,ゴーゴージャグラー3,水,1248,20.11217948717949,21.488081462624393,-1.3759019754449042,jug
ザシティ,ゴーゴージャグラー3,木,1204,18.6046511627907,21.488081462624393,-2.8834302998336945,jug
ザシティ,ゴーゴージャグラー3,金,1218,19.21182266009852,21.488081462624393,-2.2762588025258736,jug
ザシティ,ゴーゴージャグラー3,土,1266,24.960505529225905,21.488081462624393,3.472424066601512,jug
ザシティ,ゴーゴージャグラー3,日,1267,22.730860299921073,21.488081462624393,1.2427788372966795,jug
ザシティ,ジャグラーガールズ,月,84,14.285714285714285,16.415410385259634,-2.129696099545349,jug
ザシティ,ジャグラーガールズ,火,83,10.843373493975903,16.415410385259634,-5.57203689128373,jug
ザシティ,ジャグラーガールズ,水,87,17.24137931034483,16.415410385259634,0.8259689250851956,jug
ザシティ,ジャグラーガールズ,木,87,22.988505747126435,16.415410385259634,6.573095361866802,jug
ザシティ,ジャグラーガールズ,金,82,13.414634146341465,16.415410385259634,-3.000776238918169,jug
ザシティ,ジャグラーガールズ,土,87,20.689655172413794,16.415410385259634,4.27424478715416,jug
ザシティ,ジャグラーガールズ,日,87,14.942528735632186,16.415410385259634,-1.472881649627448,jug
ザシティ,スマスロ北斗の拳,月,361,25.48476454293629,27.91916167664671,-2.4343971337104193,other
ザシティ,スマスロ北斗の拳,火,373,29.75871313672922,27.91916167664671,1.839551460082511,other
ザシティ,スマスロ北斗の拳,水,358,26.81564245810056,27.91916167664671,-1.1035192185461504,other
ザシティ,スマスロ北斗の拳,木,354,28.8135593220339,27.91916167664671,0.8943976453871905,other
ザシティ,スマスロ北斗の拳,金,331,26.283987915407852,27.91916167664671,-1.6351737612388568,other
ザシティ,スマスロ北斗の拳,土,455,33.4065934065934,27.91916167664671,5.487431729946692,other
ザシティ,スマスロ北斗の拳,日,440,24.09090909090909,27.91916167664671,-3.8282525857376193,other
ザシティ,スマスロ秘宝伝,月,26,19.230769230769234,28.421052631578945,-9.190283400809712,other
ザシティ,スマスロ秘宝伝,火,27,29.629629629629626,28.421052631578945,1.208576998050681,other
ザシティ,スマスロ秘宝伝,水,29,24.137931034482758,28.421052631578945,-4.283121597096187,other
ザシティ,スマスロ秘宝伝,木,22,50.0,28.421052631578945,21.578947368421055,other
ザシティ,スマスロ秘宝伝,金,27,25.925925925925924,28.421052631578945,-2.4951267056530213,other
ザシティ,スマスロ秘宝伝,土,28,32.142857142857146,28.421052631578945,3.7218045112782008,other
ザシティ,スマスロ秘宝伝,日,31,22.58064516129032,28.421052631578945,-5.840407470288625,other
ザシティ,スーパーブラックジャック,月,119,24.369747899159663,29.746070133010882,-5.376322233851219,other
ザシティ,スーパーブラックジャック,火,118,28.8135593220339,29.746070133010882,-0.9325108109769822,other
ザシティ,スーパーブラックジャック,水,118,32.20338983050847,29.746070133010882,2.4573196974975886,other
ザシティ,スーパーブラックジャック,木,107,25.233644859813083,29.746070133010882,-4.512425273197799,other
ザシティ,スーパーブラックジャック,金,108,37.03703703703704,29.746070133010882,7.290966904026156,other
ザシティ,スーパーブラックジャック,土,131,26.717557251908396,29.746070133010882,-3.028512881102486,other
ザシティ,スーパーブラックジャック,日,126,34.12698412698413,29.746070133010882,4.380913993973245,other
ザシティ,ソードアート・オンライン,月,15,20.0,24.576271186440678,-4.576271186440678,other
ザシティ,ソードアート・オンライン,火,14,21.428571428571427,24.576271186440678,-3.147699757869251,other
ザシティ,ソードアート・オンライン,水,19,10.526315789473683,24.576271186440678,-14.049955396966995,other
ザシティ,ソードアート・オンライン,木,12,33.33333333333333,24.576271186440678,8.75706214689265,other
ザシティ,ソードアート・オンライン,金,18,38.88888888888889,24.576271186440678,14.312617702448215,other
ザシティ,ソードアート・オンライン,土,20,20.0,24.576271186440678,-4.576271186440678,other
ザシティ,ソードアート・オンライン,日,20,30.0,24.576271186440678,5.423728813559322,other
ザシティ,ゾンビランドサガ,月,13,38.46153846153847,27.358490566037734,11.103047895500733,other
ザシティ,ゾンビランドサガ,火,13,30.76923076923077,27.358490566037734,3.4107402031930363,other
ザシティ,ゾンビランドサガ,水,18,33.33333333333333,27.358490566037734,5.974842767295595,other
ザシティ,ゾンビランドサガ,木,11,45.45454545454545,27.358490566037734,18.09605488850772,other
ザシティ,ゾンビランドサガ,金,16,25.0,27.358490566037734,-2.3584905660377338,other
ザシティ,ゾンビランドサガ,土,17,11.76470588235294,27.358490566037734,-15.593784683684794,other
ザシティ,ゾンビランドサガ,日,18,16.666666666666664,27.358490566037734,-10.69182389937107,other
ザシティ,ダンベル何キロ持てる？,月,49,38.775510204081634,22.189349112426036,16.586161091655597,other
ザシティ,ダンベル何キロ持てる？,火,43,9.30232558139535,22.189349112426036,-12.887023531030687,other
ザシティ,ダンベル何キロ持てる？,水,41,19.51219512195122,22.189349112426036,-2.6771539904748174,other
ザシティ,ダンベル何キロ持てる？,木,40,20.0,22.189349112426036,-2.1893491124260365,other
ザシティ,ダンベル何キロ持てる？,金,46,17.391304347826086,22.189349112426036,-4.79804476459995,other
ザシティ,ダンベル何キロ持てる？,土,60,21.666666666666668,22.189349112426036,-0.5226824457593686,other
ザシティ,ダンベル何キロ持てる？,日,59,25.423728813559322,22.189349112426036,3.2343797011332853,other
ザシティ,ダーリン・イン・ザ・フランキス,月,22,45.45454545454545,31.05590062111801,14.398644833427444,other
ザシティ,ダーリン・イン・ザ・フランキス,火,22,27.27272727272727,31.05590062111801,-3.78317334839074,other
ザシティ,ダーリン・イン・ザ・フランキス,水,23,34.78260869565217,31.05590062111801,3.7267080745341623,other
ザシティ,ダーリン・イン・ザ・フランキス,木,21,38.095238095238095,31.05590062111801,7.039337474120085,other
ザシティ,ダーリン・イン・ザ・フランキス,金,24,29.166666666666668,31.05590062111801,-1.889233954451342,other
ザシティ,ダーリン・イン・ザ・フランキス,土,25,24.0,31.05590062111801,-7.05590062111801,other
ザシティ,ダーリン・イン・ザ・フランキス,日,24,20.833333333333336,31.05590062111801,-10.222567287784674,other
ザシティ,チバリヨ2,月,16,18.75,21.710526315789476,-2.960526315789476,other
ザシティ,チバリヨ2,火,22,9.090909090909092,21.710526315789476,-12.619617224880384,other
ザシティ,チバリヨ2,水,20,5.0,21.710526315789476,-16.710526315789476,other
ザシティ,チバリヨ2,木,19,21.052631578947366,21.710526315789476,-0.6578947368421098,other
ザシティ,チバリヨ2,金,15,53.333333333333336,21.710526315789476,31.62280701754386,other
ザシティ,チバリヨ2,土,31,29.03225806451613,21.710526315789476,7.3217317487266556,other
ザシティ,チバリヨ2,日,29,20.689655172413794,21.710526315789476,-1.0208711433756825,other
ザシティ,チバリヨ2プラス,月,27,44.44444444444444,31.308411214953267,13.136033229491176,other
ザシティ,チバリヨ2プラス,火,23,34.78260869565217,31.308411214953267,3.474197480698905,other
ザシティ,チバリヨ2プラス,水,31,22.58064516129032,31.308411214953267,-8.727766053662947,other
ザシティ,チバリヨ2プラス,木,25,44.0,31.308411214953267,12.691588785046733,other
ザシティ,チバリヨ2プラス,金,30,26.666666666666668,31.308411214953267,-4.641744548286599,other
ザシティ,チバリヨ2プラス,土,39,23.076923076923077,31.308411214953267,-8.23148813803019,other
ザシティ,チバリヨ2プラス,日,39,30.76923076923077,31.308411214953267,-0.5391804457224971,other
ザシティ,ディスクアップ ULTRAREMIX,月,77,32.467532467532465,34.177215189873415,-1.7096827223409505,bt
ザシティ,ディスクアップ ULTRAREMIX,火,78,35.8974358974359,34.177215189873415,1.7202207075624827,bt
ザシティ,ディスクアップ ULTRAREMIX,水,80,31.25,34.177215189873415,-2.927215189873415,bt
ザシティ,ディスクアップ ULTRAREMIX,木,77,41.55844155844156,34.177215189873415,7.381226368568143,bt
ザシティ,ディスクアップ ULTRAREMIX,金,79,27.848101265822784,34.177215189873415,-6.329113924050631,bt
ザシティ,ディスクアップ ULTRAREMIX,土,81,28.39506172839506,34.177215189873415,-5.782153461478355,bt
ザシティ,ディスクアップ ULTRAREMIX,日,81,41.9753086419753,34.177215189873415,7.798093452101888,bt
ザシティ,ディスクアップ2,月,31,35.483870967741936,35.622317596566525,-0.1384466288245889,bt
ザシティ,ディスクアップ2,火,32,46.875,35.622317596566525,11.252682403433475,bt
ザシティ,ディスクアップ2,水,33,33.33333333333333,35.622317596566525,-2.2889842632331963,bt
ザシティ,ディスクアップ2,木,36,33.33333333333333,35.622317596566525,-2.2889842632331963,bt
ザシティ,ディスクアップ2,金,34,35.294117647058826,35.622317596566525,-0.3281999495076988,bt
ザシティ,ディスクアップ2,土,33,27.27272727272727,35.622317596566525,-8.349590323839255,bt
ザシティ,ディスクアップ2,日,34,38.23529411764706,35.622317596566525,2.612976521080533,bt
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,月,58,24.137931034482758,25.0,-0.862068965517242,other
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,火,55,30.909090909090907,25.0,5.9090909090909065,other
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,水,69,26.08695652173913,25.0,1.086956521739129,other
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,木,57,22.807017543859647,25.0,-2.192982456140353,other
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,金,50,20.0,25.0,-5.0,other
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,土,85,23.52941176470588,25.0,-1.4705882352941195,other
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,日,78,26.923076923076923,25.0,1.9230769230769234,other
ザシティ,ネオアイムジャグラーEX,月,97,27.835051546391753,22.633136094674555,5.201915451717198,jug
ザシティ,ネオアイムジャグラーEX,火,95,24.210526315789473,22.633136094674555,1.5773902211149178,jug
ザシティ,ネオアイムジャグラーEX,水,95,20.0,22.633136094674555,-2.633136094674555,jug
ザシティ,ネオアイムジャグラーEX,木,97,22.68041237113402,22.633136094674555,0.04727627645946697,jug
ザシティ,ネオアイムジャグラーEX,金,94,21.27659574468085,22.633136094674555,-1.356540349993704,jug
ザシティ,ネオアイムジャグラーEX,土,99,19.19191919191919,22.633136094674555,-3.4412169027553645,jug
ザシティ,ネオアイムジャグラーEX,日,99,23.232323232323232,22.633136094674555,0.599187137648677,jug
ザシティ,ハッピージャグラーVIII,月,314,22.29299363057325,18.4377838328792,3.855209797694048,jug
ザシティ,ハッピージャグラーVIII,火,309,16.828478964401295,18.4377838328792,-1.6093048684779063,jug
ザシティ,ハッピージャグラーVIII,水,313,15.335463258785943,18.4377838328792,-3.102320574093259,jug
ザシティ,ハッピージャグラーVIII,木,304,18.75,18.4377838328792,0.31221616712079836,jug
ザシティ,ハッピージャグラーVIII,金,312,21.474358974358974,18.4377838328792,3.036575141479773,jug
ザシティ,ハッピージャグラーVIII,土,325,16.923076923076923,18.4377838328792,-1.5147069098022783,jug
ザシティ,ハッピージャグラーVIII,日,325,17.53846153846154,18.4377838328792,-0.8993222944176615,jug
ザシティ,バイオハザード5,月,76,26.31578947368421,23.135755258126196,3.1800342155580132,other
ザシティ,バイオハザード5,火,70,27.142857142857142,23.135755258126196,4.007101884730947,other
ザシティ,バイオハザード5,水,63,19.047619047619047,23.135755258126196,-4.088136210507148,other
ザシティ,バイオハザード5,木,68,23.52941176470588,23.135755258126196,0.3936565065796849,other
ザシティ,バイオハザード5,金,68,22.058823529411764,23.135755258126196,-1.076931728714431,other
ザシティ,バイオハザード5,土,92,23.91304347826087,23.135755258126196,0.7772882201346754,other
ザシティ,バイオハザード5,日,86,19.767441860465116,23.135755258126196,-3.3683133976610797,other
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,月,53,33.9622641509434,26.41509433962264,7.547169811320757,other
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,火,52,21.153846153846153,26.41509433962264,-5.261248185776488,other
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,水,41,39.02439024390244,26.41509433962264,12.609295904279797,other
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,木,45,13.333333333333334,26.41509433962264,-13.081761006289307,other
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,金,54,31.48148148148148,26.41509433962264,5.06638714185884,other
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,土,64,21.875,26.41509433962264,-4.540094339622641,other
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,日,62,25.806451612903224,26.41509433962264,-0.6086427267194168,other
ザシティ,バンドリ！,月,38,26.31578947368421,25.524475524475527,0.791313949208682,other
ザシティ,バンドリ！,火,37,24.324324324324326,25.524475524475527,-1.2001512001512005,other
ザシティ,バンドリ！,水,38,26.31578947368421,25.524475524475527,0.791313949208682,other
ザシティ,バンドリ！,木,40,22.5,25.524475524475527,-3.024475524475527,other
ザシティ,バンドリ！,金,44,27.27272727272727,25.524475524475527,1.748251748251743,other
ザシティ,バンドリ！,土,49,22.448979591836736,25.524475524475527,-3.075495932638791,other
ザシティ,バンドリ！,日,40,30.0,25.524475524475527,4.475524475524473,other
ザシティ,バーサスリヴァイズ,月,41,26.82926829268293,25.517241379310345,1.3120269133725841,bt
ザシティ,バーサスリヴァイズ,火,41,19.51219512195122,25.517241379310345,-6.005046257359126,bt
ザシティ,バーサスリヴァイズ,水,42,38.095238095238095,25.517241379310345,12.57799671592775,bt
ザシティ,バーサスリヴァイズ,木,41,19.51219512195122,25.517241379310345,-6.005046257359126,bt
ザシティ,バーサスリヴァイズ,金,42,28.57142857142857,25.517241379310345,3.054187192118224,bt
ザシティ,バーサスリヴァイズ,土,42,23.809523809523807,25.517241379310345,-1.7077175697865385,bt
ザシティ,バーサスリヴァイズ,日,41,21.951219512195124,25.517241379310345,-3.5660218671152215,bt
ザシティ,ファンキージャグラー2,月,285,18.947368421052634,17.86786786786787,1.079500553184765,jug
ザシティ,ファンキージャグラー2,火,286,18.181818181818183,17.86786786786787,0.3139503139503148,jug
ザシティ,ファンキージャグラー2,水,289,20.069204152249135,17.86786786786787,2.2013362843812665,jug
ザシティ,ファンキージャグラー2,木,282,20.56737588652482,17.86786786786787,2.699508018656953,jug
ザシティ,ファンキージャグラー2,金,280,18.928571428571427,17.86786786786787,1.0607035607035584,jug
ザシティ,ファンキージャグラー2,土,288,14.930555555555555,17.86786786786787,-2.9373123123123133,jug
ザシティ,ファンキージャグラー2,日,288,13.541666666666666,17.86786786786787,-4.3262012012012026,jug
ザシティ,マイジャグラーV,月,783,19.284802043422733,20.36101083032491,-1.0762087869021784,jug
ザシティ,マイジャグラーV,火,795,20.125786163522015,20.36101083032491,-0.2352246668028961,jug
ザシティ,マイジャグラーV,水,808,20.42079207920792,20.36101083032491,0.0597812488830094,jug
ザシティ,マイジャグラーV,木,778,24.03598971722365,20.36101083032491,3.6749788868987388,jug
ザシティ,マイジャグラーV,金,778,17.35218508997429,20.36101083032491,-3.00882574035062,jug
ザシティ,マイジャグラーV,土,799,19.774718397997496,20.36101083032491,-0.586292432327415,jug
ザシティ,マイジャグラーV,日,799,21.526908635794744,20.36101083032491,1.1658978054698323,jug
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,月,101,29.7029702970297,30.215827338129497,-0.5128570410997959,other
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,火,105,31.428571428571427,30.215827338129497,1.2127440904419302,other
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,水,92,26.08695652173913,30.215827338129497,-4.128870816390368,other
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,木,90,24.444444444444443,30.215827338129497,-5.771382893685054,other
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,金,95,34.73684210526316,30.215827338129497,4.521014767133661,other
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,土,106,33.0188679245283,30.215827338129497,2.8030405863988044,other
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,日,106,31.132075471698112,30.215827338129497,0.9162481335686152,other
ザシティ,マジカルハロウィン8,月,18,27.77777777777778,26.056338028169012,1.7214397496087663,bt
ザシティ,マジカルハロウィン8,火,21,19.047619047619047,26.056338028169012,-7.008718980549965,bt
ザシティ,マジカルハロウィン8,水,18,22.22222222222222,26.056338028169012,-3.834115805946791,bt
ザシティ,マジカルハロウィン8,木,17,41.17647058823529,26.056338028169012,15.120132560066278,bt
ザシティ,マジカルハロウィン8,金,20,30.0,26.056338028169012,3.9436619718309878,bt
ザシティ,マジカルハロウィン8,土,26,23.076923076923077,26.056338028169012,-2.9794149512459356,bt
ザシティ,マジカルハロウィン8,日,22,22.727272727272727,26.056338028169012,-3.3290653008962856,bt
