date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,dd,dow,mmdd,is_event,is_month_end,is_0707,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,segment,hist_payout_row,kakuban,dd_key,dow_key,c1,c2,c3,c4,c5,c6,hist_diff,hist_payout,hist_winrate,hist_hit_an,a_seg_hist_coverage,a_seg_fallback_count,hist_metric,composite,debut_date,debut_days_since,pre_existing,debut_phase,debut_multiplier_base,debut_multiplier,games_relative,variant,test_date,dow_name,rank,sort_col
20260625,2199,スマスロ炎炎ノ消防隊2,9,1,2379,-2300,2026-06-25,25,3,0625,False,False,False,2F,2196-2212,2196,2212,4,14,17,large,R,4,14,N,2F_R_N,67.77357433095138,14,25,3,335.89578738627614,50.0,324.95362101674584,86.38091090656557,0.0,50.0,287.5,102.61150044127422,0.4659090909090909,43.18181818181818,0.0,0.0,43.18181818181818,204.39374003264183,2026-03-27,90,True,pre_existing,1.0,1.0,0.601213040181956,v12b_debut_multiplier_half,2026-06-25,Thursday,1,hist_metric
20260625,2262,スマスロ北斗の拳,2,0,2854,4300,2026-06-25,25,3,0625,False,False,False,2F,2247-2263,2247,2263,16,2,17,large,R,16,16,N,2F_R_N,150.22191076851203,16,25,3,144.86004280941108,0.0,346.93260368663596,112.92447663096397,0.0,0.0,485.22727272727275,103.96391953446204,0.5568181818181818,42.04545454545455,0.0,0.0,42.04545454545455,134.04683387470808,2026-03-27,90,True,pre_existing,1.0,1.0,1.9070458088944984,v12b_debut_multiplier_half,2026-06-25,Thursday,2,hist_metric
20260625,2324,ガールズ&パンツァー 最終章,4,0,223,400,2026-06-25,25,3,0625,False,False,False,2F,2314-2329,2314,2329,11,6,16,large,R,11,11,N,2F_R_N,159.79073243647235,11,25,3,211.22098617301586,200.0,-134.37336203981326,87.31337379336064,0.0,0.0,576.1363636363636,113.73585754853231,0.48863636363636365,42.04545454545455,0.0,0.0,42.04545454545455,94.84420077176847,2026-03-27,90,True,pre_existing,1.0,1.0,0.46555323590814196,v12b_debut_multiplier_half,2026-06-25,Thursday,3,hist_metric
20260625,2190,化物語,0,0,2837,-900,2026-06-25,25,3,0625,False,False,False,2F,2187-2195,2187,2195,4,6,9,small,R,4,4,N,2F_R_N,89.42544941839972,4,25,3,508.36307032455596,150.0,131.5915419422207,418.1064306064306,0.0,50.0,548.8636363636364,103.03158190683234,0.4772727272727273,42.04545454545455,0.0,0.0,42.04545454545455,289.84609645285343,2026-03-27,90,True,pre_existing,1.0,1.0,2.269196587273374,v12b_debut_multiplier_half,2026-06-25,Thursday,4,hist_metric
20260625,2303,アズールレーン THE ANIMATION,3,0,658,100,2026-06-25,25,3,0625,False,False,False,2F,2298-2313,2298,2313,6,11,16,large,R,6,11,N,2F_R_N,105.06585612968591,11,25,3,211.22098617301586,200.0,-134.37336203981326,87.31337379336064,0.0,0.0,702.2727272727273,108.57250864562842,0.45454545454545453,40.909090909090914,0.0,0.0,40.909090909090914,94.73056440813211,2026-03-27,90,True,pre_existing,1.0,1.0,0.5787159190853123,v12b_debut_multiplier_half,2026-06-25,Thursday,5,hist_metric
20260625,2225,東京リベンジャーズ,5,0,8396,0,2026-06-25,25,3,0625,False,False,False,2F,2213-2229,2213,2229,13,5,17,large,R,13,13,N,2F_R_N,100.0,13,25,3,437.0709733600925,100.0,-286.7880024613122,188.141447481446,0.0,50.0,532.9545454545455,103.12644007901922,0.5113636363636364,40.909090909090914,0.0,0.0,40.909090909090914,150.96371446750143,2026-03-27,90,True,pre_existing,1.0,1.0,1.9042866863234293,v12b_debut_multiplier_half,2026-06-25,Thursday,6,hist_metric
20260625,2257,スマスロ北斗の拳,7,0,2493,-500,2026-06-25,25,3,0625,False,False,False,2F,2247-2263,2247,2263,11,7,17,large,R,11,11,N,2F_R_N,93.31461425324241,11,25,3,211.22098617301586,200.0,-134.37336203981326,87.31337379336064,0.0,0.0,477.27272727272725,105.32662990382119,0.5227272727272727,39.77272727272727,0.0,0.0,39.77272727272727,94.61692804449575,2026-03-27,90,True,pre_existing,1.0,1.0,1.6658252283020267,v12b_debut_multiplier_half,2026-06-25,Thursday,7,hist_metric
20260625,2020,甲鉄城のカバネリ 海門(うなと)決戦,0,0,882,-800,2026-06-25,25,3,0625,False,False,False,2F,2011-2022,2011,2022,10,3,12,medium,R,10,10,N,2F_R_N,69.76568405139834,10,25,3,59.280357207092074,0.0,513.9229364451572,97.1162934392457,0.0,50.0,631.8181818181819,103.70681626153768,0.42045454545454547,39.77272727272727,0.0,0.0,39.77272727272727,133.18502949625233,2026-03-27,90,True,pre_existing,1.0,1.0,0.26720028062566764,v12b_debut_multiplier_half,2026-06-25,Thursday,8,hist_metric
20260625,2114,モンスターハンターライズ,4,0,2394,-1200,2026-06-25,25,3,0625,False,False,False,2F,2102-2114,2102,2114,13,1,13,medium,R,13,13,N,2F_R_N,83.29156223893067,13,25,3,137.31154981750782,0.0,-362.81599756176024,191.92243404083632,0.0,0.0,813.6363636363636,107.84444050426413,0.48863636363636365,39.77272727272727,0.0,0.0,39.77272727272727,14.0120796959716,2026-03-27,90,True,pre_existing,1.0,1.0,0.8868126440566348,v12b_debut_multiplier_half,2026-06-25,Thursday,9,hist_metric
20260625,2200,スマスロ炎炎ノ消防隊2,0,1,3423,-1500,2026-06-25,25,3,0625,False,False,False,2F,2196-2212,2196,2212,5,13,17,large,R,5,13,N,2F_R_N,85.39293017820626,13,25,3,437.0709733600925,100.0,-286.7880024613122,188.141447481446,0.0,50.0,672.7272727272727,107.06692214049143,0.4772727272727273,39.77272727272727,0.0,0.0,39.77272727272727,150.85007810386506,2026-03-27,90,True,pre_existing,1.0,1.0,0.865049279757392,v12b_debut_multiplier_half,2026-06-25,Thursday,10,hist_metric
