date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,dd,dow,mmdd,is_event,is_month_end,is_0707,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,segment,hist_payout_row,kakuban,dd_key,dow_key,c1,c2,c3,c4,c5,c6,hist_diff,hist_payout,hist_winrate,hist_hit_an,a_seg_hist_coverage,a_seg_fallback_count,hist_metric,composite,variant,test_date,dow_name,rank
20260621,2190,化物語,0,0,3149,-2400,2026-06-21,21,6,0621,True,False,False,2F,2187-2195,2187,2195,4,6,9,small,R,4,4,N,2F_R_N,74.59510955859004,4,21,6,579.5454545454545,150.0,300.0,2009.090909090909,0.0,50.0,579.5454545454545,103.36586606973393,0.4772727272727273,43.18181818181818,0.0,0.0,43.18181818181818,0.9395136124848338,v9c_percentile,2026-06-21,Sunday,1
20260621,2160,ディスクアップ ULTRAREMIX,0,0,2290,-400,2026-06-21,21,6,0621,True,False,False,2F,2155-2164,2155,2164,6,5,10,small,R,6,6,N,2F_R_N,94.17758369723435,6,21,6,318.75,150.0,1066.6666666666667,907.5757575757576,0.0,50.0,113.63636363636364,98.07351641081746,0.4772727272727273,31.818181818181817,0.0,0.0,31.818181818181817,0.9339212695533765,v9c_percentile,2026-06-21,Sunday,2
20260621,2166,うみねこのなく頃に2,6,1,2050,300,2026-06-21,21,6,0621,True,False,False,2F,2165-2171,2165,2171,2,6,7,small,R,2,6,N,2F_R_N,104.8780487804878,6,21,6,318.75,150.0,1066.6666666666667,907.5757575757576,0.0,50.0,352.27272727272725,100.2187396913945,0.5227272727272727,29.545454545454547,0.0,0.0,29.545454545454547,0.9283289266219191,v9c_percentile,2026-06-21,Sunday,3
20260621,2037,甲鉄城のカバネリ 海門(うなと)決戦,7,0,4445,-200,2026-06-21,21,6,0621,True,False,False,2F,2032-2040,2032,2040,6,4,9,small,R,6,6,N,2F_R_N,98.50018747656543,6,21,6,318.75,150.0,1066.6666666666667,907.5757575757576,0.0,0.0,103.4090909090909,98.21931493547355,0.3409090909090909,30.681818181818183,0.0,0.0,30.681818181818183,0.919940412224733,v9c_percentile,2026-06-21,Sunday,4
20260621,2192,化物語,2,0,4012,-600,2026-06-21,21,6,0621,True,False,False,2F,2187-2195,2187,2195,6,4,9,small,R,6,6,N,2F_R_N,95.0149551345962,6,21,6,318.75,150.0,1066.6666666666667,907.5757575757576,0.0,0.0,1044.3181818181818,111.74473172533908,0.375,30.681818181818183,0.0,0.0,30.681818181818183,0.919940412224733,v9c_percentile,2026-06-21,Sunday,5
20260621,2177,A‐SLOT+ 異世界かるてっと,7,1,5993,1300,2026-06-21,21,6,0621,True,False,False,2F,2172-2178,2172,2178,6,2,7,small,R,6,6,N,2F_R_N,107.23065798987707,6,21,6,318.75,150.0,1066.6666666666667,907.5757575757576,0.0,0.0,140.9090909090909,97.948832135168,0.4659090909090909,29.545454545454547,0.0,0.0,29.545454545454547,0.9115518978275471,v9c_percentile,2026-06-21,Sunday,6
20260621,2181,SHAKE BONUS TRIGGER,1,0,6794,500,2026-06-21,21,6,0621,True,False,False,2F,2179-2186,2179,2186,3,6,8,small,R,3,6,N,2F_R_N,102.45314493180257,6,21,6,318.75,150.0,1066.6666666666667,907.5757575757576,0.0,0.0,157.95454545454547,98.70904591391424,0.4318181818181818,26.136363636363637,0.0,0.0,26.136363636363637,0.9059595548960897,v9c_percentile,2026-06-21,Sunday,7
20260621,2199,スマスロ炎炎ノ消防隊2,9,1,4534,-2100,2026-06-21,21,6,0621,True,False,False,2F,2196-2212,2196,2212,4,14,17,large,R,4,14,N,2F_R_N,84.56109395677106,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,50.0,284.09090909090907,102.73211462257474,0.4772727272727273,43.18181818181818,0.0,0.0,43.18181818181818,0.9003672119646324,v9c_percentile,2026-06-21,Sunday,8
20260621,2300,無職転生 ～異世界行ったら本気だす～,0,1,866,-800,2026-06-21,21,6,0621,True,False,False,2F,2298-2313,2298,2313,3,14,16,large,R,3,14,N,2F_R_N,69.20708237105467,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,50.0,195.45454545454547,102.01714916977492,0.4318181818181818,36.36363636363637,0.0,0.0,36.36363636363637,0.8947748690331749,v9c_percentile,2026-06-21,Sunday,9
20260621,2260,スマスロ北斗の拳,0,0,1855,-400,2026-06-21,21,6,0621,True,False,False,2F,2247-2263,2247,2263,14,4,17,large,R,14,14,N,2F_R_N,92.81221922731356,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,50.0,398.8636363636364,102.45573529795743,0.45454545454545453,32.95454545454545,0.0,0.0,32.95454545454545,0.886386354635989,v9c_percentile,2026-06-21,Sunday,10
20260621,2226,東京リベンジャーズ,6,0,1590,-800,2026-06-21,21,6,0621,True,False,False,2F,2213-2229,2213,2229,14,4,17,large,R,14,14,N,2F_R_N,83.22851153039832,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,50.0,331.8181818181818,102.48699986554676,0.4090909090909091,32.95454545454545,0.0,0.0,32.95454545454545,0.886386354635989,v9c_percentile,2026-06-21,Sunday,11
20260621,2200,スマスロ炎炎ノ消防隊2,0,1,6435,1700,2026-06-21,21,6,0621,True,False,False,2F,2196-2212,2196,2212,5,13,17,large,R,5,13,N,2F_R_N,108.80600880600882,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,50.0,657.9545454545455,107.31950212608007,0.4772727272727273,39.77272727272727,0.0,0.0,39.77272727272727,0.8752016687730744,v9c_percentile,2026-06-21,Sunday,12
20260621,2225,東京リベンジャーズ,5,0,4202,-3500,2026-06-21,21,6,0621,True,False,False,2F,2213-2229,2213,2229,13,5,17,large,R,13,13,N,2F_R_N,72.23544343963192,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,50.0,469.3181818181818,103.24428979571461,0.5113636363636364,39.77272727272727,0.0,0.0,39.77272727272727,0.8752016687730744,v9c_percentile,2026-06-21,Sunday,13
20260621,2259,スマスロ北斗の拳,9,0,1061,1300,2026-06-21,21,6,0621,True,False,False,2F,2247-2263,2247,2263,13,5,17,large,R,13,13,N,2F_R_N,140.84197298146404,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,50.0,618.1818181818181,104.74102354394735,0.4772727272727273,32.95454545454545,0.0,0.0,32.95454545454545,0.8668131543758884,v9c_percentile,2026-06-21,Sunday,14
20260621,2339,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,9,0,4050,-100,2026-06-21,21,6,0621,True,False,False,2F,2330-2351,2330,2351,10,13,22,large,R,13,13,N,2F_R_N,99.1769547325103,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,50.0,352.27272727272725,100.88091563483012,0.36363636363636365,29.545454545454547,0.0,0.0,29.545454545454547,0.861220811444431,v9c_percentile,2026-06-21,Sunday,15
20260621,2326,バンドリ！,6,0,2584,-300,2026-06-21,21,6,0621,True,False,False,2F,2314-2329,2314,2329,13,4,16,large,R,13,13,N,2F_R_N,96.13003095975232,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,50.0,254.54545454545453,102.67002300724289,0.2727272727272727,22.727272727272727,0.0,0.0,22.727272727272727,0.8556284685129736,v9c_percentile,2026-06-21,Sunday,16
20260621,2188,化物語,8,1,3040,-1900,2026-06-21,21,6,0621,True,False,False,2F,2187-2195,2187,2195,2,8,9,small,R,2,2,N,2F_R_N,79.16666666666666,2,21,6,418.1818181818182,50.0,-150.0,581.8181818181819,0.0,0.0,418.1818181818182,105.21454459473085,0.3977272727272727,34.090909090909086,0.0,0.0,34.090909090909086,0.8500361255815163,v9c_percentile,2026-06-21,Sunday,17
20260621,2338,七つの魔剣が支配する,8,0,4021,2700,2026-06-21,21,6,0621,True,False,False,2F,2330-2351,2330,2351,9,14,22,large,R,14,14,N,2F_R_N,122.38249191743347,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,0.0,281.8181818181818,104.14484117283679,0.4090909090909091,32.95454545454545,0.0,0.0,32.95454545454545,0.8416476111843303,v9c_percentile,2026-06-21,Sunday,18
20260621,2267,北斗の拳 転生の章2,7,0,415,500,2026-06-21,21,6,0621,True,False,False,2F,2264-2280,2264,2280,4,14,17,large,R,4,14,N,2F_R_N,140.16064257028114,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,0.0,456.8181818181818,103.33115569741113,0.36363636363636365,32.95454545454545,0.0,0.0,32.95454545454545,0.8416476111843303,v9c_percentile,2026-06-21,Sunday,19
20260621,2294,かぐや様は告らせたい,4,0,5164,-1400,2026-06-21,21,6,0621,True,False,False,2F,2281-2297,2281,2297,14,4,17,large,R,14,14,N,2F_R_N,90.96307771753163,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,0.0,204.54545454545453,107.05927099190882,0.375,31.818181818181817,0.0,0.0,31.818181818181817,0.8332590967871442,v9c_percentile,2026-06-21,Sunday,20
20260621,2233,新鬼武者3,3,1,4183,-1200,2026-06-21,21,6,0621,True,False,False,2F,2230-2246,2230,2246,4,14,17,large,R,4,14,N,2F_R_N,90.4374850585704,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,0.0,217.04545454545453,101.44709419308838,0.38636363636363635,28.40909090909091,0.0,0.0,28.40909090909091,0.8276667538556869,v9c_percentile,2026-06-21,Sunday,21
20260621,2327,ゾンビランドサガ,7,0,4337,-1500,2026-06-21,21,6,0621,True,False,False,2F,2314-2329,2314,2329,14,3,16,large,R,14,14,N,2F_R_N,88.47129352086695,14,21,6,331.3131313131313,50.0,72.72727272727273,776.8595041322315,0.0,0.0,611.3636363636364,98.90401615730126,0.375,27.27272727272727,0.0,0.0,27.27272727272727,0.8220744109242295,v9c_percentile,2026-06-21,Sunday,22
20260621,2301,無職転生 ～異世界行ったら本気だす～,1,0,3305,500,2026-06-21,21,6,0621,True,False,False,2F,2298-2313,2298,2313,4,13,16,large,R,4,13,N,2F_R_N,105.04286434694907,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,0.0,859.0909090909091,104.71420851572884,0.42045454545454547,37.5,0.0,0.0,37.5,0.8164820679927722,v9c_percentile,2026-06-21,Sunday,23
20260621,2234,新鬼武者3,4,0,2100,-2500,2026-06-21,21,6,0621,True,False,False,2F,2230-2246,2230,2246,5,13,17,large,R,5,13,N,2F_R_N,60.317460317460316,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,0.0,504.54545454545456,105.1068015625336,0.4090909090909091,34.090909090909086,0.0,0.0,34.090909090909086,0.810889725061315,v9c_percentile,2026-06-21,Sunday,24
20260621,2268,北斗の拳 転生の章2,8,0,1306,100,2026-06-21,21,6,0621,True,False,False,2F,2264-2280,2264,2280,5,13,17,large,R,5,13,N,2F_R_N,102.55232261357835,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,0.0,287.5,102.68921775298936,0.36363636363636365,30.681818181818183,0.0,0.0,30.681818181818183,0.8052973821298575,v9c_percentile,2026-06-21,Sunday,25
20260621,2293,かぐや様は告らせたい,3,0,5254,1700,2026-06-21,21,6,0621,True,False,False,2F,2281-2297,2281,2297,13,5,17,large,R,13,13,N,2F_R_N,110.78543332064459,13,21,6,432.82828282828285,100.0,353.84615384615387,311.1888111888112,0.0,0.0,-107.95454545454545,100.0719728805143,0.3522727272727273,29.545454545454547,0.0,0.0,29.545454545454547,0.7997050391984002,v9c_percentile,2026-06-21,Sunday,26
20260621,2330,プリズムナナ,0,0,3350,-3500,2026-06-21,21,6,0621,True,False,False,2F,2330-2351,2330,2351,1,22,22,large,R,22,22,N,2F_R_N,65.17412935323384,22,21,6,70.45454545454545,0.0,2450.0,1118.1818181818182,0.0,50.0,70.45454545454545,100.1717804633443,0.375,29.545454545454547,0.0,0.0,29.545454545454547,0.7941126962669428,v9c_percentile,2026-06-21,Sunday,27
20260621,2236,モンキーターンV,6,0,2530,-1200,2026-06-21,21,6,0621,True,False,False,2F,2230-2246,2230,2246,7,11,17,large,R,7,11,N,2F_R_N,84.18972332015811,11,21,6,273.4375,200.0,19.444444444444443,357.57575757575756,0.0,50.0,300.0,97.4529957735481,0.38636363636363635,29.545454545454547,0.0,0.0,29.545454545454547,0.7885203533354855,v9c_percentile,2026-06-21,Sunday,28
20260621,2270,北斗の拳 転生の章2,0,0,3527,-2700,2026-06-21,21,6,0621,True,False,False,2F,2264-2280,2264,2280,7,11,17,large,R,7,11,N,2F_R_N,74.4825630847746,11,21,6,273.4375,200.0,19.444444444444443,357.57575757575756,0.0,50.0,73.86363636363636,100.55554837054741,0.3522727272727273,26.136363636363637,0.0,0.0,26.136363636363637,0.7829280104040282,v9c_percentile,2026-06-21,Sunday,29
20260621,2305,アズールレーン THE ANIMATION,5,0,3265,-2100,2026-06-21,21,6,0621,True,False,False,2F,2298-2313,2298,2313,8,9,16,large,R,8,9,N,2F_R_N,78.5604900459418,9,21,6,375.5681818181818,100.0,406.25,117.04545454545455,0.0,50.0,500.0,101.74908941058047,0.4431818181818182,38.63636363636363,0.0,0.0,38.63636363636363,0.7773356674725708,v9c_percentile,2026-06-21,Sunday,30
20260621,2164,ディスクアップ ULTRAREMIX,4,0,3198,-700,2026-06-21,21,6,0621,True,False,False,2F,2155-2164,2155,2164,10,1,10,small,R,10,10,N,2F_R_N,92.70377319157807,10,21,6,476.1363636363636,0.0,723.6842105263158,61.24401913875598,0.0,0.0,476.1363636363636,101.9483249069565,0.6136363636363636,31.818181818181817,0.0,0.0,31.818181818181817,0.7717433245411134,v9c_percentile,2026-06-21,Sunday,31
20260621,2187,化物語,7,0,5881,-3500,2026-06-21,21,6,0621,True,False,False,2F,2187-2195,2187,2195,1,9,9,small,R,1,1,N,2F_R_N,80.1621039505753,1,21,6,259.09090909090907,0.0,300.0,727.2727272727273,0.0,0.0,259.09090909090907,102.16299051077189,0.4318181818181818,37.5,0.0,0.0,37.5,0.7661509816096561,v9c_percentile,2026-06-21,Sunday,32
20260621,2324,ガールズ&パンツァー 最終章,4,0,2770,100,2026-06-21,21,6,0621,True,False,False,2F,2314-2329,2314,2329,11,6,16,large,R,11,11,N,2F_R_N,101.20336943441637,11,21,6,273.4375,200.0,19.444444444444443,357.57575757575756,0.0,0.0,550.0,112.21574064851976,0.4772727272727273,42.04545454545455,0.0,0.0,42.04545454545455,0.7605586386781988,v9c_percentile,2026-06-21,Sunday,33
20260621,2303,アズールレーン THE ANIMATION,3,0,2648,-1900,2026-06-21,21,6,0621,True,False,False,2F,2298-2313,2298,2313,6,11,16,large,R,6,11,N,2F_R_N,76.08257804632427,11,21,6,273.4375,200.0,19.444444444444443,357.57575757575756,0.0,0.0,734.0909090909091,109.4794919817856,0.4431818181818182,39.77272727272727,0.0,0.0,39.77272727272727,0.7521701242810128,v9c_percentile,2026-06-21,Sunday,34
20260621,2257,スマスロ北斗の拳,7,0,2990,-3000,2026-06-21,21,6,0621,True,False,False,2F,2247-2263,2247,2263,11,7,17,large,R,11,11,N,2F_R_N,66.5551839464883,11,21,6,273.4375,200.0,19.444444444444443,357.57575757575756,0.0,0.0,510.22727272727275,103.74063187511204,0.5227272727272727,39.77272727272727,0.0,0.0,39.77272727272727,0.7521701242810128,v9c_percentile,2026-06-21,Sunday,35
