date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,dd,dow,mmdd,is_event,is_month_end,is_0707,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,segment,hist_payout_row,kakuban,dd_key,dow_key,c1,c2,c3,c4,c5,c6,hist_diff,hist_payout,hist_winrate,hist_hit_an,a_seg_hist_coverage,a_seg_fallback_count,hist_metric,composite,debut_date,debut_days_since,pre_existing,debut_phase,debut_multiplier_base,debut_multiplier,games_relative,variant,test_date,dow_name,rank,sort_col
20260625,3354,ネオアイムジャグラーEX,4,0,477,-600,2026-06-25,25,3,0625,False,False,False,3F,3341-3362,3341,3362,14,9,22,large,L,9,9,A,3F_L_A,58.07127882599581,9,25,3,347.08551706058245,100.0,531.835557553537,254.37662216645245,0.0,0.0,389.77272727272725,99.31919367378644,0.5454545454545454,36.36363636363637,100.0,0.0,36.36363636363637,272.15839413028107,2026-03-27,90,True,pre_existing,1.0,1.0,0.1667080539690423,v12b_debut_multiplier_half,2026-06-25,Thursday,1,composite
20260625,3353,ネオアイムジャグラーEX,3,0,2497,-400,2026-06-25,25,3,0625,False,False,False,3F,3341-3362,3341,3362,13,10,22,large,L,10,10,A,3F_L_A,94.6602589774396,10,25,3,193.00483453345532,150.0,697.8171150116851,101.42254404016938,0.0,0.0,212.5,97.30206745088144,0.4431818181818182,25.0,100.0,0.0,25.0,231.53086457957014,2026-03-27,90,True,pre_existing,1.0,1.0,0.872683460714253,v12b_debut_multiplier_half,2026-06-25,Thursday,2,composite
20260625,3355,ネオアイムジャグラーEX,5,1,4857,-100,2026-06-25,25,3,0625,False,False,False,3F,3341-3362,3341,3362,15,8,22,large,L,8,8,A,3F_L_A,99.313705305058,8,25,3,216.07196676036082,50.0,145.36740731795678,291.6092137614655,0.0,50.0,198.86363636363637,98.53173782660143,0.4772727272727273,32.95454545454545,100.0,0.0,32.95454545454545,155.6147397542145,2026-03-27,90,True,pre_existing,1.0,1.0,1.6974864111690533,v12b_debut_multiplier_half,2026-06-25,Thursday,3,composite
20260625,3165,ファンキージャグラー2,5,0,734,200,2026-06-25,25,3,0625,False,False,False,3F,3156-3167,3156,3167,10,3,12,medium,L,10,3,A,3F_L_A,109.08265213442326,3,25,3,219.49796115568648,50.0,248.34430064842215,144.52956383825935,0.0,50.0,304.54545454545456,98.43067382754288,0.48863636363636365,32.95454545454545,100.0,0.0,32.95454545454545,155.52818579638267,2026-03-27,90,True,pre_existing,1.0,1.0,0.30183506673748783,v12b_debut_multiplier_half,2026-06-25,Thursday,4,composite
20260625,3146,ファンキージャグラー2,6,0,619,-600,2026-06-25,25,3,0625,False,False,False,3F,3144-3155,3144,3155,3,10,12,medium,L,3,3,A,3F_L_A,67.68982229402262,3,25,3,219.49796115568648,50.0,248.34430064842215,144.52956383825935,0.0,50.0,223.86363636363637,97.16416847778322,0.38636363636363635,30.681818181818183,100.0,0.0,30.681818181818183,155.30091306910995,2026-03-27,90,True,pre_existing,1.0,1.0,0.25454483148570156,v12b_debut_multiplier_half,2026-06-25,Thursday,5,composite
20260625,3119,マイジャグラーV,9,0,2168,0,2026-06-25,25,3,0625,False,False,False,3F,3117-3130,3117,3130,3,12,14,medium,L,3,3,A,3F_L_A,100.0,3,25,3,219.49796115568648,50.0,248.34430064842215,144.52956383825935,0.0,50.0,242.04545454545453,98.6989384471749,0.45454545454545453,28.40909090909091,100.0,0.0,28.40909090909091,155.07364034183723,2026-03-27,90,True,pre_existing,1.0,1.0,0.5316697500322678,v12b_debut_multiplier_half,2026-06-25,Thursday,6,composite
20260625,3170,ゴーゴージャグラー3,0,0,2989,-800,2026-06-25,25,3,0625,False,False,False,3F,3168-3180,3168,3180,3,11,13,medium,L,3,3,A,3F_L_A,91.07839857254378,3,25,3,219.49796115568648,50.0,248.34430064842215,144.52956383825935,0.0,50.0,164.77272727272728,98.27714848209654,0.3409090909090909,21.59090909090909,100.0,0.0,21.59090909090909,154.39182216001905,2026-03-27,90,True,pre_existing,1.0,1.0,1.16281862620727,v12b_debut_multiplier_half,2026-06-25,Thursday,7,composite
20260625,3008,キングハナハナ-30,8,0,6782,500,2026-06-25,25,3,0625,False,False,False,3F,3001-3016,3001,3016,8,9,16,large,L,8,8,A,3F_L_A,102.45748550083556,8,25,3,216.07196676036082,50.0,145.36740731795678,291.6092137614655,0.0,0.0,346.59090909090907,98.13022620276861,0.48863636363636365,32.95454545454545,100.0,0.0,32.95454545454545,153.3647397542145,2026-03-27,90,True,pre_existing,1.0,1.0,1.538151870384283,v12b_debut_multiplier_half,2026-06-25,Thursday,8,composite
20260625,3317,ジャグラーガールズ,7,0,1211,300,2026-06-25,25,3,0625,False,False,False,3F,3310-3324,3310,3324,8,8,15,large,L,8,8,A,3F_L_A,108.25763831544177,8,25,3,216.07196676036082,50.0,145.36740731795678,291.6092137614655,0.0,0.0,245.45454545454547,97.49613001486286,0.38636363636363635,30.681818181818183,100.0,0.0,30.681818181818183,153.13746702694178,2026-03-27,90,True,pre_existing,1.0,1.0,0.6306561740539289,v12b_debut_multiplier_half,2026-06-25,Thursday,9,composite
20260625,3302,ハッピージャグラーVIII,2,0,1290,100,2026-06-25,25,3,0625,False,False,False,3F,3295-3309,3295,3309,8,8,15,large,L,8,8,A,3F_L_A,102.58397932816537,8,25,3,216.07196676036082,50.0,145.36740731795678,291.6092137614655,0.0,0.0,357.95454545454544,98.33759360292588,0.42045454545454547,30.681818181818183,100.0,0.0,30.681818181818183,153.13746702694178,2026-03-27,90,True,pre_existing,1.0,1.0,0.4630294328786791,v12b_debut_multiplier_half,2026-06-25,Thursday,10,composite
