date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,dd,dow,mmdd,is_event,is_month_end,is_0707,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,segment,hist_payout_row,kakuban,dd_key,dow_key,c1,c2,c3,c4,c5,c6,hist_diff,hist_payout,hist_winrate,hist_hit_an,a_seg_hist_coverage,a_seg_fallback_count,hist_metric,composite,variant,test_date,dow_name,rank
20260622,3212,東京喰種,2,0,5030,-3000,2026-06-22,22,0,0622,True,False,False,3F,3209-3217,3209,3217,4,6,9,small,R,4,4,N,3F_R_N,80.11928429423459,4,22,0,303.40909090909093,150.0,3600.0,41.666666666666664,0.0,0.0,303.40909090909093,100.79004154948939,0.4431818181818182,37.5,0.0,0.0,37.5,786.8522727272727,v9b_blend_05,2026-06-22,Monday,1
20260622,2330,プリズムナナ,0,0,2496,-2000,2026-06-22,22,0,0622,True,False,False,2F,2330-2351,2330,2351,1,22,22,large,R,22,22,N,2F_R_N,73.29059829059828,22,22,0,13.636363636363637,0.0,6550.0,-1250.0,0.0,50.0,13.636363636363637,99.61530157451726,0.36363636363636365,28.40909090909091,0.0,0.0,28.40909090909091,752.8889774184775,v9b_blend_05,2026-06-22,Monday,2
20260622,3354,ネオアイムジャグラーEX,4,0,4557,2100,2026-06-22,22,0,0622,True,False,False,3F,3341-3362,3341,3362,14,9,22,large,L,9,9,A,3F_L_A,115.36098310291858,9,22,0,357.95454545454544,100.0,1950.0,150.0,0.0,0.0,357.95454545454544,98.85984222787387,0.5227272727272727,35.22727272727273,100.0,0.0,35.22727272727273,519.9708918236843,v9b_blend_05,2026-06-22,Monday,3
20260622,3353,ネオアイムジャグラーEX,3,0,5763,0,2026-06-22,22,0,0622,True,False,False,3F,3341-3362,3341,3362,13,10,22,large,L,10,10,A,3F_L_A,100.0,10,22,0,217.04545454545453,150.0,1950.0,150.0,0.0,0.0,217.04545454545453,97.55159852420884,0.4431818181818182,25.0,100.0,0.0,25.0,488.6626323755553,v9b_blend_05,2026-06-22,Monday,4
20260622,3200,新ハナビ,0,1,4753,-1900,2026-06-22,22,0,0622,True,False,False,3F,3191-3208,3191,3208,10,9,18,large,L,9,10,N,3F_L_N,86.67508240409566,10,22,0,230.6818181818182,150.0,1500.0,300.0,6.25,50.0,230.6818181818182,98.60379100739083,0.3977272727272727,26.136363636363637,0.0,0.0,26.136363636363637,378.546875,v9b_blend_05,2026-06-22,Monday,5
20260622,2189,化物語,9,0,4494,-1600,2026-06-22,22,0,0622,True,False,False,2F,2187-2195,2187,2195,3,7,9,small,R,3,3,N,2F_R_N,88.13232458092271,3,22,0,53.40909090909091,100.0,3050.0,-833.3333333333334,0.0,50.0,53.40909090909091,96.89020834571079,0.32954545454545453,27.27272727272727,0.0,0.0,27.27272727272727,369.4385469703449,v9b_blend_05,2026-06-22,Monday,6
20260622,3220,東京喰種,0,0,4787,4300,2026-06-22,22,0,0622,True,False,False,3F,3218-3233,3218,3233,3,14,16,large,R,3,14,N,3F_R_N,129.94220458185364,14,22,0,-108.6038961038961,50.0,2261.1111111111113,-81.30841121495327,0.0,50.0,51.13636363636363,102.29262575102265,0.32954545454545453,30.681818181818183,0.0,0.0,30.681818181818183,368.9941437067606,v9b_blend_05,2026-06-22,Monday,7
20260622,3251,真打 吉宗,1,0,507,-600,2026-06-22,22,0,0622,True,False,False,3F,3250-3264,3250,3264,2,14,15,large,R,2,14,N,3F_R_N,60.552268244575934,14,22,0,-108.6038961038961,50.0,2261.1111111111113,-81.30841121495327,0.0,0.0,494.3181818181818,106.65333274052054,0.4659090909090909,44.31818181818182,0.0,0.0,44.31818181818182,368.107780070397,v9b_blend_05,2026-06-22,Monday,8
20260622,3044,ビッグドリーム THE GOLDEN PUSHER,4,1,1376,-1100,2026-06-22,22,0,0622,True,False,False,3F,3043-3057,3043,3057,2,14,15,large,R,2,14,N,3F_R_N,73.35271317829456,14,22,0,-108.6038961038961,50.0,2261.1111111111113,-81.30841121495327,0.0,0.0,209.0909090909091,100.27707131439735,0.4090909090909091,36.36363636363637,0.0,0.0,36.36363636363637,367.3123255249424,v9b_blend_05,2026-06-22,Monday,9
20260622,3247,東京喰種,7,0,4760,5000,2026-06-22,22,0,0622,True,False,False,3F,3234-3249,3234,3249,14,3,16,large,R,14,14,N,3F_R_N,135.0140056022409,14,22,0,-108.6038961038961,50.0,2261.1111111111113,-81.30841121495327,0.0,0.0,210.22727272727272,103.95031542890365,0.4090909090909091,35.22727272727273,0.0,0.0,35.22727272727273,367.19868916130605,v9b_blend_05,2026-06-22,Monday,10
20260622,3071,ミリオンゴッド‐神々の軌跡‐,1,0,702,-600,2026-06-22,22,0,0622,True,False,False,3F,3058-3072,3058,3072,14,2,15,large,R,14,14,N,3F_R_N,71.50997150997152,14,22,0,-108.6038961038961,50.0,2261.1111111111113,-81.30841121495327,0.0,0.0,-879.5454545454545,93.894701249401,0.36363636363636365,29.545454545454547,0.0,0.0,29.545454545454547,366.63050734312424,v9b_blend_05,2026-06-22,Monday,11
20260622,3101,革命機ヴァルヴレイヴ2,1,0,504,400,2026-06-22,22,0,0622,True,False,False,3F,3088-3102,3088,3102,14,2,15,large,R,14,14,N,3F_R_N,126.45502645502647,14,22,0,-108.6038961038961,50.0,2261.1111111111113,-81.30841121495327,0.0,0.0,388.6363636363636,100.38587168757577,0.3409090909090909,26.136363636363637,0.0,0.0,26.136363636363637,366.28959825221517,v9b_blend_05,2026-06-22,Monday,12
20260622,3074,ミリオンゴッド‐神々の軌跡‐,4,0,448,3500,2026-06-22,22,0,0622,True,False,False,3F,3073-3087,3073,3087,2,14,15,large,R,2,14,N,3F_R_N,360.41666666666663,14,22,0,-108.6038961038961,50.0,2261.1111111111113,-81.30841121495327,0.0,0.0,-1234.090909090909,91.29206603957911,0.26136363636363635,18.181818181818183,0.0,0.0,18.181818181818183,365.4941437067606,v9b_blend_05,2026-06-22,Monday,13
20260622,3208,グランベルム,8,0,4278,3700,2026-06-22,22,0,0622,True,False,False,3F,3191-3208,3191,3208,18,1,18,large,L,1,18,N,3F_L_N,128.82967118591242,18,22,0,135.22727272727272,0.0,1050.0,1000.0,-75.56818181818181,0.0,135.22727272727272,98.12019332558538,0.38636363636363635,32.95454545454545,0.0,0.0,32.95454545454545,346.1605113636364,v9b_blend_05,2026-06-22,Monday,14
20260622,3214,東京喰種,4,0,1873,-1200,2026-06-22,22,0,0622,True,False,False,3F,3209-3217,3209,3217,6,4,9,small,R,6,6,N,3F_R_N,78.6438868126001,6,22,0,595.4545454545455,150.0,750.0,-416.6666666666667,0.0,0.0,595.4545454545455,104.59023056555726,0.4431818181818182,37.5,0.0,0.0,37.5,317.11363636363643,v9b_blend_05,2026-06-22,Monday,15
20260622,2200,スマスロ炎炎ノ消防隊2,0,1,4661,-2000,2026-06-22,22,0,0622,True,False,False,2F,2196-2212,2196,2212,5,13,17,large,R,5,13,N,2F_R_N,85.69691768576129,13,22,0,438.510101010101,100.0,1330.7692307692307,412.8205128205128,0.0,50.0,718.1818181818181,107.63250550534885,0.48863636363636365,40.909090909090914,0.0,0.0,40.909090909090914,309.71963094622356,v9b_blend_05,2026-06-22,Monday,16
20260622,2225,東京リベンジャーズ,5,0,3161,-1700,2026-06-22,22,0,0622,True,False,False,2F,2213-2229,2213,2229,13,5,17,large,R,13,13,N,2F_R_N,82.0731835916904,13,22,0,438.510101010101,100.0,1330.7692307692307,412.8205128205128,0.0,50.0,420.45454545454544,102.87702765510512,0.5,39.77272727272727,0.0,0.0,39.77272727272727,309.6059945825872,v9b_blend_05,2026-06-22,Monday,17
20260622,2259,スマスロ北斗の拳,9,0,2970,3700,2026-06-22,22,0,0622,True,False,False,2F,2247-2263,2247,2263,13,5,17,large,R,13,13,N,2F_R_N,141.5263748597082,13,22,0,438.510101010101,100.0,1330.7692307692307,412.8205128205128,0.0,50.0,637.5,105.26209745655855,0.48863636363636365,34.090909090909086,0.0,0.0,34.090909090909086,309.0378127644054,v9b_blend_05,2026-06-22,Monday,18
