date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,dd,dow,mmdd,is_event,is_month_end,is_0707,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,segment,hist_payout_row,kakuban,dd_key,dow_key,c1,c2,c3,c4,c5,c6,hist_diff,hist_payout,hist_winrate,hist_hit_an,a_seg_hist_coverage,a_seg_fallback_count,hist_metric,composite,debut_date,debut_days_since,pre_existing,debut_phase,debut_multiplier_base,debut_multiplier,games_relative,variant,test_date,dow_name,rank,sort_col
20260625,2130,甲鉄城のカバネリ,0,0,5031,500,2026-06-25,25,3,0625,False,False,False,2F,2129-2142,2129,2142,2,13,14,medium,L,2,2,N,2F_L_N,103.31279401046842,2,25,3,199.16408323374952,0.0,231.7283304145957,74.26181286020393,0.0,50.0,464.77272727272725,103.83285470010482,0.48863636363636365,44.31818181818182,0.0,0.0,44.31818181818182,78.95380252000236,2026-03-27,90,True,pre_existing,1.0,1.0,0.9271454020517231,v12b_debut_multiplier_half,2026-06-25,Thursday,1,hist_metric
20260625,2204,スマスロ炎炎ノ消防隊2,4,0,6096,-100,2026-06-25,25,3,0625,False,False,False,2F,2196-2212,2196,2212,9,9,17,large,L,9,9,N,2F_L_N,99.45319335083114,9,25,3,33.29112342706449,100.0,556.5768628915755,6.879253457596642,0.0,0.0,279.54545454545456,103.47858842884143,0.4772727272727273,44.31818181818182,0.0,0.0,44.31818181818182,81.96486078062082,2026-03-27,90,True,pre_existing,1.0,1.0,1.5405610310841547,v12b_debut_multiplier_half,2026-06-25,Thursday,2,hist_metric
20260625,2079,マギアレコード 魔法少女まどか☆マギカ外伝,9,0,726,-600,2026-06-25,25,3,0625,False,False,False,2F,2077-2088,2077,2088,3,10,12,medium,L,3,3,N,2F_L_N,72.45179063360881,3,25,3,352.3729333048717,50.0,-220.6678510858644,356.6705351191797,0.0,50.0,670.4545454545455,102.28804470877752,0.4431818181818182,40.909090909090914,0.0,0.0,40.909090909090914,126.28697338333595,2026-03-27,90,True,pre_existing,1.0,1.0,0.7864032599164389,v12b_debut_multiplier_half,2026-06-25,Thursday,3,hist_metric
20260625,2152,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,2,0,974,-200,2026-06-25,25,3,0625,False,False,False,2F,2143-2154,2143,2154,10,3,12,medium,L,10,3,N,2F_L_N,93.15537303216973,3,25,3,352.3729333048717,50.0,-220.6678510858644,356.6705351191797,0.0,0.0,557.9545454545455,96.9644555266692,0.5,39.77272727272727,0.0,0.0,39.77272727272727,123.02333701969958,2026-03-27,90,True,pre_existing,1.0,1.0,0.6924991112691077,v12b_debut_multiplier_half,2026-06-25,Thursday,4,hist_metric
20260625,2158,ディスクアップ ULTRAREMIX,8,0,1138,-400,2026-06-25,25,3,0625,False,False,False,2F,2155-2164,2155,2164,4,7,10,small,L,4,4,N,2F_L_N,88.28353837141182,4,25,3,235.43359851509933,150.0,173.9583498580199,195.86720235653831,0.0,0.0,355.6818181818182,99.5311103925169,0.45454545454545453,39.77272727272727,0.0,0.0,39.77272727272727,147.29807961650403,2026-03-27,90,True,pre_existing,1.0,1.0,0.35337225189417465,v12b_debut_multiplier_half,2026-06-25,Thursday,5,hist_metric
20260625,2048,甲鉄城のカバネリ 海門(うなと)決戦,8,0,794,-900,2026-06-25,25,3,0625,False,False,False,2F,2041-2052,2041,2052,8,5,12,medium,L,8,5,N,2F_L_N,62.21662468513854,5,25,3,85.89273841271904,150.0,-280.0609860900317,222.3707743133536,0.0,0.0,689.7727272727273,104.29845192155872,0.4090909090909091,39.77272727272727,0.0,0.0,39.77272727272727,81.10770630751334,2026-03-27,90,True,pre_existing,1.0,1.0,0.24054084219589583,v12b_debut_multiplier_half,2026-06-25,Thursday,6,hist_metric
20260625,2102,ソードアート・オンライン,2,0,2377,-2200,2026-06-25,25,3,0625,False,False,False,2F,2102-2114,2102,2114,1,13,13,medium,L,1,1,N,2F_L_N,69.14878698639741,1,25,3,120.40973916839258,0.0,-313.9052060977813,-156.50517424925349,0.0,0.0,507.95454545454544,104.98708449536797,0.5113636363636364,39.77272727272727,0.0,0.0,39.77272727272727,26.6969186384007,2026-03-27,90,True,pre_existing,1.0,1.0,0.9932100699885094,v12b_debut_multiplier_half,2026-06-25,Thursday,7,hist_metric
20260625,2133,甲鉄城のカバネリ,3,1,5866,2200,2026-06-25,25,3,0625,False,False,False,2F,2129-2142,2129,2142,5,10,14,medium,L,5,5,N,2F_L_N,112.5014206159791,5,25,3,85.89273841271904,150.0,-280.0609860900317,222.3707743133536,0.0,0.0,276.1363636363636,107.95056091240002,0.5,38.63636363636363,0.0,0.0,38.63636363636363,80.99406994387697,2026-03-27,90,True,pre_existing,1.0,1.0,1.0810246329627127,v12b_debut_multiplier_half,2026-06-25,Thursday,8,hist_metric
20260625,2107,モンスターハンターライズ,7,0,4164,1900,2026-06-25,25,3,0625,False,False,False,2F,2102-2114,2102,2114,6,8,13,medium,L,6,6,N,2F_L_N,115.20973422990714,6,25,3,364.30810685369534,200.0,585.415779184895,195.72064019200533,0.0,0.0,1022.7272727272727,111.62721259534477,0.42045454545454547,38.63636363636363,0.0,0.0,38.63636363636363,226.28562712418744,2026-03-27,90,True,pre_existing,1.0,1.0,1.5424761277576555,v12b_debut_multiplier_half,2026-06-25,Thursday,9,hist_metric
20260625,2035,甲鉄城のカバネリ 海門(うなと)決戦,5,0,5183,1200,2026-06-25,25,3,0625,False,False,False,2F,2032-2040,2032,2040,4,6,9,small,L,4,4,N,2F_L_N,107.71753810534439,4,25,3,235.43359851509933,150.0,173.9583498580199,195.86720235653831,0.0,50.0,596.5909090909091,102.60655091784811,0.4772727272727273,38.63636363636363,0.0,0.0,38.63636363636363,150.33444325286766,2026-03-27,90,True,pre_existing,1.0,1.0,1.5701803338807658,v12b_debut_multiplier_half,2026-06-25,Thursday,10,hist_metric
