test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,n_machines_scored,n_actual_machines,split_period,a_seg_hist_coverage,a_seg_fallback_count
2025-10-06,v4_kakuban_fix,90,6,0,False,non_event,358.0,156.32530120481928,201.67469879518072,40.0,100.22515207340422,2.0,2.0,7.0,2.8560000000000003,1.4280000000000002,1.9992,714,714,front,100.0,0
2025-10-06,v6a_hit_an,90,6,0,False,non_event,358.0,156.32530120481928,201.67469879518072,40.0,100.22515207340422,2.0,2.0,7.0,2.8560000000000003,1.4280000000000002,1.9992,714,714,front,100.0,0
2025-10-06,v6b_seg_weights,90,6,0,False,non_event,416.0,151.9578313253012,264.0421686746988,38.0,101.53710209653573,2.0,2.0,8.0,2.8560000000000003,1.4280000000000002,2.2848,714,714,front,100.0,0
2025-10-06,v6c_short_window_30,90,6,0,False,non_event,416.0,151.9578313253012,264.0421686746988,38.0,101.53710209653573,2.0,2.0,8.0,2.8560000000000003,1.4280000000000002,2.2848,714,714,front,100.0,0
2025-10-06,v6d_short_window_7,90,6,0,False,non_event,416.0,151.9578313253012,264.0421686746988,38.0,101.53710209653573,2.0,2.0,8.0,2.8560000000000003,1.4280000000000002,2.2848,714,714,front,100.0,0
2025-10-07,v4_kakuban_fix,90,7,1,True,event,98.0,183.43373493975903,-85.43373493975903,40.0,100.31889269577862,2.0,2.0,6.0,2.8560000000000003,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-10-07,v6a_hit_an,90,7,1,True,event,98.0,183.43373493975903,-85.43373493975903,40.0,100.3188926957786,2.0,2.0,6.0,2.8560000000000003,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-10-07,v6b_seg_weights,90,7,1,True,event,666.0,140.66265060240963,525.3373493975904,48.0,104.41437313785478,2.0,2.0,8.0,2.8560000000000003,1.4280000000000002,2.2848,714,714,front,100.0,0
2025-10-07,v6c_short_window_30,90,7,1,True,event,666.0,140.66265060240963,525.3373493975904,48.0,104.4143731378548,2.0,2.0,8.0,2.8560000000000003,1.4280000000000002,2.2848,714,714,front,100.0,0
2025-10-07,v6d_short_window_7,90,7,1,True,event,666.0,140.66265060240963,525.3373493975904,48.0,104.41437313785478,2.0,2.0,8.0,2.8560000000000003,1.4280000000000002,2.2848,714,714,front,100.0,0
2025-10-08,v4_kakuban_fix,90,8,2,False,non_event,-472.0,180.72289156626505,-652.722891566265,32.0,94.26082532784974,0.0,1.0,2.0,0.0,0.7140000000000001,0.5712,714,714,front,100.0,0
