date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,dd,dow,mmdd,is_event,is_month_end,is_0707,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,segment,hist_payout_row,kakuban,dd_key,dow_key,c1,c2,c3,c4,c5,c6,hist_diff,hist_payout,hist_winrate,hist_hit_an,a_seg_hist_coverage,a_seg_fallback_count,hist_metric,composite,variant,test_date,dow_name,rank
20260621,3240,東京喰種,0,0,5286,-2100,2026-06-21,21,6,0621,True,False,False,3F,3234-3249,3234,3249,7,10,16,large,L,7,7,N,3F_L_N,86.75747256905032,7,21,6,111.95652173913044,0.0,-475.0,-92.02127659574468,-21.97082465019351,0.0,-28.405797101449274,102.59501733873103,0.4,34.20289855072463,0.0,0.0,34.20289855072463,-47.73931813001914,v7_lift_weights,2026-06-21,Sunday,504
20260621,3052,シャーマンキング,2,0,2614,14400,2026-06-21,21,6,0621,True,False,False,3F,3043-3057,3043,3057,10,6,15,large,R,10,6,N,3F_R_N,283.6266258607498,6,21,6,211.95652173913044,0.0,-214.28571428571428,127.05167173252279,0.0,0.0,254.7826086956522,98.6740852804363,0.34782608695652173,29.565217391304348,0.0,0.0,29.565217391304348,-47.873567558383186,v7_lift_weights,2026-06-21,Sunday,505
20260621,3099,革命機ヴァルヴレイヴ2,9,1,2383,-2400,2026-06-21,21,6,0621,True,False,False,3F,3088-3102,3088,3102,12,4,15,large,R,12,12,N,3F_R_N,66.42887117079312,12,21,6,99.56521739130434,150.0,-440.0,59.57446808510638,0.0,289.7834984920293,161.15942028985506,100.499726372226,0.3826086956521739,32.7536231884058,0.0,0.0,32.7536231884058,-48.689294374059386,v7_lift_weights,2026-06-21,Sunday,506
20260621,3064,ミリオンゴッド‐神々の軌跡‐,4,0,2651,-1900,2026-06-21,21,6,0621,True,False,False,3F,3058-3072,3058,3072,7,9,15,large,L,7,7,N,3F_L_N,76.1096441594367,7,21,6,111.95652173913044,0.0,-475.0,-92.02127659574468,-6.608695652173913,0.0,-293.9130434782609,95.68668698602659,0.3130434782608696,24.057971014492754,0.0,0.0,24.057971014492754,-49.76830363726552,v7_lift_weights,2026-06-21,Sunday,507
20260621,3197,新ハナビ,7,0,4928,-1000,2026-06-21,21,6,0621,True,False,False,3F,3191-3208,3191,3208,7,12,18,large,L,12,7,N,3F_L_N,93.23593073593074,7,21,6,111.95652173913044,0.0,-475.0,-92.02127659574468,99.05335628227195,0.0,220.57971014492753,99.3817382953313,0.46956521739130436,23.18840579710145,0.0,0.0,23.18840579710145,-49.94221668074378,v7_lift_weights,2026-06-21,Sunday,508
20260621,3249,東京喰種,9,0,6751,-5500,2026-06-21,21,6,0621,True,False,False,3F,3234-3249,3234,3249,16,1,16,large,R,16,16,N,3F_R_N,72.84352935367599,16,21,6,-153.6231884057971,0.0,-27.272727272727273,-475.531914893617,0.0,0.0,-540.0,97.69591223717127,0.37971014492753624,30.72463768115942,0.0,0.0,30.72463768115942,-52.03492237026005,v7_lift_weights,2026-06-21,Sunday,509
20260621,3206,この素晴らしい世界に祝福を！,6,0,5868,900,2026-06-21,21,6,0621,True,False,False,3F,3191-3208,3191,3208,16,3,18,large,R,3,16,N,3F_R_N,105.11247443762781,16,21,6,-153.6231884057971,0.0,-27.272727272727273,-475.531914893617,0.0,0.0,232.7536231884058,99.75632487482407,0.4,24.92753623188406,0.0,0.0,24.92753623188406,-53.48419773257889,v7_lift_weights,2026-06-21,Sunday,510
20260621,3096,革命機ヴァルヴレイヴ2,6,0,5253,-500,2026-06-21,21,6,0621,True,False,False,3F,3088-3102,3088,3102,9,7,15,large,R,9,9,N,3F_R_N,96.82720984834063,9,21,6,20.579710144927535,100.0,-272.72727272727275,83.82978723404256,0.0,0.0,94.20289855072464,98.38226954235888,0.37971014492753624,30.144927536231886,0.0,0.0,30.144927536231886,-60.43005714606082,v7_lift_weights,2026-06-21,Sunday,511
20260621,3242,東京喰種,2,0,6636,-2900,2026-06-21,21,6,0621,True,False,False,3F,3234-3249,3234,3249,9,8,16,large,R,9,9,N,3F_R_N,85.43299176210569,9,21,6,20.579710144927535,100.0,-272.72727272727275,83.82978723404256,0.0,0.0,-384.6376811594203,96.88677582706937,0.36231884057971014,28.985507246376812,0.0,0.0,28.985507246376812,-60.719912218524584,v7_lift_weights,2026-06-21,Sunday,512
20260621,2335,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,5,0,2993,-2000,2026-06-21,21,6,0621,True,False,False,2F,2330-2351,2330,2351,6,17,22,large,L,17,17,N,2F_L_N,77.72580465530683,17,21,6,24.71014492753623,0.0,-250.0,-143.61702127659575,0.0,0.0,175.07246376811594,100.44331662955756,0.3855072463768116,31.594202898550726,0.0,0.0,31.594202898550726,-60.89531674225163,v7_lift_weights,2026-06-21,Sunday,513
20260621,2196,スマスロ炎炎ノ消防隊2,6,0,5747,-3100,2026-06-21,21,6,0621,True,False,False,2F,2196-2212,2196,2212,1,17,17,large,L,1,17,N,2F_L_N,82.0196044312975,17,21,6,24.71014492753623,0.0,-250.0,-143.61702127659575,0.0,0.0,-35.072463768115945,101.33413888094093,0.37681159420289856,30.434782608695656,0.0,0.0,30.434782608695656,-61.127200800222646,v7_lift_weights,2026-06-21,Sunday,514
