hall,machine_name,median_count,n_days,count_group
蒲田1,翔べ！ハーレムエース,2.0,116,XXS
蒲田1,虚構推理,2.0,77,XXS
蒲田1,頭文字D 2nd,2.0,61,XXS
蒲田1,/ギルティクラウン2/XF,3.0,5,XXS
蒲田1,HEY！エリートサラリーマン鏡,3.0,255,XXS
蒲田1,うみねこのなく頃に2,3.0,139,XXS
蒲田1,とある科学の超電磁砲2,3.0,163,XXS
蒲田1,にゃんこ大戦争 超神速,3.0,77,XXS
蒲田1,ようこそ実力至上主義の教室へ,3.0,97,XXS
蒲田1,アイドルマスター ミリオンライブ！ ネクストプロローグ,3.0,42,XXS
蒲田1,アズールレーン THE ANIMATION,3.0,306,XXS
蒲田1,ガールズ&パンツァー 最終章,3.0,13,XXS
蒲田1,ギルティクラウン2,3.0,79,XXS
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,3.0,223,XXS
蒲田1,コードギアス 反逆のルルーシュ/復活のルルーシュ,3.0,82,XXS
蒲田1,ゴジラ,3.0,105,XXS
蒲田1,シャーマンキング,3.0,283,XXS
蒲田1,スマスロ ハナビ,3.0,140,XXS
蒲田1,スマスロ秘宝伝,3.0,119,XXS
蒲田1,スーパービンゴネオ,3.0,382,XXS
蒲田1,スーパーリオエース2,3.0,42,XXS
蒲田1,ソードアート・オンライン,3.0,425,XXS
蒲田1,ダンベル何キロ持てる？,3.0,97,XXS
蒲田1,チバリヨ2プラス,3.0,492,XXS
蒲田1,ビッグドリーム THE GOLDEN PUSHER,3.0,42,XXS
蒲田1,プリズムナナ,3.0,82,XXS
蒲田1,ヨルムンガンド,3.0,75,XXS
蒲田1,ヱヴァンゲリヲン ～約束の扉～,3.0,218,XXS
蒲田1,一方通行 とある魔術の禁書目録,3.0,33,XXS
蒲田1,主役は銭形4,3.0,14,XXS
蒲田1,化物語,3.0,196,XXS
蒲田1,戦姫絶唱シンフォギア 正義の歌,3.0,34,XXS
蒲田1,押忍!番長ZERO,3.0,348,XXS
蒲田1,攻殻機動隊,3.0,140,XXS
蒲田1,沖ドキ!ゴージャス 30Φ,3.0,447,XXS
蒲田1,無職転生 ～異世界行ったら本気だす～,3.0,181,XXS
蒲田1,絶対衝激IV,3.0,47,XXS
蒲田1,荒野のコトブキ飛行隊,3.0,28,XXS
蒲田1,転生したら剣でした,3.0,49,XXS
蒲田1,麻雀物語,3.0,181,XXS
蒲田1,/いざ番長/SB8,4.0,5,XS
蒲田1,LBニューパルサーBTC9,4.0,5,XS
蒲田1,ありふれた職業で世界最強,4.0,110,XS
蒲田1,ウルトラミラクルジャグラー,4.0,523,XS
蒲田1,ゴジラ対エヴァンゲリオン,4.0,97,XS
蒲田1,シン・エヴァンゲリオン,4.0,118,XS
蒲田1,スマート沖スロ ドラゴンハナハナ～閃光～,4.0,294,XS
蒲田1,ダーリン・イン・ザ・フランキス,4.0,139,XS
蒲田1,デビル メイ クライ5 スタイリッシュトライブ,4.0,357,XS
蒲田1,ニューパルサーBT,4.0,67,XS
蒲田1,ミスタージャグラー,4.0,523,XS
蒲田1,ルパン三世 大航海者の秘宝,4.0,354,XS
蒲田1,咲‐Saki‐ 頂上決戦,4.0,77,XS
蒲田1,甲鉄城のカバネリ,4.0,517,XS
蒲田1,痛いのは嫌なので防御力に極振りしたいと思います。,4.0,523,XS
蒲田1,真打 吉宗,4.0,76,XS
蒲田1,Re:ゼロから始める異世界生活 season2,5.0,20,XS
蒲田1,ToLOVEるダークネス TRANCE ver.8.7,5.0,385,XS
蒲田1,わたしの幸せな結婚,5.0,70,XS
蒲田1,ゴブリンスレイヤーII,5.0,63,XS
蒲田1,スマスロ炎炎ノ消防隊,5.0,97,XS
蒲田1,スマスロ炎炎ノ消防隊2,5.0,140,XS
蒲田1,ソードアート・オンラインII,5.0,14,XS
蒲田1,デビル メイ クライ 5,5.0,5,XS
蒲田1,バイオハザード RE:3,5.0,42,XS
蒲田1,ワンパンマン,5.0,43,XS
蒲田1,主役は銭形5,5.0,180,XS
蒲田1,炎炎ノ消防隊,5.0,228,XS
蒲田1,犬夜叉2,5.0,20,XS
蒲田1,緑ドン VIVA!情熱南米編 REVIVAL,5.0,108,XS
蒲田1,ToLOVEるダークネス,6.0,138,XS
蒲田1,チバリヨ2,6.0,12,XS
蒲田1,機動戦士ガンダムユニコーン 覚醒DRIVE,6.0,54,XS
蒲田1,沖ドキ!DUO アンコール,6.0,182,XS
蒲田1,沖ドキ!GOLD‐30,6.0,33,XS
蒲田1,いざ！番長,7.0,364,XS
蒲田1,ジャグラーガールズ,7.0,523,XS
蒲田1,バイオハザード5,7.0,258,XS
蒲田1,マギアレコード 魔法少女まどか☆マギカ外伝,7.0,426,XS
蒲田1,戦国乙女4 戦乱に閃く炯眼の軍師,7.0,523,XS
蒲田1,沖ドキ!BLACK,7.0,523,XS
蒲田1,ミリオンゴッド‐神々の軌跡‐,8.0,63,S
蒲田1,吉宗,8.0,412,S
蒲田1,鉄拳6,8.0,166,S
蒲田1,ゴッドイーター リザレクション,9.0,523,S
蒲田1,花笠,9.0,90,S
蒲田1,キングハナハナ-30,10.0,523,S
蒲田1,スーパーブラックジャック,10.0,489,S
蒲田1,戦国乙女5 業火を穿つ宿焔の双刃,10.0,14,S
蒲田1,新鬼武者3,10.0,258,S
蒲田1,東京リベンジャーズ,10.0,287,S
蒲田1,機動戦士ガンダムSEED,10.0,60,S
蒲田1,モンスターハンターライズ,11.0,523,S
蒲田1,東京喰種,11.0,489,S
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,11.0,112,S
蒲田1,ハッピージャグラーVIII,12.0,523,S
蒲田1,革命機ヴァルヴレイヴ,12.0,427,S
蒲田1,革命機ヴァルヴレイヴ2,14.0,230,M
蒲田1,ゴーゴージャグラー3,15.0,523,M
蒲田1,ファンキージャグラー2,15.0,523,M
蒲田1,からくりサーカス,17.0,512,M
蒲田1,北斗の拳 転生の章2,17.0,167,M
蒲田1,モンキーターンV,18.0,523,M
蒲田1,かぐや様は告らせたい,19.0,519,M
蒲田1,スマスロ北斗の拳,20.0,523,L
蒲田1,ネオアイムジャグラーEX,22.0,287,L
蒲田1,マイジャグラーV,25.0,523,L
蒲田1,アイムジャグラーEX-TP,33.0,356,XL
