date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3,pred_span_quartile,rolling_median,zscore,is_anomaly,anomaly_direction,is_hit_rate_miss_day,difficulty_failure,actual_top1_tail,actual_top2_tail,actual_top3_tail,actual_top1_diff,actual_top2_diff,actual_top3_diff,loss_scenario,loss_value,chosen_tail,top1_match,top2_match,top3_match,rescue_source
2026-01-01,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,8,0.0388324559973993,12600.0,0.5,0.0388324559973993,7,0.008475500243798,4700.0,0.5,0.008475500243798,0.0303569557536013,1.0,1.0,Q2,144.0,1.4631213452771414,0,normal,1,miss_day,8,0,7,12600.0,8400.0,4700.0,hit1,0.0,8,1,0,0,rank1
2026-01-01,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.0,9,0.9976967953041994,42300.0,0.5,0.9976967953041994,4,0.996948118452421,39400.0,0.5,0.996948118452421,0.0007486768517783,0.0,0.0,Q1,144.0,1.4631213452771414,0,normal,1,miss_day,8,7,3,52000.0,48200.0,47500.0,critical_miss,9700.0,9,0,0,0,none
2026-01-01,2026-01,Thursday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,6,0.361563191345239,10200.0,0.5,0.361563191345239,7,0.0048828587032929,5700.0,0.5,0.0048828587032929,0.3566803326419461,1.0,1.0,Q3,144.0,1.4631213452771414,0,normal,1,miss_day,6,7,2,10200.0,5700.0,2100.0,hit1,0.0,6,1,1,0,rank1
2026-01-02,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.0,9,0.9974489043688376,35300.0,0.5,0.9974489043688376,6,0.996575426705406,33900.0,0.5,0.996575426705406,0.0008734776634317,1.0,1.0,Q1,160.5,0.12866665735372773,0,normal,0,hit_day,9,3,6,35300.0,33900.0,33900.0,hit1,0.0,9,1,0,0,rank1
2026-01-02,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,1.0,4,0.9607669686237742,16400.0,0.5,0.9607669686237742,0,0.0338742810983202,4900.0,0.5,0.0338742810983202,0.926892687525454,1.0,1.0,Q4,160.5,0.12866665735372773,0,normal,0,hit_day,4,0,7,16400.0,4900.0,4700.0,hit1,0.0,4,1,1,0,rank1
2026-01-02,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,5,0.5648755365401352,15200.0,0.5,0.5648755365401352,6,0.0053938431044493,2000.0,0.5,0.0053938431044493,0.5594816934356859,1.0,1.0,Q4,160.5,0.12866665735372773,0,normal,0,hit_day,5,6,3,15200.0,2000.0,300.0,hit1,0.0,5,1,1,0,rank1
2026-01-03,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,0,0.9852011318911162,38800.0,0.5,0.9852011318911162,6,0.8196003523624773,23700.0,0.5,0.8196003523624773,0.1656007795286389,1.0,1.0,Q3,144.0,-0.6196853987633989,0,normal,0,hit_day,0,7,4,38800.0,28200.0,27200.0,hit1,0.0,0,1,0,0,rank1
2026-01-03,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.0,5,0.0031252719275141,500.0,0.5,0.0031252719275141,1,0.0015317570077527,-3500.0,0.5,0.0015317570077527,0.0015935149197613,1.0,1.0,Q1,144.0,-0.6196853987633989,0,normal,0,hit_day,4,5,6,900.0,500.0,-400.0,hit1,400.0,5,1,0,0,rank1
2026-01-03,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,2,0.933850067910297,13000.0,0.5,0.933850067910297,9,0.2431111836515803,7000.0,0.5,0.2431111836515803,0.6907388842587167,1.0,1.0,Q4,144.0,-0.6196853987633989,0,normal,0,hit_day,2,9,8,13000.0,7000.0,3300.0,hit1,0.0,2,1,1,0,rank1
2026-01-04,2026-01,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,8,0.9868331440205588,33700.0,0.5,0.9868331440205588,7,0.1068126786086245,13400.0,0.5,0.1068126786086245,0.8800204654119343,1.0,1.0,Q4,137.5,-2.282742734186793,1,low_anomaly,1,miss_day,8,7,3,33700.0,13400.0,5700.0,hit1,0.0,8,1,1,0,rank1
2026-01-04,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.0,0,0.001586545897521,-3200.0,0.5,0.001586545897521,8,0.0013379596560665,-6200.0,0.5,0.0013379596560665,0.0002485862414544,0.0,0.0,Q1,137.5,-2.282742734186793,1,low_anomaly,1,miss_day,4,6,0,1600.0,-700.0,-3200.0,critical_miss,4800.0,0,0,0,0,none
2026-01-04,2026-01,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,9,0.8122901914039268,16300.0,0.5,0.8122901914039268,2,0.0217790835799482,-25600.0,0.5,0.0217790835799482,0.7905111078239785,1.0,1.0,Q4,137.5,-2.282742734186793,1,low_anomaly,1,miss_day,9,0,1,16300.0,1600.0,-200.0,hit1,0.0,9,1,0,0,rank1
2026-01-05,2026-01,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.0,1,0.994451243539253,48500.0,0.5,0.994451243539253,9,0.9921304483226004,39700.0,0.5,0.9921304483226004,0.0023207952166525,1.0,1.0,Q1,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,1,9,0,48500.0,39700.0,25800.0,hit1,0.0,1,1,1,0,rank1
2026-01-05,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.0,6,0.987666577585078,13000.0,0.5,0.987666577585078,4,0.2826421245213985,8700.0,0.5,0.2826421245213985,0.7050244530636796,1.0,1.0,Q4,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,6,4,1,13000.0,8700.0,5100.0,hit1,0.0,6,1,1,0,rank1
2026-01-05,2026-01,Monday,3F_N,xgb_ranker_ndcg,full_2025,0.75,1,0.994579628556658,26800.0,0.5,0.994579628556658,6,0.99323339042077,25400.0,0.5,0.99323339042077,0.0013462381358879,1.0,1.0,Q1,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,1,6,5,26800.0,25400.0,22300.0,hit1,0.0,1,1,1,0,rank1
2026-01-06,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,1.0,6,0.9993790358006478,38300.0,0.5,0.9993790358006478,2,0.9964347427678,44400.0,0.5,0.9964347427678,0.0029442930328477,1.0,1.0,Q1,144.0,0.49532808618907526,0,normal,0,hit_day,2,6,7,44400.0,38300.0,27100.0,hit1,6100.0,6,1,1,0,rank1
2026-01-06,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,1.0,5,0.8175545088061442,6300.0,0.5,0.8175545088061442,9,0.7146882824383408,9200.0,0.5,0.7146882824383408,0.1028662263678034,1.0,1.0,Q2,144.0,0.49532808618907526,0,normal,0,hit_day,9,5,2,9200.0,6300.0,5000.0,hit1,2900.0,5,1,1,0,rank1
2026-01-06,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,3,0.9935729144044404,20300.0,0.5,0.9935729144044404,1,0.9759268950847404,17300.0,0.5,0.9759268950847404,0.0176460193197001,1.0,1.0,Q2,144.0,0.49532808618907526,0,normal,0,hit_day,3,1,2,20300.0,17300.0,15300.0,hit1,0.0,3,1,1,0,rank1
2026-01-07,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,1.0,4,0.9427138552087816,32300.0,0.5,0.9427138552087816,0,0.7684352028986728,39400.0,0.5,0.7684352028986728,0.1742786523101087,1.0,1.0,Q3,160.5,1.114012351764974,0,normal,0,hit_day,0,5,4,39400.0,35900.0,32300.0,miss1_hit2,0.0,0,0,1,0,rank2
