metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,wilcoxon,63,63,63,0.9841269841269841,0.9682539682539683,0.015873015873015817,0.0,0.047619047619047616,0.31731050786291415,0.10342645907195507,negligible,weekday,Sunday,1.0,1.0,False,False,False
loss_value,wilcoxon,63,63,63,1957.142857142857,1469.8412698412699,487.30158730158723,-885.7539682539682,1992.1428571428567,0.9164865047229122,0.0853895454813005,negligible,weekday,Sunday,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,5,6,0,0.4,0.3333333333333333,0.06666666666666671,-0.5,0.6333333333333334,0.9131160800723744,0.12565617248750874,negligible,weekday,Sunday,1.0,1.0,False,False,False
hit_at_2,wilcoxon,63,63,63,0.9682539682539683,0.9841269841269841,-0.015873015873015817,-0.047619047619047616,0.0,0.31731050786291415,-0.10342645907195507,negligible,weekday,Thursday,1.0,1.0,False,False,False
loss_value,wilcoxon,63,63,63,460.3174603174603,617.4603174603175,-157.14285714285717,-687.3015873015873,304.76190476190476,0.5929800980174267,-0.09321516223430376,negligible,weekday,Thursday,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,4,3,0,0.5,0.6666666666666666,-0.16666666666666663,-0.75,0.6666666666666667,,-0.28867513459481275,small,weekday,Thursday,,,False,False,False
hit_at_2,mannwhitneyu,60,60,60,1.0,1.0,0.0,0.0,0.0,1.0,,na,weekday,Tuesday,1.0,1.0,False,False,False
loss_value,wilcoxon,60,60,60,1096.6666666666667,1395.0,-298.33333333333326,-661.7083333333333,-33.333333333333336,0.07961580146011343,-0.06285693769111199,negligible,weekday,Tuesday,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,2,2,0,1.0,1.0,0.0,0.0,0.0,,,na,weekday,Tuesday,,,False,False,False
hit_at_2,wilcoxon,60,60,60,0.9833333333333333,1.0,-0.01666666666666672,-0.05,0.0,0.31731050786291415,-0.1825741858350559,negligible,weekday,Wednesday,1.0,1.0,False,False,False
loss_value,wilcoxon,60,60,60,1248.3333333333333,1121.6666666666667,126.66666666666652,-416.70833333333337,1025.0,0.5001842570707944,0.030068066444339153,negligible,weekday,Wednesday,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,5,4,0,0.8,1.0,-0.19999999999999996,-0.6,0.0,,-0.5916079783099614,medium,weekday,Wednesday,,,False,False,False
