metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
critical_miss_rate,wilcoxon,33,33,33,0.030303030303030304,0.06060606060606061,-0.030303030303030304,-0.15151515151515152,0.06060606060606061,0.5637028616507731,-0.1436379142813083,negligible,anomaly_direction,high_anomaly,1.0,0.6716459628179424,False,False,False
hit_at_2,wilcoxon,33,33,33,0.9696969696969697,0.9393939393939394,0.030303030303030276,-0.06060606060606061,0.15151515151515152,0.5637028616507731,0.14363791428130815,negligible,anomaly_direction,high_anomaly,1.0,0.6716459628179424,False,False,False
loss_value,wilcoxon,33,33,33,1824.2424242424242,766.6666666666666,1057.5757575757575,-957.7272727272726,3754.621212121211,0.6744240722352938,0.21421150993851196,small,anomaly_direction,high_anomaly,1.0,0.7675677428267946,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,7,3,0,0.8571428571428571,0.3333333333333333,0.5238095238095237,-0.1428571428571429,1.0,,1.2001983962979579,large,anomaly_direction,high_anomaly,,,False,False,False
critical_miss_rate,wilcoxon,24,24,24,0.0,0.25,-0.25,-0.4166666666666667,-0.08333333333333333,0.014305878435429648,-0.7993052538854533,medium,anomaly_direction,low_anomaly,0.8011291923840603,0.03483170401669827,True,True,False
hit_at_2,wilcoxon,24,24,24,1.0,0.75,0.25,0.08333333333333333,0.4166666666666667,0.014305878435429648,0.7993052538854533,medium,anomaly_direction,low_anomaly,0.8011291923840603,0.03483170401669827,True,True,False
loss_value,wilcoxon,24,24,24,137.5,2637.5,-2500.0,-4400.104166666667,-941.6666666666666,0.007685794055213263,-0.7947332358067941,medium,anomaly_direction,low_anomaly,0.43040446709194274,0.03043029394907675,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,3,8,0,1.0,0.25,0.75,0.375,1.0,,1.8371173070873836,large,anomaly_direction,low_anomaly,,,False,False,False
critical_miss_rate,wilcoxon,378,375,375,0.007936507936507936,0.13866666666666666,-0.13073015873015872,-0.168,-0.096,6.820210334435374e-12,-0.5183683591646409,medium,anomaly_direction,normal,3.8193177872838094e-10,3.1786002037781295e-10,True,True,True
hit_at_2,wilcoxon,378,375,375,0.9920634920634921,0.864,0.1280634920634921,0.09333333333333334,0.16266666666666665,1.1352143584921891e-11,0.5116945280850387,medium,anomaly_direction,normal,6.357200407556259e-10,3.1786002037781295e-10,True,True,True
loss_value,wilcoxon,378,375,375,691.2698412698413,1935.7333333333333,-1244.4634920634921,-1790.4133333333334,-714.9266666666667,1.2994491666129876e-06,-0.3145783468673321,small,anomaly_direction,normal,7.276915333032731e-05,2.4256384443442436e-05,True,True,True
rank2_rescue_on_miss1,mannwhitneyu,17,75,0,0.8235294117647058,0.30666666666666664,0.5168627450980392,0.29490196078431374,0.7145098039215686,9.746780959403894e-05,1.1425732051651045,large,anomaly_direction,normal,0.005458197337266181,0.0010916394674532362,True,True,True
critical_miss_rate,wilcoxon,423,282,276,0.0,0.0035460992907801418,-0.0035460992907801418,-0.010869565217391304,0.0,0.31731050786291415,-0.09418894846087446,negligible,difficulty_failure,hit_day,1.0,0.42308067715055214,False,False,False
hit_at_2,mannwhitneyu,423,282,276,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,423,282,276,620.3309692671395,678.0141843971631,-57.683215130023655,-389.5018115942029,535.8786231884056,0.9255935453489538,-0.021105066501993806,negligible,difficulty_failure,hit_day,1.0,0.9967930488373349,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,22,23,0,1.0,0.9565217391304348,0.04347826086956519,0.0,0.13043478260869568,0.35052890898233335,0.2915136997709543,small,difficulty_failure,hit_day,1.0,0.45650276518629457,False,False,False
critical_miss_rate,mannwhitneyu,12,150,6,0.3333333333333333,0.3933333333333333,-0.06,-0.32333333333333336,0.22666666666666663,0.6853283418096381,-0.12237891592902168,negligible,difficulty_failure,miss_day,1.0,0.7675677428267946,False,False,False
hit_at_2,mannwhitneyu,12,150,6,0.6666666666666666,0.6066666666666667,0.05999999999999994,-0.22666666666666674,0.32333333333333325,0.6853283418096381,0.12237891592902157,negligible,difficulty_failure,miss_day,1.0,0.7675677428267946,False,False,False
loss_value,mannwhitneyu,12,150,6,5200.0,4155.333333333333,1044.666666666667,-2981.666666666666,6018.291666666662,0.7253533154595003,0.15581488453932407,negligible,difficulty_failure,miss_day,1.0,0.7964663856025885,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,5,63,0,0.2,0.06349206349206349,0.13650793650793652,-0.1111111111111111,0.5523809523809524,0.27510554655027675,0.5201320764593913,medium,difficulty_failure,miss_day,1.0,0.4163759623463648,False,False,False
critical_miss_rate,wilcoxon,107,108,27,0.028037383177570093,0.4444444444444444,-0.4164070612668743,-0.37037037037037035,-0.07407407407407407,0.014305878435429648,-1.117352102268241,large,pred_span_quartile,Q1,0.8011291923840603,0.03483170401669827,True,True,False
hit_at_2,wilcoxon,107,108,27,0.9719626168224299,0.5648148148148148,0.40714780200761513,0.07407407407407407,0.37037037037037035,0.014305878435429648,1.094736066926119,large,pred_span_quartile,Q1,0.8011291923840603,0.03483170401669827,True,True,False
loss_value,wilcoxon,107,108,27,2425.233644859813,5454.62962962963,-3029.3959847698166,-3611.1111111111113,159.3518518518505,0.12965688934520828,-0.4685347646728332,small,pred_span_quartile,Q1,1.0,0.21355252362740187,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,15,63,0,0.8,0.23809523809523808,0.5619047619047619,0.31746031746031744,0.7746031746031746,4.562482639451672e-05,1.3172883472474979,large,pred_span_quartile,Q1,0.0025549902780929363,0.0006387475695232341,True,True,True
critical_miss_rate,wilcoxon,109,108,19,0.0,0.07407407407407407,-0.07407407407407407,-0.15789473684210525,0.0,0.31731050786291415,-0.3990729999126215,small,pred_span_quartile,Q2,1.0,0.42308067715055214,False,False,False
hit_at_2,wilcoxon,109,108,19,1.0,0.9259259259259259,0.07407407407407407,0.0,0.15789473684210525,0.31731050786291415,0.3990729999126215,small,pred_span_quartile,Q2,1.0,0.42308067715055214,False,False,False
loss_value,wilcoxon,109,108,19,444.0366972477064,1580.5555555555557,-1136.5188583078493,-810.5263157894736,-5.2631578947368425,0.06788915486182899,-0.36576777954720496,small,pred_span_quartile,Q2,1.0,0.11880602100820073,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,10,16,0,1.0,0.5,0.5,0.25,0.75,0.00926032416823938,1.224744871391589,large,pred_span_quartile,Q2,0.5185781534214052,0.03228705205350566,True,True,False
critical_miss_rate,wilcoxon,109,108,30,0.009174311926605505,0.037037037037037035,-0.02786272511043153,-0.1,0.0,0.31731050786291415,-0.1856521762405836,negligible,pred_span_quartile,Q3,1.0,0.42308067715055214,False,False,False
hit_at_2,wilcoxon,109,108,30,0.9908256880733946,0.9629629629629629,0.02786272511043164,0.0,0.1,0.31731050786291415,0.1856521762405844,negligible,pred_span_quartile,Q3,1.0,0.42308067715055214,False,False,False
loss_value,wilcoxon,109,108,30,153.21100917431193,494.44444444444446,-341.23343527013253,-1660.0,46.749999999998785,0.24886387493792206,-0.22251732037690541,small,pred_span_quartile,Q3,1.0,0.3871215832367676,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,2,7,0,0.5,0.42857142857142855,0.07142857142857145,-0.7142857142857143,0.8571428571428572,,0.12700012700019056,negligible,pred_span_quartile,Q3,,,False,False,False
critical_miss_rate,mannwhitneyu,110,108,44,0.0,0.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,110,108,44,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
loss_value,mannwhitneyu,110,108,44,1.8181818181818181,12.037037037037036,-10.218855218855218,-36.111111111111114,5.454545454545454,0.9896239279859059,-0.11471631976433144,negligible,pred_span_quartile,Q4,1.0,1.0,False,False,False
