segment,target,feature,importance_mean,importance_std,n_models
2F_N,target_is_top3,games_vs_segment_mean_7d,25.58315434252124,2.1706835738870707,90
2F_N,target_is_top3,prior_top1_rate,20.122876656268698,1.2464352410210882,90
2F_N,target_is_top3,weekday_prior_top1_rate,17.316328204923025,1.5229381128439026,90
2F_N,target_is_top3,lag1_rank_pct,15.350738585257622,1.3952418502422868,90
2F_N,target_is_top3,day_of_month,8.641351228062225,0.9697330197738085,90
2F_N,target_is_top3,day_of_week_num,7.795826170257343,0.9843264415672891,90
2F_N,target_is_top3,is_weekend,5.189724812709847,0.7260707992032137,90
2F_N,target_is_top5,games_vs_segment_mean_7d,23.507346026265566,1.9736507523942026,90
2F_N,target_is_top5,prior_top1_rate,19.504828081639864,1.413517343987755,90
2F_N,target_is_top5,weekday_prior_top1_rate,17.951727427477827,2.0209499704901672,90
2F_N,target_is_top5,lag1_rank_pct,16.57127333090538,1.5500141900163709,90
2F_N,target_is_top5,day_of_month,9.996080153913967,1.1180884850669552,90
2F_N,target_is_top5,day_of_week_num,7.178502231631297,0.9797910283800427,90
2F_N,target_is_top5,is_weekend,5.290242748166097,0.7607400840020107,90
3F_A,target_is_top3,prior_top1_rate,26.370203128963354,1.5132401975631287,90
3F_A,target_is_top3,lag1_rank_pct,19.823718895939297,1.275860729244834,90
3F_A,target_is_top3,games_vs_segment_mean_7d,17.2993772547698,1.227363006349954,90
3F_A,target_is_top3,weekday_prior_top1_rate,14.14374072100653,1.5396371063402525,90
3F_A,target_is_top3,day_of_month,12.676784079549666,1.1985128557778117,90
3F_A,target_is_top3,day_of_week_num,6.9002532091363715,0.8521640229076438,90
3F_A,target_is_top3,is_weekend,2.785922710634976,0.5348495477663052,90
3F_A,target_is_top5,prior_top1_rate,24.466788478824622,1.528657267989204,90
3F_A,target_is_top5,games_vs_segment_mean_7d,19.461379319713437,1.333763184927442,90
3F_A,target_is_top5,lag1_rank_pct,19.3347410076691,1.505592307832221,90
3F_A,target_is_top5,weekday_prior_top1_rate,17.07641004396107,1.3158050209169376,90
3F_A,target_is_top5,day_of_month,9.576522091442037,0.9771615346741765,90
3F_A,target_is_top5,day_of_week_num,6.822880388960455,0.9201432670479834,90
3F_A,target_is_top5,is_weekend,3.2612786694292772,0.5235401403975631,90
3F_N,target_is_top3,prior_top1_rate,48.95213207864887,2.3105599856385104,90
3F_N,target_is_top3,games_vs_segment_mean_7d,15.702120660228388,2.3300756778826557,90
3F_N,target_is_top3,lag1_rank_pct,12.298201323435677,0.8843391809136117,90
3F_N,target_is_top3,weekday_prior_top1_rate,11.44372859060301,0.8274829593323064,90
3F_N,target_is_top3,day_of_month,5.767809051937805,0.6440313784374359,90
3F_N,target_is_top3,day_of_week_num,3.3743543130236833,0.46484415240721794,90
3F_N,target_is_top3,is_weekend,2.4616539821225607,0.3787826187789098,90
3F_N,target_is_top5,prior_top1_rate,58.25628205130679,2.900398904451686,90
3F_N,target_is_top5,games_vs_segment_mean_7d,14.882110760537271,1.7034972872530167,90
3F_N,target_is_top5,weekday_prior_top1_rate,12.113625375008453,1.057122528551177,90
3F_N,target_is_top5,lag1_rank_pct,9.089313501919305,0.7879826458607664,90
3F_N,target_is_top5,day_of_month,2.925685792448829,0.4862262353589823,90
3F_N,target_is_top5,day_of_week_num,1.487115463369614,0.33719425793282815,90
3F_N,target_is_top5,is_weekend,1.2458670554097404,0.2351275753700041,90
