index,segment,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type,selection
0,2F_L_N,102.0,175.6024096385542,34.0,97.41600377619353,-73.6024096385542,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,6.0,1.0710000000000002,4.0,0.9848275862068966,3.0,1.1273684210526316,2025-10-06,v12c_tuned,90,non_event,top50
1,2F_R_N,262.0,163.55421686746988,40.0,99.56663998266971,98.44578313253012,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,7.0,1.2495,7.0,1.723448275862069,3.0,1.1273684210526316,2025-10-06,v12c_tuned,90,non_event,top50
2,3F_L_A,28.0,181.17469879518072,36.0,96.64352086698494,-153.17469879518072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17850000000000002,0.0,0.0,0.0,0.0,2025-10-06,v12c_tuned,90,non_event,top50
3,3F_L_N,602.0,137.95180722891567,46.0,102.60405965633304,464.04819277108436,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,9.0,1.6065,5.0,1.2310344827586208,3.0,1.1273684210526316,2025-10-06,v12c_tuned,90,non_event,top50
4,3F_R_A,94.0,176.20481927710844,44.0,96.17215953248804,-82.20481927710844,0.0,0.0,0.0,0.0,1.0,0.2856,1.0,0.17850000000000002,1.0,0.24620689655172415,0.0,0.0,2025-10-06,v12c_tuned,90,non_event,top50
5,3F_R_N,214.0,167.16867469879517,42.0,98.05781528067692,46.83132530120483,0.0,0.0,2.0,1.4280000000000002,7.0,1.9992,9.0,1.6065,7.0,1.723448275862069,6.0,2.254736842105263,2025-10-06,v12c_tuned,90,non_event,top50
0,2F_L_N,-162.0,195.48192771084337,32.0,97.69783987990962,-357.48192771084337,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,5.0,0.8925000000000001,5.0,1.2310344827586208,2.0,0.7515789473684211,2025-10-06,v12c_tuned,90,non_event,bottom50
1,2F_R_N,542.0,142.46987951807228,38.0,105.22955121091464,399.5301204819277,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,8.0,1.4280000000000002,8.0,1.9696551724137932,7.0,2.630526315789474,2025-10-06,v12c_tuned,90,non_event,bottom50
2,3F_L_A,-118.0,192.16867469879517,32.0,93.67181227128158,-310.16867469879514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-06,v12c_tuned,90,non_event,bottom50
3,3F_L_N,-268.0,203.46385542168676,30.0,95.44780451065417,-471.46385542168673,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,6.0,1.0710000000000002,3.0,0.7386206896551725,3.0,1.1273684210526316,2025-10-06,v12c_tuned,90,non_event,bottom50
4,3F_R_A,112.0,174.84939759036143,44.0,96.9932737503392,-62.849397590361434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17850000000000002,0.0,0.0,0.0,0.0,2025-10-06,v12c_tuned,90,non_event,bottom50
5,3F_R_N,172.0,170.33132530120483,34.0,99.3933061600424,1.6686746987951722,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,8.0,1.4280000000000002,8.0,1.9696551724137932,7.0,2.630526315789474,2025-10-06,v12c_tuned,90,non_event,bottom50
0,2F_L_N,208.0,167.62048192771084,36.0,98.14234549491006,40.37951807228916,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,7.0,1.2495,5.0,1.2310344827586208,4.0,1.5031578947368422,2025-10-06,v12d_tuned_half,90,non_event,top50
1,2F_R_N,262.0,163.55421686746988,40.0,99.56663998266971,98.44578313253012,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,7.0,1.2495,7.0,1.723448275862069,3.0,1.1273684210526316,2025-10-06,v12d_tuned_half,90,non_event,top50
2,3F_L_A,28.0,181.17469879518072,36.0,96.64352086698494,-153.17469879518072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17850000000000002,0.0,0.0,0.0,0.0,2025-10-06,v12d_tuned_half,90,non_event,top50
3,3F_L_N,602.0,137.95180722891567,46.0,102.60405965633304,464.04819277108436,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,9.0,1.6065,5.0,1.2310344827586208,3.0,1.1273684210526316,2025-10-06,v12d_tuned_half,90,non_event,top50
4,3F_R_A,94.0,176.20481927710844,44.0,96.17215953248804,-82.20481927710844,0.0,0.0,0.0,0.0,1.0,0.2856,1.0,0.17850000000000002,1.0,0.24620689655172415,0.0,0.0,2025-10-06,v12d_tuned_half,90,non_event,top50
5,3F_R_N,214.0,167.16867469879517,42.0,98.05781528067692,46.83132530120483,0.0,0.0,2.0,1.4280000000000002,7.0,1.9992,9.0,1.6065,7.0,1.723448275862069,6.0,2.254736842105263,2025-10-06,v12d_tuned_half,90,non_event,top50
0,2F_L_N,-162.0,195.48192771084337,32.0,97.69783987990962,-357.48192771084337,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,5.0,0.8925000000000001,5.0,1.2310344827586208,2.0,0.7515789473684211,2025-10-06,v12d_tuned_half,90,non_event,bottom50
1,2F_R_N,774.0,125.0,42.0,107.1763562009606,649.0,2.0,2.8560000000000003,4.0,2.8560000000000003,8.0,2.2848,9.0,1.6065,9.0,2.2158620689655173,7.0,2.630526315789474,2025-10-06,v12d_tuned_half,90,non_event,bottom50
2,3F_L_A,-118.0,192.16867469879517,32.0,93.67181227128158,-310.16867469879514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-06,v12d_tuned_half,90,non_event,bottom50
3,3F_L_N,-268.0,203.46385542168676,30.0,95.44780451065415,-471.46385542168673,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,6.0,1.0710000000000002,3.0,0.7386206896551725,3.0,1.1273684210526316,2025-10-06,v12d_tuned_half,90,non_event,bottom50
4,3F_R_A,112.0,174.84939759036143,44.0,96.9932737503392,-62.849397590361434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17850000000000002,0.0,0.0,0.0,0.0,2025-10-06,v12d_tuned_half,90,non_event,bottom50
5,3F_R_N,172.0,170.33132530120483,34.0,99.3933061600424,1.6686746987951722,1.0,1.4280000000000002,3.0,2.1420000000000003,8.0,2.2848,8.0,1.4280000000000002,8.0,1.9696551724137932,7.0,2.630526315789474,2025-10-06,v12d_tuned_half,90,non_event,bottom50
0,2F_L_N,564.0,148.34337349397592,42.0,103.3461884096375,415.65662650602405,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,11.0,1.428,8.0,1.5031578947368422,7.0,1.8860377358490565,2025-10-07,v11_seg_weights,90,event,top50
1,2F_R_N,-550.0,232.2289156626506,38.0,96.36242850294762,-782.2289156626506,0.0,0.0,0.0,0.0,1.0,0.2856,4.0,0.5192727272727272,2.0,0.37578947368421056,1.0,0.26943396226415095,2025-10-07,v11_seg_weights,90,event,top50
2,3F_L_A,160.0,178.76506024096386,46.0,98.7985250331877,-18.765060240963862,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2596363636363636,1.0,0.18789473684210528,0.0,0.0,2025-10-07,v11_seg_weights,90,event,top50
3,3F_L_N,-138.0,201.20481927710844,38.0,100.33105732889214,-339.2048192771084,0.0,0.0,1.0,0.7140000000000001,7.0,1.9992,10.0,1.298181818181818,9.0,1.6910526315789474,7.0,1.8860377358490565,2025-10-07,v11_seg_weights,90,event,top50
4,3F_R_A,568.0,148.0421686746988,60.0,101.16943010347293,419.9578313253012,0.0,0.0,0.0,0.0,1.0,0.2856,8.0,1.0385454545454544,4.0,0.7515789473684211,1.0,0.26943396226415095,2025-10-07,v11_seg_weights,90,event,top50
5,3F_R_N,-206.0,206.32530120481928,30.0,98.84449435373,-412.3253012048193,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,9.0,1.1683636363636363,7.0,1.315263157894737,5.0,1.3471698113207546,2025-10-07,v11_seg_weights,90,event,top50
0,2F_L_N,532.0,150.75301204819277,50.0,101.14859710898757,381.2469879518072,0.0,0.0,0.0,0.0,4.0,1.1424,9.0,1.1683636363636363,7.0,1.315263157894737,5.0,1.3471698113207546,2025-10-07,v11_seg_weights,90,event,bottom50
1,2F_R_N,-6.0,191.26506024096386,40.0,100.07221616166282,-197.26506024096386,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,8.0,1.0385454545454544,4.0,0.7515789473684211,2.0,0.5388679245283019,2025-10-07,v11_seg_weights,90,event,bottom50
2,3F_L_A,-146.0,201.80722891566265,30.0,96.89492818363144,-347.8072289156627,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2596363636363636,2.0,0.37578947368421056,0.0,0.0,2025-10-07,v11_seg_weights,90,event,bottom50
3,3F_L_N,966.0,118.07228915662651,48.0,111.0109957616437,847.9277108433735,3.0,4.284000000000001,5.0,3.5700000000000003,10.0,2.856,13.0,1.6876363636363636,12.0,2.254736842105263,10.0,2.6943396226415093,2025-10-07,v11_seg_weights,90,event,bottom50
4,3F_R_A,104.0,182.98192771084337,50.0,98.87917268815872,-78.98192771084337,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.38945454545454544,1.0,0.18789473684210528,0.0,0.0,2025-10-07,v11_seg_weights,90,event,bottom50
5,3F_R_N,614.0,144.57831325301206,40.0,107.46693179091243,469.4216867469879,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,13.0,1.6876363636363636,10.0,1.8789473684210527,8.0,2.1554716981132076,2025-10-07,v11_seg_weights,90,event,bottom50
0,2F_L_N,174.0,177.710843373494,36.0,100.40401161586169,-3.7108433734939865,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,10.0,1.298181818181818,7.0,1.315263157894737,7.0,1.8860377358490565,2025-10-07,v12c_tuned,90,event,top50
1,2F_R_N,-574.0,234.03614457831324,38.0,95.85224314155717,-808.0361445783133,0.0,0.0,0.0,0.0,1.0,0.2856,3.0,0.38945454545454544,2.0,0.37578947368421056,1.0,0.26943396226415095,2025-10-07,v12c_tuned,90,event,top50
2,3F_L_A,134.0,180.72289156626505,44.0,98.61920767509334,-46.72289156626505,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2596363636363636,1.0,0.18789473684210528,0.0,0.0,2025-10-07,v12c_tuned,90,event,top50
3,3F_L_N,-98.0,198.19277108433735,38.0,101.13829281648053,-296.1927710843373,0.0,0.0,1.0,0.7140000000000001,7.0,1.9992,10.0,1.298181818181818,9.0,1.6910526315789474,7.0,1.8860377358490565,2025-10-07,v12c_tuned,90,event,top50
4,3F_R_A,568.0,148.0421686746988,60.0,101.16943010347293,419.9578313253012,0.0,0.0,0.0,0.0,1.0,0.2856,8.0,1.0385454545454544,4.0,0.7515789473684211,1.0,0.26943396226415095,2025-10-07,v12c_tuned,90,event,top50
5,3F_R_N,-206.0,206.32530120481928,30.0,98.84449435373,-412.3253012048193,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,9.0,1.1683636363636363,7.0,1.315263157894737,5.0,1.3471698113207546,2025-10-07,v12c_tuned,90,event,top50
0,2F_L_N,670.0,140.36144578313252,48.0,102.20696045254188,529.6385542168675,0.0,0.0,0.0,0.0,6.0,1.7136,10.0,1.298181818181818,9.0,1.6910526315789474,7.0,1.8860377358490565,2025-10-07,v12c_tuned,90,event,bottom50
1,2F_R_N,60.0,186.29518072289156,40.0,101.15411401119276,-126.29518072289156,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,8.0,1.0385454545454544,4.0,0.7515789473684211,2.0,0.5388679245283019,2025-10-07,v12c_tuned,90,event,bottom50
2,3F_L_A,-124.0,200.15060240963857,32.0,97.01017340950932,-324.15060240963857,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2596363636363636,2.0,0.37578947368421056,0.0,0.0,2025-10-07,v12c_tuned,90,event,bottom50
3,3F_L_N,992.0,116.1144578313253,50.0,111.19547887353778,875.8855421686746,3.0,4.284000000000001,5.0,3.5700000000000003,10.0,2.856,13.0,1.6876363636363636,12.0,2.254736842105263,10.0,2.6943396226415093,2025-10-07,v12c_tuned,90,event,bottom50
4,3F_R_A,104.0,182.98192771084337,50.0,98.87917268815872,-78.98192771084337,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.38945454545454544,1.0,0.18789473684210528,0.0,0.0,2025-10-07,v12c_tuned,90,event,bottom50
5,3F_R_N,614.0,144.57831325301206,40.0,107.46693179091243,469.4216867469879,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,13.0,1.6876363636363636,10.0,1.8789473684210527,8.0,2.1554716981132076,2025-10-07,v12c_tuned,90,event,bottom50
0,2F_L_N,378.0,162.34939759036143,40.0,101.78763448459833,215.65060240963857,2.0,2.8560000000000003,3.0,2.1420000000000003,6.0,1.7136,10.0,1.298181818181818,7.0,1.315263157894737,7.0,1.8860377358490565,2025-10-07,v12d_tuned_half,90,event,top50
1,2F_R_N,-630.0,238.25301204819277,38.0,95.4957314007828,-868.2530120481928,0.0,0.0,0.0,0.0,1.0,0.2856,3.0,0.38945454545454544,2.0,0.37578947368421056,1.0,0.26943396226415095,2025-10-07,v12d_tuned_half,90,event,top50
2,3F_L_A,134.0,180.72289156626505,44.0,98.61920767509334,-46.72289156626505,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2596363636363636,1.0,0.18789473684210528,0.0,0.0,2025-10-07,v12d_tuned_half,90,event,top50
3,3F_L_N,-44.0,194.1265060240964,38.0,101.39899557292613,-238.1265060240964,0.0,0.0,1.0,0.7140000000000001,8.0,2.2848,11.0,1.428,10.0,1.8789473684210527,8.0,2.1554716981132076,2025-10-07,v12d_tuned_half,90,event,top50
4,3F_R_A,568.0,148.0421686746988,60.0,101.16943010347293,419.9578313253012,0.0,0.0,0.0,0.0,1.0,0.2856,8.0,1.0385454545454544,4.0,0.7515789473684211,1.0,0.26943396226415095,2025-10-07,v12d_tuned_half,90,event,top50
5,3F_R_N,-206.0,206.32530120481928,30.0,98.84449435373,-412.3253012048193,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,9.0,1.1683636363636363,7.0,1.315263157894737,5.0,1.3471698113207546,2025-10-07,v12d_tuned_half,90,event,top50
0,2F_L_N,412.0,159.789156626506,46.0,100.4296272021591,252.210843373494,0.0,0.0,0.0,0.0,4.0,1.1424,8.0,1.0385454545454544,7.0,1.315263157894737,5.0,1.3471698113207546,2025-10-07,v12d_tuned_half,90,event,bottom50
1,2F_R_N,90.0,184.03614457831324,42.0,101.30057564129025,-94.03614457831324,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,8.0,1.0385454545454544,4.0,0.7515789473684211,2.0,0.5388679245283019,2025-10-07,v12d_tuned_half,90,event,bottom50
2,3F_L_A,-124.0,200.15060240963857,32.0,97.01017340950932,-324.15060240963857,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2596363636363636,2.0,0.37578947368421056,0.0,0.0,2025-10-07,v12d_tuned_half,90,event,bottom50
3,3F_L_N,992.0,116.1144578313253,50.0,111.19547887353778,875.8855421686746,3.0,4.284000000000001,5.0,3.5700000000000003,10.0,2.856,13.0,1.6876363636363636,12.0,2.254736842105263,10.0,2.6943396226415093,2025-10-07,v12d_tuned_half,90,event,bottom50
4,3F_R_A,104.0,182.98192771084337,50.0,98.87917268815872,-78.98192771084337,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.38945454545454544,1.0,0.18789473684210528,0.0,0.0,2025-10-07,v12d_tuned_half,90,event,bottom50
5,3F_R_N,614.0,144.57831325301206,40.0,107.46693179091243,469.4216867469879,2.0,2.8560000000000003,4.0,2.8560000000000003,7.0,1.9992,13.0,1.6876363636363636,10.0,1.8789473684210527,8.0,2.1554716981132076,2025-10-07,v12d_tuned_half,90,event,bottom50
0,2F_L_N,482.0,108.8855421686747,36.0,100.27071188301278,373.1144578313253,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,8.0,1.2553846153846155,5.0,1.19,4.0,1.4280000000000002,2025-10-08,v11_seg_weights,90,non_event,top50
1,2F_R_N,430.0,112.8012048192771,38.0,107.3149701346207,317.19879518072287,2.0,2.8560000000000003,2.0,1.4280000000000002,7.0,1.9992,7.0,1.0984615384615386,7.0,1.666,4.0,1.4280000000000002,2025-10-08,v11_seg_weights,90,non_event,top50
2,3F_L_A,92.0,138.25301204819277,36.0,96.81038621539442,-46.25301204819277,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6276923076923078,1.0,0.238,0.0,0.0,2025-10-08,v11_seg_weights,90,non_event,top50
3,3F_L_N,-610.0,191.1144578313253,30.0,95.10817051300593,-801.1144578313254,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,5.0,0.7846153846153847,1.0,0.238,1.0,0.35700000000000004,2025-10-08,v11_seg_weights,90,non_event,top50
4,3F_R_A,674.0,94.42771084337349,48.0,100.53888833272805,579.5722891566265,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,6.0,0.9415384615384617,6.0,1.428,3.0,1.0710000000000002,2025-10-08,v11_seg_weights,90,non_event,top50
5,3F_R_N,222.0,128.46385542168676,36.0,100.60019627613188,93.53614457831324,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,9.0,1.4123076923076925,6.0,1.428,5.0,1.7850000000000001,2025-10-08,v11_seg_weights,90,non_event,top50
0,2F_L_N,178.0,131.77710843373495,34.0,103.31068994588962,46.22289156626505,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,7.0,1.0984615384615386,5.0,1.19,4.0,1.4280000000000002,2025-10-08,v11_seg_weights,90,non_event,bottom50
1,2F_R_N,222.0,128.46385542168676,34.0,95.48539821808922,93.53614457831324,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,9.0,1.4123076923076925,6.0,1.428,4.0,1.4280000000000002,2025-10-08,v11_seg_weights,90,non_event,bottom50
2,3F_L_A,-30.0,147.43975903614458,34.0,95.80151867283847,-177.43975903614458,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3138461538461539,0.0,0.0,0.0,0.0,2025-10-08,v11_seg_weights,90,non_event,bottom50
3,3F_L_N,254.0,126.05421686746988,48.0,104.77659712714623,127.94578313253012,0.0,0.0,3.0,2.1420000000000003,6.0,1.7136,8.0,1.2553846153846155,6.0,1.428,4.0,1.4280000000000002,2025-10-08,v11_seg_weights,90,non_event,bottom50
4,3F_R_A,330.0,120.33132530120481,42.0,99.33676785845047,209.6686746987952,0.0,0.0,0.0,0.0,1.0,0.2856,4.0,0.6276923076923078,2.0,0.476,0.0,0.0,2025-10-08,v11_seg_weights,90,non_event,bottom50
5,3F_R_N,-130.0,154.96987951807228,36.0,98.59478114338381,-284.9698795180723,0.0,0.0,2.0,1.4280000000000002,4.0,1.1424,10.0,1.5692307692307694,5.0,1.19,4.0,1.4280000000000002,2025-10-08,v11_seg_weights,90,non_event,bottom50
0,2F_L_N,460.0,110.5421686746988,36.0,99.75467306439545,349.4578313253012,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,9.0,1.4123076923076925,6.0,1.428,4.0,1.4280000000000002,2025-10-08,v12c_tuned,90,non_event,top50
1,2F_R_N,474.0,109.48795180722891,40.0,107.25875203585636,364.5120481927711,2.0,2.8560000000000003,2.0,1.4280000000000002,6.0,1.7136,6.0,0.9415384615384617,6.0,1.428,4.0,1.4280000000000002,2025-10-08,v12c_tuned,90,non_event,top50
2,3F_L_A,92.0,138.25301204819277,36.0,96.81038621539442,-46.25301204819277,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6276923076923078,1.0,0.238,0.0,0.0,2025-10-08,v12c_tuned,90,non_event,top50
3,3F_L_N,-496.0,182.53012048192772,32.0,96.15107032258011,-678.5301204819277,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,6.0,0.9415384615384617,2.0,0.476,1.0,0.35700000000000004,2025-10-08,v12c_tuned,90,non_event,top50
4,3F_R_A,674.0,94.42771084337349,48.0,100.53888833272805,579.5722891566265,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,6.0,0.9415384615384617,6.0,1.428,3.0,1.0710000000000002,2025-10-08,v12c_tuned,90,non_event,top50
5,3F_R_N,222.0,128.46385542168676,36.0,100.60019627613188,93.53614457831324,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,9.0,1.4123076923076925,6.0,1.428,5.0,1.7850000000000001,2025-10-08,v12c_tuned,90,non_event,top50
0,2F_L_N,130.0,135.39156626506025,36.0,99.97522560978483,-5.3915662650602485,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,8.0,1.2553846153846155,5.0,1.19,3.0,1.0710000000000002,2025-10-08,v12c_tuned,90,non_event,bottom50
1,2F_R_N,52.0,141.26506024096386,32.0,95.74902645758088,-89.26506024096386,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,9.0,1.4123076923076925,6.0,1.428,3.0,1.0710000000000002,2025-10-08,v12c_tuned,90,non_event,bottom50
2,3F_L_A,-30.0,147.43975903614458,34.0,95.80151867283847,-177.43975903614458,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3138461538461539,0.0,0.0,0.0,0.0,2025-10-08,v12c_tuned,90,non_event,bottom50
3,3F_L_N,254.0,126.05421686746988,48.0,104.77659712714622,127.94578313253012,0.0,0.0,3.0,2.1420000000000003,6.0,1.7136,8.0,1.2553846153846155,6.0,1.428,4.0,1.4280000000000002,2025-10-08,v12c_tuned,90,non_event,bottom50
4,3F_R_A,330.0,120.33132530120481,42.0,99.33676785845047,209.6686746987952,0.0,0.0,0.0,0.0,1.0,0.2856,4.0,0.6276923076923078,2.0,0.476,0.0,0.0,2025-10-08,v12c_tuned,90,non_event,bottom50
5,3F_R_N,-130.0,154.96987951807228,36.0,98.59478114338381,-284.9698795180723,0.0,0.0,2.0,1.4280000000000002,4.0,1.1424,10.0,1.5692307692307694,5.0,1.19,4.0,1.4280000000000002,2025-10-08,v12c_tuned,90,non_event,bottom50
0,2F_L_N,420.0,113.55421686746988,36.0,99.0412200059981,306.4457831325301,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,8.0,1.2553846153846155,5.0,1.19,4.0,1.4280000000000002,2025-10-08,v12d_tuned_half,90,non_event,top50
1,2F_R_N,522.0,105.87349397590361,40.0,107.78258299277219,416.1265060240964,2.0,2.8560000000000003,2.0,1.4280000000000002,7.0,1.9992,7.0,1.0984615384615386,7.0,1.666,4.0,1.4280000000000002,2025-10-08,v12d_tuned_half,90,non_event,top50
2,3F_L_A,92.0,138.25301204819277,36.0,96.81038621539442,-46.25301204819277,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6276923076923078,1.0,0.238,0.0,0.0,2025-10-08,v12d_tuned_half,90,non_event,top50
3,3F_L_N,-610.0,191.1144578313253,30.0,95.10817051300596,-801.1144578313254,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,5.0,0.7846153846153847,1.0,0.238,1.0,0.35700000000000004,2025-10-08,v12d_tuned_half,90,non_event,top50
4,3F_R_A,674.0,94.42771084337349,48.0,100.53888833272805,579.5722891566265,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,6.0,0.9415384615384617,6.0,1.428,3.0,1.0710000000000002,2025-10-08,v12d_tuned_half,90,non_event,top50
5,3F_R_N,222.0,128.46385542168676,36.0,100.60019627613188,93.53614457831324,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,9.0,1.4123076923076925,6.0,1.428,5.0,1.7850000000000001,2025-10-08,v12d_tuned_half,90,non_event,top50
0,2F_L_N,230.0,127.86144578313252,36.0,103.34274844797949,102.13855421686748,2.0,2.8560000000000003,2.0,1.4280000000000002,4.0,1.1424,8.0,1.2553846153846155,6.0,1.428,4.0,1.4280000000000002,2025-10-08,v12d_tuned_half,90,non_event,bottom50
1,2F_R_N,48.0,141.56626506024097,32.0,94.32695745137659,-93.56626506024097,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,8.0,1.2553846153846155,5.0,1.19,3.0,1.0710000000000002,2025-10-08,v12d_tuned_half,90,non_event,bottom50
