test_date,variant,window,component,event_type,avg_diff,win_rate,payout_rate,hit@50,lift@50
2025-10-06,v11_seg_weights,90,c1,non_event,-156.0,32.0,93.59757742413476,4.0,1.1424
2025-10-06,v11_seg_weights,90,c2,non_event,274.0,48.0,99.44845004860981,2.0,0.5712
2025-10-06,v11_seg_weights,90,c3,non_event,738.0,50.0,104.0538489896104,8.0,2.2848
2025-10-06,v11_seg_weights,90,c4,non_event,338.0,38.0,100.48730530973867,5.0,1.428
2025-10-06,v11_seg_weights,90,c5,non_event,450.0,46.0,102.22336087960748,4.0,1.1424
2025-10-06,v11_seg_weights,90,c6,non_event,-30.0,42.0,97.90193449904669,2.0,0.5712
2025-10-06,v11_seg_weights,90,hist_diff,non_event,58.0,40.0,97.86442531131063,1.0,0.2856
2025-10-06,v11_seg_weights,90,hist_payout,non_event,100.0,40.0,99.28579383237356,3.0,0.8568
2025-10-06,v11_seg_weights,90,hist_winrate,non_event,-50.0,36.0,96.99555422199805,0.0,0.0
2025-10-06,v11_seg_weights,90,hist_hit_an,non_event,740.0,52.0,107.46322615835494,5.0,1.428
2025-10-06,v12c_tuned,90,c1,non_event,-46.0,36.0,95.12584805590801,4.0,1.1424
2025-10-06,v12c_tuned,90,c2,non_event,210.0,46.0,98.95267679387693,2.0,0.5712
2025-10-06,v12c_tuned,90,c3,non_event,708.0,50.0,104.12331665648371,8.0,2.2848
2025-10-06,v12c_tuned,90,c4,non_event,338.0,38.0,100.48730530973867,5.0,1.428
2025-10-06,v12c_tuned,90,c5,non_event,450.0,46.0,102.3142149935454,5.0,1.428
2025-10-06,v12c_tuned,90,c6,non_event,130.0,44.0,99.1917690166961,2.0,0.5712
2025-10-06,v12c_tuned,90,hist_diff,non_event,58.0,40.0,97.86442531131063,1.0,0.2856
2025-10-06,v12c_tuned,90,hist_payout,non_event,100.0,40.0,99.28579383237356,3.0,0.8568
2025-10-06,v12c_tuned,90,hist_winrate,non_event,144.0,44.0,98.74277526822426,0.0,0.0
