metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
critical_miss_rate,mannwhitneyu,57,57,57,0.017543859649122806,0.017543859649122806,0.0,-0.05263157894736842,0.05263157894736842,1.0,0.0,negligible,anomaly_direction,anomaly,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,57,57,57,0.9824561403508771,0.9824561403508771,0.0,-0.052631578947368474,0.052631578947368474,1.0,0.0,negligible,anomaly_direction,anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,57,57,57,1098.2456140350878,1215.7894736842106,-117.54385964912285,-726.3157894736842,391.2280701754386,0.916511907863894,-0.023439120535965,negligible,anomaly_direction,anomaly,1.0,1.0,False,False,False
critical_miss_rate,wilcoxon,375,375,375,0.008,0.010666666666666666,-0.002666666666666666,-0.013333333333333334,0.008,0.6547208460185769,-0.027698005111911707,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,wilcoxon,375,375,375,0.9946666666666667,0.9946666666666667,0.0,-0.008,0.008,1.0,0.0,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
loss_value,wilcoxon,375,375,375,826.6666666666666,861.3333333333334,-34.66666666666674,-412.00666666666666,394.93333333333334,0.08099497615311325,-0.009931622895863142,negligible,anomaly_direction,normal,1.0,0.971939713837359,False,False,False
critical_miss_rate,wilcoxon,423,423,420,0.002364066193853428,0.004728132387706856,-0.002364066193853428,-0.009523809523809525,0.004761904761904762,0.5637028616507731,-0.03973081763501016,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,423,423,420,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,423,423,420,834.0425531914893,813.4751773049645,20.567375886524815,-294.5238095238095,382.8749999999997,0.11688892728433464,0.00566164382736044,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
critical_miss_rate,mannwhitneyu,9,9,6,0.3333333333333333,0.3333333333333333,0.0,-0.4444444444444444,0.4444444444444445,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,9,9,6,0.6666666666666666,0.6666666666666666,0.0,-0.4444444444444444,0.4444444444444444,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
