hall,axis,axis_level,n_days,budget_index_sum,budget_index_mean,budget_abs_sum,budget_abs_share,under_budget_days,balanced_days,over_budget_days,dominant_regime
レイトギャップ,day_of_week,日,67,-212.0609108172258,-3.1650882211526237,313.09598005064686,0.165392574379983,19,37,11,balanced
レイトギャップ,day_of_week,木,66,-134.02371571685023,-2.030662359346216,287.31790522025176,0.15177533739703222,16,33,17,balanced
レイトギャップ,day_of_week,水,67,-146.85423595612056,-2.1918542680017996,280.09773065978055,0.14796128888118726,19,36,12,balanced
レイトギャップ,day_of_week,土,68,-86.35412912252565,-1.2699136635665536,266.0330308011611,0.14053162811990066,11,37,20,balanced
レイトギャップ,day_of_week,火,67,-91.93089141967494,-1.3721028570100737,258.7809228037318,0.1367007108044421,10,39,18,balanced
レイトギャップ,day_of_week,月,67,-88.08673042117374,-1.314727319719011,250.59340238328232,0.13237566300310089,12,41,14,balanced
レイトギャップ,day_of_week,金,67,-84.59984208050396,-1.2626842101567755,237.1284107968957,0.1252627974143538,7,42,18,balanced
レイトギャップ,dd,23,16,-83.24946849412358,-5.2030917808827235,83.24946849412358,0.04397643146929295,6,10,0,balanced
レイトギャップ,dd,19,15,73.67756601051462,4.911837734034308,73.67756601051462,0.03892008551038875,0,1,14,over_budget
レイトギャップ,dd,8,15,-65.06357762674267,-4.337571841782845,73.44604543133916,0.038797785043274545,4,10,1,balanced
レイトギャップ,dd,5,15,-54.52503337515024,-3.6350022250100156,73.21469352156687,0.038675573675569425,5,8,2,balanced
レイトギャップ,dd,13,15,-67.05670401779156,-4.470446934519438,72.76802709808808,0.03843962267531607,8,6,1,under_budget
レイトギャップ,dd,20,16,-59.284900637981785,-3.7053062898738616,72.44415191977531,0.0382685360024362,5,9,2,balanced
レイトギャップ,dd,16,15,49.6580065173168,3.31053376782112,68.71824362138392,0.03630032943116368,0,6,9,over_budget
レイトギャップ,dd,28,16,-59.835565765981926,-3.7397228603738704,68.61521795500033,0.03624590624697703,6,9,1,balanced
レイトギャップ,dd,15,15,-68.10415747371124,-4.540277164914083,68.57836887650052,0.03622644076563924,4,11,0,balanced
レイトギャップ,dd,18,15,-36.22005678970821,-2.414670452647214,67.39245433351694,0.03559998283658187,4,8,3,balanced
レイトギャップ,dd,2,16,-42.4007655178345,-2.6500478448646563,66.12161638165665,0.03492866421906414,4,9,3,balanced
レイトギャップ,dd,22,16,-45.68983469632861,-2.855614668520538,65.12694904222337,0.03440323239495083,4,9,3,balanced
レイトギャップ,dd,27,16,-32.92534799596094,-2.057834249747559,64.53414977225522,0.034090086894536714,3,10,3,balanced
レイトギャップ,dd,1,16,-60.59909631496442,-3.7874435196852763,64.10500533267029,0.03386339186117242,3,13,0,balanced
レイトギャップ,dd,25,16,-38.654695772381096,-2.4159184857738185,64.05056872646203,0.03383463578950444,4,8,4,balanced
レイトギャップ,dd,26,16,59.211628858545325,3.700726803659083,63.706019487823696,0.033652628069156705,0,3,13,over_budget
レイトギャップ,dd,6,15,56.099602835411915,3.739973522360794,61.95082443853049,0.03272544839826267,0,5,10,over_budget
レイトギャップ,dd,10,14,-48.17140561974857,-3.440814687124898,61.14214684655758,0.03229826543424579,5,7,2,balanced
レイトギャップ,dd,29,15,-47.12517284774497,-3.1416781898496646,58.42491457560592,0.030862890759654423,4,10,1,balanced
レイトギャップ,dd,12,14,-30.249392407733964,-2.1606708862667117,53.452487165791574,0.02823621196903644,3,7,4,balanced
レイトギャップ,dd,17,15,-14.248363765709124,-0.9498909177139416,53.355232896661946,0.028184837518498332,2,7,6,balanced
レイトギャップ,dd,24,16,-27.3223040910082,-1.7076440056880124,53.23767728599479,0.028122738908743245,2,11,3,balanced
レイトギャップ,dd,9,15,-32.83477939562662,-2.1889852930417746,52.93929778586962,0.027965120297159883,3,9,3,balanced
レイトギャップ,dd,31,9,-31.089325640543322,-3.454369515615925,52.58095975543022,0.027775828664149974,3,4,2,balanced
レイトギャップ,dd,4,16,-41.71058063800989,-2.606911289875618,52.39527611235813,0.027677741503327982,2,13,1,balanced
レイトギャップ,dd,11,14,-44.72905179708918,-3.1949322712206554,48.607916049670095,0.025677073111576097,2,11,1,balanced
レイトギャップ,dd,14,15,-42.49139155222844,-2.8327594368152296,48.128452080898434,0.025423796847521985,4,10,1,balanced
レイトギャップ,dd,7,15,-18.77658507279083,-1.2517723381860553,47.24260226807831,0.02495584775078607,1,12,2,balanced
レイトギャップ,dd,3,16,-16.475140323278197,-1.0296962702048873,46.832057791287006,0.024738978125366372,2,10,4,balanced
レイトギャップ,dd,30,15,26.80378921187941,1.7869192807919605,46.63894329080921,0.024636965623069277,0,8,7,balanced
レイトギャップ,dd,21,16,-0.5283513375708795,-0.03302195859817997,46.37004836730615,0.02449492220357636,1,11,4,balanced
レイトギャップ,dd_bucket,22-28,112,-228.46558795723905,-2.0398713210467774,462.52005076388303,0.24432565977316192,25,60,27,balanced
レイトギャップ,dd_bucket,15-21,107,-55.050257476849815,-0.5144883876341104,450.5360660256594,0.23799513426828445,16,53,38,balanced
レイトギャップ,dd_bucket,1-7,109,-178.38759840661615,-1.6365834716203316,411.8620758461478,0.2175656455335491,17,70,22,balanced
レイトギャップ,dd_bucket,8-14,102,-330.596302416961,-3.2411402197741275,410.4843724582145,0.2168378753781308,29,60,13,balanced
レイトギャップ,dd_bucket,29-31,39,-51.41070927640889,-1.318223314779715,157.64481762184536,0.08327568504687369,7,22,10,balanced
レイトギャップ,is_x_day,0,423,-1008.8796937453491,-2.3850583776485794,1698.672295168012,0.8973215941014169,94,251,78,balanced
レイトギャップ,is_x_day,1,46,164.96923821127402,3.5862877872016092,194.3750875477381,0.10267840589858306,0,14,32,over_budget
