month,expert,precision,recall,f1,hit_at_2,hit_at_3,n_days
2026-05,2F_N,0.8,0.8,0.8,1.0,1.0,5
2026-05,3F_A,0.7,0.7,0.7,1.0,1.0,5
2026-05,3F_N,0.8,0.8,0.8,1.0,1.0,5
