hall,date,axis,axis_value,n_machines,total_games,total_diff,avg_diff,plus_rate,hit104_rate,games_share,share_of_total_diff,excess_vs_hall_day,hit104_lift
楽園,20250101,machine_name,グランベルム,2,1764,-47,-23.5,0.5,0.5,0.0014422098186363923,-0.00080036782861911,-161.34741784037558,0.176056338028169
楽園,20250101,machine_name,コードギアス反逆のルルーシュ3,1,1571,-48,-48.0,0.0,0.0,0.0012844170210191453,-0.0008173969313556869,-185.84741784037558,-0.323943661971831
楽園,20250101,machine_name,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,2,5129,-2475,-1237.5,0.0,0.0,0.004193364036159896,-0.0421470292730276,-1375.3474178403756,-0.323943661971831
楽園,20250101,machine_name,ゴジラ対エヴァンゲリオン,3,2480,4239,1413.0,0.6666666666666666,0.3333333333333333,0.0020275965704185106,0.0721863665003491,1275.1525821596244,0.009389671361502316
楽園,20250101,machine_name,ゴッドイーター リザレクション,6,25150,-12140,-2023.3333333333333,0.0,0.0,0.02056211844597804,-0.20673330722204247,-2161.180751173709,-0.323943661971831
楽園,20250101,machine_name,ゴーゴージャグラー3,14,43276,-3376,-241.14285714285714,0.21428571428571427,0.21428571428571427,0.03538156015380301,-0.05749025083868331,-378.9902749832327,-0.10965794768611672
楽園,20250101,machine_name,ゴールデンカムイ,2,5571,2667,1333.5,0.5,0.5,0.004554734070081259,0.04541661699845035,1195.6525821596244,0.176056338028169
楽園,20250101,machine_name,シャア専用パチスロ 逆襲の赤い彗星,1,1000,-142,-142.0,0.0,0.0,0.0008175792622655284,-0.002418132588593907,-279.84741784037556,-0.323943661971831
楽園,20250101,machine_name,ジャグラーガールズ,4,13695,-522,-130.5,0.25,0.25,0.011196747996726413,-0.008889191628493096,-268.34741784037556,-0.073943661971831
楽園,20250101,machine_name,スマスロキングパルサー,5,4555,573,114.6,0.6,0.6,0.0037240735396194824,0.009757675868058513,-23.24741784037559,0.276056338028169
楽園,20250101,machine_name,スマスロ北斗の拳,20,61267,-2945,-147.25,0.25,0.2,0.05009062866122213,-0.0501507075592187,-285.09741784037556,-0.12394366197183099
楽園,20250101,machine_name,スマスロ炎炎ノ消防隊,1,2757,191,191.0,1.0,0.0,0.002254066026066062,0.003252558622686171,53.152582159624416,-0.323943661971831
楽園,20250101,machine_name,スマスロ真・北斗無双,1,1869,2048,2048.0,1.0,1.0,0.0015280556411742727,0.03487560240450931,1910.1525821596244,0.676056338028169
楽園,20250101,machine_name,スーパー海物語 IN JAPAN祭,1,2833,143,143.0,1.0,0.0,0.0023162020499982424,0.0024351616913304837,5.152582159624416,-0.323943661971831
楽園,20250101,machine_name,ソードアート・オンライン,4,7546,-2761,-690.25,0.0,0.0,0.006169453113055678,-0.04701735265568857,-828.0974178403756,-0.323943661971831
楽園,20250101,machine_name,ゾンビランドサガ,2,8258,2429,1214.5,0.5,0.5,0.006751569547788734,0.041363690547145074,1076.6525821596244,0.176056338028169
楽園,20250101,machine_name,ダンジョンに出会いを求めるのは間違っているだろうか2,4,5563,-4047,-1011.75,0.0,0.0,0.004548193435983135,-0.06891677877492634,-1149.5974178403756,-0.323943661971831
楽園,20250101,machine_name,ダンベル何キロ持てる？,15,42248,625,41.666666666666664,0.4,0.4,0.03454108867219405,0.010643189210360506,-96.18075117370893,0.07605633802816902
楽園,20250101,machine_name,ドリフターズ,2,1665,-1285,-642.5,0.0,0.0,0.0013612694716721048,-0.0218823970165012,-780.3474178403756,-0.323943661971831
楽園,20250101,machine_name,ニューゲッターマウス,3,6204,-238,-79.33333333333333,0.3333333333333333,0.0,0.0050722617430953385,-0.004052926451305281,-217.18075117370893,-0.323943661971831
楽園,20250101,machine_name,ニューパルサーSP4 with 太鼓の達人,2,4263,905,452.5,0.5,0.5,0.003485340395037948,0.015411337976602013,314.65258215962444,0.176056338028169
楽園,20250101,machine_name,ハイパーラッシュ,2,10941,811,405.5,0.5,0.5,0.008945134708447147,0.013810602319363792,267.65258215962444,0.176056338028169
楽園,20250101,machine_name,ハッピージャグラーVIII,6,18293,-2188,-364.6666666666667,0.3333333333333333,0.0,0.014955977444623313,-0.03725967678763006,-502.5140845070423,-0.323943661971831
楽園,20250101,machine_name,ハードボイルド,2,4420,3192,1596.0,0.5,0.5,0.003613700339213636,0.05435689593515318,1458.1525821596244,0.176056338028169
楽園,20250101,machine_name,バイオハザード RE:2,2,1141,-713,-356.5,0.0,0.0,0.000932857938244968,-0.012141750251179265,-494.34741784037556,-0.323943661971831
楽園,20250101,machine_name,バジリスク絆2,2,2357,-571,-285.5,0.0,0.0,0.0019270343211598507,-0.009723617662585358,-423.34741784037556,-0.323943661971831
楽園,20250101,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3,5310,-95,-31.666666666666668,0.3333333333333333,0.3333333333333333,0.004341345882629956,-0.001617764759974797,-169.51408450704224,0.009389671361502316
楽園,20250101,machine_name,バンドリ！,3,2645,-427,-142.33333333333334,0.3333333333333333,0.3333333333333333,0.002162497148692323,-0.007271426868518298,-280.1807511737089,0.009389671361502316
楽園,20250101,machine_name,バーサスリヴァイズ,6,20126,1096,182.66666666666666,0.6666666666666666,0.3333333333333333,0.016454600232356027,0.018663896599288184,44.81924882629107,0.009389671361502316
楽園,20250101,machine_name,ピンクパンサーSP,2,1172,286,143.0,0.5,0.5,0.0009582028953751993,0.004870323382660967,5.152582159624416,0.176056338028169
楽園,20250101,machine_name,ファミスタ回胴版!!,5,8928,2621,524.2,0.4,0.4,0.007299347653506638,0.04463327827256782,386.3525821596245,0.07605633802816902
楽園,20250101,machine_name,ファンキージャグラー2,6,23306,2145,357.5,0.5,0.3333333333333333,0.01905450228636041,0.036527425369957255,219.65258215962442,0.009389671361502316
楽園,20250101,machine_name,フレームアームズ・ガール,1,891,191,191.0,1.0,1.0,0.0007284631226785859,0.003252558622686171,53.152582159624416,0.676056338028169
楽園,20250101,machine_name,ペルソナ5,3,3541,-904,-301.3333333333333,0.0,0.0,0.0028950481676822365,-0.015394308873865436,-439.1807511737089,-0.323943661971831
楽園,20250101,machine_name,マイジャグラーV,19,82775,-994,-52.31578947368421,0.42105263157894735,0.2631578947368421,0.06767512343402912,-0.01692692812015735,-190.1632073140598,-0.06078576723498891
楽園,20250101,machine_name,マクロスデルタ,1,769,191,191.0,1.0,1.0,0.0006287184526821914,0.003252558622686171,53.152582159624416,0.676056338028169
楽園,20250101,machine_name,マクロスフロンティア4,1,594,1524,1524.0,1.0,1.0,0.0004856420817857239,0.02595235257054306,1386.1525821596244,0.676056338028169
楽園,20250101,machine_name,マジカルハロウィン8,3,5646,-856,-285.3333333333333,0.3333333333333333,0.3333333333333333,0.004616052514751174,-0.014576911942509749,-423.1807511737089,0.009389671361502316
楽園,20250101,machine_name,マッピー,2,3766,1858,929.0,1.0,1.0,0.0030790035016919804,0.031640072884559715,791.1525821596244,0.676056338028169
楽園,20250101,machine_name,モモキュンソード,1,738,-285,-285.0,0.0,0.0,0.0006033734955519601,-0.004853294279924391,-422.84741784037556,-0.323943661971831
楽園,20250101,machine_name,モンキーターンV,11,66086,17624,1602.1818181818182,0.45454545454545453,0.2727272727272727,0.054030543126079716,0.3001209066294297,1464.3344003414427,-0.05121638924455829
楽園,20250101,machine_name,モンキーターンⅣ,1,1955,810,810.0,1.0,1.0,0.0015983674577291081,0.013793573216627216,672.1525821596244,0.676056338028169
楽園,20250101,machine_name,モンスターハンターライズ,5,28769,4668,933.6,0.6,0.4,0.02352093779611699,0.07949185157434055,795.7525821596245,0.07605633802816902
楽園,20250101,machine_name,モンスターハンターワールド:アイスボーン,2,3118,715,357.5,0.5,0.5,0.0025492121397439177,0.012175808456652419,219.65258215962442,0.176056338028169
楽園,20250101,machine_name,ラブ嬢3～Wご指名はいかがですか?～,4,8522,-2381,-595.25,0.25,0.25,0.006967410473026834,-0.04054629361578938,-733.0974178403756,-0.073943661971831
楽園,20250101,machine_name,ワンパンマン,2,1883,-1666,-833.0,0.0,0.0,0.0015395017508459902,-0.028370485159136965,-970.8474178403756,-0.323943661971831
楽園,20250101,machine_name,ワードオブライツII,2,4281,1048,524.0,0.5,0.5,0.0035000568217587276,0.017846499667932496,386.15258215962444,0.176056338028169
楽園,20250101,machine_name,一方通行 とある魔術の禁書目録,4,9197,-5046,-1261.5,0.25,0.25,0.007519276475056066,-0.08592885240876658,-1399.3474178403756,-0.073943661971831
楽園,20250101,machine_name,主役は銭形4,2,1386,-1095,-547.5,0.0,0.0,0.0011331648575000225,-0.018646867496551606,-685.3474178403756,-0.323943661971831
楽園,20250101,machine_name,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,13,70313,14338,1102.923076923077,0.6923076923076923,0.6153846153846154,0.0574864506676761,0.2441632750370383,965.0756590827013,0.2914409534127844
楽園,20250101,machine_name,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,1,591,-523,-523.0,0.0,0.0,0.00048318934399892735,-0.008906220731229672,-660.8474178403756,-0.323943661971831
楽園,20250101,machine_name,劇場版魔法少女まどか☆マギカ[新編]叛逆の物語,2,3763,191,95.5,0.5,0.5,0.003076550763905184,0.003252558622686171,-42.347417840375584,0.176056338028169
楽園,20250101,machine_name,南国育ち,2,2402,-3332,-1666.0,0.0,0.0,0.0019638253879617996,-0.05674097031827393,-1803.8474178403756,-0.323943661971831
楽園,20250101,machine_name,忍魂参 ～奥義皆伝ノ章～,3,4767,8859,2953.0,0.3333333333333333,0.3333333333333333,0.0038974003432197743,0.15086082114333396,2815.152582159624,0.009389671361502316
楽園,20250101,machine_name,戦国†恋姫,2,6090,429,214.5,0.5,0.5,0.0049790577071970685,0.0073054850739914514,76.65258215962442,0.176056338028169
楽園,20250101,machine_name,戦国乙女4 戦乱に閃く炯眼の軍師,7,27413,-3758,-536.8571428571429,0.2857142857142857,0.14285714285714285,0.02241230031648493,-0.06399536808405565,-674.7045606975184,-0.18108651911468815
楽園,20250101,machine_name,戦姫絶唱シンフォギア 勇気の歌,3,4753,3145,1048.3333333333333,1.0,1.0,0.003885954233548057,0.053556528106534065,910.4859154929577,0.676056338028169
楽園,20250101,machine_name,押忍!番長ZERO,4,7682,1287,321.75,0.5,0.5,0.00628064389272379,0.021916455221974353,183.90258215962442,0.176056338028169
楽園,20250101,machine_name,押忍！番長4,5,13001,-235,-47.0,0.4,0.4,0.010629347988714136,-0.00400183914309555,-184.84741784037558,0.07605633802816902
楽園,20250101,machine_name,新ハナビ,10,32217,3957,395.7,0.5,0.5,0.026339951092408533,0.06738415952863444,257.8525821596244,0.176056338028169
楽園,20250101,machine_name,新鬼武者2,5,6410,-2332,-466.4,0.2,0.2,0.005240683071122037,-0.03971186758169712,-604.2474178403755,-0.12394366197183099
楽園,20250101,machine_name,桃太郎電鉄 ～パチスロも定番!～,3,5530,-4619,-1539.6666666666667,0.0,0.0,0.004521213320328373,-0.07865742554024828,-1677.5140845070423,-0.323943661971831
楽園,20250101,machine_name,沖ドキ!BLACK,2,4296,-1428,-714.0,0.0,0.0,0.0035123205106927105,-0.024317558707831685,-851.8474178403756,-0.323943661971831
楽園,20250101,machine_name,沖ドキ!GOLD‐30,9,17529,-4522,-502.44444444444446,0.6666666666666666,0.6666666666666666,0.014331346888252449,-0.07700560257480034,-640.29186228482,0.34272300469483563
楽園,20250101,machine_name,炎炎ノ消防隊,4,3356,2954,738.5,0.75,0.75,0.0027437960041631136,0.050303969483847896,600.6525821596244,0.426056338028169
楽園,20250101,machine_name,犬夜叉,1,2836,-2238,-2238.0,0.0,0.0,0.002318654787785039,-0.0381111319244589,-2375.847417840376,-0.323943661971831
楽園,20250101,machine_name,甲鉄城のカバネリ,5,20245,9431,1886.2,0.6,0.6,0.016551892164565624,0.1606014679086559,1748.3525821596245,0.276056338028169
楽園,20250101,machine_name,痛いのは嫌なので防御力に極振りしたいと思います。,9,20005,5003,555.8888888888889,0.6666666666666666,0.2222222222222222,0.016355673141621896,0.08519660099109377,418.04147104851336,-0.10172143974960879
楽園,20250101,machine_name,聖戦士ダンバイン,4,21479,-3379,-844.75,0.25,0.0,0.017560784974201285,-0.05754133814689304,-982.5974178403756,-0.323943661971831
楽園,20250101,machine_name,蛇喰夢子という女,1,1599,477,477.0,1.0,1.0,0.00130730924036258,0.008122882005347139,339.15258215962444,0.676056338028169
楽園,20250101,machine_name,鉄拳5,1,686,96,96.0,1.0,1.0,0.0005608593739141525,0.0016347938627113737,-41.847417840375584,0.676056338028169
楽園,20250101,machine_name,閃乱カグラ2 SHINOVI MASTER,2,1744,-332,-166.0,0.0,0.0,0.0014258582333910818,-0.005653662108543501,-303.84741784037556,-0.323943661971831
楽園,20250101,machine_name,革命機ヴァルヴレイヴ,12,35013,10623,885.25,0.5833333333333334,0.5,0.028625902709702947,0.18090015837065546,747.4025821596244,0.176056338028169
楽園,20250101,machine_name,頭文字D,4,7664,-617,-154.25,0.25,0.25,0.006265927466003011,-0.010506956388467891,-292.09741784037556,-0.073943661971831
楽園,20250101,machine_name,頭文字D 2nd,4,9938,-3569,-892.25,0.0,0.0,0.008125102708394822,-0.060776867666842635,-1030.0974178403756,-0.323943661971831
楽園,20250101,machine_name,鬼武者3,4,6833,-5046,-1261.5,0.0,0.0,0.005586519099060356,-0.08592885240876658,-1399.3474178403756,-0.323943661971831
楽園,20250101,machine_name,魔法少女育成計画,1,717,-857,-857.0,0.0,0.0,0.000586204331044384,-0.014593941045246327,-994.8474178403756,-0.323943661971831
楽園,20250101,machine_name,麻雀格闘倶楽部参,1,497,-95,-95.0,0.0,0.0,0.00040633689334596766,-0.001617764759974797,-232.84741784037558,-0.323943661971831
楽園,20250101,section,1000-1059,56,227559,2072,37.0,0.30357142857142855,0.21428571428571427,0.1860475193418814,0.03528430087018715,-100.84741784037558,-0.10965794768611672
楽園,20250101,section,1100-1216,105,354617,-7201,-68.58095238095238,0.4,0.2761904761904762,0.28992750524681493,-0.1226265688060896,-206.42837022132795,-0.04775318578135479
楽園,20250101,section,2000-2077,65,157304,22641,348.32307692307694,0.38461538461538464,0.3384615384615385,0.1286084882714167,0.3855559150588356,210.47565908270136,0.014517876489707482
楽園,20250101,section,2080-2090,11,45950,15479,1407.1818181818182,0.5454545454545454,0.5454545454545454,0.03756776710110103,0.26359348125947246,1269.3344003414427,0.22151088348271442
楽園,20250101,section,2100-2240,116,319154,13085,112.80172413793103,0.4396551724137931,0.35344827586206895,0.2609336918690925,0.22282580930810755,-25.045693702444552,0.029504613890237952
楽園,20250101,section,3107-3266,73,118539,12647,173.24657534246575,0.3972602739726027,0.3835616438356164,0.09691502816969348,0.2153670623094869,35.39915750209016,0.05961798186378542
楽園,20250102,atype,A,118,331720,-14331,-121.44915254237289,0.3135593220338983,0.22033898305084745,0.316829035339064,0.18838979374531686,54.2344502289897,-0.047559400320977024
楽園,20250102,atype,N,315,715280,-61740,-196.0,0.3142857142857143,0.2857142857142857,0.683170964660936,0.8116102062546832,-20.316397228637413,0.01781590234246122
楽園,20250102,dd,2,433,1047000,-76071,-175.6836027713626,0.3140877598152425,0.2678983833718245,1.0,1.0,0.0,0.0
楽園,20250102,event_type,weekday,433,1047000,-76071,-175.6836027713626,0.3140877598152425,0.2678983833718245,1.0,1.0,0.0,0.0
楽園,20250102,kakuban_bin,0-2,128,300314,-3614,-28.234375,0.3671875,0.296875,0.2868328557784145,0.0475082488727636,147.4492277713626,0.028976616628175522
楽園,20250102,kakuban_bin,3-5,127,299140,-22999,-181.09448818897638,0.2755905511811024,0.25196850393700787,0.2857115568290353,0.30233597560174047,-5.410885417613798,-0.015929879434816607
楽園,20250102,kakuban_bin,6-9,178,447546,-49458,-277.85393258426967,0.30337078651685395,0.25842696629213485,0.42745558739255013,0.650155775525496,-102.17032981290708,-0.009471417079689626
楽園,20250102,machine_category,at_smart,114,304111,-6385,-56.00877192982456,0.3157894736842105,0.2807017543859649,0.29045940783190066,0.08393474517227327,119.67483084153803,0.012803371014140419
楽園,20250102,machine_category,hana_oki,37,78991,-2604,-70.37837837837837,0.2972972972972973,0.24324324324324326,0.0754450811843362,0.03423117876720432,105.30522439298421,-0.02465514012858122
楽園,20250102,machine_category,juggler,81,252729,-11727,-144.77777777777777,0.32098765432098764,0.20987654320987653,0.2413839541547278,0.15415861497811256,30.905824993584815,-0.058021840161947946
楽園,20250102,machine_category,other,201,411169,-55355,-275.39800995024876,0.31343283582089554,0.2885572139303483,0.39271155682903536,0.7276754610824099,-99.71440717888618,0.0206588305585238
楽園,20250102,machine_name,A‐SLOT+ この素晴らしい世界に祝福を！,6,9646,-2760,-460.0,0.3333333333333333,0.3333333333333333,0.009212989493791787,0.03628189454588476,-284.3163972286374,0.06543494996150884
楽園,20250102,machine_name,HEY！エリートサラリーマン鏡,2,2518,143,71.5,0.5,0.5,0.0024049665711556828,-0.0018798227971237396,247.1836027713626,0.23210161662817552
楽園,20250102,machine_name,OVER-SLOT「AINZ OOAL GOWN絶対支配者光臨」,1,1200,-666,-666.0,0.0,0.0,0.001146131805157593,0.008754978901289585,-490.3163972286374,-0.2678983833718245
楽園,20250102,machine_name,OVERLORD絶対支配者光臨II,1,1126,-619,-619.0,0.0,0.0,0.001075453677172875,0.008137135044892272,-443.3163972286374,-0.2678983833718245
楽園,20250102,machine_name,Re:ゼロから始める異世界生活 season2,9,23168,-12712,-1412.4444444444443,0.1111111111111111,0.0,0.022127984718242597,0.1671070447345243,-1236.7608416730818,-0.2678983833718245
楽園,20250102,machine_name,ToLOVEるダークネス,7,11047,-2045,-292.14285714285717,0.2857142857142857,0.2857142857142857,0.010551098376313276,0.026882780560266068,-116.45925437149458,0.01781590234246122
楽園,20250102,machine_name,かぐや様は告らせたい,5,15630,-3284,-656.8,0.4,0.2,0.014928366762177651,0.04317019626401651,-481.11639722863737,-0.06789838337182447
楽園,20250102,machine_name,からくりサーカス,10,31813,9147,914.7,0.4,0.4,0.030384909264565427,-0.12024293094608984,1090.3836027713626,0.13210161662817554
楽園,20250102,machine_name,この素晴らしい世界に祝福を！,1,4743,-809,-809.0,0.0,0.0,0.004530085959885387,0.010634801698413325,-633.3163972286375,-0.2678983833718245
楽園,20250102,machine_name,ひぐらしのなく頃に祭2,2,2131,-762,-381.0,0.0,0.0,0.0020353390639923593,0.01001695784201601,-205.3163972286374,-0.2678983833718245
楽園,20250102,machine_name,アイムジャグラーEX-TP,32,103065,2824,88.25,0.40625,0.25,0.09843839541547278,-0.037123213839702386,263.9336027713626,-0.017898383371824478
楽園,20250102,machine_name,アオハル♪操 A‐LIVE,1,4230,1524,1524.0,1.0,1.0,0.004040114613180516,-0.02003391568403202,1699.6836027713625,0.7321016166281755
楽園,20250102,machine_name,アナザーゴッドハーデス‐解き放たれし槍撃ver.‐,3,6640,2239,746.3333333333334,0.6666666666666666,0.6666666666666666,0.006341929321872016,-0.02943302966965072,922.016936104696,0.39876828329484215
楽園,20250102,machine_name,ガメラ2,3,2455,239,79.66666666666667,0.3333333333333333,0.3333333333333333,0.0023447946513849094,-0.0031418017378501664,255.35026943802927,0.06543494996150884
楽園,20250102,machine_name,キングハナハナ-30,14,25747,-4424,-316.0,0.21428571428571427,0.14285714285714285,0.02459121298949379,0.058156196185142825,-140.3163972286374,-0.12504124051468163
楽園,20250102,machine_name,キン肉マン～7人の悪魔超人編～,2,2510,239,119.5,0.5,0.5,0.0023973256924546323,-0.0031418017378501664,295.1836027713626,0.23210161662817552
楽園,20250102,machine_name,クランキークレスト,7,10902,-1568,-224.0,0.2857142857142857,0.14285714285714285,0.010412607449856734,0.020612322698531634,-48.31639722863741,-0.12504124051468163
楽園,20250102,machine_name,グランベルム,3,7480,905,301.6666666666667,0.3333333333333333,0.3333333333333333,0.00714422158548233,-0.01189678063913975,477.3502694380293,0.06543494996150884
楽園,20250102,machine_name,コードギアス反逆のルルーシュ3,1,528,-571,-571.0,0.0,0.0,0.000504297994269341,0.0075061455745290585,-395.3163972286374,-0.2678983833718245
楽園,20250102,machine_name,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,2,7209,1382,691.0,1.0,0.5,0.00688538681948424,-0.018167238500874185,866.6836027713625,0.23210161662817552
楽園,20250102,machine_name,ゴジラ対エヴァンゲリオン,4,3899,-760,-190.0,0.25,0.25,0.0037239732569245465,0.009990666614084211,-14.316397228637413,-0.017898383371824478
楽園,20250102,machine_name,ゴッドイーター リザレクション,6,17083,-1569,-261.5,0.3333333333333333,0.3333333333333333,0.01631614135625597,0.020625468312497536,-85.81639722863741,0.06543494996150884
楽園,20250102,machine_name,ゴーゴージャグラー3,14,29123,-7279,-519.9285714285714,0.21428571428571427,0.14285714285714285,0.027815663801337154,0.09568692405778811,-344.24496865720886,-0.12504124051468163
楽園,20250102,machine_name,ゴールデンカムイ,1,1154,1286,1286.0,1.0,1.0,0.001102196752626552,-0.016905259560147757,1461.6836027713625,0.7321016166281755
楽園,20250102,machine_name,シャア専用パチスロ 逆襲の赤い彗星,1,598,-476,-476.0,0.0,0.0,0.0005711556829035339,0.006257312247768532,-300.3163972286374,-0.2678983833718245
楽園,20250102,machine_name,ジャグラーガールズ,4,11410,-665,-166.25,0.25,0.0,0.010897803247373447,0.008741833287323685,9.433602771362587,-0.2678983833718245
楽園,20250102,machine_name,ストライク・ザ・ブラッド,2,1412,-571,-285.5,0.5,0.5,0.0013486150907354346,0.0075061455745290585,-109.81639722863741,0.23210161662817552
楽園,20250102,machine_name,スマスロキングパルサー,5,5481,-665,-133.0,0.4,0.4,0.005234957020057307,0.008741833287323685,42.68360277136259,0.13210161662817554
楽園,20250102,machine_name,スマスロ北斗の拳,20,51558,-7088,-354.4,0.25,0.25,0.04924355300859599,0.09317611179030116,-178.7163972286374,-0.017898383371824478
楽園,20250102,machine_name,スマスロ炎炎ノ消防隊,2,4493,-1857,-928.5,0.0,0.0,0.004291308500477555,0.024411405134676815,-752.8163972286375,-0.2678983833718245
楽園,20250102,machine_name,スマスロ真・北斗無双,1,841,-762,-762.0,0.0,0.0,0.0008032473734479465,0.01001695784201601,-586.3163972286375,-0.2678983833718245
楽園,20250102,machine_name,スロドル,1,1173,-1000,-1000.0,0.0,0.0,0.0011203438395415474,0.013145613965900277,-824.3163972286375,-0.2678983833718245
楽園,20250102,machine_name,スーパー海物語 IN JAPAN祭,2,2845,-1047,-523.5,0.5,0.5,0.002717287488061127,0.013763457822297591,-347.8163972286374,0.23210161662817552
楽園,20250102,machine_name,ソードアート・オンライン,3,2933,-1380,-460.0,0.0,0.0,0.002801337153772684,0.01814094727294238,-284.3163972286374,-0.2678983833718245
