hall,date,axis,axis_value,n_machines,total_games,total_diff,avg_diff,plus_rate,hit104_rate,games_share,share_of_total_diff,excess_vs_hall_day,hit104_lift
ARROW,20250101,atype,A,94,443065,-16989,-180.7340425531915,0.3191489361702128,0.22340425531914893,0.34713930231319123,-0.5100729576365328,-299.6876139817629,-0.0730243161094225
ARROW,20250101,atype,N,186,833267,50296,270.40860215053766,0.4032258064516129,0.3333333333333333,0.6528606976868088,1.5100729576365328,151.45503072196624,0.036904761904761885
ARROW,20250101,dd,1,280,1276332,33307,118.95357142857142,0.375,0.29642857142857143,1.0,1.0,0.0,0.0
ARROW,20250101,event_type,weekday,280,1276332,33307,118.95357142857142,0.375,0.29642857142857143,1.0,1.0,0.0,0.0
ARROW,20250101,kakuban_bin,0-2,84,399162,-18519,-220.46428571428572,0.30952380952380953,0.2261904761904762,0.3127415123964611,-0.5560092473053713,-339.41785714285714,-0.07023809523809524
ARROW,20250101,kakuban_bin,3-5,84,385283,31190,371.3095238095238,0.4523809523809524,0.36904761904761907,0.3018673824678845,0.9364397874320713,252.35595238095237,0.07261904761904764
ARROW,20250101,kakuban_bin,6-9,112,491887,20636,184.25,0.36607142857142855,0.29464285714285715,0.38539110513565433,0.6195694598732999,65.29642857142858,-0.0017857142857142794
ARROW,20250101,machine_category,at_smart,90,415494,-21512,-239.0222222222222,0.36666666666666664,0.28888888888888886,0.3255375560590818,-0.6458702374876152,-357.97579365079366,-0.007539682539682568
ARROW,20250101,machine_category,hana_oki,14,53810,-5462,-390.14285714285717,0.2857142857142857,0.21428571428571427,0.042159876897233634,-0.16398955174587926,-509.0964285714286,-0.08214285714285716
ARROW,20250101,machine_category,juggler,80,389255,-11527,-144.0875,0.325,0.225,0.30497942541595763,-0.3460834058906536,-263.0410714285714,-0.07142857142857142
ARROW,20250101,machine_category,other,96,417773,71808,748.0,0.4375,0.375,0.32732314162772697,2.155943195124148,629.0464285714286,0.07857142857142857
ARROW,20250101,machine_name,Re:ゼロから始める異世界生活 season2,4,8273,-5565,-1391.25,0.0,0.0,0.006481855818078682,-0.16708199477587293,-1510.2035714285714,-0.29642857142857143
ARROW,20250101,machine_name,ToLOVEるダークネス,8,35593,-6130,-766.25,0.375,0.25,0.027886944776124082,-0.18404539586273155,-885.2035714285714,-0.04642857142857143
ARROW,20250101,machine_name,かぐや様は告らせたい,5,29651,-121,-24.2,0.6,0.4,0.02323141627726955,-0.0036328699672741466,-143.1535714285714,0.10357142857142859
ARROW,20250101,machine_name,からくりサーカス,15,89358,-1680,-112.0,0.4666666666666667,0.3333333333333333,0.07001156438920281,-0.05043984747950881,-230.95357142857142,0.036904761904761885
ARROW,20250101,machine_name,とある魔術の禁書目録,1,6495,6086,6086.0,1.0,1.0,0.005088801346358158,0.18272435223826825,5967.046428571429,0.7035714285714285
ARROW,20250101,machine_name,アイムジャグラーEX-TP,15,66927,-2618,-174.53333333333333,0.5333333333333333,0.13333333333333333,0.05243698348078713,-0.0786020956555679,-293.4869047619047,-0.1630952380952381
ARROW,20250101,machine_name,ウルトラミラクルジャグラー,1,7529,-1698,-1698.0,0.0,0.0,0.005898935386717563,-0.05098027441678926,-1816.9535714285714,-0.29642857142857143
ARROW,20250101,machine_name,キン肉マン～7人の悪魔超人編～,1,3108,590,590.0,1.0,1.0,0.002435103092298869,0.01771399405530369,471.0464285714286,0.7035714285714285
ARROW,20250101,machine_name,ゴジラ対エヴァンゲリオン,2,3182,2305,1152.5,1.0,1.0,0.002493081737353604,0.0692046716906356,1033.5464285714286,0.7035714285714285
ARROW,20250101,machine_name,ゴッドイーター リザレクション,10,49238,3743,374.3,0.2,0.1,0.038577736827095144,0.11237877923559612,255.3464285714286,-0.19642857142857142
ARROW,20250101,machine_name,ゴーゴージャグラー3,8,40551,-5980,-747.5,0.0,0.0,0.03177151399479133,-0.17954183805206111,-866.4535714285714,-0.29642857142857143
ARROW,20250101,machine_name,ジャグラーガールズ,1,4043,-2275,-2275.0,0.0,0.0,0.0031676711075174797,-0.06830396012850151,-2393.953571428571,-0.29642857142857143
ARROW,20250101,machine_name,スマスロ北斗の拳,29,98220,2760,95.17241379310344,0.3793103448275862,0.3448275862068966,0.07695489888210905,0.08286546371633591,-23.781157635467977,0.048399014778325145
ARROW,20250101,machine_name,スマスロ炎炎ノ消防隊,2,8167,-7207,-3603.5,0.0,0.0,0.006398805326513791,-0.21638094094334523,-3722.453571428571,-0.29642857142857143
ARROW,20250101,machine_name,スマスロ真・北斗無双,1,2921,1371,1371.0,1.0,1.0,0.002288589489255147,0.041162518389527725,1252.0464285714286,0.7035714285714285
ARROW,20250101,machine_name,スマート沖スロ ドラゴンハナハナ～閃光～,2,10538,-1748,-874.0,0.0,0.0,0.008256472453875638,-0.052481460353679406,-992.9535714285714,-0.29642857142857143
ARROW,20250101,machine_name,スーパービンゴネオ,5,19013,6475,1295.0,0.6,0.6,0.014896594303049676,0.19440357882727355,1176.0464285714286,0.30357142857142855
ARROW,20250101,machine_name,ゾンビランドサガ,1,4629,-3169,-3169.0,0.0,0.0,0.0036267992967347054,-0.09514516468009727,-3287.953571428571,-0.29642857142857143
ARROW,20250101,machine_name,ダンベル何キロ持てる？,10,63711,30784,3078.4,0.6,0.5,0.049917262906516484,0.9242501576245233,2959.4464285714284,0.20357142857142857
ARROW,20250101,machine_name,チバリヨ2,5,12312,7422,1484.4,0.6,0.6,0.009646392944782391,0.22283604047197286,1365.4464285714287,0.30357142857142855
ARROW,20250101,machine_name,ディスクアップ2,1,5030,-828,-828.0,0.0,0.0,0.003940980873315093,-0.024859639114900772,-946.9535714285714,-0.29642857142857143
