date,weekday,avg_diff,is_anomaly,anomaly_direction,zscore,rolling_median,iqd_bound_upper,iqd_bound_lower
2025-07-16,水,112.55784865540963,0,,0.659001869814126,-7.018928715263794,482.5368071995259,-496.57466463005346
2025-07-17,木,159.67056910569104,0,,0.9110740153635241,-7.018928715263794,486.6053625466178,-500.64321997714535
2025-07-18,金,152.92182614133833,0,,0.8739860281686946,-6.982078131292791,486.6422131305888,-500.60636939317436
2025-07-19,土,8.040025015634772,0,,0.034399301531354155,1.7463516137376436,495.37064287561924,-491.8779396481439
2025-07-20,日,44.28830519074422,0,,0.10410147116399504,26.164165103189497,495.8878818717093,-443.55955166533033
2025-07-21,月,171.22045028142588,0,,0.6839047770038476,50.809074061340695,525.8311881998447,-424.2130400771634
2025-07-22,火,103.59693558474046,0,,0.1349821457377763,80.46338925833882,542.8527493288261,-381.9259708121484
2025-07-23,水,70.10621680724773,0,,-0.10669716800563314,86.8515761959941,510.2834298741765,-336.5802774821883
2025-07-24,木,110.60918462980318,0,,0.023324544425366852,107.10306010727183,512.6639915140084,-298.4578712994647
2025-07-25,金,138.80662293033427,0,,0.18638669737374738,111.58351664260641,505.6456562652109,-282.4786229799981
2025-07-26,土,179.49703217744454,0,,0.37751269199533366,125.68223579287195,510.2847239321886,-258.9202523464447
2025-07-27,日,190.52764761012185,0,,0.36934479364633266,142.1880206584129,495.30065622082213,-210.92461490399634
2025-07-28,月,0.5801312089971884,0,,-1.0819722866218378,142.1880206584129,495.30065622082213,-210.92461490399634
2025-07-29,火,55.77631990003124,0,,-0.7957057542867474,142.1880206584129,435.1842286035145,-150.80818728668865
2025-07-30,水,178.7831927522649,0,,0.3510916562779642,142.1880206584129,423.407390426186,-139.03134910936015
2025-07-31,木,106.37706966572946,0,,-0.3435678909957221,142.1880206584129,423.407390426186,-139.03134910936015
2025-08-01,金,167.09890453834115,0,,0.19484695957219328,148.55143839899938,405.3738376492337,-108.27096085123492
2025-08-02,土,42.867711598746084,0,,-1.110240756801213,148.55143839899938,405.3738376492337,-108.27096085123492
2025-08-03,日,79.22731583939299,0,,-0.8104992443513664,148.55143839899938,379.3184427723363,-82.21556597433755
2025-08-04,月,187.41072555205048,0,,0.45449173466114756,152.22764227642276,361.085034916171,-56.62975036332554
2025-08-05,火,115.1608832807571,0,,-0.585129139589837,152.22764227642276,323.1405382576553,-18.68525370480981
2025-08-06,水,243.20283911671925,0,,1.4361179691324883,152.22764227642276,323.1405382576553,-18.68525370480981
2025-08-07,木,115.24605678233438,0,,-0.5537191934326949,148.55143839899938,310.83210460582194,-13.729227807823179
2025-08-08,金,168.596214511041,0,,0.3604108651598827,148.55143839899938,298.60464483132324,-1.5017680333244812
2025-08-09,土,140.29526813880125,0,,-0.048999834417456915,142.93234326264638,288.1334193217813,-2.268732796488507
