date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3,pred_span_quartile,rolling_median,zscore,is_anomaly,anomaly_direction,is_hit_rate_miss_day,difficulty_failure,actual_top1_tail,actual_top2_tail,actual_top3_tail,actual_top1_diff,actual_top2_diff,actual_top3_diff,loss_scenario,loss_value,chosen_tail,top1_match,top2_match,top3_match,rescue_source
2026-01-04,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.25,6,0.0119559768673534,-700.0,0.5,0.0119559768673534,3,0.0110473558571787,-5700.0,0.5,0.0110473558571787,0.0009086210101747,1.0,1.0,Q1,137.5,-2.282742734186793,1,low_anomaly,0,hit_day,4,6,0,1600.0,-700.0,-3200.0,hit1,2300.0,6,1,0,0,rank1
2026-01-04,2026-01,Sunday,3F_N,xgb_ranker_ndcg,full_2025,0.5,9,0.0108638660160495,16300.0,0.5,0.0108638660160495,7,0.0015938735193074,-900.0,0.5,0.0015938735193074,0.009269992496742,1.0,1.0,Q2,137.5,-2.282742734186793,1,low_anomaly,0,hit_day,9,0,1,16300.0,1600.0,-200.0,hit1,0.0,9,1,0,0,rank1
2026-01-05,2026-01,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.25,1,0.9915577546080844,48500.0,0.5,0.9915577546080844,9,0.9594138604444458,39700.0,0.5,0.9594138604444458,0.0321438941636387,1.0,1.0,Q2,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,1,9,0,48500.0,39700.0,25800.0,hit1,0.0,1,1,1,0,rank1
2026-01-05,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.25,6,0.2399828132395258,13000.0,0.5,0.2399828132395258,7,0.0102472428630653,2600.0,0.5,0.0102472428630653,0.2297355703764604,1.0,1.0,Q3,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,6,4,1,13000.0,8700.0,5100.0,hit1,0.0,6,1,0,0,rank1
2026-01-05,2026-01,Monday,3F_N,xgb_ranker_ndcg,full_2025,0.5,1,0.9859744783778192,26800.0,0.5,0.9859744783778192,6,0.910174117233894,25400.0,0.5,0.910174117233894,0.0758003611439254,1.0,1.0,Q2,137.5,1.8916976825315492,1,high_anomaly,0,hit_day,1,6,5,26800.0,25400.0,22300.0,hit1,0.0,1,1,1,0,rank1
2026-01-06,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,1.25,6,0.9987837522008466,38300.0,0.5,0.9987837522008466,2,0.9927123438305848,44400.0,0.5,0.9927123438305848,0.0060714083702617,1.0,1.0,Q2,144.0,0.49532808618907526,0,normal,0,hit_day,2,6,7,44400.0,38300.0,27100.0,hit1,6100.0,6,1,1,0,rank1
2026-01-06,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,9,0.009978914820329,9200.0,0.5,0.009978914820329,4,0.0088040739029977,-1300.0,0.5,0.0088040739029977,0.0011748409173312,1.0,1.0,Q1,144.0,0.49532808618907526,0,normal,0,hit_day,9,5,2,9200.0,6300.0,5000.0,hit1,0.0,9,1,0,0,rank1
2026-01-06,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,3,0.9725567552631658,20300.0,0.5,0.9725567552631658,1,0.5467346291089004,17300.0,0.5,0.5467346291089004,0.4258221261542654,1.0,1.0,Q3,144.0,0.49532808618907526,0,normal,0,hit_day,3,1,2,20300.0,17300.0,15300.0,hit1,0.0,3,1,1,0,rank1
2026-01-07,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.5,0,0.8282660384793871,39400.0,0.5,0.8282660384793871,4,0.6457597112341991,32300.0,0.5,0.6457597112341991,0.182506327245188,1.0,1.0,Q3,160.5,1.114012351764974,0,normal,1,miss_day,0,5,4,39400.0,35900.0,32300.0,hit1,0.0,0,1,0,0,rank1
2026-01-07,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,5,0.0613868425996003,1100.0,0.5,0.0613868425996003,0,0.04926726621248,8500.0,0.5,0.04926726621248,0.0121195763871203,0.0,1.0,Q2,160.5,1.114012351764974,0,normal,1,miss_day,7,3,0,11200.0,9000.0,8500.0,critical_miss,2700.0,5,0,0,0,none
2026-01-07,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,1,0.0306741570292678,9200.0,0.5,0.0306741570292678,4,0.0290016975916826,-3700.0,0.5,0.0290016975916826,0.0016724594375852,0.0,0.0,Q1,160.5,1.114012351764974,0,normal,1,miss_day,7,3,0,22100.0,21600.0,20600.0,critical_miss,12900.0,1,0,0,0,none
2026-01-08,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.25,1,0.995699772992018,54400.0,0.5,0.995699772992018,5,0.9600596415548288,30700.0,0.5,0.9600596415548288,0.035640131437189,1.0,1.0,Q2,160.5,-0.1450688381597167,0,normal,0,hit_day,1,5,7,54400.0,30700.0,22000.0,hit1,0.0,1,1,1,0,rank1
2026-01-08,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.25,6,0.0258196830059155,9800.0,0.5,0.0258196830059155,2,0.0098832984517824,6600.0,0.5,0.0098832984517824,0.015936384554133,1.0,1.0,Q2,160.5,-0.1450688381597167,0,normal,0,hit_day,6,9,2,9800.0,9500.0,6600.0,hit1,0.0,6,1,0,0,rank1
2026-01-08,2026-01,Thursday,3F_N,xgb_ranker_ndcg,full_2025,0.5,1,0.0025869086588963,2400.0,0.5,0.0025869086588963,0,0.0025040824693004,9900.0,0.5,0.0025040824693004,8.282618959593816e-05,1.0,1.0,Q1,160.5,-0.1450688381597167,0,normal,0,hit_day,0,8,1,9900.0,5400.0,2400.0,miss1_hit2,0.0,0,0,1,0,rank2
2026-01-09,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.25,6,0.0065287686721556,12000.0,0.5,0.0065287686721556,2,0.00376591645079,13600.0,0.5,0.00376591645079,0.0027628522213656,1.0,1.0,Q1,144.0,-0.39190587870800436,0,normal,0,hit_day,2,6,4,13600.0,12000.0,10900.0,hit1,1600.0,6,1,1,0,rank1
2026-01-09,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,1.25,7,0.0129848071698854,-1800.0,0.5,0.0129848071698854,3,0.0117998964349204,10700.0,0.5,0.0117998964349204,0.0011849107349649,1.0,1.0,Q1,144.0,-0.39190587870800436,0,normal,0,hit_day,3,0,9,10700.0,5100.0,2900.0,miss1_hit2,0.0,3,0,1,0,rank2
2026-01-09,2026-01,Friday,3F_N,xgb_ranker_ndcg,full_2025,0.5,2,0.9963184175162042,35600.0,0.5,0.9963184175162042,1,0.0071992253284348,11600.0,0.5,0.0071992253284348,0.9891191921877692,1.0,1.0,Q4,144.0,-0.39190587870800436,0,normal,0,hit_day,2,1,6,35600.0,11600.0,9500.0,hit1,0.0,2,1,1,0,rank1
2026-01-10,2026-01,Saturday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,6,0.994669215789585,54500.0,0.5,0.994669215789585,2,0.5928275850207347,22300.0,0.5,0.5928275850207347,0.4018416307688502,1.0,1.0,Q3,160.5,0.511101799948491,0,normal,0,hit_day,6,3,2,54500.0,28400.0,22300.0,hit1,0.0,6,1,0,0,rank1
2026-01-10,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.25,1,0.0113964152191009,9900.0,0.5,0.0113964152191009,7,0.0087087206930819,-3800.0,0.5,0.0087087206930819,0.002687694526019,1.0,1.0,Q1,160.5,0.511101799948491,0,normal,0,hit_day,2,1,0,11600.0,9900.0,7500.0,hit1,1700.0,1,1,0,0,rank1
2026-01-10,2026-01,Saturday,3F_N,xgb_ranker_ndcg,full_2025,0.5,2,0.9958885323936976,35200.0,0.5,0.9958885323936976,9,0.0015799129303763,-16600.0,0.5,0.0015799129303763,0.9943086194633212,1.0,1.0,Q4,160.5,0.511101799948491,0,normal,0,hit_day,2,4,3,35200.0,10300.0,7500.0,hit1,0.0,2,1,0,0,rank1
2026-01-11,2026-01,Sunday,2F_N,xgb_ranker_ndcg,recent_60d,0.5,1,0.9890488601794106,39900.0,0.5,0.9890488601794106,6,0.963595377111218,40200.0,0.5,0.963595377111218,0.0254534830681927,1.0,1.0,Q2,166.5,-0.039879540233992275,0,normal,1,miss_day,3,6,1,61200.0,40200.0,39900.0,miss1_hit2,21000.0,6,0,1,0,rank2
2026-01-11,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.25,4,0.9715161334608152,27300.0,0.5,0.9715161334608152,2,0.0097168970873349,-100.0,0.5,0.0097168970873349,0.9617992363734802,1.0,1.0,Q4,166.5,-0.039879540233992275,0,normal,1,miss_day,4,7,1,27300.0,9400.0,9200.0,hit1,0.0,4,1,0,0,rank1
2026-01-11,2026-01,Sunday,3F_N,xgb_ranker_ndcg,full_2025,0.5,2,0.0016477289576523,-21500.0,0.5,0.0016477289576523,3,0.0015796775183825,-10600.0,0.5,0.0015796775183825,6.805143926974467e-05,0.0,0.0,Q1,166.5,-0.039879540233992275,0,normal,1,miss_day,6,5,4,-300.0,-1700.0,-5600.0,critical_miss,10300.0,2,0,0,0,none
2026-01-12,2026-01,Monday,2F_N,xgb_ranker_ndcg,recent_60d,0.5,2,0.8855031315148423,34900.0,0.5,0.8855031315148423,3,0.0028315304727256,12100.0,0.5,0.0028315304727256,0.8826716010421166,1.0,1.0,Q4,166.5,-1.1977139647714377,0,normal,1,miss_day,2,3,0,34900.0,12100.0,9300.0,hit1,0.0,2,1,1,0,rank1
2026-01-12,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.25,4,0.0177192274327939,-200.0,0.5,0.0177192274327939,2,0.0118156200019659,-7100.0,0.5,0.0118156200019659,0.0059036074308279,0.0,1.0,Q2,166.5,-1.1977139647714377,0,normal,1,miss_day,1,6,0,8500.0,5600.0,4700.0,critical_miss,8700.0,4,0,0,0,none
2026-01-12,2026-01,Monday,3F_N,xgb_ranker_ndcg,full_2025,0.5,9,0.0017943487138741,-300.0,0.5,0.0017943487138741,2,0.0016787154506833,-30700.0,0.5,0.0016787154506833,0.0001156332631907,0.0,1.0,Q1,166.5,-1.1977139647714377,0,normal,1,miss_day,5,4,9,8100.0,5800.0,-300.0,critical_miss,8400.0,9,0,0,0,none
2026-01-13,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,0.5,0,0.8913427934468324,28000.0,0.5,0.8913427934468324,3,0.2576829556605431,17400.0,0.5,0.2576829556605431,0.6336598377862892,1.0,1.0,Q4,150.0,-1.7764517316235837,1,low_anomaly,1,miss_day,0,3,5,28000.0,17400.0,-400.0,hit1,0.0,0,1,1,0,rank1
2026-01-13,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,3,0.0132524077245726,-1900.0,0.5,0.0132524077245726,6,0.0104251245540232,0.0,0.5,0.0104251245540232,0.0028272831705494,0.0,0.0,Q1,150.0,-1.7764517316235837,1,low_anomaly,1,miss_day,1,5,2,6500.0,5700.0,4600.0,critical_miss,6500.0,3,0,0,0,none
2026-01-13,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,9,0.1007110224155693,16600.0,0.5,0.1007110224155693,5,0.0017098375780602,7700.0,0.5,0.0017098375780602,0.099001184837509,1.0,1.0,Q3,150.0,-1.7764517316235837,1,low_anomaly,1,miss_day,9,5,7,16600.0,7700.0,1900.0,hit1,0.0,9,1,1,0,rank1
2026-01-14,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.5,5,0.9939072792266154,38300.0,0.5,0.9939072792266154,1,0.9816748273175684,41300.0,0.5,0.9816748273175684,0.0122324519090469,1.0,1.0,Q2,150.0,0.23429723868982233,0,normal,1,miss_day,1,5,0,41300.0,38300.0,29100.0,hit1,3000.0,5,1,1,0,rank1
2026-01-14,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,5,0.1213726000285664,11900.0,0.5,0.1213726000285664,0,0.0644579103650121,3400.0,0.5,0.0644579103650121,0.0569146896635542,1.0,1.0,Q2,150.0,0.23429723868982233,0,normal,1,miss_day,5,6,9,11900.0,7700.0,7300.0,hit1,0.0,5,1,0,0,rank1
2026-01-14,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,0,0.0289690182380387,100.0,0.5,0.0289690182380387,5,0.0289690182380387,7000.0,0.5,0.0289690182380387,0.0,0.0,0.0,Q1,150.0,0.23429723868982233,0,normal,1,miss_day,6,2,3,17800.0,11900.0,8600.0,critical_miss,10800.0,0,0,0,0,none
2026-01-15,2026-01,Thursday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,9,0.012606120542647,14200.0,0.5,0.012606120542647,7,0.0105243628377825,13100.0,0.5,0.0105243628377825,0.0020817577048645,1.0,1.0,Q1,150.0,0.09380824539869312,0,normal,0,hit_day,9,7,4,14200.0,13100.0,13000.0,hit1,0.0,9,1,1,0,rank1
2026-01-15,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.25,2,0.0073222274158913,-3300.0,0.5,0.0073222274158913,4,0.0072132360938981,9300.0,0.5,0.0072132360938981,0.0001089913219931,1.0,1.0,Q1,150.0,0.09380824539869312,0,normal,0,hit_day,4,7,0,9300.0,9300.0,8200.0,miss1_hit2,0.0,4,0,1,0,rank2
2026-01-15,2026-01,Thursday,3F_N,xgb_ranker_ndcg,full_2025,0.5,2,0.9975355561933408,32000.0,0.5,0.9975355561933408,7,0.9958383785598642,31800.0,0.5,0.9958383785598642,0.0016971776334764,1.0,1.0,Q1,150.0,0.09380824539869312,0,normal,0,hit_day,2,7,4,32000.0,31800.0,24000.0,hit1,0.0,2,1,1,0,rank1
2026-01-16,2026-01,Friday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,2,0.9908414918052588,45600.0,0.5,0.9908414918052588,1,0.197889957540918,18000.0,0.5,0.197889957540918,0.792951534264341,1.0,1.0,Q4,163.0,1.5173277622137509,1,high_anomaly,0,hit_day,2,4,8,45600.0,19800.0,18200.0,hit1,0.0,2,1,0,0,rank1
2026-01-16,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,1.25,3,0.081237008907205,16200.0,0.5,0.081237008907205,8,0.0660199282028622,20400.0,0.5,0.0660199282028622,0.0152170807043428,1.0,1.0,Q2,163.0,1.5173277622137509,1,high_anomaly,0,hit_day,8,3,7,20400.0,16200.0,15500.0,hit1,4200.0,3,1,1,0,rank1
2026-01-16,2026-01,Friday,3F_N,xgb_ranker_ndcg,full_2025,0.5,5,0.9909444534089832,39600.0,0.5,0.9909444534089832,3,0.829366809164907,29700.0,0.5,0.829366809164907,0.1615776442440762,1.0,1.0,Q3,163.0,1.5173277622137509,1,high_anomaly,0,hit_day,5,3,8,39600.0,29700.0,15600.0,hit1,0.0,5,1,1,0,rank1
2026-01-17,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.25,9,0.9901621858644944,40500.0,0.5,0.9901621858644944,8,0.6167185576269688,29400.0,0.5,0.6167185576269688,0.3734436282375256,1.0,1.0,Q3,163.0,-0.27933935745451005,0,normal,0,hit_day,9,8,7,40500.0,29400.0,27900.0,hit1,0.0,9,1,1,0,rank1
2026-01-17,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.25,1,0.0468733039661647,15800.0,0.5,0.0468733039661647,6,0.0436774749779014,15900.0,0.5,0.0436774749779014,0.0031958289882633,1.0,1.0,Q1,163.0,-0.27933935745451005,0,normal,0,hit_day,6,1,9,15900.0,15800.0,12800.0,hit1,100.0,1,1,1,0,rank1
2026-01-17,2026-01,Saturday,3F_N,xgb_ranker_ndcg,full_2025,0.5,4,0.015440034922302,15300.0,0.5,0.015440034922302,6,0.0020027480145904,-30800.0,0.5,0.0020027480145904,0.0134372869077116,1.0,1.0,Q2,163.0,-0.27933935745451005,0,normal,0,hit_day,4,5,2,15300.0,7600.0,2700.0,hit1,0.0,4,1,0,0,rank1
2026-01-18,2026-01,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.25,0,0.5261615766070022,27500.0,0.5,0.5261615766070022,3,0.0136321411214438,19700.0,0.5,0.0136321411214438,0.5125294354855584,1.0,1.0,Q3,163.0,-1.0485661900994268,0,normal,1,miss_day,0,3,7,27500.0,19700.0,17900.0,hit1,0.0,0,1,1,0,rank1
2026-01-18,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.25,1,0.0122492459699807,-200.0,0.5,0.0122492459699807,8,0.0113964152191009,-5100.0,0.5,0.0113964152191009,0.0008528307508798,0.0,1.0,Q1,163.0,-1.0485661900994268,0,normal,1,miss_day,3,7,2,8000.0,6800.0,3800.0,critical_miss,8200.0,1,0,0,0,none
2026-01-18,2026-01,Sunday,3F_N,xgb_ranker_ndcg,full_2025,0.5,0,0.9939399135965326,35700.0,0.5,0.9939399135965326,8,0.0202499598231357,13300.0,0.5,0.0202499598231357,0.9736899537733968,1.0,1.0,Q4,163.0,-1.0485661900994268,0,normal,1,miss_day,0,8,9,35700.0,13300.0,9100.0,hit1,0.0,0,1,1,0,rank1
2026-01-19,2026-01,Monday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,1,0.0175485478479493,13400.0,0.5,0.0175485478479493,0,0.0024115809204201,-12600.0,0.5,0.0024115809204201,0.0151369669275291,1.0,1.0,Q2,163.0,-0.8978860802260901,0,normal,0,hit_day,1,5,2,13400.0,10600.0,9000.0,hit1,0.0,1,1,0,0,rank1
2026-01-19,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,1.25,9,0.013175105109539,8600.0,0.5,0.013175105109539,5,0.0108571095164705,-3800.0,0.5,0.0108571095164705,0.0023179955930685,1.0,1.0,Q1,163.0,-0.8978860802260901,0,normal,0,hit_day,9,3,8,8600.0,4700.0,4300.0,hit1,0.0,9,1,0,0,rank1
2026-01-19,2026-01,Monday,3F_N,xgb_ranker_ndcg,full_2025,0.5,2,0.9722244010478158,24500.0,0.5,0.9722244010478158,5,0.5171972935643978,16600.0,0.5,0.5171972935643978,0.455027107483418,1.0,1.0,Q3,163.0,-0.8978860802260901,0,normal,0,hit_day,2,5,1,24500.0,16600.0,12000.0,hit1,0.0,2,1,1,0,rank1
2026-01-20,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,3,0.7110042711579186,28400.0,0.5,0.7110042711579186,7,0.2785088765989758,14900.0,0.5,0.2785088765989758,0.4324953945589428,1.0,1.0,Q3,169.5,0.4404430134973731,0,normal,1,miss_day,3,1,8,28400.0,24400.0,17000.0,hit1,0.0,3,1,0,0,rank1
2026-01-20,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,0,0.0129821551584498,-4400.0,0.5,0.0129821551584498,3,0.0078559521912333,4600.0,0.5,0.0078559521912333,0.0051262029672164,0.0,0.0,Q2,169.5,0.4404430134973731,0,normal,1,miss_day,5,2,3,8500.0,7400.0,4600.0,critical_miss,3900.0,0,0,0,0,none
2026-01-20,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,6,0.9909200352871098,28400.0,0.5,0.9909200352871098,9,0.6514047962766942,22500.0,0.5,0.6514047962766942,0.3395152390104156,1.0,1.0,Q3,169.5,0.4404430134973731,0,normal,1,miss_day,6,9,3,28400.0,22500.0,17700.0,hit1,0.0,6,1,1,0,rank1
2026-01-21,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.5,3,0.9107477976392396,33300.0,0.5,0.9107477976392396,2,0.900043897400386,30500.0,0.5,0.900043897400386,0.0107039002388537,1.0,1.0,Q2,169.5,0.8666313857923647,0,normal,0,hit_day,4,3,2,40800.0,33300.0,30500.0,hit1,7500.0,3,1,0,0,rank1
2026-01-21,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,1.25,9,0.1568802058675261,13200.0,0.5,0.1568802058675261,4,0.0767967944137975,900.0,0.5,0.0767967944137975,0.0800834114537285,1.0,1.0,Q2,169.5,0.8666313857923647,0,normal,0,hit_day,9,8,0,13200.0,6500.0,6200.0,hit1,0.0,9,1,0,0,rank1
2026-01-21,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.5,0,0.0340092139963042,25700.0,0.5,0.0340092139963042,2,0.0270505969895667,-14300.0,0.5,0.0270505969895667,0.0069586170067374,1.0,1.0,Q2,169.5,0.8666313857923647,0,normal,0,hit_day,0,5,9,25700.0,9300.0,6700.0,hit1,0.0,0,1,0,0,rank1
2026-01-22,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.25,6,0.4438775084762426,22100.0,0.5,0.4438775084762426,5,0.1168907760065781,21700.0,0.5,0.1168907760065781,0.3269867324696645,1.0,1.0,Q3,176.5,0.2273256717508132,0,normal,1,miss_day,6,5,2,22100.0,21700.0,10200.0,hit1,0.0,6,1,1,0,rank1
2026-01-22,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.25,3,0.0118495186963071,5900.0,0.5,0.0118495186963071,1,0.0116643732797813,-100.0,0.5,0.0116643732797813,0.0001851454165258,0.0,0.0,Q1,176.5,0.2273256717508132,0,normal,1,miss_day,4,6,7,7800.0,7800.0,6600.0,critical_miss,1900.0,3,0,0,0,none
2026-01-22,2026-01,Thursday,3F_N,xgb_ranker_ndcg,full_2025,0.5,3,0.9943682504245878,39000.0,0.5,0.9943682504245878,0,0.897673437837544,28100.0,0.5,0.897673437837544,0.0966948125870437,1.0,1.0,Q3,176.5,0.2273256717508132,0,normal,1,miss_day,3,0,1,39000.0,28100.0,25200.0,hit1,0.0,3,1,1,0,rank1
2026-01-23,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.25,4,0.8890236039061541,22300.0,0.5,0.8890236039061541,2,0.0707278809017322,19200.0,0.5,0.0707278809017322,0.8182957230044219,1.0,1.0,Q4,176.5,-0.9877134487745847,0,normal,0,hit_day,4,2,9,22300.0,19200.0,10200.0,hit1,0.0,4,1,1,0,rank1
2026-01-23,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,1.25,9,0.0120069319514778,-3300.0,0.5,0.0120069319514778,5,0.0104606867517316,7500.0,0.5,0.0104606867517316,0.0015462451997461,1.0,1.0,Q1,176.5,-0.9877134487745847,0,normal,0,hit_day,5,0,4,7500.0,6300.0,5400.0,miss1_hit2,0.0,5,0,1,0,rank2
2026-01-23,2026-01,Friday,3F_N,xgb_ranker_ndcg,full_2025,0.5,0,0.0016698628968195,9400.0,0.5,0.0016698628968195,9,0.0015924347116766,-19400.0,0.5,0.0015924347116766,7.742818514294334e-05,1.0,1.0,Q1,176.5,-0.9877134487745847,0,normal,0,hit_day,5,0,6,10400.0,9400.0,6200.0,hit1,1000.0,0,1,0,0,rank1
2026-01-24,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.25,6,0.7243633325450846,32000.0,0.5,0.7243633325450846,7,0.6694958071104792,31800.0,0.5,0.6694958071104792,0.0548675254346053,1.0,1.0,Q2,176.5,0.18904907360623355,0,normal,0,hit_day,6,7,0,32000.0,31800.0,15300.0,hit1,0.0,6,1,1,0,rank1
